Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C107300,IDDM with peripheral circulatory disorder,res21: Diabetes,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,res21: Diabetes,diagnostic
Read,C10yz00,Diabetes mellitus NOS with other specified manifestation,res21: Diabetes,diagnostic
Read,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma,res21: Diabetes,diagnostic
Read,C105000,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",res21: Diabetes,diagnostic
Read,C10EA00,Type 1 diabetes mellitus without complication,res21: Diabetes,diagnostic
Read,C107000,"Diabetes mellitus, juvenile +peripheral circulatory disorder",res21: Diabetes,diagnostic
Read,C10E600,Type 1 diabetes mellitus with gangrene,res21: Diabetes,diagnostic
Read,C109112,Type 2 diabetes mellitus with ophthalmic complications,res21: Diabetes,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,res21: Diabetes,diagnostic
Read,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,res21: Diabetes,diagnostic
Read,Cyu2300,[X]Unspecified diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C108B11,Type I diabetes mellitus with mononeuropathy,res21: Diabetes,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",res21: Diabetes,diagnostic
Read,C10G000,Secondary pancreatic diabetes mellitus without complication,res21: Diabetes,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res21: Diabetes,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res21: Diabetes,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res21: Diabetes,diagnostic
Read,66AJ.11,Unstable diabetes,res21: Diabetes,diagnostic
Read,C109J11,Insulin treated non-insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C109011,Type II diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,res21: Diabetes,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res21: Diabetes,diagnostic
Read,C10EM00,Type 1 diabetes mellitus with ketoacidosis,res21: Diabetes,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res21: Diabetes,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res21: Diabetes,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,C108.00,Insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C10..00,Diabetes mellitus,res21: Diabetes,diagnostic
Read,C100011,Insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C10E.00,Type 1 diabetes mellitus,res21: Diabetes,diagnostic
Read,C10FJ00,Insulin treated Type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,66A4.00,Diabetic on oral treatment,res21: Diabetes,diagnostic
Read,C10ED00,Type 1 diabetes mellitus with nephropathy,res21: Diabetes,diagnostic
Read,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,66AJ.00,Diabetic - poor control,res21: Diabetes,diagnostic
Read,C109.00,Non-insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,66AJ100,Brittle diabetes,res21: Diabetes,diagnostic
Read,C10yy00,Other specified diabetes mellitus with other spec comps,res21: Diabetes,diagnostic
Read,C108700,Insulin dependent diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,66A3.00,Diabetic on diet only,res21: Diabetes,diagnostic
Read,C108800,Insulin dependent diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res21: Diabetes,diagnostic
Read,66A5.00,Diabetic on insulin,res21: Diabetes,diagnostic
Read,C109700,Non-insulin dependent diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C10E.11,Type I diabetes mellitus,res21: Diabetes,diagnostic
Read,C10F500,Type 2 diabetes mellitus with gangrene,res21: Diabetes,diagnostic
Read,C100111,Maturity onset diabetes,res21: Diabetes,diagnostic
Read,66AI.00,Diabetic - good control,res21: Diabetes,diagnostic
Read,C100100,"Diabetes mellitus, adult onset, no mention of complication",res21: Diabetes,diagnostic
Read,C104y00,Other specified diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,res21: Diabetes,diagnostic
Read,C10FM00,Type 2 diabetes mellitus with persistent microalbuminuria,res21: Diabetes,diagnostic
Read,C109.12,Type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C108F11,Type I diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C108.12,Type 1 diabetes mellitus,res21: Diabetes,diagnostic
Read,C109012,Type 2 diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,66AL.00,Diabetic-uncooperative patient,res21: Diabetes,diagnostic
Read,C10E700,Type 1 diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C109G11,Type II diabetes mellitus with arthropathy,res21: Diabetes,diagnostic
Read,C109J00,Insulin treated Type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,C109.13,Type II diabetes mellitus,res21: Diabetes,diagnostic
Read,C109J12,Insulin treated Type II diabetes mellitus,res21: Diabetes,diagnostic
Read,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,res21: Diabetes,diagnostic
Read,C108.11,IDDM-Insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C10FB00,Type 2 diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C10F600,Type 2 diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C10F000,Type 2 diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,res21: Diabetes,diagnostic
Read,C10E500,Type 1 diabetes mellitus with ulcer,res21: Diabetes,diagnostic
Read,C10EH00,Type 1 diabetes mellitus with arthropathy,res21: Diabetes,diagnostic
Read,C10EP00,Type 1 diabetes mellitus with exudative maculopathy,res21: Diabetes,diagnostic
Read,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,res21: Diabetes,diagnostic
Read,66AJz00,Diabetic - poor control NOS,res21: Diabetes,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,res21: Diabetes,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res21: Diabetes,diagnostic
Read,C108.13,Type I diabetes mellitus,res21: Diabetes,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of complication",res21: Diabetes,diagnostic
Read,C10F.11,Type II diabetes mellitus,res21: Diabetes,diagnostic
Read,C109711,Type II diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C109900,Non-insulin-dependent diabetes mellitus without complication,res21: Diabetes,diagnostic
Read,C10F700,Type 2 diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C10FL00,Type 2 diabetes mellitus with persistent proteinuria,res21: Diabetes,diagnostic
Read,C10FQ00,Type 2 diabetes mellitus with exudative maculopathy,res21: Diabetes,diagnostic
Read,C10FN00,Type 2 diabetes mellitus with ketoacidosis,res21: Diabetes,diagnostic
Read,C108900,Insulin dependent diabetes maturity onset,res21: Diabetes,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res21: Diabetes,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,res21: Diabetes,diagnostic
Read,C10EK00,Type 1 diabetes mellitus with persistent proteinuria,res21: Diabetes,diagnostic
Read,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria,res21: Diabetes,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,res21: Diabetes,diagnostic
Read,C107.12,Diabetes with gangrene,res21: Diabetes,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res21: Diabetes,diagnostic
Read,C10FK00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res21: Diabetes,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res21: Diabetes,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,res21: Diabetes,diagnostic
Read,C10F200,Type 2 diabetes mellitus with neurological complications,res21: Diabetes,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res21: Diabetes,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorder,res21: Diabetes,diagnostic
Read,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,res21: Diabetes,diagnostic
Read,C109400,Non-insulin dependent diabetes mellitus with ulcer,res21: Diabetes,diagnostic
Read,C10E800,Type 1 diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,res21: Diabetes,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifestation",res21: Diabetes,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res21: Diabetes,diagnostic
Read,C108711,Type I diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C109H00,Non-insulin dependent d m with neuropathic arthropathy,res21: Diabetes,diagnostic
Read,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,res21: Diabetes,diagnostic
Read,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma,res21: Diabetes,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res21: Diabetes,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res21: Diabetes,diagnostic
Read,C109E11,Type II diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",res21: Diabetes,diagnostic
Read,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma,res21: Diabetes,diagnostic
Read,C108J00,Insulin dependent diab mell with neuropathic arthropathy,res21: Diabetes,diagnostic
Read,C10E900,Type 1 diabetes mellitus maturity onset,res21: Diabetes,diagnostic
Read,C102000,"Diabetes mellitus, juvenile type, with hyperosmolar coma",res21: Diabetes,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangrene,res21: Diabetes,diagnostic
Read,C108712,Type 1 diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",res21: Diabetes,diagnostic
Read,C10E400,Unstable type 1 diabetes mellitus,res21: Diabetes,diagnostic
Read,C108E11,Type I diabetes mellitus with hypoglycaemic coma,res21: Diabetes,diagnostic
Read,C103000,"Diabetes mellitus, juvenile type, with ketoacidotic coma",res21: Diabetes,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,res21: Diabetes,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res21: Diabetes,diagnostic
Read,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",res21: Diabetes,diagnostic
Read,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,res21: Diabetes,diagnostic
Read,C10E200,Type 1 diabetes mellitus with neurological complications,res21: Diabetes,diagnostic
Read,C109612,Type 2 diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,res21: Diabetes,diagnostic
Read,C10C.00,Diabetes mellitus autosomal dominant,res21: Diabetes,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res21: Diabetes,diagnostic
Read,C108000,Insulin-dependent diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C108500,Insulin dependent diabetes mellitus with ulcer,res21: Diabetes,diagnostic
Read,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma,res21: Diabetes,diagnostic
Read,C10E411,Unstable type I diabetes mellitus,res21: Diabetes,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C10F900,Type 2 diabetes mellitus without complication,res21: Diabetes,diagnostic
Read,C10E312,Insulin dependent diabetes mellitus with multiple complicat,res21: Diabetes,diagnostic
Read,C10FE00,Type 2 diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C109E12,Type 2 diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C109712,Type 2 diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,res21: Diabetes,diagnostic
Read,C108812,Type 1 diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C109212,Type 2 diabetes mellitus with neurological complications,res21: Diabetes,diagnostic
Read,C10EC00,Type 1 diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C108811,Type I diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C108y00,Other specified diabetes mellitus with multiple comps,res21: Diabetes,diagnostic
Read,C10C.11,Maturity onset diabetes in youth,res21: Diabetes,diagnostic
Read,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,res21: Diabetes,diagnostic
Read,C10F100,Type 2 diabetes mellitus with ophthalmic complications,res21: Diabetes,diagnostic
Read,C10E100,Type 1 diabetes mellitus with ophthalmic complications,res21: Diabetes,diagnostic
Read,C10F711,Type II diabetes mellitus - poor control,res21: Diabetes,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,res21: Diabetes,diagnostic
Read,C10E000,Type 1 diabetes mellitus with renal complications,res21: Diabetes,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,res21: Diabetes,diagnostic
Read,C10E300,Type 1 diabetes mellitus with multiple complications,res21: Diabetes,diagnostic
Read,C10F400,Type 2 diabetes mellitus with ulcer,res21: Diabetes,diagnostic
Read,C10EF00,Type 1 diabetes mellitus with diabetic cataract,res21: Diabetes,diagnostic
Read,C108211,Type I diabetes mellitus with neurological complications,res21: Diabetes,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,res21: Diabetes,diagnostic
Read,C109G12,Type 2 diabetes mellitus with arthropathy,res21: Diabetes,diagnostic
Read,C10F611,Type II diabetes mellitus with retinopathy,res21: Diabetes,diagnostic
