Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,01638002,NA,ACE_inhibitors,drug
GPRD_product_code,05165002,NA,ACE_inhibitors,drug
GPRD_product_code,04841009,NA,ACE_inhibitors,drug
GPRD_product_code,04843009,NA,ACE_inhibitors,drug
GPRD_product_code,05165001,NA,ACE_inhibitors,drug
GPRD_product_code,06694009,BISOPROLOL tabs 2.5mg [TEVA],ACE_inhibitors,drug
GPRD_product_code,04004003,PROPANIX tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,14830001,CARVEDILOL oral liq,ACE_inhibitors,drug
GPRD_product_code,14718001,COSOPT PRESERVATIVE FREE eye drp,ACE_inhibitors,drug
GPRD_product_code,14606001,PROPRANOLOL oral liq,ACE_inhibitors,drug
GPRD_product_code,14580001,DORZOLAMIDE HCl + TIMOLOL MALEATE PRESERVATIVE FREE eye drp 2% + 0.5%,ACE_inhibitors,drug
GPRD_product_code,14492001,METOPROLOL TARTRATE oral liq,ACE_inhibitors,drug
GPRD_product_code,06130009,TIMOLOL eye drp 0.5% [ALMUS],ACE_inhibitors,drug
GPRD_product_code,14038001,TRASICOR tabs 20mg,ACE_inhibitors,drug
GPRD_product_code,01071001,NA,ACE_inhibitors,drug
GPRD_product_code,01010001,NA,ACE_inhibitors,drug
GPRD_product_code,01341001,NA,ACE_inhibitors,drug
GPRD_product_code,06149009,ACEBUTOLOL tabs 400mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,03653010,BISOPROLOL tabs 10mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,06308002,EUCARDIC tabs 25mg,ACE_inhibitors,drug
GPRD_product_code,06164001,PARITANE tabs 20mg,ACE_inhibitors,drug
GPRD_product_code,06307001,CARVEDILOL tabs 12.5mg,ACE_inhibitors,drug
GPRD_product_code,06308003,EUCARDIC tabs 3.125mg,ACE_inhibitors,drug
GPRD_product_code,00248011,NA,ACE_inhibitors,drug
GPRD_product_code,00247011,NA,ACE_inhibitors,drug
GPRD_product_code,00247010,NA,ACE_inhibitors,drug
GPRD_product_code,03650010,BISOPROLOL tabs 10mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,00247009,NA,ACE_inhibitors,drug
GPRD_product_code,06148009,ACEBUTOLOL caps 200mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,13569001,NA,ACE_inhibitors,drug
GPRD_product_code,12118001,BEDRANOL mr cap 160mg,ACE_inhibitors,drug
GPRD_product_code,11922003,ATENAMIN tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,11922001,ATENAMIN tabs 25mg,ACE_inhibitors,drug
GPRD_product_code,08717001,NA,ACE_inhibitors,drug
GPRD_product_code,11922002,ATENAMIN tabs 50mg,ACE_inhibitors,drug
GPRD_product_code,03653009,BISOPROLOL tabs 5mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,12711001,PRESTIM tabs,ACE_inhibitors,drug
GPRD_product_code,11838001,BIPRANIX tabs 5mg,ACE_inhibitors,drug
GPRD_product_code,11839001,BIPRANIX tabs 10mg,ACE_inhibitors,drug
GPRD_product_code,13139001,COMBIGAN eye drp,ACE_inhibitors,drug
GPRD_product_code,11862001,ARBRALENE tabs 50mg,ACE_inhibitors,drug
GPRD_product_code,11637003,PRESUMEX tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,11611001,SLO-PRO mr cap 160mg,ACE_inhibitors,drug
GPRD_product_code,11594001,HALF PROPATARD LA mr cap 80mg,ACE_inhibitors,drug
GPRD_product_code,03317001,CHLORTALIDONE + METOPROLOL TARTRATE tabs,ACE_inhibitors,drug
GPRD_product_code,11478001,PROPANIX LA mr cap 160mg,ACE_inhibitors,drug
GPRD_product_code,11593001,PROPATARD LA mr cap 160mg,ACE_inhibitors,drug
GPRD_product_code,11637001,PRESUMEX tabs 25mg,ACE_inhibitors,drug
GPRD_product_code,11103001,RAPRANOL SR cap 80mg,ACE_inhibitors,drug
GPRD_product_code,11069002,GLAUCOL eye drp 0.5%,ACE_inhibitors,drug
GPRD_product_code,11637002,PRESUMEX tabs 50mg,ACE_inhibitors,drug
GPRD_product_code,10833001,GLAU-OPT eye drp 0.25%,ACE_inhibitors,drug
GPRD_product_code,10711001,TENBEN caps 25mg + 1.25mg,ACE_inhibitors,drug
GPRD_product_code,10970001,VIVACOR tabs 5mg,ACE_inhibitors,drug
GPRD_product_code,03297009,TIMOLOL eye drp 0.25% [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,10709001,ATENOLOL + BENDROFLUMETHIAZIDE caps 25mg + 1.25mg,ACE_inhibitors,drug
GPRD_product_code,11069001,GLAUCOL eye drp 0.25%,ACE_inhibitors,drug
GPRD_product_code,03285010,SOTALOL tabs 160mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,02899002,LARACOR tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,10343002,CARDICOR tabs 7.5mg,ACE_inhibitors,drug
GPRD_product_code,14004001,DUOTRAV eye drp,ACE_inhibitors,drug
GPRD_product_code,06122001,BETADUR CR sr cap 160mg,ACE_inhibitors,drug
GPRD_product_code,00830009,ATENOLOL tabs 50mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,03150010,METOPROLOL tabs 100mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,06131009,TIMOLOL eye drp 0.25% [ALMUS],ACE_inhibitors,drug
GPRD_product_code,03156009,PINDOLOL tabs 5mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,10341003,CARDICOR tabs 3.75mg,ACE_inhibitors,drug
GPRD_product_code,06140002,CARTEOLOL HCl eye drp 2% w/v,ACE_inhibitors,drug
GPRD_product_code,06140001,CARTEOLOL HCl eye drp 1%,ACE_inhibitors,drug
GPRD_product_code,11782001,NA,ACE_inhibitors,drug
GPRD_product_code,00541011,NA,ACE_inhibitors,drug
GPRD_product_code,06065001,CARDINOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,06438002,ATENIX tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,01311009,NA,ACE_inhibitors,drug
GPRD_product_code,06253001,HALF BETA-PROGRANE sr cap 80mg,ACE_inhibitors,drug
GPRD_product_code,10340001,BISOPROLOL tabs 2.5mg,ACE_inhibitors,drug
GPRD_product_code,00722010,ATENOLOL tabs 100mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,04735001,TOLERZIDE tabs,ACE_inhibitors,drug
GPRD_product_code,04807009,BISOPROLOL tabs 10mg [RELONCHEM],ACE_inhibitors,drug
GPRD_product_code,04044001,BETOPTIC eye drp 0.5%,ACE_inhibitors,drug
GPRD_product_code,03135009,PINDOLOL tabs 5mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,04837001,TIMOLOL MALEATE eye drp 0.25%,ACE_inhibitors,drug
GPRD_product_code,04159002,METIPRANOLOL eye drp 0.3%,ACE_inhibitors,drug
GPRD_product_code,04859001,METOPROLOL TARTRATE susp 50mg/5ml,ACE_inhibitors,drug
GPRD_product_code,04732002,SOTALOL + HYDROCHLOROTHIAZIDE tabs 160mg + 25mg,ACE_inhibitors,drug
GPRD_product_code,04159003,METIPRANOLOL eye drp 0.6%,ACE_inhibitors,drug
GPRD_product_code,00291009,OXPRENOLOL tabs 20mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00722009,ATENOLOL tabs 50mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,04044002,BETOPTIC ophthalmic susp 0.25%,ACE_inhibitors,drug
GPRD_product_code,03075011,ATENOLOL tabs 100mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,04731001,SOTALOL inj 10mg/ml,ACE_inhibitors,drug
GPRD_product_code,03761010,PROPRANOLOL tabs 40mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,03092001,ATENOLOL inj 5mg/10ml,ACE_inhibitors,drug
GPRD_product_code,03761009,PROPRANOLOL tabs 10mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,04734001,SOTACOR inj 10mg/ml,ACE_inhibitors,drug
GPRD_product_code,00290009,OXPRENOLOL tabs 160mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00180001,CO-BETALOC tabs 100mg + 12.5mg,ACE_inhibitors,drug
GPRD_product_code,04734009,PROPRANOLOL mr cap 160mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,03059001,ATENOLOL tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,00108001,BETIM tabs 10mg,ACE_inhibitors,drug
GPRD_product_code,00107002,BETALOC tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,00107001,BETALOC tabs 50mg,ACE_inhibitors,drug
GPRD_product_code,04730001,SOTALOL tabs 200mg,ACE_inhibitors,drug
GPRD_product_code,00287010,OXPRENOLOL tabs 40mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,00289011,OXPRENOLOL tabs 80mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00287009,OXPRENOLOL tabs 20mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,00191001,CORGARETIC 40 tabs,ACE_inhibitors,drug
GPRD_product_code,00287011,OXPRENOLOL tabs 80mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,00289010,OXPRENOLOL tabs 40mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00289009,OXPRENOLOL tabs 20mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00288009,OXPRENOLOL tabs 160mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,01671001,NA,ACE_inhibitors,drug
GPRD_product_code,00291010,OXPRENOLOL tabs 40mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00539001,LOPRESOR tabs 50mg,ACE_inhibitors,drug
GPRD_product_code,00293010,OXPRENOLOL tabs 40mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,00291011,OXPRENOLOL tabs 80mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00293009,OXPRENOLOL tabs 20mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,02901001,SLOW-PREN tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,00721011,ATENOLOL tabs 25mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00292010,OXPRENOLOL SR tablets 160mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00292009,OXPRENOLOL tabs 160mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00463001,INDERAL LA caps 160mg,ACE_inhibitors,drug
GPRD_product_code,00538001,LOPRESOR SR tabs 200mg,ACE_inhibitors,drug
GPRD_product_code,00294009,OXPRENOLOL tabs 160mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,00293011,OXPRENOLOL tabs 80mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,04729002,SOTALOL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,00498009,METOPROLOL tabs 50mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,02897003,BEDRANOL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,00499010,METOPROLOL TARTRATE tabs 100mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00499009,METOPROLOL TARTRATE tabs 50mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00498010,METOPROLOL tabs 100mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,04729003,SOTALOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,00540001,LOPRESORETIC tabs,ACE_inhibitors,drug
GPRD_product_code,00721010,ATENOLOL tabs 100mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00539002,LOPRESOR tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,00581010,PROPRANOLOL tabs 40mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,02895003,ANGILOL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,00580009,PROPRANOLOL tabs 10mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,02896001,ANGILOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,00581009,PROPRANOLOL tabs 10mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,00580011,PROPRANOLOL tabs 160mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,00580010,PROPRANOLOL tabs 40mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,07162003,NA,ACE_inhibitors,drug
GPRD_product_code,00582010,PROPRANOLOL tabs 40mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00721009,ATENOLOL tabs 50mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00582009,PROPRANOLOL tabs 10mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00581011,PROPRANOLOL tabs 80mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,00582011,PROPRANOLOL tabs 80mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00677010,PROPRANOLOL SR cap 160mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00677009,PROPRANOLOL tabs 160mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00676009,PROPRANOLOL tabs 160mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,04987002,BENDROFLUMETHIAZIDE + NADOLOL tabs 5mg + 80mg,ACE_inhibitors,drug
GPRD_product_code,06272009,NA,ACE_inhibitors,drug
GPRD_product_code,10341002,CARDICOR tabs 2.5mg,ACE_inhibitors,drug
GPRD_product_code,00881001,SOTAZIDE tabs,ACE_inhibitors,drug
GPRD_product_code,03710010,BISOPROLOL tabs 10mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,02877001,PROPRANOLOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,00880003,SOTACOR inj 2mg/ml,ACE_inhibitors,drug
GPRD_product_code,00830011,ATENOLOL tabs 25mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,00830010,ATENOLOL tabs 100mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,01036001,VISKALDIX tabs 10mg + 5mg,ACE_inhibitors,drug
GPRD_product_code,03710009,BISOPROLOL tabs 5mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,00848001,SECADREX tabs,ACE_inhibitors,drug
GPRD_product_code,00880002,SOTACOR tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,02875001,OXPRENOLOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,02176010,TIMOLOL eye drp 0.5% [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,00880001,SOTACOR tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,00867001,SLOW TRASICOR sr tab 160mg,ACE_inhibitors,drug
GPRD_product_code,00909010,PROPRANOLOL tabs 10mg [BERK],ACE_inhibitors,drug
GPRD_product_code,00968001,TRASIDREX tabs,ACE_inhibitors,drug
GPRD_product_code,00909009,PROPRANOLOL tabs 40mg [BERK],ACE_inhibitors,drug
GPRD_product_code,00911009,PROPRANOLOL tabs 160mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00910011,PROPRANOLOL tabs 80mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,02863011,SOTALOL tabs 160mg [TILLOMED],ACE_inhibitors,drug
GPRD_product_code,00909011,PROPRANOLOL tabs 80mg [BERK],ACE_inhibitors,drug
GPRD_product_code,00910010,PROPRANOLOL tabs 40mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00910009,PROPRANOLOL tabs 10mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00954002,TIMOPTOL eye drp 0.5%,ACE_inhibitors,drug
GPRD_product_code,00932001,TENORMIN tabs 100mg,ACE_inhibitors,drug
GPRD_product_code,00931001,TENORET 50 tabs,ACE_inhibitors,drug
GPRD_product_code,00911010,PROPRANOLOL SR cap 160mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00911011,PROPRANOLOL SR cap 80mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,00954001,TIMOPTOL eye drp 0.25%,ACE_inhibitors,drug
GPRD_product_code,00932003,TENORMIN inj 5mg/10ml,ACE_inhibitors,drug
GPRD_product_code,00932002,TENORMIN sf syrp 25mg/5ml,ACE_inhibitors,drug
GPRD_product_code,01516009,METOPROLOL tabs 50mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,01038001,VISKEN tabs 5mg,ACE_inhibitors,drug
GPRD_product_code,01148003,SECTRAL tabs 400mg,ACE_inhibitors,drug
GPRD_product_code,01516010,METOPROLOL tabs 100mg [CELLTECH],ACE_inhibitors,drug
GPRD_product_code,01038002,VISKEN tabs 15mg,ACE_inhibitors,drug
GPRD_product_code,01148002,SECTRAL caps 200mg,ACE_inhibitors,drug
GPRD_product_code,02831010,CO-TENIDONE tabs 100mg+25mg [SANDOZ],ACE_inhibitors,drug
GPRD_product_code,01148001,SECTRAL caps 100mg,ACE_inhibitors,drug
GPRD_product_code,01062001,METOPROLOL TARTRATE inj 1mg/ml,ACE_inhibitors,drug
GPRD_product_code,01297001,HALF-INDERAL LA caps 80mg,ACE_inhibitors,drug
GPRD_product_code,01200009,ATENOLOL tabs 50mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01183001,PRESTIM tabs,ACE_inhibitors,drug
GPRD_product_code,01323009,PROPRANOLOL tabs 10mg [APS],ACE_inhibitors,drug
GPRD_product_code,01200010,ATENOLOL tabs 100mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01201011,ATENOLOL tabs 25mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,01201010,ATENOLOL tabs 100mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,01201009,ATENOLOL tabs 50mg [CP PHARM],ACE_inhibitors,drug
GPRD_product_code,01323011,PROPRANOLOL tabs 80mg [APS],ACE_inhibitors,drug
GPRD_product_code,01349009,METOPROLOL tabs 50mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01323010,PROPRANOLOL tabs 40mg [APS],ACE_inhibitors,drug
GPRD_product_code,01344009,OXPRENOLOL tabs 40mg [APS],ACE_inhibitors,drug
GPRD_product_code,01344011,OXPRENOLOL tabs 80mg [APS],ACE_inhibitors,drug
GPRD_product_code,01408011,ATENOLOL tabs 25mg [TEVA],ACE_inhibitors,drug
GPRD_product_code,01344010,OXPRENOLOL tabs 20mg [APS],ACE_inhibitors,drug
GPRD_product_code,04621001,PROPRANOLOL mr cap 80mg,ACE_inhibitors,drug
GPRD_product_code,01408010,ATENOLOL tabs 50mg [TEVA],ACE_inhibitors,drug
GPRD_product_code,01363010,CO-TENIDONE tabs 100mg+25mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,01363009,CO-TENIDONE tabs 50mg+12.5mg [HILLCROSS],ACE_inhibitors,drug
GPRD_product_code,01349010,METOPROLOL tabs 100mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01408009,ATENOLOL tabs 100mg [TEVA],ACE_inhibitors,drug
GPRD_product_code,01395001,BETALOC IV inj 1mg/ml,ACE_inhibitors,drug
GPRD_product_code,01399001,CO-BETALOC SA tabs 200mg + 25mg,ACE_inhibitors,drug
GPRD_product_code,01396001,BETALOC SA DURULE 200mg,ACE_inhibitors,drug
GPRD_product_code,02176009,TIMOLOL eye drp 0.25% [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,01548011,PROPRANOLOL sr cap 160mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,02774010,TIMOLOL eye drp 0.5% [IVAX],ACE_inhibitors,drug
GPRD_product_code,01618003,INDERAL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,01548010,PROPRANOLOL sr cap 80mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,01548009,PROPRANOLOL tabs 80mg [ALPHAR/COX],ACE_inhibitors,drug
GPRD_product_code,01517009,METOPROLOL tabs 50mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,01517010,METOPROLOL tabs 100mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,01714002,TRASICOR tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,01618002,INDERAL tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,01552001,INDERETIC caps,ACE_inhibitors,drug
GPRD_product_code,01551001,INDERAL inj 1mg/ml,ACE_inhibitors,drug
GPRD_product_code,01549009,PROPRANOLOL tabs 40mg [NUMARK],ACE_inhibitors,drug
GPRD_product_code,01618001,INDERAL tabs 10mg,ACE_inhibitors,drug
GPRD_product_code,01553001,INDEREX caps,ACE_inhibitors,drug
GPRD_product_code,01601001,MODUCREN tabs,ACE_inhibitors,drug
GPRD_product_code,01595001,BLOCADREN tabs 10mg,ACE_inhibitors,drug
GPRD_product_code,01619001,INDERAL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,01714001,TRASICOR tabs 20mg,ACE_inhibitors,drug
GPRD_product_code,01698001,TENORETIC tabs,ACE_inhibitors,drug
GPRD_product_code,06705009,NA,ACE_inhibitors,drug
GPRD_product_code,01655010,CO-TENIDONE tabs 100mg+25mg [APS],ACE_inhibitors,drug
GPRD_product_code,01631001,CORGARD tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,02518001,COMBITENS caps 50mg + 20mg,ACE_inhibitors,drug
GPRD_product_code,01655009,CO-TENIDONE tabs 50mg+12.5mg [APS],ACE_inhibitors,drug
GPRD_product_code,01631002,CORGARD tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,01632001,CORGARETIC 80 tabs,ACE_inhibitors,drug
GPRD_product_code,01702003,BETA-CARDONE tabs 200mg,ACE_inhibitors,drug
GPRD_product_code,01700002,BERKOLOL tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,01700001,BERKOLOL tabs 10mg,ACE_inhibitors,drug
GPRD_product_code,01699001,TENORMIN LS tablets 50mg,ACE_inhibitors,drug
GPRD_product_code,01702002,BETA-CARDONE tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,01700003,BERKOLOL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,01702001,BETA-CARDONE tabs 40mg,ACE_inhibitors,drug
GPRD_product_code,01701001,BERKOLOL tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,01820010,CO-TENIDONE tabs 50mg+12.5mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01714003,TRASICOR tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,02144010,TIMOLOL eye drp 0.5% [LENNON],ACE_inhibitors,drug
GPRD_product_code,02016009,PROPRANOLOL caps 80mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,02409003,APSOLOL tabs 80mg,ACE_inhibitors,drug
GPRD_product_code,01820009,CO-TENIDONE tabs 100mg+25mg [BERK],ACE_inhibitors,drug
GPRD_product_code,01715001,TRASICOR tabs 160mg,ACE_inhibitors,drug
GPRD_product_code,01818010,CO-TENIDONE tabs 50mg+12.5mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,01818009,CO-TENIDONE tabs 100mg+25mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,01958001,BEDRANOL mr cap 80mg,ACE_inhibitors,drug
GPRD_product_code,01905009,PROPRANOLOL oral soln 5mg/5ml [RP],ACE_inhibitors,drug
GPRD_product_code,01882009,OXPRENOLOL tabs 160mg [APS],ACE_inhibitors,drug
GPRD_product_code,02300010,TIMOLOL eye drp 0.5% [APS],ACE_inhibitors,drug
GPRD_product_code,01856009,ATENOLOL tabs 50mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,02300009,TIMOLOL eye drp 0.25% [APS],ACE_inhibitors,drug
GPRD_product_code,01856010,ATENOLOL tabs 100mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,01906010,PROPRANOLOL oral soln 80mg/5ml [RP],ACE_inhibitors,drug
GPRD_product_code,01905010,PROPRANOLOL oral soln 10mg/5ml [RP],ACE_inhibitors,drug
GPRD_product_code,01906009,PROPRANOLOL oral soln 50mg/5ml [RP],ACE_inhibitors,drug
GPRD_product_code,01905011,PROPRANOLOL oral soln 40mg/5ml [RP],ACE_inhibitors,drug
GPRD_product_code,02289001,TENCHLOR tabs 50mg+12.5mg,ACE_inhibitors,drug
GPRD_product_code,02144009,TIMOLOL eye drp 0.25% [LENNON],ACE_inhibitors,drug
GPRD_product_code,02050001,KALTEN caps,ACE_inhibitors,drug
GPRD_product_code,02016010,PROPRANOLOL caps 160mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,02017009,OXPRENOLOL SR tablets 160mg [IVAX],ACE_inhibitors,drug
GPRD_product_code,02031011,ATENOLOL tabs 100mg [KENT],ACE_inhibitors,drug
GPRD_product_code,02031009,ATENOLOL tabs 25mg [KENT],ACE_inhibitors,drug
GPRD_product_code,02031010,ATENOLOL tabs 50mg [KENT],ACE_inhibitors,drug
GPRD_product_code,02143010,SOTALOL tabs 160mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,02056010,PROPRANOLOL LA mr cap 80mg [APS],ACE_inhibitors,drug
GPRD_product_code,02056009,PROPRANOLOL LA caps 160mg [APS],ACE_inhibitors,drug
GPRD_product_code,02143009,SOTALOL tabs 80mg [GEN (UK)],ACE_inhibitors,drug
GPRD_product_code,02109009,CO-TENIDONE tabs 50mg+12.5mg [BIOGLAN],ACE_inhibitors,drug
GPRD_product_code,02138001,BETA-PROGRANE caps 160mg,ACE_inhibitors,drug
