terminology,code,term,code_type
SNOMEDCT,420514000,Persistent proteinuria associated with type I diabetes mellitus (disorder),1
SNOMEDCT,420662003,Coma associated with diabetes mellitus (disorder),1
SNOMEDCT,420683009,Neurological disorder associated with malnutrition-related diabetes mellitus (disorder),1
SNOMEDCT,420715001,Persistent microalbuminuria associated with type II diabetes mellitus (disorder),1
SNOMEDCT,420756003,Diabetic cataract associated with type II diabetes mellitus (disorder),1
SNOMEDCT,420789003,Diabetic retinopathy associated with type I diabetes mellitus (disorder),1
SNOMEDCT,420825003,Gangrene associated with type I diabetes mellitus (disorder),1
SNOMEDCT,420868002,Disorder associated with type I diabetes mellitus (disorder),1
SNOMEDCT,420918009,Mononeuropathy associated with type I diabetes mellitus (disorder),1
SNOMEDCT,420996007,Coma associated with malnutrition-related diabetes mellitus (disorder),1
SNOMEDCT,421075007,Ketoacidotic coma in type I diabetes mellitus (disorder),1
SNOMEDCT,421256007,Ophthalmic complication of malnutrition-related diabetes mellitus (disorder),1
SNOMEDCT,421326000,Neurologic disorder associated with type II diabetes mellitus (disorder),1
SNOMEDCT,421365002,Peripheral circulatory disorder associated with type I diabetes mellitus (disorder),1
SNOMEDCT,421468001,Neurological disorder associated with type I diabetes mellitus (disorder),1
SNOMEDCT,421631007,Gangrene associated with type II diabetes mellitus (disorder),1
SNOMEDCT,421750000,Ketoacidosis in type II diabetes mellitus (disorder),1
SNOMEDCT,421779007,Exudative maculopathy associated with type II diabetes mellitus (disorder),1
SNOMEDCT,421847006,Ketoacidotic coma in type II diabetes mellitus (disorder),1
SNOMEDCT,421893009,Renal disorder associated with type I diabetes mellitus (disorder),1
SNOMEDCT,421895002,Peripheral circulatory disorder associated with diabetes mellitus (disorder),1
SNOMEDCT,421920002,Diabetic cataract associated with type I diabetes mellitus (disorder),1
SNOMEDCT,421986006,Persistent proteinuria associated with type II diabetes mellitus (disorder),1
SNOMEDCT,422014003,Disorder associated with type II diabetes melliltus (disorder),1
SNOMEDCT,422034002,Diabetic retinopathy associated with type II diabetes mellitus (disorder),1
SNOMEDCT,422088007,Neurologic disorder associated with diabetes mellitus (disorder),1
SNOMEDCT,422099009,Diabetic oculopathy associated with type II diabetes mellitus (disorder),1
SNOMEDCT,422126006,Hyperosmolar coma associated with diabetes mellitus (disorder),1
SNOMEDCT,422166005,Peripheral circulatory disorder associated with type II diabetes mellitus (disorder),1
SNOMEDCT,422183001,Skin ulcer associated with diabetes mellitus (disorder),1
SNOMEDCT,422228004,Multiple complications of type I diabetes mellitus (disorder),1
SNOMEDCT,422275004,Gangrene associated with diabetes mellitus (disorder),1
SNOMEDCT,424736006,Diabetic peripheral neuropathy (disorder),1
SNOMEDCT,426705001,Diabetes mellitus associated with cystic fibrosis (disorder),1
SNOMEDCT,426875007,Latent autoimmune diabetes mellitus in adult (disorder),1
SNOMEDCT,429729007,Diabetic education completed (situation),1
SNOMEDCT,441656006,Hyperglycaemic crisis in diabetes mellitus,1
SNOMEDCT,443694000,Type II diabetes mellitus uncontrolled (finding),1
SNOMEDCT,444073006,Type I diabetes mellitus uncontrolled (finding),1
SNOMEDCT,472969004,History of diabetes mellitus type 2 (situation),0
SNOMEDCT,472970003,History of diabetes mellitus type 1 (situation),0
SNOMEDCT,472972006,History of autosomal dominant diabetes mellitus,0
SNOMEDCT,609561005,Maturity-onset diabetes of the young (disorder),1
SNOMEDCT,609562003,"Maturity onset diabetes of the young, type 1 (disorder)",1
SNOMEDCT,707221002,Diabetic glomerulosclerosis,1
SNOMEDCT,713702000,Gastroparesis due to type 1 diabetes mellitus,1
SNOMEDCT,713703005,Gastroparesis due to type 2 diabetes mellitus (disorder),1
SNOMEDCT,713704004,Gastroparesis due to diabetes mellitus (disorder),1
SNOMEDCT,713705003,Polyneuropathy due to type 1 diabetes mellitus,1
SNOMEDCT,713706002,Polyneuropathy due to type 2 diabetes mellitus,1
SNOMEDCT,719216001,Hypoglycemic coma co-occurrent and due to diabetes mellitus type II (disorder),1
SNOMEDCT,722161008,Diabetic retinal eye exam (procedure),1
SNOMEDCT,724136006,Diabetic mastopathy,1
SNOMEDCT,724810001,Radiculoplexoneuropathy due to diabetes mellitus (disorder),1
SNOMEDCT,724997001,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,735200002,Absence of lower limb due to diabetes mellitus (disorder),1
SNOMEDCT,735538002,Lactic acidosis co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,739681000,Diabetic oculopathy due to type I diabetes mellitus,1
SNOMEDCT,762489000,Acute complication with diabetes mellitus,1
SNOMEDCT,768792007,Cataract of right eye co-occurrent and due to diabetes mellitus,1
SNOMEDCT,768794008,Bilateral diabetic cataracts,1
SNOMEDCT,769181007,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,769182000,Preproliferative diabetic retinopathy of left eye,1
SNOMEDCT,769183005,Mild nonproliferative diabetic retinopathy of right eye,1
SNOMEDCT,769184004,Mild nonproliferative retinopathy of left eye,1
SNOMEDCT,769185003,Moderate non-proliferative diabetic retinopathy of right eye,1
SNOMEDCT,769186002,Moderate nonproliferative diabetic retinopathy of left eye,1
SNOMEDCT,769217008,Diabetic macular edema of right eye,1
SNOMEDCT,769218003,Macular oedema of left eye co-occurrent and due to diabetes mellitus,1
SNOMEDCT,769219006,Macular edema due to type 1 diabetes mellitus,1
SNOMEDCT,769221001,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,769222008,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,1
SNOMEDCT,769244003,Diabetic maculopathy of right eye,1
SNOMEDCT,769245002,Disorder of left macula co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,770097006,Clinically significant macular edema co-occurrent and due to diabetes mellitus (disorder),1
SNOMEDCT,731000119105,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus,1
SNOMEDCT,761000119102,Diabetic dyslipidemia associated with type 2 diabetes mellitus,1
SNOMEDCT,791000119109,Angina associated with type II diabetes mellitus,1
SNOMEDCT,1491000119102,Diabetic vitreous haemorrhage associated with type II diabetes mellitus,1
SNOMEDCT,1511000119107,Diabetic peripheral neuropathy associated with type II diabetes mellitus,1
SNOMEDCT,31211000119101,Peripheral vascular disease due to type I diabetes,1
SNOMEDCT,71771000119100,Type 1 diabetes mellitus with neuropathic arthropathy,1
SNOMEDCT,87451000119102,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,1
SNOMEDCT,104941000119109,Retinal ischemia due to type 1 diabetes mellitus,1
SNOMEDCT,110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus,1
SNOMEDCT,140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder),1
SNOMEDCT,140391000119101,Ulcer of toe due to type 2 diabetes mellitus (disorder),1
SNOMEDCT,140521000119107,Ischemic foot ulcer due to type 2 diabetes mellitus (disorder),1
SNOMEDCT,157141000119108,Proteinuria due to type 2 diabetes mellitus,1
SNOMEDCT,367991000119101,Hyperglycemia due to type 1 diabetes mellitus,1
SNOMEDCT,368601000119102,Hyperosmolar coma due to secondary diabetes mellitus,1
SNOMEDCT,10660471000119109,Ulcer of left foot co-occurrent and due to diabetes mellitus type 2 (disorder),1
SNOMEDCT,24481000000101,Type 2 diabetic on diet only (finding),1
SNOMEDCT,335621000000101,Maternally inherited diabetes mellitus (disorder),1
SNOMEDCT,445353002,Brittle type II diabetes mellitus (finding),1
SNOMEDCT,703138006,Type II diabetes mellitus in remission (disorder),1
SNOMEDCT,81531005,Diabetes mellitus type 2 in obese (disorder),1
SNOMEDCT,237627000,Pregnancy and type 2 diabetes mellitus (disorder),1
SNOMEDCT,24471000000103,Type 2 diabetic on insulin (finding),1
SNOMEDCT,279321000000104,Diabetes type 2 review (regime/therapy),1
SNOMEDCT,754121000000107,Type II diabetic dietary review (regime/therapy),1
SNOMEDCT,1067201000000106,Eating disorder co-occurrent with diabetes mellitus type 1 (disorder),1
SNOMEDCT,111307005,Leprechaunism syndrome (disorder),1
SNOMEDCT,190416008,Steroid-induced diabetes mellitus without complication (disorder),1
SNOMEDCT,198131000000101,Hypoglycaemic warning good (disorder),1
SNOMEDCT,237601000,Secondary endocrine diabetes mellitus (disorder),1
SNOMEDCT,237610008,"Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)",1
SNOMEDCT,237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)",1
SNOMEDCT,237618001,Insulin-dependent diabetes mellitus secretory diarrhea syndrome (disorder),1
SNOMEDCT,237632004,Hypoglycemic event in diabetes (disorder),1
SNOMEDCT,267467004,Diabetes mellitus (& [ketoacidosis]) (disorder),1
SNOMEDCT,2751001,Fibrocalculous pancreatic diabetes (disorder),1
SNOMEDCT,279291000000109,Diabetes type 1 review (regime/therapy),1
SNOMEDCT,33559001,Pineal hyperplasia AND diabetes mellitus syndrome (disorder),1
SNOMEDCT,385041000000108,Diabetes mellitus with multiple complications (disorder),1
SNOMEDCT,385051000000106,Pre-existing diabetes mellitus (disorder),1
SNOMEDCT,408539000,Insulin autoimmune syndrome (disorder),1
SNOMEDCT,413183008,Diabetes mellitus caused by non-steroid drugs without complication (disorder),1
SNOMEDCT,413184002,Fibrocalculous pancreatopathy without complication (disorder),1
SNOMEDCT,609572000,"Maturity-onset diabetes of the young, type 5 (disorder)",1
SNOMEDCT,703136005,Diabetes mellitus in remission (disorder),1
SNOMEDCT,763325000,Insulin resistance (disorder),1
SNOMEDCT,771571000000102,History of secondary diabetes mellitus (situation),0
SNOMEDCT,894741000000107,Hypoglycaemic warning absent (disorder),1
SNOMEDCT,106281000119103,Pre-existing diabetes mellitus in mother complicating childbirth (disorder),1
SNOMEDCT,10754881000119104,Diabetes mellitus in mother complicating childbirth (disorder),1
SNOMEDCT,112991000000101,Lipoatrophic diabetes mellitus without complication (disorder),1
SNOMEDCT,190407009,Malnutrition-related diabetes mellitus with renal complications (disorder),1
SNOMEDCT,190412005,Malnutrition-related diabetes mellitus without complications (disorder),1
SNOMEDCT,190447002,Steroid-induced diabetes (disorder),1
SNOMEDCT,198121000000103,Hypoglycaemic warning impaired (disorder),1
SNOMEDCT,23045005,Insulin dependent diabetes mellitus type IA (disorder),1
SNOMEDCT,237608006,"Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)",1
SNOMEDCT,237613005,Hyperproinsulinemia (disorder),1
SNOMEDCT,237616002,"Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities (disorder)",1
SNOMEDCT,237617006,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)",1
SNOMEDCT,237619009,Diabetes-deafness syndrome maternally transmitted (disorder),1
SNOMEDCT,237622006,Poor glycemic control (disorder),1
SNOMEDCT,237651005,Insulin resistance - type A (disorder),1
SNOMEDCT,237652003,Insulin resistance - type B (disorder),1
SNOMEDCT,267471001,Diabetes + eye manifestation (& [cataract] or [retinopathy]) (disorder),1
SNOMEDCT,284449005,Congenital total lipodystrophy (disorder),1
SNOMEDCT,303059007,Postpancreatectomy hypoinsulinemia (disorder),1
SNOMEDCT,367261000119100,Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus (disorder),1
SNOMEDCT,408540003,Diabetes mellitus caused by non-steroid drugs (disorder),1
SNOMEDCT,530558861000132104,Atypical diabetes mellitus (disorder),1
SNOMEDCT,532411000000102,"Diabetes mellitus, adult onset, with no mention of complication (disorder)",1
SNOMEDCT,5368009,Drug-induced diabetes mellitus (disorder),1
SNOMEDCT,5969009,Diabetes mellitus associated with genetic syndrome (disorder),1
SNOMEDCT,609563008,Pre-existing diabetes mellitus in pregnancy (disorder),1
SNOMEDCT,658011000000104,Diabetes mellitus with other specified manifestation (disorder),1
SNOMEDCT,703137001,Type I diabetes mellitus in remission (disorder),1
SNOMEDCT,70694009,Diabetes mellitus AND insipidus with optic atrophy AND deafness (disorder),1
SNOMEDCT,754101000000103,Type I diabetic dietary review (regime/therapy),1
SNOMEDCT,754461000000105,Referral to type I diabetes structured education programme (procedure),1
SNOMEDCT,75682002,Diabetes mellitus caused by insulin receptor antibodies (disorder),1
SNOMEDCT,773001000000103,Symptomatic diabetic peripheral neuropathy (disorder),1
SNOMEDCT,775841000000109,Diabetic retinopathy detected by national screening programme (disorder),1
SNOMEDCT,80660001,Mauriac's syndrome (disorder),1
SNOMEDCT,83728000,"Polyglandular autoimmune syndrome, type 2 (disorder)",1
SNOMEDCT,1066911000000100,Diabetes monitoring short message service text message first invitation (procedure),1
SNOMEDCT,1066921000000106,Diabetes monitoring short message service text message second invitation (procedure),1
SNOMEDCT,185756006,Diabetes monitoring first letter (procedure),1
SNOMEDCT,185757002,Diabetes monitoring second letter (procedure),1
SNOMEDCT,185758007,Diabetes monitoring third letter (procedure),1
SNOMEDCT,185759004,Diabetes monitoring verbal invite (procedure),1
SNOMEDCT,310425007,Diabetes monitoring invitation (procedure),1
SNOMEDCT,1066931000000108,Diabetes monitoring short message service text message third invitation (procedure),1
SNOMEDCT,1083111000000108,Diabetes monitoring invitation email (procedure),1
SNOMEDCT,1109921000000106,Quality and Outcomes Framework quality indicator-related care invitation (procedure),1
SNOMEDCT,1110921000000100,Quality and Outcomes Framework diabetes mellitus quality indicator-related care invitation (procedure),1
SNOMEDCT,185760009,Diabetes monitoring telephone invite (procedure),1
SNOMEDCT,705072004,Diabetes monitoring invitation by short message service text messaging (procedure),1
