Coding System (Multilex),Codes,Description,Entity type,Category
Multilex,!8504024,SYRINGE INSULIN U100 S/U+8MM NEEDLE,res22: diabetes_meds,drug
Multilex,!8505221,INSULIN HUMALOG MIX 25,res22: diabetes_meds,drug
Multilex,212001,DAONIL tablets 5mg [AVENTIS],res22: diabetes_meds,drug
Multilex,266005,syringe ordinary purpose spec 16[2a] 1ml,res22: diabetes_meds,drug
Multilex,331002,EUGLUCON tablets 5mg [AVENTIS],res22: diabetes_meds,drug
Multilex,409001,GLUCOPHAGE tablets 500mg [MERCK SER],res22: diabetes_meds,drug
Multilex,410001,GLURENORM tablets 30mg [SANOFI S],res22: diabetes_meds,drug
Multilex,419009,GLIBENCLAMIDE tablets 5mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,419010,GLIBENCLAMIDE tablets 2.5mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,445001,HUMULIN I injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,466001,INITARD 50/50 injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,485009,METFORMIN tablets 500mg [ACTAVIS],res22: diabetes_meds,drug
Multilex,486009,METFORMIN tablets 500mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,519001,LENTARD MC injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,597001,NOVORAPID VIAL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,608005,u100 single use insulin syringe with 12mm needle(26G) 0.3ml,res22: diabetes_meds,drug
Multilex,652009,TOLBUTAMIDE tablets 500mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,804001,RASTINON tablets 500mg [HOECHSTMAR],res22: diabetes_meds,drug
Multilex,951007,SYRINGE INSULIN (BS1619/1) 2ML,res22: diabetes_meds,drug
Multilex,952007,SYRINGE PRE-SET INSULIN FOR BLIND 2ML,res22: diabetes_meds,drug
Multilex,1084001,acarbose tablets 50mg,res22: diabetes_meds,drug
Multilex,1104001,HUMALOG MIX 25 injection 25:75; 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,1182001,HUMULIN ZN injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,1335010,GLIBENCLAMIDE tablets 2.5mg [TEVA],res22: diabetes_meds,drug
Multilex,1345010,METFORMIN tablets 500mg [WOCKHARDT],res22: diabetes_meds,drug
Multilex,1506010,METFORMIN tablets 500mg [IVAX],res22: diabetes_meds,drug
Multilex,1518001,HUMAN PROTAPHANE injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1518002,HUMAN PROTAPHANE PENFILL 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1524002,GLUCOBAY tablets 100mg [BAYER],res22: diabetes_meds,drug
Multilex,1731001,ULTRATARD injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1762005,Hypoguard U100 click/count insulin syringe 1ml [HYPOGUARD],res22: diabetes_meds,drug
Multilex,1771001,INSULATARD injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1771002,INSULATARD ge injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,1772001,VELOSULIN VIAL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1773001,MIXTARD 30/70 injection 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1780005,u100 single use insulin syringe with 12mm needle(26G) 0.5ml,res22: diabetes_meds,drug
Multilex,1801001,NOVORAPID PENFILL injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,1866009,GLICLAZIDE tablets 80mg [HILLCROSS],res22: diabetes_meds,drug
Multilex,1874010,METFORMIN tablets 850mg [TEVA],res22: diabetes_meds,drug
Multilex,1946009,TOLBUTAMIDE tablets 500mg [TEVA],res22: diabetes_meds,drug
Multilex,1951009,ISOPHANE injection 100 iu/ml [CELLTECH],res22: diabetes_meds,drug
Multilex,2145001,INSUMAN BASAL injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,2400007,INSULIN INSULATARD (LEO RETARD) 40 I/U INJ,res22: diabetes_meds,drug
Multilex,2447009,GLIBENCLAMIDE tablets 2.5mg [IVAX],res22: diabetes_meds,drug
Multilex,2461009,GLICLAZIDE tablets 80mg [GEN (UK)],res22: diabetes_meds,drug
Multilex,2462001,DIABETAMIDE tablets 2.5mg [ASHBOURNE],res22: diabetes_meds,drug
Multilex,2471001,HYPURIN BOVINE PROTAMINE ZINC VIAL injection suspension 100 units/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,2473001,HYPURIN BOVINE ISOPHANE injection 100 units/ml [CP PHARM],res22: diabetes_meds,drug
Multilex,2676001,HUMAN ACTRAPHANE injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,2677002,ACTRAPID NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,2731005,u100 insulin syringe 1ml,res22: diabetes_meds,drug
Multilex,2763007,DAONIL 10 MG TAB,res22: diabetes_meds,drug
Multilex,2797009,GLIPIZIDE tablets 5mg [IVAX],res22: diabetes_meds,drug
Multilex,2872001,glibenclamide tablets 2.5mg,res22: diabetes_meds,drug
Multilex,2890001,tolbutamide tablets 500mg,res22: diabetes_meds,drug
Multilex,2912002,metformin tablets 850mg,res22: diabetes_meds,drug
Multilex,2946001,HUMULIN LENTE injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,2947002,HUMULIN M2 injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,18655001,METABET SR tablets 1000mg [MORNINGSID],res22: diabetes_meds,drug
Multilex,2948002,HUMULIN M5 injection 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,3149009,METFORMIN tablets 500mg [GEN (UK)],res22: diabetes_meds,drug
Multilex,3212007,INSULIN HUMULIN S (NEUTRAL) CARTRIDGE 100 I/U,res22: diabetes_meds,drug
Multilex,3244001,chlorpropamide tablets 100mg,res22: diabetes_meds,drug
Multilex,3311007,INSULIN NEUTRAL (HUMAN) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3704007,INSULIN QUICKSOL (SOLUBLE NEUTRAL) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3709007,INSULIN NEUTRAL (PURIFIED) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3712007,INSULIN HUMULIN I (ISOPHANE) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3715007,INSULIN HUMULIN M4 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3716002,gliclazide modified release tablet 30mg,res22: diabetes_meds,drug
Multilex,3717002,glipizide tablets 5mg,res22: diabetes_meds,drug
Multilex,3718001,MINODIAB tablets 2.5mg [PHARMACIA],res22: diabetes_meds,drug
Multilex,3746003,guar gum granules 90%,res22: diabetes_meds,drug
Multilex,3888009,METFORMIN tablets 500mg [M&A PHARM],res22: diabetes_meds,drug
Multilex,3923007,INSULIN BOVINE PROTAMINE ZINC 100 I/U INJ,res22: diabetes_meds,drug
Multilex,3937001,insulin biphasic injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3938001,insulin zinc mixed bovine vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,3939001,insulin zinc suspension mixed human pyr injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3942001,insulin zinc suspension crystalline human prb - intermediate acting injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3944001,insulin isophane porcine injection 100 units/ml,res22: diabetes_meds,drug
Multilex,3949001,neutral insulin bovine injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,3951001,NOVOPEN injection device 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,3953001,insulin zinc lente bovine vial injection suspension 100 units/ml,res22: diabetes_meds,drug
Multilex,3954001,isophane insulin injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,4101009,GLICLAZIDE tablets 80mg [NEOLAB],res22: diabetes_meds,drug
Multilex,4153007,INSULIN LENTARD INJ,res22: diabetes_meds,drug
Multilex,4837007,INSULIN NOVO ACTRAPID MC 100 I/U INJ,res22: diabetes_meds,drug
Multilex,4841007,INSULIN HUMAN ACTRAPID (NEUTRAL) 40 I/U INJ,res22: diabetes_meds,drug
Multilex,4850001,TOLANASE tablets 100mg [PHARMACIA],res22: diabetes_meds,drug
Multilex,5051001,insulin soluble porcine injection 100 units/ml,res22: diabetes_meds,drug
Multilex,5586001,PENMIX 40/60 PENFILL injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,5662001,PENMIX 30/70 injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,5677001,insulin isophane human crb injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,5764007,METFORMIN HCl 500 MG TAB,res22: diabetes_meds,drug
Multilex,6283001,syringe for injection 0.5 ml syringe,res22: diabetes_meds,drug
Multilex,6284001,syringe for injection pre-set 1 ml syringe,res22: diabetes_meds,drug
Multilex,6285002,insulin disposable 0.5 ml syringe,res22: diabetes_meds,drug
Multilex,6286001,insulin disposable 1 ml syringe,res22: diabetes_meds,drug
Multilex,6286003,insulin pre-set 1 ml syringe,res22: diabetes_meds,drug
Multilex,6832009,METFORMIN oral solution 500mg/5ml [HILLCROSS],res22: diabetes_meds,drug
Multilex,6862007,INSULIN ISOPHANE (HUMAN) 100 I/U INJ,res22: diabetes_meds,drug
Multilex,7049005,B-D U-100 single use insulin syringe 0.3ml 29g [BECTON],res22: diabetes_meds,drug
Multilex,7058005,B-D U-100 single use insulin syringe 0.5ml 30g [BECTON],res22: diabetes_meds,drug
Multilex,7067001,PENMIX 30/70 PENFILL injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,7075005,Monoject U100 single use insulin syringe with 12mm needle(28G) 1ml [COVIDIEN],res22: diabetes_meds,drug
Multilex,7091001,PENMIX 20/80 pen [NOVO],res22: diabetes_meds,drug
Multilex,7444001,LANTUS injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,7676001,HUMALOG MIX 50 DISPOSABLE PEN injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,7761002,ACTOS tablets 30mg [TAKEDA],res22: diabetes_meds,drug
Multilex,8056005,u100 single use insulin syringe with 8mm needle(30G) 0.3ml,res22: diabetes_meds,drug
Multilex,8066005,NovoPen injection device [NOVO],res22: diabetes_meds,drug
Multilex,8075001,repaglinide tablets 500 micrograms,res22: diabetes_meds,drug
Multilex,8075002,repaglinide tablets 1mg,res22: diabetes_meds,drug
Multilex,8076002,NOVONORM tablets 1mg [NOVO],res22: diabetes_meds,drug
Multilex,8222005,NovoPen CLASSIC injection device [NOVO],res22: diabetes_meds,drug
Multilex,8241001,insulin glargine injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,8298001,INSUMAN COMB 25 injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,8299001,INSUMAN COMB 50 injection 100 iu/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,8387001,NOVORAPID NOVOLET injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8490001,NOVORAPID FLEXPEN injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,8592001,DIAMICRON MR tablets 30mg [SERVIER],res22: diabetes_meds,drug
Multilex,8705001,MIXTARD 10 PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8706002,MIXTARD 20 NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8707002,MIXTARD 30 NOVOLET 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8708001,MIXTARD 40 PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8709001,MIXTARD 50 PENFILL 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,8709003,MIXTARD 50 injection 50:50; 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,8724001,HUMAJECT M1 pen 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,8725001,HUMAJECT S DISPOSABLE PEN injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,8752001,DUCLAZIDE tablets 80mg [DUMEX],res22: diabetes_meds,drug
Multilex,8778002,GLUCAMET tablets 850mg [OPUS],res22: diabetes_meds,drug
Multilex,9170005,Novopen 3 fun - red insulin pen 3ml/2-70 units [NOVO],res22: diabetes_meds,drug
Multilex,9178005,Autopen insulin pen 1.5ml/1-16 units [OWEN],res22: diabetes_meds,drug
Multilex,9180005,Autopen Classic insulin pen 3ml/2-42 units [OWEN],res22: diabetes_meds,drug
Multilex,9182005,BD Ultra Pen insulin pen 1.5ml [BECTON],res22: diabetes_meds,drug
Multilex,9302001,insulin biphasic isophane human prb injection 10:90; 100 units/ml,res22: diabetes_meds,drug
Multilex,9302003,insulin biphasic isophane human prb injection 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,9310001,insulin soluble human prb injection 100 units/ml,res22: diabetes_meds,drug
Multilex,9311001,insulin isophane human pyr injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,9312001,insulin isophane human prb injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,9314001,insulin zinc suspension mixed human prb injection 100 units/ml,res22: diabetes_meds,drug
Multilex,9315001,insulin biphasic isophane human pyr injection 10:90; 100 units/ml,res22: diabetes_meds,drug
Multilex,9315002,insulin biphasic isophane human pyr injection 20:80; 100 units/ml,res22: diabetes_meds,drug
Multilex,9316001,insulin biphasic isophane human pyr injection 40:60; 100 units/ml,res22: diabetes_meds,drug
Multilex,9317001,insulin biphasic isophane human prb injection 40:60; 100 units/ml,res22: diabetes_meds,drug
Multilex,9555005,u100 single use insulin syringe with 12mm needle(27G) 0.3ml,res22: diabetes_meds,drug
Multilex,9566005,u100 single use insulin syringe with 12mm needle(27G) 0.5ml,res22: diabetes_meds,drug
Multilex,9568005,u100 single use insulin syringe with 12mm needle(29G) 0.5ml,res22: diabetes_meds,drug
Multilex,9569005,u100 single use insulin syringe with 12mm needle(27G) 1ml,res22: diabetes_meds,drug
Multilex,9570005,u100 single use insulin syringe with 12mm needle(28G) 1ml,res22: diabetes_meds,drug
Multilex,9725005,BD Micro-Fine Plus single use insulin syringe with 8mm needle(30G) 0.3ml [BECTON],res22: diabetes_meds,drug
Multilex,9727005,BD Micro-Fine Plus single use insulin syringe with 8mm needle(30G) 0.5ml [BECTON],res22: diabetes_meds,drug
Multilex,9729005,BD Micro-Fine Plus single use insulin syringe with 12mm needle(29G) 1ml [BECTON],res22: diabetes_meds,drug
Multilex,9831001,INSULATARD INNOLET injection 100 iu/ml [NOVO],res22: diabetes_meds,drug
Multilex,9832005,Omnican 100 insulin syringe with 12mm needle(30G) 1ml/U100 [B BRAUN],res22: diabetes_meds,drug
Multilex,9835005,Myjector single use insulin syringe with 12mm needle(27G) 1ml/U100 [TERUMO],res22: diabetes_meds,drug
Multilex,9851005,Unifine single use insulin syringe with 12mm needle(29G) 0.3ml [OWEN],res22: diabetes_meds,drug
Multilex,9901005,Autopen Classic insulin pen 3ml/1-21 units [OWEN],res22: diabetes_meds,drug
Multilex,9984001,HUMALOG injection 100 iu/ml [LILLY],res22: diabetes_meds,drug
Multilex,10009001,insulin biphasic lispro human prb injection 25:75; 100 units/ml,res22: diabetes_meds,drug
Multilex,10236001,rosiglitazone tablets 2mg,res22: diabetes_meds,drug
Multilex,10236003,rosiglitazone tablets 8mg,res22: diabetes_meds,drug
Multilex,10240005,u100 single use insulin syringe with 8mm needle(29G) 0.5ml,res22: diabetes_meds,drug
Multilex,10444001,insulin biphasic aspart human pyr injection 30:70; 100 units/ml,res22: diabetes_meds,drug
Multilex,10917005,Novopen Junior green insulin pen 3ml/1-35 units [NOVO],res22: diabetes_meds,drug
Multilex,11000001,HYPURIN PORCINE NEUTRAL injection 100 units/ml [CP PHARM],res22: diabetes_meds,drug
Multilex,11021001,HYPURIN PORCINE 30/70 MIX injection 100 iu/ml [WOCKHARDT],res22: diabetes_meds,drug
Multilex,11026005,Autopen Junior insulin pen 3ml/1-21 units [OWEN],res22: diabetes_meds,drug
Multilex,11525005,Unifine single use insulin syringe with 8mm needle(30G) 0.3ml [OWEN],res22: diabetes_meds,drug
Multilex,11550001,glimepiride tablets 2mg,res22: diabetes_meds,drug
Multilex,11550003,glimepiride tablets 3mg,res22: diabetes_meds,drug
Multilex,11552001,AMARYL tablets 2mg [AVENTIS],res22: diabetes_meds,drug
Multilex,11552002,AMARYL tablets 1mg [AVENTIS],res22: diabetes_meds,drug
Multilex,11644001,glimepiride tablets 4mg,res22: diabetes_meds,drug
Multilex,11788005,Autopen Special Edition insulin pen 3ml/1-21 units [OWEN],res22: diabetes_meds,drug
Multilex,11864001,DIAGLYK tablets 80mg [ASHBOURNE],res22: diabetes_meds,drug
Multilex,11867002,nateglinide tablets 120mg,res22: diabetes_meds,drug
Multilex,11868002,STARLIX tablets 120mg [NOVARTIS],res22: diabetes_meds,drug
Multilex,11996001,insulin soluble human crb injection 100 iu/ml,res22: diabetes_meds,drug
Multilex,12114001,pioglitazone tablets 45mg,res22: diabetes_meds,drug
Multilex,12115001,ACTOS tablets 45mg [TAKEDA],res22: diabetes_meds,drug
Multilex,12224001,rosiglitazone with metformin tablets 1mg + 500mg,res22: diabetes_meds,drug
Multilex,12226001,rosiglitazone with metformin tablets 2mg + 500mg,res22: diabetes_meds,drug
Multilex,12228001,AVANDAMET tablets 1mg + 500mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,12526001,insulin detemir injection solution 100 iu/ml,res22: diabetes_meds,drug
Multilex,12528001,LEVEMIR FLEXPEN injection solution 100 units/ml [NOVO],res22: diabetes_meds,drug
Multilex,12587005,mhi-500 needle free starter kit 10ml vial adaptor MH79002-01 [MED HOUSE],res22: diabetes_meds,drug
Multilex,12589005,"mhi-500 3 month consumable kit size 6 nozzle, 10ml vial adaptor MH79002-07 [MED HOUSE]",res22: diabetes_meds,drug
Multilex,12663001,duloxetine gastro-resistant capsules 40mg,res22: diabetes_meds,drug
Multilex,12665001,YENTREVE gastro-resistant capsules 40mg [LILLY],res22: diabetes_meds,drug
Multilex,12680005,Autopen 24 insulin pen 3ml/1-21 units [OWEN],res22: diabetes_meds,drug
Multilex,12819001,AVANDAMET tablets 2mg + 1000mg [GLAXSK PHA],res22: diabetes_meds,drug
Multilex,12834001,metformin with rosiglitazone tablets 1000mg + 4mg,res22: diabetes_meds,drug
Multilex,12946001,GLUCOPHAGE SR tablets 500mg [MERCK SER],res22: diabetes_meds,drug
Multilex,12991005,Optipen Pro 1 green insulin pen 3ml/1-60 units [AVENTIS],res22: diabetes_meds,drug
Multilex,13000001,duloxetine gastro-resistant capsules 30mg,res22: diabetes_meds,drug
Multilex,13002001,CYMBALTA gastro-resistant capsules 30mg [LILLY],res22: diabetes_meds,drug
Multilex,13003001,CYMBALTA gastro-resistant capsules 60mg [LILLY],res22: diabetes_meds,drug
Multilex,13026005,Injex 4 month refill pack 60504 [J&K MED],res22: diabetes_meds,drug
Multilex,13030005,Injex 10ml vial adaptor 60502 [J&K MED],res22: diabetes_meds,drug
Multilex,13446001,insulin glulisine injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13680001,insulin soluble human vial injection solution 100 units/ml,res22: diabetes_meds,drug
Multilex,13683001,HUMULIN S VIAL injection solution 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13685001,INSUMAN RAPID CARTRIDGE injection solution 100 units/ml [AVENTIS],res22: diabetes_meds,drug
Multilex,13688001,insulin biphasic isophane human cartridge injection suspension 10:90; 100 units/ml,res22: diabetes_meds,drug
Multilex,13690001,insulin biphasic isophane human cartridge injection suspension 20:80; 100 units/ml,res22: diabetes_meds,drug
Multilex,13699001,HUMULIN M3 VIAL injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13701001,HUMULIN M3 DISPOSABLE PEN injection suspension 100 units/ml [LILLY],res22: diabetes_meds,drug
Multilex,13704001,insulin biphasic isophane human cartridge injection suspension 40:60; 100 units/ml,res22: diabetes_meds,drug
Multilex,13708001,insulin biphasic isophane human cartridge injection suspension 50:50; 100 units/ml,res22: diabetes_meds,drug
