Coding System (Read),Codes,Description,Entity type,Category
Read,B620.00,Nodular lymphoma (Brill - Symmers disease),cancer,diagnostic
Read,B102.00,Malignant neoplasm of abdominal oesophagus,cancer,diagnostic
Read,ByuC800,[X]Malignant neoplasm without specification of site,cancer,diagnostic
Read,B062000,Malignant neoplasm of faucial pillar,cancer,diagnostic
Read,B306200,Malignant neoplasm of pubis,cancer,diagnostic
Read,B583200,Cerebral metastasis,cancer,diagnostic
Read,B583000,Secondary malignant neoplasm of brain,cancer,diagnostic
Read,B315.00,Malignant neoplasm of connective and soft tissue of pelvis,cancer,diagnostic
Read,B627600,Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma,cancer,diagnostic
Read,B487.00,Malignant neoplasm; overlapping lesion of penis,cancer,diagnostic
Read,B653000,Chloroma,cancer,diagnostic
Read,B553.00,Malignant neoplasm of pelvis,cancer,diagnostic
Read,B161100,Malignant neoplasm of hepatic duct,cancer,diagnostic
Read,B515.00,Malignant neoplasm of cerebral ventricles,cancer,diagnostic
Read,8CP1.00,Cancer care plan discussed with significant other,cancer,diagnostic
Read,B581200,Secondary malignant neoplasm of urethra,cancer,diagnostic
Read,B410100,Malignant neoplasm of endocervical gland,cancer,diagnostic
Read,B562.00,Secondary and unspec malig neop intra-abdominal lymph nodes,cancer,diagnostic
Read,B4z..00,Malignant neoplasm of genitourinary organ NOS,cancer,diagnostic
Read,B332.00,Malignant neoplasm skin of ear and external auricular canal,cancer,diagnostic
Read,B327900,Malignant melanoma of great toe,cancer,diagnostic
Read,B52W.00,Malig neopl; overlap lesion brain & other part of CNS,cancer,diagnostic
Read,B61z.00,Hodgkin's disease NOS,cancer,diagnostic
Read,B610300,Hodgkin's paragranuloma of intra-abdominal lymph nodes,cancer,diagnostic
Read,ByuFG00,[X]Other carcinoma in situ of breast,cancer,diagnostic
Read,B213000,Malignant neoplasm of arytenoid cartilage,cancer,diagnostic
Read,B335.00,Malignant neoplasm of skin of trunk; excluding scrotum,cancer,diagnostic
Read,B215.00,Malignant neoplasm of epiglottis NOS,cancer,diagnostic
Read,B306.00,Malignant neoplasm of pelvic bones; sacrum and coccyx,cancer,diagnostic
Read,B223z00,Malignant neoplasm of middle lobe; bronchus or lung NOS,cancer,diagnostic
Read,ByuGN00,[X]Melanocytic naevi; unspecified,cancer,diagnostic
Read,B060z00,Malignant neoplasm tonsil NOS,cancer,diagnostic
Read,B510z00,Malignant neoplasm of cerebrum NOS,cancer,diagnostic
Read,B584.00,Secondary malignant neoplasm of other part of nervous system,cancer,diagnostic
Read,B453.00,Malignant neoplasm of clitoris,cancer,diagnostic
Read,B16..00,Malignant neoplasm gallbladder and extrahepatic bile ducts,cancer,diagnostic
Read,B311.00,Malig neop connective and soft tissue upper limb/shoulder,cancer,diagnostic
Read,B625800,Letterer-Siwe disease of lymph nodes of multiple sites,cancer,diagnostic
Read,ByuC700,[X]Secondary malignant neoplasm of other specified sites,cancer,diagnostic
Read,B104.00,Malignant neoplasm of middle third of oesophagus,cancer,diagnostic
Read,B201200,Malignant neoplasm of tympanic antrum,cancer,diagnostic
Read,B334.00,Malignant neoplasm of scalp and skin of neck,cancer,diagnostic
Read,B4A1z00,Malignant neoplasm of renal pelvis NOS,cancer,diagnostic
Read,B33z100,Naevoid basal cell carcinoma syndrome,cancer,diagnostic
Read,B312400,Malignant neoplasm of connective and soft tissue of foot,cancer,diagnostic
Read,B313100,Malignant neoplasm of diaphragm,cancer,diagnostic
Read,B35z.00,Malignant neoplasm of other site of male breast,cancer,diagnostic
Read,B350.00,Malignant neoplasm of nipple and areola of male breast,cancer,diagnostic
Read,B564000,Secondary and unspec malig neop superficial inguinal LN,cancer,diagnostic
Read,B59z.00,Malignant neoplasm of unspecified site NOS,cancer,diagnostic
Read,B303500,Malignant neoplasm of xiphoid process,cancer,diagnostic
Read,B327200,Malignant melanoma of knee,cancer,diagnostic
Read,B336300,Malignant neoplasm of skin of hand,cancer,diagnostic
Read,8O83.00,Cancer emotional and psychosocial support and advice,cancer,diagnostic
Read,8BCF.00,Cancer hospital treatment completed,cancer,diagnostic
Read,B614100,Hodgkin's nodular sclerosis of head; face and neck,cancer,diagnostic
Read,B553z00,Malignant neoplasm of pelvis NOS,cancer,diagnostic
Read,B302200,Malignant neoplasm of lumbar vertebra,cancer,diagnostic
Read,B326100,Malignant melanoma of upper arm,cancer,diagnostic
Read,B594.00,Secondary malignant neoplasm of unknown site,cancer,diagnostic
Read,B321.00,Malignant melanoma of eyelid including canthus,cancer,diagnostic
Read,B203.00,Malignant neoplasm of ethmoid sinus,cancer,diagnostic
Read,B550000,Malignant neoplasm of head NOS,cancer,diagnostic
Read,B312200,Malig neop connective and soft tissue of popliteal space,cancer,diagnostic
Read,B300600,Malignant neoplasm of parietal bone,cancer,diagnostic
Read,B50z.00,Malignant neoplasm of eye NOS,cancer,diagnostic
Read,B682.00,Subacute leukaemia NOS,cancer,diagnostic
Read,B582z00,Secondary malignant neoplasm of skin NOS,cancer,diagnostic
Read,B05z.00,Malignant neoplasm of mouth NOS,cancer,diagnostic
Read,B58y100,Secondary malignant neoplasm of uterus,cancer,diagnostic
Read,B11y.00,Malignant neoplasm of other specified site of stomach,cancer,diagnostic
Read,B062.00,Malignant neoplasm of tonsillar pillar,cancer,diagnostic
Read,B326z00,Malignant melanoma of upper limb or shoulder NOS,cancer,diagnostic
Read,B20z.00,Malignant neoplasm of accessory sinus NOS,cancer,diagnostic
Read,B337.00,Malignant neoplasm of skin of lower limb and hip,cancer,diagnostic
Read,Byu7300,[X]Malignant neoplasm of female genital organ; unspecified,cancer,diagnostic
Read,B116.00,Malignant neoplasm of greater curve of stomach unspecified,cancer,diagnostic
Read,B331100,Malignant neoplasm of upper eyelid,cancer,diagnostic
Read,B561400,Secondary and unspec malig neop post mediastinal lymph nodes,cancer,diagnostic
Read,B324000,Malignant melanoma of scalp,cancer,diagnostic
Read,B62y000,Malignant lymphoma NOS of unspecified site,cancer,diagnostic
Read,B307000,Malignant neoplasm of femur,cancer,diagnostic
Read,B300700,Malignant neoplasm of sphenoid bone,cancer,diagnostic
Read,B333200,Malignant neoplasm of skin of eyebrow,cancer,diagnostic
Read,B14y.00,Malig neop other site rectum; rectosigmoid junction and anus,cancer,diagnostic
Read,B07y.00,Malignant neoplasm of other specified site of nasopharynx,cancer,diagnostic
Read,B52z.00,Malignant neoplasm of nervous system NOS,cancer,diagnostic
Read,B300400,Malignant neoplasm of occipital bone,cancer,diagnostic
Read,B574000,Secondary malignant neoplasm of duodenum,cancer,diagnostic
Read,ByuG.00,[X]Benign neoplasms,cancer,diagnostic
Read,Byu4300,[X]Malignant neoplasm of skin; unspecified,cancer,diagnostic
Read,B53..00,Malignant neoplasm of thyroid gland,cancer,diagnostic
Read,B066.00,Malignant neoplasm of lateral wall of oropharynx,cancer,diagnostic
Read,B57y.00,Secondary malignant neoplasm of other digestive organ,cancer,diagnostic
Read,B322.00,Malignant melanoma of ear and external auricular canal,cancer,diagnostic
Read,B337200,Malignant neoplasm of skin of knee,cancer,diagnostic
Read,B34y.00,Malignant neoplasm of other site of female breast,cancer,diagnostic
Read,B04y.00,Malignant neoplasm of other sites of floor of mouth,cancer,diagnostic
Read,Byu4000,[X]Malignant melanoma of other+unspecified parts of face,cancer,diagnostic
Read,B1zy.00,Malignant neoplasm other spec digestive tract and peritoneum,cancer,diagnostic
Read,B500z00,Malignant neoplasm of eyeball NOS,cancer,diagnostic
Read,ByuGH00,[X]Benign neoplasm of other specified sites,cancer,diagnostic
Read,B082.00,Malignant neoplasm aryepiglottic fold; hypopharyngeal aspect,cancer,diagnostic
Read,Byu4200,[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face,cancer,diagnostic
Read,B544.00,Malignant neoplasm of carotid body,cancer,diagnostic
Read,B410000,Malignant neoplasm of endocervical canal,cancer,diagnostic
Read,B614000,Hodgkin's disease; nodular sclerosis of unspecified site,cancer,diagnostic
Read,Byu8000,[X]Malignant neoplasm/other specified male genital organs,cancer,diagnostic
Read,B241000,Malignant neoplasm of endocardium,cancer,diagnostic
Read,Byu..00,[X]Additional neoplasm classification terms,cancer,diagnostic
Read,B308D00,Malignant neoplasm of phalanges of foot,cancer,diagnostic
Read,B305000,Malignant neoplasm of carpal bone - scaphoid,cancer,diagnostic
Read,B553000,Malignant neoplasm of inguinal region NOS,cancer,diagnostic
Read,ByuC300,[X]Secondary malignant neoplasm/oth+unspc respiratory organs,cancer,diagnostic
Read,B316.00,Malig neop of connective and soft tissue trunk unspecified,cancer,diagnostic
Read,B41y100,Malignant neoplasm of squamocolumnar junction of cervix,cancer,diagnostic
Read,B311200,Malignant neoplasm of connective and soft tissue of fore-arm,cancer,diagnostic
Read,1J0K.00,Suspected pancreatic cancer,cancer,diagnostic
Read,Byu7100,[X]Malignant neoplasm/other specified female genital organs,cancer,diagnostic
Read,B62x100,Lymphoepithelioid lymphoma,cancer,diagnostic
Read,B550z00,Malignant neoplasm of head; neck and face NOS,cancer,diagnostic
Read,B412.00,Malignant neoplasm; overlapping lesion of cervix uteri,cancer,diagnostic
Read,B452.00,Malignant neoplasm of labia minora,cancer,diagnostic
Read,B151400,Malignant neoplasm of intrahepatic gall duct,cancer,diagnostic
Read,9Ok0.00,Cancer monitoring first letter,cancer,diagnostic
Read,B620800,Nodular lymphoma of lymph nodes of multiple sites,cancer,diagnostic
Read,B623z00,Malignant histiocytosis NOS,cancer,diagnostic
Read,B58..00,Secondary malignant neoplasm of other specified sites,cancer,diagnostic
Read,9Nh1.00,Under care cancer primary healthcare multidisciplinary team,cancer,diagnostic
Read,B014.00,Malignant neoplasm of anterior 2/3 of tongue unspecified,cancer,diagnostic
Read,B315z00,Malig neop of connective and soft tissue of pelvis NOS,cancer,diagnostic
Read,B337100,Malignant neoplasm of skin of thigh,cancer,diagnostic
Read,B561500,Secondary and unspec malig neop paratracheal lymph nodes,cancer,diagnostic
Read,B615200,Hodgkin's mixed cellularity of intrathoracic lymph nodes,cancer,diagnostic
Read,B55yz00,Malignant neoplasm of specified site NOS,cancer,diagnostic
Read,B300.00,Malignant neoplasm of bones of skull and face,cancer,diagnostic
Read,B315200,Malignant neoplasm of connective and soft tissue of perineum,cancer,diagnostic
Read,B141.12,Rectal carcinoma,cancer,diagnostic
Read,B323500,Malignant melanoma of temple,cancer,diagnostic
Read,B072.00,Malignant neoplasm of lateral wall of nasopharynx,cancer,diagnostic
Read,B62x500,Malignant immunoproliferative small intestinal disease,cancer,diagnostic
Read,Byu0.00,[X]Malignant neoplasm of lip; oral cavity and pharynx,cancer,diagnostic
Read,B500000,Malignant neoplasm of ciliary body,cancer,diagnostic
Read,B602100,Burkitt's lymphoma of lymph nodes of head; face and neck,cancer,diagnostic
Read,ByuGD00,[X]Benign neoplasm of other male genital organs,cancer,diagnostic
Read,B431000,Malignant neoplasm of lower uterine segment,cancer,diagnostic
Read,9Ok7.00,Cancer rehabilitation and readaption,cancer,diagnostic
Read,B111z00,Malignant neoplasm of pylorus of stomach NOS,cancer,diagnostic
Read,B322000,Malignant melanoma of auricle (ear),cancer,diagnostic
Read,B310300,Malignant neoplasm of cartilage of ear,cancer,diagnostic
Read,B500100,Malignant neoplasm of iris,cancer,diagnostic
Read,B583z00,Secondary malignant neoplasm of brain or spinal cord NOS,cancer,diagnostic
Read,B306100,Malignant neoplasm of ischium,cancer,diagnostic
Read,B51y000,Malignant neoplasm of corpus callosum,cancer,diagnostic
Read,B451z00,Malignant neoplasm of labia majora NOS,cancer,diagnostic
Read,B4Ay000,Malignant neoplasm of overlapping lesion of urinary organs,cancer,diagnostic
Read,B300200,Malignant neoplasm of malar bone,cancer,diagnostic
Read,B340z00,Malignant neoplasm of nipple or areola of female breast NOS,cancer,diagnostic
Read,B18y100,Malignant neoplasm of mesocaecum,cancer,diagnostic
Read,B310000,Malignant neoplasm of soft tissue of head,cancer,diagnostic
Read,B542.00,Malignant neoplasm pituitary gland and craniopharyngeal duct,cancer,diagnostic
Read,B542z00,Malig neop pituitary gland or craniopharyngeal duct NOS,cancer,diagnostic
Read,B61z100,Hodgkin's disease NOS of lymph nodes of head; face and neck,cancer,diagnostic
Read,B61z200,Hodgkin's disease NOS of intrathoracic lymph nodes,cancer,diagnostic
Read,Byu5A00,[X]Malignant neoplasm overlapping lesion of skin,cancer,diagnostic
Read,B450z00,Malignant neoplasm of vagina NOS,cancer,diagnostic
Read,B581000,Secondary malignant neoplasm of ureter,cancer,diagnostic
Read,B62y700,Malignant lymphoma NOS of spleen,cancer,diagnostic
Read,ByuDE00,[X]Unspecified B-cell non-Hodgkin's lymphoma,cancer,diagnostic
Read,ByuH.00,[X]Neoplasms of uncertain and unknown behaviour,cancer,diagnostic
Read,B314z00,Malig neop of connective and soft tissue of abdomen NOS,cancer,diagnostic
Read,B600000,Reticulosarcoma of unspecified site,cancer,diagnostic
Read,B562200,Secondary and unspec malig neop inferior mesenteric LN,cancer,diagnostic
Read,B303300,Malignant neoplasm of costal cartilage,cancer,diagnostic
Read,B336z00,Malignant neoplasm of skin of upper limb or shoulder NOS,cancer,diagnostic
Read,B58y400,Secondary malignant neoplasm of vulva,cancer,diagnostic
Read,B16y.00,Malignant neoplasm other gallbladder/extrahepatic bile duct,cancer,diagnostic
Read,B61z000,Hodgkin's disease NOS; unspecified site,cancer,diagnostic
Read,B540000,Malignant neoplasm of adrenal cortex,cancer,diagnostic
Read,B24X.00,Malignant neoplasm of mediastinum; part unspecified,cancer,diagnostic
Read,B614300,Hodgkin's nodular sclerosis of intra-abdominal lymph nodes,cancer,diagnostic
Read,B564100,Secondary and unspec malig neop deep inguinal lymph nodes,cancer,diagnostic
Read,B327600,Malignant melanoma of heel,cancer,diagnostic
Read,B6y0.00,Myeloproliferative disorder,cancer,diagnostic
Read,B337z00,Malignant neoplasm of skin of lower limb or hip NOS,cancer,diagnostic
Read,B151z00,Malignant neoplasm of intrahepatic bile ducts NOS,cancer,diagnostic
Read,B690.00,Acute myelomonocytic leukaemia,cancer,diagnostic
Read,B510100,Malignant neoplasm of cerebral cortex,cancer,diagnostic
Read,B180z00,Malignant neoplasm of retroperitoneum NOS,cancer,diagnostic
Read,B062200,Malignant neoplasm of palatoglossal arch,cancer,diagnostic
Read,B485.00,Malignant neoplasm of spermatic cord,cancer,diagnostic
Read,B304200,Malignant neoplasm of humerus,cancer,diagnostic
Read,B332z00,Malig neop skin of ear and external auricular canal NOS,cancer,diagnostic
Read,B524100,Malignant neoplasm of peripheral nerve;upp limb;incl should,cancer,diagnostic
Read,B004.00,Malignant neoplasm of lip unspecified; inner aspect,cancer,diagnostic
Read,B590.11,Carcinomatosis,cancer,diagnostic
Read,ByuD600,[X]Other myeloid leukaemia,cancer,diagnostic
Read,B100.00,Malignant neoplasm of cervical oesophagus,cancer,diagnostic
Read,B601200,Lymphosarcoma of intrathoracic lymph nodes,cancer,diagnostic
Read,B561800,Secondary and unspec malig neop bronchopulmonary lymph nodes,cancer,diagnostic
Read,B300800,Malignant neoplasm of temporal bone,cancer,diagnostic
Read,B332100,Malignant neoplasm of skin of external auditory meatus,cancer,diagnostic
Read,B335800,Malignant neoplasm of skin of buttock,cancer,diagnostic
Read,B200300,Malignant neoplasm of vestibule of nose,cancer,diagnostic
Read,B510500,Malignant neoplasm of thalamus,cancer,diagnostic
Read,B62x400,Malignant reticulosis,cancer,diagnostic
Read,B200200,Malignant neoplasm of septum of nose,cancer,diagnostic
Read,Byu3200,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage,cancer,diagnostic
Read,B326300,Malignant melanoma of hand,cancer,diagnostic
Read,B307z00,Malignant neoplasm of long bones of leg NOS,cancer,diagnostic
Read,B573.00,Secondary malignant neoplasm of other respiratory organs,cancer,diagnostic
Read,B24..00,Malignant neoplasm of thymus; heart and mediastinum,cancer,diagnostic
Read,B013.00,Malignant neoplasm of ventral surface of tongue,cancer,diagnostic
Read,B48z.00,Malignant neoplasm of penis and other male genital organ NOS,cancer,diagnostic
Read,B581z00,Secondary malignant neoplasm of other urinary organ NOS,cancer,diagnostic
Read,B575100,Secondary malignant neoplasm of rectum,cancer,diagnostic
Read,B62y500,Malignant lymphoma NOS of lymph node inguinal region and leg,cancer,diagnostic
Read,B501z00,Malignant neoplasm of orbit NOS,cancer,diagnostic
Read,B614z00,Hodgkin's disease; nodular sclerosis NOS,cancer,diagnostic
Read,B06y.00,Malignant neoplasm of oropharynx; other specified sites,cancer,diagnostic
Read,B13..00,Malignant neoplasm of colon,cancer,diagnostic
Read,B326.00,Malignant melanoma of upper limb and shoulder,cancer,diagnostic
Read,B561.00,Secondary and unspec malig neop intrathoracic lymph nodes,cancer,diagnostic
Read,B652.00,Subacute myeloid leukaemia,cancer,diagnostic
Read,B504.00,Malignant neoplasm of cornea,cancer,diagnostic
Read,B524300,Malignant neoplasm of peripheral nerve of thorax,cancer,diagnostic
Read,ByuE.00,[X]Malignant neoplasms/independent (primary) multiple sites,cancer,diagnostic
Read,B524000,Malignant neoplasm of peripheral nerves of head; face & neck,cancer,diagnostic
Read,B18yz00,Malignant neoplasm of specified parts of peritoneum NOS,cancer,diagnostic
Read,B503.00,Malignant neoplasm of conjunctiva,cancer,diagnostic
Read,B616400,Hodgkin's lymphocytic depletion lymph nodes axilla and arm,cancer,diagnostic
Read,B671.11,Heilmeyer - Schoner disease,cancer,diagnostic
Read,B612.00,Hodgkin's sarcoma,cancer,diagnostic
Read,ByuA200,[X]Malignant neoplasm of meninges; unspecified,cancer,diagnostic
Read,B564.00,Secondary and unspec malig neop inguinal and lower limb LN,cancer,diagnostic
Read,B601z00,Lymphosarcoma NOS,cancer,diagnostic
Read,B582400,Secondary malignant neoplasm of skin of shoulder and arm,cancer,diagnostic
Read,B326500,Malignant melanoma of thumb,cancer,diagnostic
Read,B123.00,Malignant neoplasm of Meckel's diverticulum,cancer,diagnostic
Read,B013100,Malignant neoplasm of frenulum linguae,cancer,diagnostic
Read,B311500,Malignant neoplasm of connective and soft tissue of thumb,cancer,diagnostic
Read,B180100,Malignant neoplasm of perinephric tissue,cancer,diagnostic
Read,B470.00,Malignant neoplasm of undescended testis,cancer,diagnostic
Read,B336500,Malignant neoplasm of skin of thumb,cancer,diagnostic
Read,B311100,Malignant neoplasm of connective and soft tissue; upper arm,cancer,diagnostic
Read,B337500,Malignant neoplasm of skin of ankle,cancer,diagnostic
Read,B54z.00,Malig neop of endocrine gland or related structure NOS,cancer,diagnostic
Read,ByuD300,[X]Other specified types of non-Hodgkin's lymphoma,cancer,diagnostic
Read,ByuB100,[X]Malignant neoplasm of endocrine gland; unspecified,cancer,diagnostic
Read,B327z00,Malignant melanoma of lower limb or hip NOS,cancer,diagnostic
Read,B63y.00,Other immunoproliferative neoplasms,cancer,diagnostic
Read,B083.00,Malignant neoplasm of posterior pharynx,cancer,diagnostic
Read,B62z100,Unspec malig neop lymphoid/histiocytic lymph node head/neck,cancer,diagnostic
Read,B517000,Malignant neoplasm of cerebral peduncle,cancer,diagnostic
Read,Byu7000,[X]Malignant neoplasm of uterine adnexa; unspecified,cancer,diagnostic
Read,B18y400,Malignant neoplasm of parietal peritoneum,cancer,diagnostic
Read,ByuDC00,[X]Diffuse non-Hodgkin's lymphoma; unspecified,cancer,diagnostic
Read,B151000,Malignant neoplasm of interlobular bile ducts,cancer,diagnostic
Read,B601300,Lymphosarcoma of intra-abdominal lymph nodes,cancer,diagnostic
Read,1243.11,FH: Breast cancer,cancer,diagnostic
Read,B57..11,Metastases of respiratory and/or digestive systems,cancer,diagnostic
Read,B340100,Malignant neoplasm of areola of female breast,cancer,diagnostic
Read,B574.00,Secondary malignant neoplasm of small intestine and duodenum,cancer,diagnostic
Read,B624300,Leukaemic reticuloend of intra-abdominal lymph nodes,cancer,diagnostic
Read,ByuE000,[X]Malignant neoplasms/independent(primary)multiple sites,cancer,diagnostic
Read,B304400,Malignant neoplasm of ulna,cancer,diagnostic
Read,B551z00,Malignant neoplasm of thorax NOS,cancer,diagnostic
Read,B502.00,Malignant neoplasm of lacrimal gland,cancer,diagnostic
Read,B560000,Secondary and unspec malig neop of superficial parotid LN,cancer,diagnostic
Read,B624000,Leukaemic reticuloendotheliosis of unspecified sites,cancer,diagnostic
Read,B44z.00,Malignant neoplasm of uterine adnexa NOS,cancer,diagnostic
Read,B520000,Malignant neoplasm of olfactory bulb,cancer,diagnostic
Read,B627800,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse),cancer,diagnostic
Read,B512000,Malignant neoplasm of hippocampus,cancer,diagnostic
Read,B2z0.00,Malig neop of upper respiratory tract; part unspecified,cancer,diagnostic
Read,B52..00,Malig neop of other and unspecified parts of nervous system,cancer,diagnostic
Read,ByuD900,[X]Other leukaemia of unspecified cell type,cancer,diagnostic
Read,B51y200,Malignant neoplasm; overlapping lesion of brain,cancer,diagnostic
Read,B62z.00,Malignant neoplasms of lymphoid and histiocytic tissue NOS,cancer,diagnostic
Read,B31y.00,Malig neop connective and soft tissue other specified site,cancer,diagnostic
Read,B205.00,Malignant neoplasm of sphenoidal sinus,cancer,diagnostic
Read,B11yz00,Malignant neoplasm of other specified site of stomach NOS,cancer,diagnostic
Read,B560300,Secondary and unspec malignant neoplasm occipital lymph node,cancer,diagnostic
Read,B507100,Malignant neoplasm of nasolacrimal duct,cancer,diagnostic
Read,B11y000,Malignant neoplasm of anterior wall of stomach NEC,cancer,diagnostic
Read,B337800,Malignant neoplasm of skin of toe,cancer,diagnostic
Read,B520200,Malignant neoplasm of acoustic nerve,cancer,diagnostic
Read,B1z1.00,Malignant neoplasm of spleen NEC,cancer,diagnostic
Read,B58y411,Secondary cancer of the vulva,cancer,diagnostic
Read,B592X00,Kaposi's sarcoma of multiple organs,cancer,diagnostic
Read,B610.00,Hodgkin's paragranuloma,cancer,diagnostic
Read,B614400,Hodgkin's nodular sclerosis of lymph nodes of axilla and arm,cancer,diagnostic
Read,B672.11,Thrombocytic leukaemia,cancer,diagnostic
Read,B324.00,Malignant melanoma of scalp and neck,cancer,diagnostic
Read,B241200,Malignant neoplasm of myocardium,cancer,diagnostic
Read,B673.00,Mast cell leukaemia,cancer,diagnostic
Read,B620z00,Nodular lymphoma NOS,cancer,diagnostic
Read,B623300,Malignant histiocytosis of intra-abdominal lymph nodes,cancer,diagnostic
Read,B55y100,Malignant neoplasm of trunk NOS,cancer,diagnostic
Read,B312.00,Malig neop of connective and soft tissue of hip and leg,cancer,diagnostic
Read,9N4S.00,DNA - Did not attend cancer clinic,cancer,diagnostic
Read,B001000,Malignant neoplasm of lower lip; external,cancer,diagnostic
Read,B304z00,Malig neop of scapula and long bones of upper arm NOS,cancer,diagnostic
Read,B57z.00,Secondary malig neop of respiratory or digestive system NOS,cancer,diagnostic
Read,B620000,Nodular lymphoma of unspecified site,cancer,diagnostic
Read,B65yz00,Other myeloid leukaemia NOS,cancer,diagnostic
Read,B335500,Malignant neoplasm of skin of groin,cancer,diagnostic
Read,ByuC200,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions,cancer,diagnostic
Read,B000000,Malignant neoplasm of upper lip; external,cancer,diagnostic
Read,B124.00,Malignant neoplasm; overlapping lesion of small intestine,cancer,diagnostic
Read,B523z00,Malignant neoplasm of spinal meninges NOS,cancer,diagnostic
Read,B24z.00,Malignant neoplasm of heart; thymus and mediastinum NOS,cancer,diagnostic
Read,Byu2100,[X]Malignant neoplasm/overlap lesion/heart;mediastinm+pleura,cancer,diagnostic
Read,B074.00,Malignant neoplasm; overlapping lesion of nasopharynx,cancer,diagnostic
Read,B26..00,Malignant neoplasm; overlap lesion of resp & intrathor orgs,cancer,diagnostic
Read,B335A00,Malignant neoplasm of skin of scapular region,cancer,diagnostic
Read,B303200,Malignant neoplasm of clavicle,cancer,diagnostic
Read,B314000,Malig neop of connective and soft tissue of abdominal wall,cancer,diagnostic
Read,B560z00,Secondary unspec malig neop lymph nodes head/face/neck NOS,cancer,diagnostic
Read,B565.00,Secondary and unspec malig neop intrapelvic lymph nodes,cancer,diagnostic
