terminology,code,term,code_type
SNOMEDCT,419541000000109,"[X]Chronic viral hepatitis, unspecified",
SNOMEDCT,10295004,"[X]Chronic viral hepatitis, unspecified",
SNOMEDCT,444071000000104,[X]Unspecified viral hepatitis with coma,
SNOMEDCT,444071000000104,[X]Unspecified viral hepatitis with coma,
SNOMEDCT,40946000,[X]Unspecified viral hepatitis with coma,
SNOMEDCT,20415001,Progressive neuronal degeneration with liver cirrhosis,
SNOMEDCT,20415001,Progressive neuronal degeneration with liver cirrhosis,
SNOMEDCT,17709002,Bleeding oesophageal varices,
SNOMEDCT,17709002,Bleeding oesophageal varices,
SNOMEDCT,17709002,Bleeding oesophageal varices,
SNOMEDCT,14223005,Oesophageal varices without bleeding,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195475003,Oesophageal varices with bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195476002,Oesophageal varices without bleeding in diseases EC,
SNOMEDCT,195474004,Oesophageal varices in diseases EC NOS,
SNOMEDCT,195474004,Oesophageal varices in diseases EC NOS,
SNOMEDCT,91109007,Gastric varices,
SNOMEDCT,91109007,Gastric varices,
SNOMEDCT,417371000000102,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,417371000000102,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,28670008,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,28670008,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,28670008,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,28670008,[X]Oesophageal varices in diseases classified elsewhere,
SNOMEDCT,197270009,Acute hepatic failure,
SNOMEDCT,197270009,Acute hepatic failure,
SNOMEDCT,197270009,Acute hepatic failure,
SNOMEDCT,197275004,Subacute hepatic failure,
SNOMEDCT,197279005,Cirrhosis and chronic liver disease,
SNOMEDCT,50325005,Alcoholic fatty liver,
SNOMEDCT,9953008,Acute alcoholic hepatitis,
SNOMEDCT,420054005,Cirrhosis: [florid] or [alcoholic],
SNOMEDCT,419728003,Cirrhosis: [florid] or [alcoholic],
SNOMEDCT,76301009,Cirrhosis: [florid] or [alcoholic],
SNOMEDCT,41309000,Alcoholic liver damage unspecified,
SNOMEDCT,76783007,Chronic hepatitis,
SNOMEDCT,76783007,Chronic hepatitis,
SNOMEDCT,41889008,Chronic persistent hepatitis,
SNOMEDCT,41889008,Chronic persistent hepatitis,
SNOMEDCT,197284004,Chronic active hepatitis,
SNOMEDCT,197284004,Chronic active hepatitis,
SNOMEDCT,197284004,Chronic active hepatitis,
SNOMEDCT,197284004,Chronic active hepatitis,
SNOMEDCT,197284004,Chronic aggressive hepatitis,
SNOMEDCT,197284004,Chronic aggressive hepatitis,
SNOMEDCT,197286002,Recurrent hepatitis,
SNOMEDCT,76783007,Chronic hepatitis unspecified,
SNOMEDCT,76783007,Chronic hepatitis NOS,
SNOMEDCT,419728003,(Cirrhosis - non alcoholic) or (portal cirrhosis),
SNOMEDCT,197291001,Unilobular portal cirrhosis,
SNOMEDCT,266469006,Cirrhosis of liver: [multilobular portal] or [postnecrotic],
SNOMEDCT,15999000,Mixed portal cirrhosis,
SNOMEDCT,197293003,Diffuse nodular cirrhosis,
SNOMEDCT,197294009,Fatty portal cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,43904005,Macronodular cirrhosis,
SNOMEDCT,197296006,Capsular portal cirrhosis,
SNOMEDCT,74669004,Cirrhosis: [cardiac portal] or [congestive],
SNOMEDCT,266470007,Cirrhosis: [cardiac portal] or [congestive],
SNOMEDCT,6183001,Cirrhosis: [juv portal] or [childh funct] or [Indian childh],
SNOMEDCT,266471006,Cirrhosis: [juv portal] or [childh funct] or [Indian childh],
SNOMEDCT,197299004,Pigmentary portal cirrhosis,
SNOMEDCT,197300007,Pipestem portal cirrhosis,
SNOMEDCT,197301006,Toxic portal cirrhosis,
SNOMEDCT,197303009,Bacterial portal cirrhosis,
SNOMEDCT,197305002,Syphilitic portal cirrhosis,
SNOMEDCT,235896001,Infectious cirrhosis NOS,
SNOMEDCT,419728003,Portal cirrhosis unspecified,
SNOMEDCT,62484002,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),
SNOMEDCT,235895002,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),
SNOMEDCT,89580002,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),
SNOMEDCT,1761006,Biliary cirrhosis,
SNOMEDCT,31712002,Primary biliary cirrhosis,
SNOMEDCT,31712002,Primary biliary cirrhosis,
SNOMEDCT,12368000,Secondary biliary cirrhosis,
SNOMEDCT,197310003,Biliary cirrhosis of children,
SNOMEDCT,1761006,Biliary cirrhosis NOS,
SNOMEDCT,235875008,Alcoholic hepatitis,
SNOMEDCT,235875008,Alcoholic hepatitis,
SNOMEDCT,79720007,Other non-alcoholic chronic liver disease,
SNOMEDCT,81675001,Chronic yellow atrophy,
SNOMEDCT,81675001,Chronic yellow atrophy,
SNOMEDCT,197316009,Portal fibrosis without cirrhosis,
SNOMEDCT,328383001,Chronic liver disease NOS,
SNOMEDCT,197324004,Liver abscess and sequelae of chronic liver disease,
SNOMEDCT,34742003,Portal hypertension,
SNOMEDCT,34742003,Portal hypertension,
SNOMEDCT,51292008,Hepatorenal syndrome,
SNOMEDCT,51292008,Hepatorenal syndrome,
SNOMEDCT,51292008,Hepatorenal syndrome,
SNOMEDCT,34736002,Chronic passive congestion of liver,
SNOMEDCT,197359004,Toxic liver disease with chronic persistent hepatitis,
SNOMEDCT,197360009,Toxic liver disease with chronic lobular hepatitis,
SNOMEDCT,197361008,Toxic liver disease with chronic active hepatitis,
SNOMEDCT,197362001,Toxic liver disease with fibrosis and cirrhosis of liver,
SNOMEDCT,197368002,Hepatic granulomas in sarcoidosis,
SNOMEDCT,197441003,Primary sclerosing cholangitis,
SNOMEDCT,197441003,Primary sclerosing cholangitis,
SNOMEDCT,19943007,[X]Other and unspecified cirrhosis of liver,
SNOMEDCT,470971000000107,[X]Other and unspecified cirrhosis of liver,
SNOMEDCT,470971000000107,[X]Other and unspecified cirrhosis of liver,
SNOMEDCT,77480004,Atresia of bile ducts,
SNOMEDCT,77480004,Atresia of bile ducts,
SNOMEDCT,77480004,Atresia of bile ducts,
SNOMEDCT,1287007,Congenital absence of bile duct,
SNOMEDCT,68094008,Congenital hypoplasia of bile duct,
SNOMEDCT,82821008,Atresia of bile duct (& [intrahepatic] or [extrahepatic],
SNOMEDCT,253807009,Atresia of bile duct (& [intrahepatic] or [extrahepatic],
SNOMEDCT,204781002,Congenital absence of hepatic ducts,
SNOMEDCT,204781002,Congenital absence of hepatic ducts,
SNOMEDCT,204782009,Atresia of hepatic ducts,
SNOMEDCT,77480004,Biliary atresia NOS,
SNOMEDCT,31742004,Alagille syndrome,
SNOMEDCT,213153001,Liver transplant failure and rejection,
SNOMEDCT,213230009,Hepatic failure as a complication of care,
SNOMEDCT,213230009,Hepatic failure as a complication of care,
SNOMEDCT,213231008,Hepatorenal syndrome as a complication of care,
SNOMEDCT,28670008,Oesophageal varices,
SNOMEDCT,28670008,Oesophageal varices,
SNOMEDCT,28670008,Oesophageal varices,
SNOMEDCT,235212007,Balln tamponade oesophagus using Sengstaken-Blakemore tube,
SNOMEDCT,235212007,Balln tamponade oesophagus using Sengstaken-Blakemore tube,
SNOMEDCT,235212007,Balln tamponade oesophagus using Sengstaken-Blakemore tube,
SNOMEDCT,235213002,Balloon tamponade of oesophagus using Minnesota tube,
SNOMEDCT,235458006,Exploration of liver transplant,
SNOMEDCT,10295004,Chronic viral hepatitis,
SNOMEDCT,61977001,Chronic viral hepatitis B,
SNOMEDCT,235869004,Chronic viral hepatitis B with hepatitis D,
SNOMEDCT,235869004,Chronic viral hepatitis B with hepatitis D,
SNOMEDCT,128302006,Chronic viral hepatitis C,
SNOMEDCT,235870003,Chronic non-A non-B hepatitis,
SNOMEDCT,235875008,Alcoholic hepatitis,
SNOMEDCT,235875008,Alcoholic hepatitis,
SNOMEDCT,41309000,Alcoholic liver disease,
SNOMEDCT,41309000,Alcoholic liver disease,
SNOMEDCT,235880004,Alcoholic fibrosis and sclerosis of liver,
SNOMEDCT,235881000,Alcoholic hepatic failure,
SNOMEDCT,59927004,Hepatic failure,
SNOMEDCT,59927004,Hepatic failure,
SNOMEDCT,59927004,Liver failure NOS,
SNOMEDCT,59927004,Hepatic failure NOS,
SNOMEDCT,235884008,Fulminant hepatic failure,
SNOMEDCT,235884008,Fulminant hepatic failure,
SNOMEDCT,235885009,Subfulminant hepatic failure,
SNOMEDCT,235886005,Chronic hepatic failure,
SNOMEDCT,57339008,Chronic lobular hepatitis,
SNOMEDCT,57339008,Chronic lobular hepatitis,
SNOMEDCT,235889003,Drug-induced chronic hepatitis,
SNOMEDCT,19943007,Cirrhosis of liver,
SNOMEDCT,19943007,Cirrhosis of liver,
SNOMEDCT,19943007,Cirrhosis of liver,
SNOMEDCT,19943007,Cirrhosis of liver NOS,
SNOMEDCT,76301009,Florid cirrhosis,
SNOMEDCT,89580002,Cryptogenic cirrhosis,
SNOMEDCT,6183001,Indian childhood cirrhosis,
SNOMEDCT,6183001,Indian childhood cirrhosis,
SNOMEDCT,6183001,Indian childhood cirrhosis,
SNOMEDCT,21861000,Micronodular cirrhosis,
SNOMEDCT,419728003,Portal cirrhosis,
SNOMEDCT,419728003,Portal cirrhosis,
SNOMEDCT,419728003,Portal cirrhosis,
SNOMEDCT,235895002,"Laennec's cirrhosis, non-alcoholic",
SNOMEDCT,235896001,Infectious cirrhosis,
SNOMEDCT,235897005,Hypoxia-associated cirrhosis,
SNOMEDCT,123604002,Toxic cirrhosis,
SNOMEDCT,62484002,Fibrosis of liver,
SNOMEDCT,62484002,Fibrosis of liver,
SNOMEDCT,79607001,Congenital hepatic fibrosis,
SNOMEDCT,235898000,Pericellular fibrosis of congenital syphilis,
SNOMEDCT,235899008,Hepatic sclerosis,
SNOMEDCT,235900003,Portal and splenic vein sclerosis,
SNOMEDCT,235901004,Hepatic fibrosis with hepatic sclerosis,
SNOMEDCT,235902006,Intrahepatic phlebosclerosis and fibrosis,
SNOMEDCT,235910007,Liver transplant disorder,
SNOMEDCT,235911006,Liver transplant rejection,
SNOMEDCT,235912004,Liver transplant failure,
SNOMEDCT,235916001,Ichthyosis congenita with biliary atresia,
SNOMEDCT,253807009,Intrahepatic biliary atresia,
SNOMEDCT,82821008,Extrahepatic biliary atresia,
SNOMEDCT,82821008,Extrahepatic biliary atresia,
SNOMEDCT,173617001,Other specified open operation on oesophageal varices,
SNOMEDCT,420054005,Alcoholic cirrhosis of liver,
SNOMEDCT,420054005,Alcoholic cirrhosis of liver,
SNOMEDCT,266468003,Cirrhosis - non-alcoholic,
SNOMEDCT,266469006,Multilobular portal cirrhosis,
SNOMEDCT,266470007,Cardiac portal cirrhosis,
SNOMEDCT,266471006,Juvenile portal cirrhosis,
SNOMEDCT,266468003,Non-alcoholic cirrhosis NOS,
SNOMEDCT,41309000,(Cirrhos &/or chron liver dis) or (alcoholic liver disease),
SNOMEDCT,41309000,Alcoholic liver damage NOS,
SNOMEDCT,197284004,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),
SNOMEDCT,41889008,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),
SNOMEDCT,76783007,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),
SNOMEDCT,31712002,Biliary cirrhosis (& [primary]),
SNOMEDCT,1761006,Biliary cirrhosis (& [primary]),
SNOMEDCT,271440004,Cirrhosis secondary to cholestasis,
SNOMEDCT,74669004,Cardiac cirrhosis,
SNOMEDCT,307757001,Chronic alcoholic hepatitis,
SNOMEDCT,308129003,Oesophageal varices in cirrhosis of the liver,
SNOMEDCT,309783001,Oesophageal varices in alcoholic cirrhosis of the liver,
SNOMEDCT,28670008,Oesophageal varices NOS,
SNOMEDCT,408335007,Autoimmune hepatitis,
SNOMEDCT,413438002,Acute hepatic failure due to drugs,
SNOMEDCT,426841006,Fibreopt endoscop rubber band ligation of upper GIT varices,
SNOMEDCT,226941000000100,Transplantation of liver cells,
SNOMEDCT,226941000000100,Transplantation of liver cells,
SNOMEDCT,428198008,Transplantation of liver cells,
SNOMEDCT,426356008,Orthotopic transplantation of whole liver,
SNOMEDCT,773411000000107,Compensation for liver failure NOS,
SNOMEDCT,362421000000102,Chronic hepatitis annual review,
SNOMEDCT,427022004,Liver disease due to cystic fibrosis,
SNOMEDCT,776981000000103,Cystic fibrosis related cirrhosis,
SNOMEDCT,40946000,Viral hepatitis with hepatic coma,
SNOMEDCT,464381000000109,[V]Liver transplanted,
SNOMEDCT,464381000000109,[V]Liver transplanted,
SNOMEDCT,737297006,[V]Liver transplanted,
SNOMEDCT,400381000000101,[V]Assessment for liver transplant,
SNOMEDCT,400381000000101,[V]Assessment for liver transplant,
