Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,H32..00,Emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H320300,Bullous emphysema with collapse,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H312200,Acute exacerbation of chronic obstructive airways disease,res43: copd_kontopantelis_bmjqs2012,symptom
Read,H32y.00,Other emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H3z..11,Chronic obstructive pulmonary disease NOS,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H311100,Fetid chronic bronchitis,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H320100,Zonal bullous emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H3...00,Chronic obstructive pulmonary disease,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H311.00,Mucopurulent chronic bronchitis,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H310.00,Simple chronic bronchitis,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H312300,Bronchiolitis obliterans,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H310z00,Simple chronic bronchitis NOS,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H36..00,Mild chronic obstructive pulmonary disease,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H32y000,Acute vesicular emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H37..00,Moderate chronic obstructive pulmonary disease,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H322.00,Centrilobular emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,66YB.00,Chronic obstructive pulmonary disease monitoring,res43: copd_kontopantelis_bmjqs2012,test
Read,66YM.00,Chronic obstructive pulmonary disease annual review,res43: copd_kontopantelis_bmjqs2012,test
Read,66Yd.00,COPD accident and emergency attendance since last visit,res43: copd_kontopantelis_bmjqs2012,test
Read,66YL.00,Chronic obstructive pulmonary disease follow-up,res43: copd_kontopantelis_bmjqs2012,test
Read,66YL.11,COPD follow-up,res43: copd_kontopantelis_bmjqs2012,test
Read,66Yf.00,Number of COPD exacerbations in past year,res43: copd_kontopantelis_bmjqs2012,test
Read,66Ye.00,Emergency COPD admission since last appointment,res43: copd_kontopantelis_bmjqs2012,test
Read,66YL.12,COAD follow-up,res43: copd_kontopantelis_bmjqs2012,test
Read,8H2R.00,Admit COPD emergency,res43: copd_kontopantelis_bmjqs2012,test
Read,66YS.00,Chronic obstructive pulmonary disease monitoring by nurse,res43: copd_kontopantelis_bmjqs2012,test
Read,66Yh.00,Chronic obstructive pulmonary disease does not disturb sleep,res43: copd_kontopantelis_bmjqs2012,test
Read,66Yg.00,Chronic obstructive pulmonary disease disturbs sleep,res43: copd_kontopantelis_bmjqs2012,test
Read,66YT.00,Chronic obstructive pulmonary disease monitoring by doctor,res43: copd_kontopantelis_bmjqs2012,test
Read,66Yi.00,Multiple COPD emergency hospital admissions,res43: copd_kontopantelis_bmjqs2012,test
Read,H38..00,Severe chronic obstructive pulmonary disease,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H31yz00,Other chronic bronchitis NOS,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H320.00,Chronic bullous emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,66YD.00,Chronic obstructive pulmonary disease monitoring due,res43: copd_kontopantelis_bmjqs2012,test
Read,H312.00,Obstructive chronic bronchitis,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H32y111,Acute interstitial emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H320z00,Chronic bullous emphysema NOS,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H312000,Chronic asthmatic bronchitis,res43: copd_kontopantelis_bmjqs2012,diagnostic
Read,H321.00,Panlobular emphysema,res43: copd_kontopantelis_bmjqs2012,diagnostic
