Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,G30y000,Acute atrial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G31y100,Microinfarction of heart,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G361.00,Atrial septal defect/curr comp folow acut myocardal infarct,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30y200,Acute septal infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G362.00,Ventric septal defect/curr comp fol acut myocardal infarctn,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G364.00,Ruptur chordae tendinae/curr comp fol acute myocard infarct,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G305.00,Lateral myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G360.00,Haemopericardium/current comp folow acut myocard infarct,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G35..00,Subsequent myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G36..00,Certain current complication follow acute myocardial infarct,res43: chd_kontopantelis_bmjqs2012,symptom
Read,6A2..00,Coronary heart disease annual review,res43: chd_kontopantelis_bmjqs2012,test
Read,662K000,Angina control - good,res43: chd_kontopantelis_bmjqs2012,test
Read,G301z00,Anterior myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,662K.00,Angina control,res43: chd_kontopantelis_bmjqs2012,test
Read,G30..16,Thrombosis - coronary,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30..14,Heart attack,res43: chd_kontopantelis_bmjqs2012,symptom
Read,8B27.00,Antianginal therapy,res43: chd_kontopantelis_bmjqs2012,drug
Read,G301100,Acute anteroseptal infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30..11,Attack - heart,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G33z600,New onset angina,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,662Kz00,Angina control NOS,res43: chd_kontopantelis_bmjqs2012,test
Read,662K200,Angina control - improving,res43: chd_kontopantelis_bmjqs2012,test
Read,G311000,Myocardial infarction aborted,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G312.00,Coronary thrombosis not resulting in myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,662K100,Angina control - poor,res43: chd_kontopantelis_bmjqs2012,test
Read,G366.00,"Thrombosis atrium,auric append&vent/curr comp foll acute MI",res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30..13,Cardiac rupture following myocardial infarction (MI),res43: chd_kontopantelis_bmjqs2012,symptom
Read,G308.00,Inferior myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G311500,Acute coronary syndrome,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G31..00,Other acute and subacute ischaemic heart disease,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G34yz00,Other specified chronic ischaemic heart disease NOS,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G32..11,Healed myocardial infarction,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G31y200,Subendocardial ischaemia,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G310.00,Postmyocardial infarction syndrome,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G344.00,Silent myocardial ischaemia,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G33z300,Angina on effort,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G340.11,Triple vessel disease of the heart,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G331.00,Prinzmetal's angina,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G343.00,Ischaemic cardiomyopathy,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G340.12,Coronary artery disease,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G311100,Unstable angina,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G30..15,MI - acute myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G300.00,Acute anterolateral infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G301000,Acute anteroapical infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G301.00,Other specified anterior myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30yz00,Other acute myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,9Ob8.00,Coronary heart disease monitoring check done,res43: chd_kontopantelis_bmjqs2012,test
Read,G35X.00,Subsequent myocardial infarction of unspecified site,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G302.00,Acute inferolateral infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G303.00,Acute inferoposterior infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,9Ob0.00,Attends coronary heart disease monitoring,res43: chd_kontopantelis_bmjqs2012,test
Read,G306.00,True posterior myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,14AJ.00,H/O: Angina in last year,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G311011,MI - myocardial infarction aborted,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30y100,Acute papillary muscle infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G363.00,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G307100,Acute non-ST segment elevation myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,8B63.11,Aspirin prophylaxis - IHD,res43: chd_kontopantelis_bmjqs2012,drug
Read,G30z.00,Acute myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30..00,Acute myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,6A4..00,Coronary heart disease review,res43: chd_kontopantelis_bmjqs2012,test
Read,G350.00,Subsequent myocardial infarction of anterior wall,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G309.00,Acute Q-wave infarct,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G311400,Worsening angina,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,8CR6.00,Coronary heart disease risk clinical management plan,res43: chd_kontopantelis_bmjqs2012,test
Read,G31y000,Acute coronary insufficiency,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G331.11,Variant angina pectoris,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G340000,Single coronary vessel disease,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G31y300,Transient myocardial ischaemia,res43: chd_kontopantelis_bmjqs2012,diagnostic
Read,G30X.00,Acute transmural myocardial infarction of unspecif site,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G304.00,Posterior myocardial infarction NOS,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G307.00,Acute subendocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G351.00,Subsequent myocardial infarction of inferior wall,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G30..17,Silent myocardial infarction,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G353.00,Subsequent myocardial infarction of other sites,res43: chd_kontopantelis_bmjqs2012,symptom
Read,G307000,Acute non-Q wave infarction,res43: chd_kontopantelis_bmjqs2012,symptom
