Coding System (Read),Codes,Description,Entity type,Category
Read,B042.00,Malignant neoplasm; overlapping lesion of floor of mouth,Cancer,diagnostic
Read,B223000,Malignant neoplasm of middle lobe bronchus,Cancer,diagnostic
Read,B327700,Malignant melanoma of foot,Cancer,diagnostic
Read,B101.00,Malignant neoplasm of thoracic oesophagus,Cancer,diagnostic
Read,B55yz00,Malignant neoplasm of specified site NOS,Cancer,diagnostic
Read,B115.00,Malignant neoplasm of lesser curve of stomach unspecified,Cancer,diagnostic
Read,B507000,Malignant neoplasm of lacrimal sac,Cancer,diagnostic
Read,B677.00,,Cancer,diagnostic
Read,B32y.00,Malignant melanoma of other specified skin site,Cancer,diagnostic
Read,B01y.00,Malignant neoplasm of other sites of tongue,Cancer,diagnostic
Read,B4A1100,Malignant neoplasm of ureteropelvic junction,Cancer,diagnostic
Read,B662.00,Subacute monocytic leukaemia,Cancer,diagnostic
Read,B163.00,Malignant neoplasm; overlapping lesion of biliary tract,Cancer,diagnostic
Read,B442.00,Malignant neoplasm of broad ligament,Cancer,diagnostic
Read,B565200,Secondary and unspec malig neop circumflex iliac LN,Cancer,diagnostic
Read,B616700,Hodgkin's disease; lymphocytic depletion of spleen,Cancer,diagnostic
Read,B240.00,Malignant neoplasm of thymus,Cancer,diagnostic
Read,B628.00,,Cancer,diagnostic
Read,B625200,Letterer-Siwe disease of intrathoracic lymph nodes,Cancer,diagnostic
Read,B625000,Letterer-Siwe disease of unspecified sites,Cancer,diagnostic
Read,B627E00,Diffuse large B-cell lymphoma,Cancer,diagnostic
Read,B62z300,Unspec malig neop lymphoid/histiocytic intra-abdominal nodes,Cancer,diagnostic
Read,B601700,Lymphosarcoma of spleen,Cancer,diagnostic
Read,B545z00,Malignant neoplasm of aortic body or paraganglia NOS,Cancer,diagnostic
Read,B66yz00,Other monocytic leukaemia NOS,Cancer,diagnostic
Read,B626000,Mast cell malignancy of unspecified site,Cancer,diagnostic
Read,B692.00,Subacute myelomonocytic leukaemia,Cancer,diagnostic
Read,B004300,Malignant neoplasm of lip; oral aspect,Cancer,diagnostic
Read,B640000,,Cancer,diagnostic
Read,B160.00,Malignant neoplasm of gallbladder,Cancer,diagnostic
Read,B181.00,Mesothelioma of peritoneum,Cancer,diagnostic
Read,B58y800,Secondary malignant neoplasm of epididymis and vas deferens,Cancer,diagnostic
Read,B105.00,Malignant neoplasm of lower third of oesophagus,Cancer,diagnostic
Read,B324.00,Malignant melanoma of scalp and neck,Cancer,diagnostic
Read,B224z00,Malignant neoplasm of lower lobe; bronchus or lung NOS,Cancer,diagnostic
Read,B595.00,,Cancer,diagnostic
Read,B204.00,Malignant neoplasm of frontal sinus,Cancer,diagnostic
Read,B627.11,,Cancer,diagnostic
Read,B62F000,,Cancer,diagnostic
Read,B213.00,Malignant neoplasm of laryngeal cartilage,Cancer,diagnostic
Read,B2zz.00,Malignant neoplasm of respiratory tract NOS,Cancer,diagnostic
Read,B641000,,Cancer,diagnostic
Read,B630400,,Cancer,diagnostic
Read,B62F200,,Cancer,diagnostic
Read,B30z.00,Malignant neoplasm of bone and articular cartilage NOS,Cancer,diagnostic
Read,B327500,Malignant melanoma of ankle,Cancer,diagnostic
Read,B1...00,Malignant neoplasm of digestive organs and peritoneum,Cancer,diagnostic
Read,B200z00,Malignant neoplasm of nasal cavities NOS,Cancer,diagnostic
Read,B16z.00,Malignant neoplasm gallbladder/extrahepatic bile ducts NOS,Cancer,diagnostic
Read,B61z500,Hodgkin's disease NOS of lymph nodes inguinal region and leg,Cancer,diagnostic
Read,B562.00,Secondary and unspec malig neop intra-abdominal lymph nodes,Cancer,diagnostic
Read,B18z.00,Malignant neoplasm of retroperitoneum and peritoneum NOS,Cancer,diagnostic
Read,B06z.00,Malignant neoplasm of oropharynx NOS,Cancer,diagnostic
Read,B010.00,Malignant neoplasm of base of tongue,Cancer,diagnostic
Read,B150000,Primary carcinoma of liver,Cancer,diagnostic
Read,B0z0.00,Malignant neoplasm of pharynx unspecified,Cancer,diagnostic
Read,B060.00,Malignant neoplasm of tonsil,Cancer,diagnostic
Read,B310.00,Malig neop of connective and soft tissue head; face and neck,Cancer,diagnostic
Read,B1z0.00,Malignant neoplasm of intestinal tract; part unspecified,Cancer,diagnostic
Read,B302.00,Malignant neoplasm of vertebral column,Cancer,diagnostic
Read,B151.00,Malignant neoplasm of intrahepatic bile ducts,Cancer,diagnostic
Read,B121.00,Malignant neoplasm of jejunum,Cancer,diagnostic
Read,B300A00,Malignant neoplasm of maxilla,Cancer,diagnostic
Read,B080.00,Malignant neoplasm of postcricoid region,Cancer,diagnostic
Read,B221000,Malignant neoplasm of carina of bronchus,Cancer,diagnostic
Read,Byu1.00,[X]Malignant neoplasm of digestive organs,Cancer,diagnostic
Read,B30..00,Malignant neoplasm of bone and articular cartilage,Cancer,diagnostic
Read,B325600,Malignant melanoma of umbilicus,Cancer,diagnostic
Read,B3...00,Malig neop of bone; connective tissue; skin and breast,Cancer,diagnostic
Read,B314.00,Malignant neoplasm of connective and soft tissue of abdomen,Cancer,diagnostic
Read,B18..00,Malignant neoplasm of retroperitoneum and peritoneum,Cancer,diagnostic
Read,B222z00,Malignant neoplasm of upper lobe; bronchus or lung NOS,Cancer,diagnostic
Read,B2z..00,Malig neop other/ill-defined sites resp/intrathoracic organs,Cancer,diagnostic
Read,B150z00,Primary malignant neoplasm of liver NOS,Cancer,diagnostic
Read,Byu4.00,[X]Melanoma and other malignant neoplasms of skin,Cancer,diagnostic
Read,B300C00,Malignant neoplasm of vomer,Cancer,diagnostic
Read,B306000,Malignant neoplasm of ilium,Cancer,diagnostic
Read,B62F100,,Cancer,diagnostic
Read,B312100,Malig neop of connective and soft tissue thigh and upper leg,Cancer,diagnostic
Read,B013000,Malignant neoplasm of anterior 2/3 of tongue ventral surface,Cancer,diagnostic
Read,Byu1200,[X]Malignant neoplasm of intestinal tract; part unspecified,Cancer,diagnostic
Read,B326200,Malignant melanoma of fore-arm,Cancer,diagnostic
Read,Byu2000,[X]Malignant neoplasm of bronchus or lung; unspecified,Cancer,diagnostic
Read,B055.00,Malignant neoplasm of palate unspecified,Cancer,diagnostic
Read,B2...11,Carcinoma of respiratory tract and intrathoracic organs,Cancer,diagnostic
Read,B324100,Malignant melanoma of neck,Cancer,diagnostic
Read,B323400,Malignant melanoma of external surface of nose,Cancer,diagnostic
Read,B040.00,Malignant neoplasm of anterior portion of floor of mouth,Cancer,diagnostic
Read,B05z000,Kaposi's sarcoma of palate,Cancer,diagnostic
Read,Byu5.00,[X]Malignant neoplasm of mesothelial and soft tissue,Cancer,diagnostic
Read,B325z00,Malignant melanoma of trunk; excluding scrotum; NOS,Cancer,diagnostic
Read,B041.00,Malignant neoplasm of lateral portion of floor of mouth,Cancer,diagnostic
Read,B34..11,Ca female breast,Cancer,diagnostic
Read,B0z..00,Malig neop other/ill-defined sites lip; oral cavity; pharynx,Cancer,diagnostic
Read,B142000,Malignant neoplasm of cloacogenic zone,Cancer,diagnostic
Read,B220.00,Malignant neoplasm of trachea,Cancer,diagnostic
Read,Byu2.00,[X]Malignant neoplasm of respiratory and intrathoracic orga,Cancer,diagnostic
Read,B071100,Malignant neoplasm of pharyngeal tonsil,Cancer,diagnostic
Read,B18y.00,Malignant neoplasm of specified parts of peritoneum,Cancer,diagnostic
Read,B064.00,Malignant neoplasm of anterior epiglottis,Cancer,diagnostic
Read,B323200,Malignant melanoma of eyebrow,Cancer,diagnostic
Read,B302000,Malignant neoplasm of cervical vertebra,Cancer,diagnostic
Read,B017.00,Malignant overlapping lesion of tongue,Cancer,diagnostic
Read,B060100,Malignant neoplasm of palatine tonsil,Cancer,diagnostic
Read,B111000,Malignant neoplasm of prepylorus of stomach,Cancer,diagnostic
Read,B065.00,Malignant neoplasm of junctional region of epiglottis,Cancer,diagnostic
Read,Byu1100,[X]Other specified carcinomas of liver,Cancer,diagnostic
Read,B1zz.00,Malignant neoplasm of digestive tract and peritoneum NOS,Cancer,diagnostic
Read,B310400,Malignant neoplasm of tarsus of eyelid,Cancer,diagnostic
Read,B00z000,Malignant neoplasm of lip; unspecified; external,Cancer,diagnostic
Read,B002z00,Malignant neoplasm of upper lip; inner aspect NOS,Cancer,diagnostic
Read,B110000,Malignant neoplasm of cardiac orifice of stomach,Cancer,diagnostic
Read,B306400,Malignant neoplasm of coccygeal vertebra,Cancer,diagnostic
Read,B073z00,Malignant neoplasm of anterior wall of nasopharynx NOS,Cancer,diagnostic
Read,B160.11,Carcinoma gallbladder,Cancer,diagnostic
Read,Byu3300,[X]Malignant neoplasm/bone+articular cartilage; unspecified,Cancer,diagnostic
Read,Byu3.00,[X]Malignant neoplasm of bone and articular cartilage,Cancer,diagnostic
Read,B001z00,Malignant neoplasm of lower lip; vermilion border NOS,Cancer,diagnostic
Read,B139.00,Hereditary nonpolyposis colon cancer,Cancer,diagnostic
Read,B182.00,Overlapping malign lesion of retroperitoneum and peritoneum,Cancer,diagnostic
Read,B308300,Malignant neoplasm of medial cuneiform,Cancer,diagnostic
Read,B03y.00,Malignant neoplasm of other sites of gum,Cancer,diagnostic
Read,B052.00,Malignant neoplasm of hard palate,Cancer,diagnostic
Read,B031.00,Malignant neoplasm of lower gum,Cancer,diagnostic
Read,B304000,Malignant neoplasm of scapula,Cancer,diagnostic
Read,B000100,Malignant neoplasm of upper lip; lipstick area,Cancer,diagnostic
Read,B303100,Malignant neoplasm of sternum,Cancer,diagnostic
Read,B0zy.00,Malignant neoplasm of other sites lip; oral cavity; pharynx,Cancer,diagnostic
Read,B302z00,Malignant neoplasm of vertebral column NOS,Cancer,diagnostic
Read,B306500,Malignant sacral teratoma,Cancer,diagnostic
Read,B325000,Malignant melanoma of axilla,Cancer,diagnostic
Read,B303z00,Malignant neoplasm of rib; sternum and clavicle NOS,Cancer,diagnostic
Read,B311000,Malignant neoplasm of connective and soft tissue of shoulder,Cancer,diagnostic
Read,B241z00,Malignant neoplasm of heart NOS,Cancer,diagnostic
Read,B325800,Malignant melanoma of chest wall,Cancer,diagnostic
Read,B02z.00,Malignant neoplasm of major salivary gland NOS,Cancer,diagnostic
Read,B300900,Malignant neoplasm of zygomatic bone,Cancer,diagnostic
Read,B326000,Malignant melanoma of shoulder,Cancer,diagnostic
Read,B214.00,Malignant neoplasm; overlapping lesion of larynx,Cancer,diagnostic
Read,B14z.00,Malignant neoplasm rectum;rectosigmoid junction and anus NOS,Cancer,diagnostic
Read,B18y300,Malignant neoplasm of omentum,Cancer,diagnostic
Read,B323500,Malignant melanoma of temple,Cancer,diagnostic
Read,B302200,Malignant neoplasm of lumbar vertebra,Cancer,diagnostic
Read,ByuC000,[X]Malignant neoplasm of other specified sites,Cancer,diagnostic
Read,B322100,Malignant melanoma of external auditory meatus,Cancer,diagnostic
Read,B021.00,Malignant neoplasm of submandibular gland,Cancer,diagnostic
Read,B062000,Malignant neoplasm of faucial pillar,Cancer,diagnostic
Read,B306200,Malignant neoplasm of pubis,Cancer,diagnostic
Read,B300000,Malignant neoplasm of ethmoid bone,Cancer,diagnostic
Read,B315.00,Malignant neoplasm of connective and soft tissue of pelvis,Cancer,diagnostic
Read,B161100,Malignant neoplasm of hepatic duct,Cancer,diagnostic
Read,B10y.00,Malignant neoplasm of other specified part of oesophagus,Cancer,diagnostic
Read,B327900,Malignant melanoma of great toe,Cancer,diagnostic
Read,B060z00,Malignant neoplasm tonsil NOS,Cancer,diagnostic
Read,Byu1300,[X]Malignant neoplsm/ill-defin sites within digestive system,Cancer,diagnostic
Read,B303500,Malignant neoplasm of xiphoid process,Cancer,diagnostic
Read,B325200,Malignant melanoma of buttock,Cancer,diagnostic
Read,B311.00,Malig neop connective and soft tissue upper limb/shoulder,Cancer,diagnostic
Read,B16..00,Malignant neoplasm gallbladder and extrahepatic bile ducts,Cancer,diagnostic
Read,B327200,Malignant melanoma of knee,Cancer,diagnostic
Read,B223z00,Malignant neoplasm of middle lobe; bronchus or lung NOS,Cancer,diagnostic
Read,B104.00,Malignant neoplasm of middle third of oesophagus,Cancer,diagnostic
Read,B313100,Malignant neoplasm of diaphragm,Cancer,diagnostic
Read,B312400,Malignant neoplasm of connective and soft tissue of foot,Cancer,diagnostic
Read,B203.00,Malignant neoplasm of ethmoid sinus,Cancer,diagnostic
Read,B326100,Malignant melanoma of upper arm,Cancer,diagnostic
Read,B201200,Malignant neoplasm of tympanic antrum,Cancer,diagnostic
Read,B306.00,Malignant neoplasm of pelvic bones; sacrum and coccyx,Cancer,diagnostic
Read,B321.00,Malignant melanoma of eyelid including canthus,Cancer,diagnostic
Read,B14y.00,Malig neop other site rectum; rectosigmoid junction and anus,Cancer,diagnostic
Read,B05z.00,Malignant neoplasm of mouth NOS,Cancer,diagnostic
Read,B312200,Malig neop connective and soft tissue of popliteal space,Cancer,diagnostic
Read,B11y.00,Malignant neoplasm of other specified site of stomach,Cancer,diagnostic
Read,B20z.00,Malignant neoplasm of accessory sinus NOS,Cancer,diagnostic
Read,Byu2500,[X]Malignant neoplasm of mediastinum; part unspecified,Cancer,diagnostic
Read,B062.00,Malignant neoplasm of tonsillar pillar,Cancer,diagnostic
Read,B326z00,Malignant melanoma of upper limb or shoulder NOS,Cancer,diagnostic
Read,B07y.00,Malignant neoplasm of other specified site of nasopharynx,Cancer,diagnostic
Read,B215.00,Malignant neoplasm of epiglottis NOS,Cancer,diagnostic
Read,B116.00,Malignant neoplasm of greater curve of stomach unspecified,Cancer,diagnostic
Read,B300700,Malignant neoplasm of sphenoid bone,Cancer,diagnostic
Read,B066.00,Malignant neoplasm of lateral wall of oropharynx,Cancer,diagnostic
Read,B308D00,Malignant neoplasm of phalanges of foot,Cancer,diagnostic
Read,B316.00,Malig neop of connective and soft tissue trunk unspecified,Cancer,diagnostic
Read,B324000,Malignant melanoma of scalp,Cancer,diagnostic
Read,B300400,Malignant neoplasm of occipital bone,Cancer,diagnostic
Read,B04y.00,Malignant neoplasm of other sites of floor of mouth,Cancer,diagnostic
Read,B307000,Malignant neoplasm of femur,Cancer,diagnostic
Read,B1zy.00,Malignant neoplasm other spec digestive tract and peritoneum,Cancer,diagnostic
Read,B322.00,Malignant melanoma of ear and external auricular canal,Cancer,diagnostic
Read,B082.00,Malignant neoplasm aryepiglottic fold; hypopharyngeal aspect,Cancer,diagnostic
Read,B151400,Malignant neoplasm of intrahepatic gall duct,Cancer,diagnostic
Read,B305000,Malignant neoplasm of carpal bone - scaphoid,Cancer,diagnostic
Read,B315z00,Malig neop of connective and soft tissue of pelvis NOS,Cancer,diagnostic
Read,B014.00,Malignant neoplasm of anterior 2/3 of tongue unspecified,Cancer,diagnostic
Read,B18y100,Malignant neoplasm of mesocaecum,Cancer,diagnostic
Read,B111z00,Malignant neoplasm of pylorus of stomach NOS,Cancer,diagnostic
Read,B060200,Malignant neoplasm of overlapping lesion of tonsil,Cancer,diagnostic
Read,B012.00,Malignant neoplasm of tongue; tip and lateral border,Cancer,diagnostic
Read,B322000,Malignant melanoma of auricle (ear),Cancer,diagnostic
Read,B072.00,Malignant neoplasm of lateral wall of nasopharynx,Cancer,diagnostic
Read,B300.00,Malignant neoplasm of bones of skull and face,Cancer,diagnostic
Read,B326300,Malignant melanoma of hand,Cancer,diagnostic
Read,B310000,Malignant neoplasm of soft tissue of head,Cancer,diagnostic
Read,B306100,Malignant neoplasm of ischium,Cancer,diagnostic
Read,B315200,Malignant neoplasm of connective and soft tissue of perineum,Cancer,diagnostic
Read,B314z00,Malig neop of connective and soft tissue of abdomen NOS,Cancer,diagnostic
Read,Byu..00,[X]Additional neoplasm classification terms,Cancer,diagnostic
Read,B300200,Malignant neoplasm of malar bone,Cancer,diagnostic
Read,B310300,Malignant neoplasm of cartilage of ear,Cancer,diagnostic
Read,B340z00,Malignant neoplasm of nipple or areola of female breast NOS,Cancer,diagnostic
Read,B16y.00,Malignant neoplasm other gallbladder/extrahepatic bile duct,Cancer,diagnostic
Read,B327600,Malignant melanoma of heel,Cancer,diagnostic
Read,B303300,Malignant neoplasm of costal cartilage,Cancer,diagnostic
Read,B24X.00,Malignant neoplasm of mediastinum; part unspecified,Cancer,diagnostic
Read,B200300,Malignant neoplasm of vestibule of nose,Cancer,diagnostic
Read,Byu4000,[X]Malignant melanoma of other+unspecified parts of face,Cancer,diagnostic
Read,B062200,Malignant neoplasm of palatoglossal arch,Cancer,diagnostic
Read,B151z00,Malignant neoplasm of intrahepatic bile ducts NOS,Cancer,diagnostic
Read,B180z00,Malignant neoplasm of retroperitoneum NOS,Cancer,diagnostic
Read,B100.00,Malignant neoplasm of cervical oesophagus,Cancer,diagnostic
Read,B004.00,Malignant neoplasm of lip unspecified; inner aspect,Cancer,diagnostic
Read,Byu0.00,[X]Malignant neoplasm of lip; oral cavity and pharynx,Cancer,diagnostic
Read,B300800,Malignant neoplasm of temporal bone,Cancer,diagnostic
Read,B304200,Malignant neoplasm of humerus,Cancer,diagnostic
Read,B307z00,Malignant neoplasm of long bones of leg NOS,Cancer,diagnostic
Read,Byu2100,[X]Malignant neoplasm/overlap lesion/heart;mediastinm+pleura,Cancer,diagnostic
Read,B241200,Malignant neoplasm of myocardium,Cancer,diagnostic
Read,ByuA.00,[X]Malignant neoplasm of eye; brain and other parts of cent,Cancer,diagnostic
Read,B242.00,Malignant neoplasm of anterior mediastinum,Cancer,diagnostic
Read,B24..00,Malignant neoplasm of thymus; heart and mediastinum,Cancer,diagnostic
Read,B241000,Malignant neoplasm of endocardium,Cancer,diagnostic
Read,Byu3200,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage,Cancer,diagnostic
Read,B200200,Malignant neoplasm of septum of nose,Cancer,diagnostic
Read,B102.00,Malignant neoplasm of abdominal oesophagus,Cancer,diagnostic
Read,B013.00,Malignant neoplasm of ventral surface of tongue,Cancer,diagnostic
Read,B213000,Malignant neoplasm of arytenoid cartilage,Cancer,diagnostic
Read,Byu3100,[X]Malignant neoplasm/bones+articular cartilage/limb;unspfd,Cancer,diagnostic
Read,ByuDF11,[X]Non-Hodgkin's lymphoma NOS,Cancer,diagnostic
Read,B1z1.00,Malignant neoplasm of spleen NEC,Cancer,diagnostic
Read,B326500,Malignant melanoma of thumb,Cancer,diagnostic
Read,B153.00,Secondary malignant neoplasm of liver,Cancer,diagnostic
Read,B013100,Malignant neoplasm of frenulum linguae,Cancer,diagnostic
Read,B542.00,Malignant neoplasm pituitary gland and craniopharyngeal duct,Cancer,diagnostic
Read,B62x100,Lymphoepithelioid lymphoma,Cancer,diagnostic
Read,B123.00,Malignant neoplasm of Meckel's diverticulum,Cancer,diagnostic
Read,B311500,Malignant neoplasm of connective and soft tissue of thumb,Cancer,diagnostic
Read,B41y100,Malignant neoplasm of squamocolumnar junction of cervix,Cancer,diagnostic
Read,B544.00,Malignant neoplasm of carotid body,Cancer,diagnostic
Read,B18yz00,Malignant neoplasm of specified parts of peritoneum NOS,Cancer,diagnostic
Read,B601.00,Lymphosarcoma,Cancer,diagnostic
Read,Byu2400,[X]Malignant neoplasm/ill-defined sites within resp system,Cancer,diagnostic
Read,B24z.00,Malignant neoplasm of heart; thymus and mediastinum NOS,Cancer,diagnostic
Read,B327z00,Malignant melanoma of lower limb or hip NOS,Cancer,diagnostic
Read,B304400,Malignant neoplasm of ulna,Cancer,diagnostic
Read,B672.00,Megakaryocytic leukaemia,Cancer,diagnostic
Read,B311100,Malignant neoplasm of connective and soft tissue; upper arm,Cancer,diagnostic
Read,Byu2300,[X]Malignant neopl/overlapping les/resp+intrathoracic organs,Cancer,diagnostic
Read,B614000,Hodgkin's disease; nodular sclerosis of unspecified site,Cancer,diagnostic
Read,B18y400,Malignant neoplasm of parietal peritoneum,Cancer,diagnostic
Read,B62y000,Malignant lymphoma NOS of unspecified site,Cancer,diagnostic
Read,B083.00,Malignant neoplasm of posterior pharynx,Cancer,diagnostic
Read,B410000,Malignant neoplasm of endocervical canal,Cancer,diagnostic
Read,B180100,Malignant neoplasm of perinephric tissue,Cancer,diagnostic
Read,B62x500,Malignant immunoproliferative small intestinal disease,Cancer,diagnostic
Read,B205.00,Malignant neoplasm of sphenoidal sinus,Cancer,diagnostic
Read,B223.00,Malignant neoplasm of middle lobe; bronchus or lung,Cancer,diagnostic
Read,ByuC.00,[X]Malignant neoplasm of ill-defined; secondary and unspeci,Cancer,diagnostic
Read,B452.00,Malignant neoplasm of labia minora,Cancer,diagnostic
Read,B620800,Nodular lymphoma of lymph nodes of multiple sites,Cancer,diagnostic
Read,Byu6.00,[X]Malignant neoplasm of breast,Cancer,diagnostic
Read,B553000,Malignant neoplasm of inguinal region NOS,Cancer,diagnostic
Read,B151000,Malignant neoplasm of interlobular bile ducts,Cancer,diagnostic
Read,B412.00,Malignant neoplasm; overlapping lesion of cervix uteri,Cancer,diagnostic
Read,B050.11,Malignant neoplasm of buccal mucosa,Cancer,diagnostic
Read,B18y200,Malignant neoplasm of mesorectum,Cancer,diagnostic
Read,ByuDF00,[X]Non-Hodgkin's lymphoma; unspecified type,Cancer,diagnostic
Read,B550z00,Malignant neoplasm of head; neck and face NOS,Cancer,diagnostic
Read,B561500,Secondary and unspec malig neop paratracheal lymph nodes,Cancer,diagnostic
Read,B326.00,Malignant melanoma of upper limb and shoulder,Cancer,diagnostic
Read,B615200,Hodgkin's mixed cellularity of intrathoracic lymph nodes,Cancer,diagnostic
Read,B623z00,Malignant histiocytosis NOS,Cancer,diagnostic
Read,B31y.00,Malig neop connective and soft tissue other specified site,Cancer,diagnostic
Read,B11yz00,Malignant neoplasm of other specified site of stomach NOS,Cancer,diagnostic
Read,Byu9.00,[X]Malignant neoplasm of urinary tract,Cancer,diagnostic
Read,B431000,Malignant neoplasm of lower uterine segment,Cancer,diagnostic
Read,B602100,Burkitt's lymphoma of lymph nodes of head; face and neck,Cancer,diagnostic
Read,B500000,Malignant neoplasm of ciliary body,Cancer,diagnostic
Read,B26..00,Malignant neoplasm; overlap lesion of resp & intrathor orgs,Cancer,diagnostic
Read,B451z00,Malignant neoplasm of labia majora NOS,Cancer,diagnostic
Read,Byu5100,[X]Mesothelioma; unspecified,Cancer,diagnostic
Read,B61z200,Hodgkin's disease NOS of intrathoracic lymph nodes,Cancer,diagnostic
Read,B4Ay000,Malignant neoplasm of overlapping lesion of urinary organs,Cancer,diagnostic
Read,B51y000,Malignant neoplasm of corpus callosum,Cancer,diagnostic
Read,Byu5011,[X]Mesothelioma of lung,Cancer,diagnostic
Read,B583z00,Secondary malignant neoplasm of brain or spinal cord NOS,Cancer,diagnostic
Read,B11y000,Malignant neoplasm of anterior wall of stomach NEC,Cancer,diagnostic
Read,B500100,Malignant neoplasm of iris,Cancer,diagnostic
Read,B542z00,Malig neop pituitary gland or craniopharyngeal duct NOS,Cancer,diagnostic
Read,B65y100,Acute promyelocytic leukaemia,Cancer,diagnostic
Read,B576100,Secondary malignant neoplasm of peritoneum,Cancer,diagnostic
Read,B4z..00,Malignant neoplasm of genitourinary organ NOS,Cancer,diagnostic
Read,B62y700,Malignant lymphoma NOS of spleen,Cancer,diagnostic
Read,B051000,Malignant neoplasm of upper buccal sulcus,Cancer,diagnostic
Read,B616z00,Hodgkin's disease; lymphocytic depletion NOS,Cancer,diagnostic
Read,B651z00,Chronic myeloid leukaemia NOS,Cancer,diagnostic
Read,B150100,Hepatoblastoma of liver,Cancer,diagnostic
Read,B630.00,Multiple myeloma,Cancer,diagnostic
Read,B051.00,Malignant neoplasm of vestibule of mouth,Cancer,diagnostic
Read,B440.11,Cancer of ovary,Cancer,diagnostic
Read,B315100,Malig neop of connective and soft tissue of inguinal region,Cancer,diagnostic
Read,B304z00,Malig neop of scapula and long bones of upper arm NOS,Cancer,diagnostic
Read,B2z0.00,Malig neop of upper respiratory tract; part unspecified,Cancer,diagnostic
Read,B072z00,Malignant neoplasm of lateral wall of nasopharynx NOS,Cancer,diagnostic
Read,B616000,Hodgkin's lymphocytic depletion of unspecified site,Cancer,diagnostic
Read,B308z00,Malignant neoplasm of short bones of leg NOS,Cancer,diagnostic
Read,B581000,Secondary malignant neoplasm of ureter,Cancer,diagnostic
Read,B510100,Malignant neoplasm of cerebral cortex,Cancer,diagnostic
Read,B58y400,Secondary malignant neoplasm of vulva,Cancer,diagnostic
Read,B600000,Reticulosarcoma of unspecified site,Cancer,diagnostic
Read,B62z800,Unspec malig neop lymphoid/histiocytic of multiple sites,Cancer,diagnostic
Read,B564100,Secondary and unspec malig neop deep inguinal lymph nodes,Cancer,diagnostic
