Coding System (Read),Codes,Description,Entity type,Category
Read,7A13300,Emerg replace aneurysm infrarenal aorta by anast aorta/aorta,res50: peripheral vascular disease,diagnostic
Read,7A14.00,Other replacement of aneurysmal segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A13z00,Emergency replacement of aneurysmal segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A13y00,Emergency replacement of aneurysmal segment of aorta OS,res50: peripheral vascular disease,diagnostic
Read,G701.00,Renal artery atherosclerosis,res50: peripheral vascular disease,diagnostic
Read,7A15.00,Other emergency bypass of segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A14400,Replace aneurysm abdominal aorta by anast aorta to aorta NEC,res50: peripheral vascular disease,diagnostic
Read,7A14100,Replace aneurysm thoracic aorta by anast of aorta/aorta NEC,res50: peripheral vascular disease,diagnostic
Read,7A14z00,Other replacement of aneurysmal segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A14411,Tube graft of Abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A14y00,Other replacement of aneurysmal segment of aorta OS,res50: peripheral vascular disease,diagnostic
Read,7A1B700,Endovascular stenting for aorto-uniiliac aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A16z00,Other bypass of segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A15z00,Other emergency bypass of segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A15y00,Other specified other emergency bypass of segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A16y00,Other specified other bypass of segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A16.00,Other bypass of segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A19400,Operation on aneurysm of aorta NEC,res50: peripheral vascular disease,diagnostic
Read,7A17100,Revision of prosthesis of bifurcation of aorta,res50: peripheral vascular disease,diagnostic
Read,7A19200,Open embolectomy of bifurcation of aorta,res50: peripheral vascular disease,diagnostic
Read,7A1B800,Endovascul insert stent infrarenal abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1B.00,Transluminal operations on aneurysmal segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A1A100,Percutaneous transluminal angioplasty of aorta NEC,res50: peripheral vascular disease,diagnostic
Read,7A1B600,Endovascular stenting for aortic aneurysm of bifurcation NEC,res50: peripheral vascular disease,diagnostic
Read,7A1B100,Endovascular stenting of suprarenal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1B000,Endovascular stenting infrarenal abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1B500,Endovascular stenting of aorto-uniiliac aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1B200,Endovascular stenting of thoracic aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A44211,Arteriography of common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A34E00,Operation on aneurysm of inferior mesenteric artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A23700,Obliteration of aneurysm of circle of Willis NEC,res50: peripheral vascular disease,diagnostic
Read,7A21400,Operation on aneurysm of carotid artery,res50: peripheral vascular disease,diagnostic
Read,7A1C.00,Translum insert stent graft for aneurysmal segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A1BC00,Endovas insert stent for aortic aneurysm of bifurcation NEC,res50: peripheral vascular disease,diagnostic
Read,7A1BA00,Endovascular insertion of stent for thoracic aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1Bz00,Transluminal operations on aneurysmal segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A1BD00,Endovascular insertion of stent for aorto-uniiliac aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1Cz00,Translum ins stent graft for aneurysmal segment of aorta NOS,res50: peripheral vascular disease,diagnostic
Read,7A1C100,Endovas insert of stent graft for suprarenal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1C000,Endovas ins stent graft for infrarenal abdom aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1Cy00,OS translum ins stent graft for aneurysmal segment of aorta,res50: peripheral vascular disease,diagnostic
Read,7A1C200,Endov insertion of stent graft for thoracic aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A1C500,Endovas insertion of stent graft for aorto-uniiliac aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A23600,Obliteration of aneurysm of cerebral artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A23.11,Cerebral artery aneurysm operations,res50: peripheral vascular disease,diagnostic
Read,7A23.00,Cerebral artery and circle of Willis aneurysm operations,res50: peripheral vascular disease,diagnostic
Read,7A22000,Percutaneous transluminal angioplasty of carotid artery,res50: peripheral vascular disease,diagnostic
Read,7A23500,Ligation of aneurysm of circle of Willis NEC,res50: peripheral vascular disease,diagnostic
Read,7A23100,Excision of aneurysm of circle of Willis,res50: peripheral vascular disease,diagnostic
Read,7A23.12,Circle of Willis aneurysm operations,res50: peripheral vascular disease,diagnostic
Read,7A23000,Excision of aneurysm of cerebral artery,res50: peripheral vascular disease,diagnostic
Read,7A23400,Ligation of aneurysm of cerebral artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A23200,Clipping of aneurysm of cerebral artery,res50: peripheral vascular disease,diagnostic
Read,7A23300,Clipping of aneurysm of circle of Willis,res50: peripheral vascular disease,diagnostic
Read,7A34D00,Operation on aneurysm of superior mesenteric artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A27D00,Operation on aneurysm of axillary artery,res50: peripheral vascular disease,diagnostic
Read,7A23y00,Operation on cerebral artery/ circle of Willis aneurysm OS,res50: peripheral vascular disease,diagnostic
Read,7A23800,Percutaneous coil embolisation of cerebral artery aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A27C00,Operation on aneurysm of subclavian artery,res50: peripheral vascular disease,diagnostic
Read,7A23z00,Operation on cerebral artery/ circle of Willis aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,7A32000,Percutaneous transluminal angioplasty of renal artery,res50: peripheral vascular disease,diagnostic
Read,7A28000,Percutaneous transluminal angioplasty of subclavian artery,res50: peripheral vascular disease,diagnostic
Read,7A27F00,Operation on aneurysm of vertebral artery,res50: peripheral vascular disease,diagnostic
Read,7A27E00,Operation on aneurysm of brachial artery,res50: peripheral vascular disease,diagnostic
Read,7A31300,Operation on aneurysm of renal artery,res50: peripheral vascular disease,diagnostic
Read,7A28200,Percutaneous transluminal angioplasty of vertebral artery,res50: peripheral vascular disease,diagnostic
Read,7A28100,Percutaneous transluminal angioplasty of brachial artery,res50: peripheral vascular disease,diagnostic
Read,7A28C00,Percutaneous transluminal angioplasty of axillary artery,res50: peripheral vascular disease,diagnostic
Read,7A44000,Percutaneous transluminal angioplasty of iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A41.00,Other bypass of iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A35200,Percutaneous transluminal angioplasty inf mesenteric art NEC,res50: peripheral vascular disease,diagnostic
Read,7A34F00,Operation on aneurysm of suprarenal artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A35100,Percutaneous transluminal angioplasty sup mesenteric art NEC,res50: peripheral vascular disease,diagnostic
Read,7A34K00,Operation on aneurysm visceral branch of abdominal aorta NEC,res50: peripheral vascular disease,diagnostic
Read,7A35000,Percutaneous transluminal angioplasty of coeliac artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A40z00,Replacement of aneurysmal iliac artery NOS,res50: peripheral vascular disease,diagnostic
Read,7A35300,Percutaneous transluminal angioplasty suprarenal artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A40y00,Other specified replacement of aneurysmal iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A40.11,Replacement of aneurysmal iliac artery by anastomosis,res50: peripheral vascular disease,diagnostic
Read,7A40.00,Replacement of aneurysmal iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A40A00,Replace aneurysm iliac art by aorta/ext iliac art anast NEC,res50: peripheral vascular disease,diagnostic
Read,7A40000,Emerg replace aneurysm iliac art by iliac/femoral art anast,res50: peripheral vascular disease,diagnostic
Read,7A44.11,Transluminal operations on common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A41y00,Other specified other bypass of iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A41000,Emerg bypass iliac art by iliac/femoral art anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A41.11,Other bypass of iliac artery by anastomosis,res50: peripheral vascular disease,diagnostic
Read,7A41D00,Bypass iliac artery by iliac/iliac artery anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A41200,Emerg bypass iliac artery by femoral/femoral art anast NEC,res50: peripheral vascular disease,diagnostic
Read,7A41100,Bypass iliac artery by iliac/femoral artery anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A41900,Bypass common iliac artery by aorta/com iliac art anast NEC,res50: peripheral vascular disease,diagnostic
Read,7A41300,Bypass iliac artery by femoral/femoral art anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A43200,Operation on aneurysm of iliac artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A42011,Endarterectomy and patch repair of common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A41z00,Other bypass of iliac artery NOS,res50: peripheral vascular disease,diagnostic
Read,7A42.11,Reconstruction of common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A43111,Open embolectomy of common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A43011,Repair of common iliac artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A42111,Endarterectomy of common iliac artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A43.11,Other open operations on common iliac artery,res50: peripheral vascular disease,diagnostic
Read,7A58100,Percutaneous transluminal coil embolisation aneurysm medium,res50: peripheral vascular disease,diagnostic
Read,7A48.16,Other bypass of superficial femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A46D00,Replace aneurysm popliteal artery by pop/fem anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A46.14,Other replacement of aneurysmal popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A45200,Emerg replace aneurysm fem art by fem/pop anast c vein graft,res50: peripheral vascular disease,diagnostic
Read,7A45.14,Emergency replacement of aneurysmal popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A45.12,Emergency replacement of aneurysmal common femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A67.00,Ligation of varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A45000,Emerg replace aneurysm fem art by fem/pop art anast c prosth,res50: peripheral vascular disease,diagnostic
Read,7A45.15,Emergency replacement aneurysmal superficial femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A46.11,Other replacement aneurysmal femoral artery by anastomosis,res50: peripheral vascular disease,diagnostic
Read,7A45y00,Emergency replacement aneurysmal femoral/popliteal artery OS,res50: peripheral vascular disease,diagnostic
Read,7A45700,Emerg replace aneurysm pop art by pop/tib anast c vein graft,res50: peripheral vascular disease,diagnostic
Read,7A45D00,Emerg replace aneurysm pop artery by pop/fem art anastomosis,res50: peripheral vascular disease,diagnostic
Read,7A46.00,Other replacement of aneurysmal femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A46C00,Replace aneurysm fem artery by fem/fem art anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A46.15,Other replacement of aneurysmal superficial femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A46300,Replace aneurysm pop art by pop/pop a anast c vein graft NEC,res50: peripheral vascular disease,diagnostic
Read,7A46100,Replace aneurysm pop art by pop/pop art anastom c prosth NEC,res50: peripheral vascular disease,diagnostic
Read,7A46000,Replace aneurysm fem art by fem/pop art anastom c prosth NEC,res50: peripheral vascular disease,diagnostic
Read,7A48.15,Other bypass of popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A47.14,Other emergency bypass of popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A47.00,Other emergency bypass of femoral artery or popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A46z00,Other replacement of aneurysmal femoral/popliteal artery NOS,res50: peripheral vascular disease,diagnostic
Read,7A46y00,Other replacement of aneurysmal femoral/popliteal artery OS,res50: peripheral vascular disease,diagnostic
Read,7A47.13,Other emergency bypass of deep femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A47.12,Other emergency bypass of common femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A48.14,Other bypass of femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A47y00,Other emergency bypass of femoral or popliteal artery OS,res50: peripheral vascular disease,diagnostic
Read,7A47.16,Other emergency bypass of femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A47.15,Other emergency bypass of superficial femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A47C00,Emerg bypass femoral artery by fem/fem art anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A48.12,Other bypass of common femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A48.00,Other bypass of femoral artery or popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A47z00,Other emergency bypass of femoral or popliteal artery NOS,res50: peripheral vascular disease,diagnostic
Read,7A48.11,Other bypass of femoral or popliteal artery by anastomosis,res50: peripheral vascular disease,diagnostic
Read,7A58000,Percutaneous transluminal coil embolisation aneurysm small,res50: peripheral vascular disease,diagnostic
Read,7A48800,Bypass femoral artery by fem/peron a anast c prosthesis NEC,res50: peripheral vascular disease,diagnostic
Read,7A48400,Bypass femoral artery by fem/tib art anast c prosthesis NEC,res50: peripheral vascular disease,diagnostic
Read,7A48200,Bypass femoral artery by fem/pop art anast c vein graft NEC,res50: peripheral vascular disease,diagnostic
Read,7A48000,Bypass femoral artery by fem/pop art anast c prosthesis NEC,res50: peripheral vascular disease,diagnostic
Read,7A48600,Bypass femoral artery by fem/tib art anast c vein graft NEC,res50: peripheral vascular disease,diagnostic
Read,7A58.00,Transluminal coil embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A48z00,Other bypass of femoral artery or popliteal artery NOS,res50: peripheral vascular disease,diagnostic
Read,7A48y00,Other bypass of femoral artery or popliteal artery OS,res50: peripheral vascular disease,diagnostic
Read,7A48C00,Bypass femoral artery by femoral/femoral art anastomosis NEC,res50: peripheral vascular disease,diagnostic
Read,7A48A00,Bypass femoral artery by fem/peron a anast c vein graft NEC,res50: peripheral vascular disease,diagnostic
Read,7A54000,Percutaneous transluminal angioplasty of artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A4B000,Percutaneous transluminal angioplasty of femoral artery,res50: peripheral vascular disease,diagnostic
Read,7A4A500,Operation on aneurysm of femoral artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A4A400,Ligation of aneurysm of popliteal artery,res50: peripheral vascular disease,diagnostic
Read,7A53400,Operation on aneurysm of artery NEC,res50: peripheral vascular disease,diagnostic
Read,7A4B100,Percutaneous transluminal angioplasty of popliteal artery,res50: peripheral vascular disease,diagnostic
Read,R054.00,[D]Gangrene,res50: peripheral vascular disease,diagnostic
Read,R054000,"[D]Gangrene, spreading cutaneous",res50: peripheral vascular disease,diagnostic
Read,7A6S000,Percutaneous transluminal angioplasty of vein NEC,res50: peripheral vascular disease,diagnostic
Read,7A59200,Perc translum balloon assist coil embolisat single aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A67200,Ligation of recurrent varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A59.00,Transluminal balloon assisted coil embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A58y00,Other specified transluminal coil embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A58z00,Transluminal coil embolisation of aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,7A6L.00,Combined operations on varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A5B000,Percutaneous translumin liquid polymer embolisation aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A5A200,Perc trans stent assisted coil embolisation single aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A59z00,Transluminal balloon assisted coil embolisation aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,7A5A.00,Transluminal stent assisted coil embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A5B.00,Other transluminal embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A5Az00,Transluminal stent assisted coil embolisation aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,7A66112,Subfascial ligation of varicose veins,res50: peripheral vascular disease,diagnostic
Read,7A5Bz00,Other transluminal embolisation of aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,7A5By00,Other specified other transluminal embolisation of aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A66111,Cockett subfascial ligation of perforating varicose vein,res50: peripheral vascular disease,diagnostic
Read,7A69211,Mayo stripping of varicose vein,res50: peripheral vascular disease,diagnostic
Read,7A67y00,Other specified ligation of varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A67311,Linton ligation of perforating varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A67300,Ligation of perforating varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A68000,Injection of sclerosing substance into varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A68.00,Injection into varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A69200,Stripping of varicose vein of leg NEC,res50: peripheral vascular disease,diagnostic
Read,7A68y00,Other specified injection into varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A68400,Injection of sclerosing substance into varicose vein leg NEC,res50: peripheral vascular disease,diagnostic
Read,7A69.00,Other operations on varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,G713.11,Ruptured abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,7A69300,Avulsion of varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A69600,Endovascular radiofrequency ablation of varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A69z00,Other operation on varicose vein of leg NOS,res50: peripheral vascular disease,diagnostic
Read,7A6M100,Radiofrequency ablation of varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,7A6H400,Percutaneous transluminal angioplasty of vascular graft,res50: peripheral vascular disease,diagnostic
Read,7A6My00,Other specified transluminal operations on varicose vein leg,res50: peripheral vascular disease,diagnostic
Read,7A6M300,Perc transluminal laser ablation of varicose vein of leg NEC,res50: peripheral vascular disease,diagnostic
Read,G713.00,Abdominal aortic aneurysm which has ruptured,res50: peripheral vascular disease,diagnostic
Read,A3A0100,Gas gangrene caused by clostridium oedematiens,res50: peripheral vascular disease,diagnostic
Read,7A6T000,Duplex ultrasound guided compression of pseudoaneurysm,res50: peripheral vascular disease,diagnostic
Read,A3A0000,Gas gangrene caused by clostridium histolyticum,res50: peripheral vascular disease,diagnostic
Read,G712.00,Thoracic aortic aneurysm without mention of rupture,res50: peripheral vascular disease,diagnostic
Read,G700.00,Aortic atherosclerosis,res50: peripheral vascular disease,diagnostic
Read,A3A0B00,Gas gangrene-hand,res50: peripheral vascular disease,diagnostic
Read,G421.00,Aneurysm of pulmonary artery,res50: peripheral vascular disease,diagnostic
Read,G401100,Recurrent pulmonary embolism,res50: peripheral vascular disease,diagnostic
Read,A3A0F00,Gas gangrene-foot,res50: peripheral vascular disease,diagnostic
Read,G401.00,Pulmonary embolism,res50: peripheral vascular disease,diagnostic
Read,A930.00,Syphilitic aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,F05..00,Phlebitis and thrombophlebitis of intracranial sinuses,res50: peripheral vascular disease,diagnostic
Read,A94y600,Rupture of syphilitic cerebral aneurysm,res50: peripheral vascular disease,diagnostic
Read,G711.11,Ruptured thoracic aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G70y000,Carotid artery atherosclerosis,res50: peripheral vascular disease,diagnostic
Read,G701011,ARAS - Atherosclerotic renal artery stenosis,res50: peripheral vascular disease,diagnostic
Read,G711.00,Thoracic aortic aneurysm which has ruptured,res50: peripheral vascular disease,diagnostic
Read,G71..00,Aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G710.00,Dissecting aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G722z00,Aneurysm of iliac artery NOS,res50: peripheral vascular disease,diagnostic
Read,G714.00,Abdominal aortic aneurysm without mention of rupture,res50: peripheral vascular disease,diagnostic
Read,7A6M.00,Transluminal operations on varicose vein of leg,res50: peripheral vascular disease,diagnostic
Read,G713000,Ruptured suprarenal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G714200,Infrarenal abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G714100,Inflammatory abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,A3A0E00,Gas gangrene-leg,res50: peripheral vascular disease,diagnostic
Read,G714000,Juxtarenal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G714.11,AAA - Abdominal aortic aneurysm without mention of rupture,res50: peripheral vascular disease,diagnostic
Read,A3A0500,Gas gangrene,res50: peripheral vascular disease,diagnostic
Read,G715.00,Ruptured aortic aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,G714300,Aneurysm of suprarenal aorta,res50: peripheral vascular disease,diagnostic
Read,G716000,"Thoracoabdominal aortic aneurysm, without mention of rupture",res50: peripheral vascular disease,diagnostic
Read,G715000,"Thoracoabdominal aortic aneurysm, ruptured",res50: peripheral vascular disease,diagnostic
Read,G723500,Ruptured popliteal artery aneurysm,res50: peripheral vascular disease,diagnostic
Read,G723100,Aneurysm of popliteal artery,res50: peripheral vascular disease,diagnostic
Read,G722000,Aneurysm of common iliac artery,res50: peripheral vascular disease,diagnostic
Read,G720100,Aneurysm of radial artery,res50: peripheral vascular disease,diagnostic
Read,G71z.00,Aortic aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,G718.00,Leaking abdominal aortic aneurysm,res50: peripheral vascular disease,diagnostic
Read,G720.00,Aneurysm of artery of arm,res50: peripheral vascular disease,diagnostic
Read,G722.00,Aneurysm of iliac artery,res50: peripheral vascular disease,diagnostic
Read,G720200,Aneurysm of ulnar artery,res50: peripheral vascular disease,diagnostic
Read,G721.00,Aneurysm of renal artery,res50: peripheral vascular disease,diagnostic
Read,G723.00,Aneurysm of leg artery,res50: peripheral vascular disease,diagnostic
Read,G722100,Aneurysm of external iliac artery,res50: peripheral vascular disease,diagnostic
Read,G720z00,Aneurysm of arm artery NOS,res50: peripheral vascular disease,diagnostic
Read,G720000,Aneurysm of brachial artery,res50: peripheral vascular disease,diagnostic
Read,G722200,Aneurysm of internal iliac artery,res50: peripheral vascular disease,diagnostic
Read,G723000,Aneurysm of femoral artery,res50: peripheral vascular disease,diagnostic
Read,G723300,Aneurysm of dorsalis pedis artery,res50: peripheral vascular disease,diagnostic
Read,G723200,Aneurysm of anterior tibial artery,res50: peripheral vascular disease,diagnostic
Read,G723400,Aneurysm of posterior tibial artery,res50: peripheral vascular disease,diagnostic
Read,G74..00,Arterial embolism and thrombosis,res50: peripheral vascular disease,diagnostic
Read,G73..00,Other peripheral vascular disease,res50: peripheral vascular disease,diagnostic
Read,G72y200,Aneurysm of internal carotid artery,res50: peripheral vascular disease,diagnostic
Read,G724.00,Arterial false aneurysm,res50: peripheral vascular disease,diagnostic
Read,G723z00,Aneurysm of leg artery NOS,res50: peripheral vascular disease,diagnostic
Read,G723600,Post radiological femoral false aneurysm,res50: peripheral vascular disease,diagnostic
Read,G72..00,Other aneurysm,res50: peripheral vascular disease,diagnostic
Read,G72D.00,Aneurysm of dialysis arteriovenous fistula,res50: peripheral vascular disease,diagnostic
Read,G72C.00,Ruptured aneurysm of dialysis vascular access,res50: peripheral vascular disease,diagnostic
Read,G724.11,False aneurysm,res50: peripheral vascular disease,diagnostic
Read,G72y100,Aneurysm of external carotid artery,res50: peripheral vascular disease,diagnostic
Read,G72D100,Aneurysm of needle site of dialysis arteriovenous fistula,res50: peripheral vascular disease,diagnostic
Read,G72y000,Aneurysm of common carotid art,res50: peripheral vascular disease,diagnostic
Read,G72z.00,Aneurysm NOS,res50: peripheral vascular disease,diagnostic
Read,G72y600,Aneurysm of axillary artery,res50: peripheral vascular disease,diagnostic
Read,G72y400,Aneurysm of subclavian artery,res50: peripheral vascular disease,diagnostic
Read,G72y500,Aneurysm of splenic artery,res50: peripheral vascular disease,diagnostic
Read,G72y900,Aneurysm of inferior mesenteric artery,res50: peripheral vascular disease,diagnostic
Read,G72y800,Aneurysm of superior mesenteric artery,res50: peripheral vascular disease,diagnostic
Read,G72y700,Aneurysm of coeliac artery,res50: peripheral vascular disease,diagnostic
Read,G72yB00,Aneurysm of other visceral artery,res50: peripheral vascular disease,diagnostic
Read,G72yA00,Aneurysm of hepatic artery,res50: peripheral vascular disease,diagnostic
Read,G73z012,Vascular claudication,res50: peripheral vascular disease,diagnostic
Read,G732.00,Peripheral gangrene,res50: peripheral vascular disease,diagnostic
Read,G730100,Raynaud's phenomenon,res50: peripheral vascular disease,diagnostic
Read,G73..11,Peripheral ischaemic vascular disease,res50: peripheral vascular disease,diagnostic
Read,G730000,Raynaud's disease,res50: peripheral vascular disease,diagnostic
Read,G730.00,Raynaud's syndrome,res50: peripheral vascular disease,diagnostic
Read,G731z00,Thromboangiitis obliterans NOS,res50: peripheral vascular disease,diagnostic
Read,G731000,Buerger's disease,res50: peripheral vascular disease,diagnostic
