Coding System (Read),Codes,Description,Entity type,Category
Read,N035.00,Neuropathic arthropathy,microvascular_complications,diagnostic
Read,FyuAC00,[X]Autonomic neuropathy/endocrine+metabolic diseases CE,microvascular_complications,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,microvascular_complications,diagnostic
Read,F372000,Acute painful diabetic neuropathy,microvascular_complications,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,microvascular_complications,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,microvascular_complications,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,microvascular_complications,diagnostic
Read,C109A11,Type II diabetes mellitus with mononeuropathy,microvascular_complications,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,microvascular_complications,diagnostic
Read,F171z00,Peripheral autonomic neuropathy due to disease NOS,microvascular_complications,diagnostic
Read,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,microvascular_complications,diagnostic
Read,F374z00,Polyneuropathy in disease NOS,microvascular_complications,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,microvascular_complications,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,C10FA11,Type II diabetes mellitus with mononeuropathy,microvascular_complications,diagnostic
Read,Fyu6B00,[X]Other mononeuropathies of lower limb,microvascular_complications,diagnostic
Read,C104.11,Diabetic nephropathy,microvascular_complications,diagnostic
Read,F37y100,Axonal sensorimotor neuropathy,microvascular_complications,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,K03..00,Nephritis and nephropathy unspecified,microvascular_complications,diagnostic
Read,K02..12,Nephropathy - chronic,microvascular_complications,diagnostic
Read,K03..12,"Nephropathy, unspecified",microvascular_complications,diagnostic
Read,C108D00,Insulin dependent diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,microvascular_complications,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,K08yA00,Proteinuric diabetic nephropathy,microvascular_complications,diagnostic
Read,K03..11,Nephritis and nephropathy unspecified,microvascular_complications,diagnostic
Read,C109C11,Type II diabetes mellitus with nephropathy,microvascular_complications,diagnostic
Read,1Z1J.00,Chronic kidney disease stage 4 without proteinuria,microvascular_complications,diagnostic
Read,1Z13.00,Chronic kidney disease stage 4,microvascular_complications,diagnostic
Read,1Z1L.00,Chronic kidney disease stage 5 without proteinuria,microvascular_complications,diagnostic
Read,1Z1H.00,Chronic kidney disease stage 4 with proteinuria,microvascular_complications,diagnostic
Read,1Z14.00,Chronic kidney disease stage 5,microvascular_complications,diagnostic
Read,1Z1K.00,Chronic kidney disease stage 5 with proteinuria,microvascular_complications,diagnostic
Read,1Z1L.11,CKD stage 5 without proteinuria,microvascular_complications,diagnostic
Read,1Z1J.11,CKD stage 4 without proteinuria,microvascular_complications,diagnostic
Read,K055.00,Chronic kidney disease stage 5,microvascular_complications,diagnostic
Read,K054.00,Chronic kidney disease stage 4,microvascular_complications,diagnostic
Read,1Z1K.11,CKD stage 5 with proteinuria,microvascular_complications,diagnostic
Read,1Z1H.11,CKD stage 4 with proteinuria,microvascular_complications,diagnostic
Read,F367.00,Peripheral neuropathy,microvascular_complications,diagnostic
