Coding System (Read),Codes,Description,Entity type,Category
Read,9i2S.00,Other mixed White - ethnic category 2001 census,res47: Ethnicity,test
Read,9i3..00,White and Black Caribbean - ethnic category 2001 census,res47: Ethnicity,test
Read,9i5..00,White and Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9i4..00,White and Black African - ethnic category 2001 census,res47: Ethnicity,test
Read,9i60.00,Black and Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iC..00,African - ethnic category 2001 census,res47: Ethnicity,test
Read,9i65.00,Other Mixed or Mixed unspecified ethnic category 2001 census,res47: Ethnicity,test
Read,9i63.00,Chinese and White - ethnic category 2001 census,res47: Ethnicity,test
Read,9i61.00,Black and Chinese - ethnic category 2001 census,res47: Ethnicity,test
Read,9i64.00,Asian and Chinese - ethnic category 2001 census,res47: Ethnicity,test
Read,9i62.00,Black and White - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA2.00,Kashmiri - ethnic category 2001 census,res47: Ethnicity,test
Read,9i7..00,Indian or British Indian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iB..00,Caribbean - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA1.00,Punjabi - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA..00,Other Asian background - ethnic category 2001 census,res47: Ethnicity,test
Read,9i8..00,Pakistani or British Pakistani - ethnic category 2001 census,res47: Ethnicity,test
Read,9i9..00,Bangladeshi or British Bangladeshi - ethn categ 2001 census,res47: Ethnicity,test
Read,9iAA.00,Other Asian or Asian unspecified ethnic category 2001 census,res47: Ethnicity,test
Read,9iA3.00,East African Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA9.00,Mixed Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA5.00,Tamil - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA4.00,Sri Lankan - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA8.00,British Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA6.00,Sinhalese - ethnic category 2001 census,res47: Ethnicity,test
Read,9iA7.00,Caribbean Asian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iD1.00,Nigerian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iE..00,Chinese - ethnic category 2001 census,res47: Ethnicity,test
Read,9iD4.00,Other Black or Black unspecified ethnic category 2001 census,res47: Ethnicity,test
Read,9iD3.00,Mixed Black - ethnic category 2001 census,res47: Ethnicity,test
Read,9iD2.00,Black British - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF1.00,Japanese - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFJ.00,Mauritian/Seychellois/Maldivian/St Helena eth cat 2001census,res47: Ethnicity,test
Read,9iF6.00,Jewish - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF2.00,Filipino - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF4.00,Buddhist - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF5.00,Hindu - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF3.00,Malaysian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF9.00,Arab - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF7.00,Muslim - ethnic category 2001 census,res47: Ethnicity,test
Read,9iF8.00,Sikh - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFG.00,Latin American - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFA.00,North African - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFF.00,Moroccan - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFD.00,Iranian - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFC.00,Israeli - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFB.00,"Mid East (excl Israeli, Iranian & Arab) - eth cat 2001 cens",res47: Ethnicity,test
Read,9iFH.00,South and Central American - ethnic category 2001 census,res47: Ethnicity,test
Read,9iFE.00,Kurdish - ethnic category 2001 census,res47: Ethnicity,test
Read,9iG..00,Ethnic category not stated - 2001 census,res47: Ethnicity,test
Read,9iFK.00,Any other group - ethnic category 2001 census,res47: Ethnicity,test
