Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,H330z00,Extrinsic asthma NOS,asthma,diagnostic
Read,H331.11,Late onset asthma,asthma,diagnostic
Read,663h.00,Asthma - currently dormant,asthma,diagnostic
Read,H33..00,Asthma,asthma,diagnostic
Read,663V100,Mild asthma,asthma,diagnostic
Read,H35y700,Wood asthma,asthma,diagnostic
Read,H33z100,Asthma attack,asthma,diagnostic
Read,H330.12,Childhood asthma,asthma,diagnostic
Read,663f.00,Asthma never restricts exercise,asthma,diagnostic
Read,H331z00,Intrinsic asthma NOS,asthma,diagnostic
Read,H332.00,Mixed asthma,asthma,diagnostic
Read,8794.00,Asthma control step 1,asthma,diagnostic
Read,663j.00,Asthma - currently active,asthma,diagnostic
Read,H33z011,Severe asthma attack,asthma,diagnostic
Read,9OJA.11,Asthma monitored,asthma,diagnostic
Read,H330100,Extrinsic asthma with status asthmaticus,asthma,diagnostic
Read,H47y000,Detergent asthma,asthma,diagnostic
Read,H331000,Intrinsic asthma without status asthmaticus,asthma,diagnostic
Read,H330011,Hay fever with asthma,asthma,diagnostic
Read,8796.00,Asthma control step 3,asthma,diagnostic
Read,663..11,Asthma monitoring,asthma,diagnostic
Read,H33z000,Status asthmaticus NOS,asthma,diagnostic
Read,H330.13,Hay fever with asthma,asthma,diagnostic
Read,2126200,Asthma resolved,asthma,diagnostic
Read,9N1d.00,Seen in asthma clinic,asthma,diagnostic
Read,H331111,Intrinsic asthma with asthma attack,asthma,diagnostic
Read,9OJ1.00,Attends asthma monitoring,asthma,diagnostic
Read,8798.00,Asthma control step 5,asthma,diagnostic
Read,663e100,Asthma severely restricts exercise,asthma,diagnostic
Read,8791.00,Further asthma - drug prevent.,asthma,diagnostic
Read,H35y600,Sequoiosis (red-cedar asthma),asthma,diagnostic
Read,663N100,Asthma disturbs sleep weekly,asthma,diagnostic
Read,663P.00,Asthma limiting activities,asthma,diagnostic
Read,663Q.00,Asthma not limiting activities,asthma,diagnostic
Read,663N000,Asthma causing night waking,asthma,diagnostic
Read,H331100,Intrinsic asthma with status asthmaticus,asthma,diagnostic
Read,663W.00,Asthma prophylactic medication used,asthma,diagnostic
Read,H33..11,Bronchial asthma,asthma,diagnostic
Read,H33zz12,Allergic asthma NEC,asthma,diagnostic
Read,H330.00,Extrinsic (atopic) asthma,asthma,diagnostic
Read,663e.00,Asthma restricts exercise,asthma,diagnostic
Read,H33zz11,Exercise induced asthma,asthma,diagnostic
Read,663O.00,Asthma not disturbing sleep,asthma,diagnostic
Read,H33z.00,Asthma unspecified,asthma,diagnostic
Read,H330.14,Pollen asthma,asthma,diagnostic
Read,8797.00,Asthma control step 4,asthma,diagnostic
Read,173A.00,Exercise induced asthma,asthma,diagnostic
Read,9OJA.00,Asthma monitoring check done,asthma,diagnostic
Read,663O000,Asthma never disturbs sleep,asthma,diagnostic
Read,c198.00,SEREVENT ACCUHALER 50micrograms/actuation,asthma,diagnostic
Read,663n.00,Asthma treatment compliance satisfactory,asthma,diagnostic
Read,H330111,Extrinsic asthma with asthma attack,asthma,diagnostic
Read,H333.00,Acute exacerbation of asthma,asthma,diagnostic
Read,c11b.00,VENTOLIN sf syrp 2mg/5ml,asthma,diagnostic
Read,H330.11,Allergic asthma,asthma,diagnostic
Read,c13I.00,AIROMIR cfc free inh 100micrograms/inhalation,asthma,diagnostic
Read,H33z111,Asthma attack NOS,asthma,diagnostic
Read,H330000,Extrinsic asthma without status asthmaticus,asthma,diagnostic
Read,c61z.00,BECLOMETASONE inh 100micrograms/actuation,asthma,diagnostic
Read,c14f.00,BRICANYL TURBOHALER 500micrograms,asthma,diagnostic
Read,c109.00,,asthma,diagnostic
Read,c13v.00,SALBUTAMOL inh 100micrograms/inhalation,asthma,diagnostic
Read,c13G.00,,asthma,diagnostic
Read,h33z100,Asthma attack,asthma,diagnostic
Read,c65V.00,FLIXOTIDE ACCUHALER 250micrograms/inhalation,asthma,diagnostic
Read,663t.00,Asthma causes daytime symptoms 1 to 2 times per month,asthma,diagnostic
Read,66Y5.00,Change in asthma management plan,asthma,diagnostic
Read,c31u.00,,asthma,diagnostic
Read,9NI8.00,Asthma outreach clinic,asthma,diagnostic
Read,663v.00,Asthma causes daytime symptoms most days,asthma,diagnostic
Read,66Y9.00,Step up change in asthma management plan,asthma,diagnostic
Read,c1E1.00,,asthma,diagnostic
Read,663m.00,Asthma accident and emergency attendance since last visit,asthma,diagnostic
Read,663s.00,Asthma never causes daytime symptoms,asthma,diagnostic
Read,66YA.00,Step down change in asthma management plan,asthma,diagnostic
Read,66YC.00,Absent from work or school due to asthma,asthma,diagnostic
Read,66YK.00,Asthma follow-up,asthma,diagnostic
Read,1780.00,Aspirin induced asthma,asthma,diagnostic
Read,8B3j.00,Asthma medication review,asthma,diagnostic
Read,1O2..00,Asthma confirmed,asthma,diagnostic
Read,66YR.00,Asthma monitoring by doctor,asthma,diagnostic
Read,663w.00,Asthma limits walking up hills or stairs,asthma,diagnostic
Read,H33z.11,Hyperreactive airways disease,asthma,diagnostic
Read,66YP.00,Asthma night-time symptoms,asthma,diagnostic
Read,c61u.00,,asthma,diagnostic
Read,c665.00,,asthma,diagnostic
Read,8CR0.00,Asthma clinical management plan,asthma,diagnostic
Read,c672.00,,asthma,diagnostic
Read,H334.00,Brittle asthma,asthma,diagnostic
Read,cA11.00,,asthma,diagnostic
Read,c61i.00,,asthma,diagnostic
Read,c61v.00,,asthma,diagnostic
Read,c61O.00,,asthma,diagnostic
Read,c31G.00,,asthma,diagnostic
Read,c1Du.00,,asthma,diagnostic
Read,c1C4.00,,asthma,diagnostic
Read,c13T.00,,asthma,diagnostic
Read,c14j.00,,asthma,diagnostic
Read,c135.00,Diabetes insipidus,asthma,diagnostic
Read,c1E7.00,,asthma,diagnostic
Read,173d.00,Work aggravated asthma,asthma,diagnostic
Read,c66B.00,,asthma,diagnostic
Read,c66a.00,,asthma,diagnostic
Read,c31x.00,,asthma,diagnostic
Read,c191.00,,asthma,diagnostic
Read,c31t.00,,asthma,diagnostic
Read,c14w.00,,asthma,diagnostic
Read,c61F.00,,asthma,diagnostic
Read,c1Dw.00,,asthma,diagnostic
Read,c332.00,Other paraproteinaemias,asthma,diagnostic
Read,c13o.00,,asthma,diagnostic
Read,173c.00,Occupational asthma,asthma,diagnostic
Read,c13U.00,,asthma,diagnostic
Read,c61x.00,,asthma,diagnostic
