Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,05172009,QUINAPRIL tabs 10mg [GENUS],ACE inhibitors,drug
GPRD_product_code,05165009,RAMIPRIL caps 5mg [IVAX],ACE inhibitors,drug
GPRD_product_code,05164009,RAMIPRIL caps 2.5mg [IVAX],ACE inhibitors,drug
GPRD_product_code,05139009,QUINAPRIL tabs 40mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05166009,RAMIPRIL caps 10mg [IVAX],ACE inhibitors,drug
GPRD_product_code,05286009,RAMIPRIL tabs 10mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05171009,QUINAPRIL tabs 5mg [GENUS],ACE inhibitors,drug
GPRD_product_code,05173009,QUINAPRIL tabs 20mg [GENUS],ACE inhibitors,drug
GPRD_product_code,05282009,RAMIPRIL tabs 5mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05280009,RAMIPRIL tabs 2.5mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05277009,RAMIPRIL tabs 1.25mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05272009,LISINOPRIL & HYDROCHLOROTHIAZIDE tabs 20mg + 12.5mg [GENUS],ACE inhibitors,drug
GPRD_product_code,05349009,ENALAPRIL tabs 10mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05364009,RAMIPRIL caps 2.5mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,05348009,ENALAPRIL tabs 5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05426009,RAMIPRIL tabs 5mg [PLIVA],ACE inhibitors,drug
GPRD_product_code,05347009,ENALAPRIL tabs 2.5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05350009,ENALAPRIL tabs 20mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05363009,RAMIPRIL caps 1.25mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,05366009,RAMIPRIL caps 10mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,05365009,RAMIPRIL caps 5mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,05396001,TRANDOLAPRIL caps 500 micrograms,ACE inhibitors,drug
GPRD_product_code,05425009,RAMIPRIL tabs 2.5mg [PLIVA],ACE inhibitors,drug
GPRD_product_code,05396003,TRANDOLAPRIL caps 2mg,ACE inhibitors,drug
GPRD_product_code,05424009,RAMIPRIL tabs 1.25mg [PLIVA],ACE inhibitors,drug
GPRD_product_code,05396002,TRANDOLAPRIL caps 1mg,ACE inhibitors,drug
GPRD_product_code,05437009,LISINOPRIL tabs 2.5mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05476009,LISINOPRIL tabs 5mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05436009,LISINOPRIL tabs 5mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05427009,RAMIPRIL tabs 10mg [PLIVA],ACE inhibitors,drug
GPRD_product_code,05438009,LISINOPRIL tabs 10mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05439009,LISINOPRIL tabs 20mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05446001,HYDROCHLOROTHIAZIDE + CAPTOPRIL tabs 25mg + 50mg,ACE inhibitors,drug
GPRD_product_code,05446002,HYDROCHLOROTHIAZIDE + CAPTOPRIL tabs 12.5mg + 25mg,ACE inhibitors,drug
GPRD_product_code,05475009,LISINOPRIL tabs 2.5mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05487009,RAMIPRIL caps 1.25mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05477009,LISINOPRIL tabs 10mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05478009,LISINOPRIL tabs 20mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05484009,CAPTOPRIL oral susp 5mg/5ml [ELDON],ACE inhibitors,drug
GPRD_product_code,05587009,RAMIPRIL tabs 1.25mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05489009,RAMIPRIL caps 5mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05488009,RAMIPRIL caps 2.5mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05490009,RAMIPRIL caps 10mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,05668009,RAMIPRIL caps 5mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05246002,CARACE tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05250003,LISINOPRIL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,05246003,CARACE tabs 10mg,ACE inhibitors,drug
GPRD_product_code,06115009,FOSINOPRIL tabs 10mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05247001,CARACE tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05248003,ZESTRIL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,05248002,ZESTRIL tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05250002,LISINOPRIL tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05248001,ZESTRIL tabs 2.5mg,ACE inhibitors,drug
GPRD_product_code,05250001,LISINOPRIL tabs 2.5mg,ACE inhibitors,drug
GPRD_product_code,05249001,ZESTRIL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05270009,LISINOPRIL & HYDROCHLOROTHIAZIDE tabs 10mg + 12.5mg [GENUS],ACE inhibitors,drug
GPRD_product_code,05251001,LISINOPRIL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05640009,RAMIPRIL caps 10mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05639009,RAMIPRIL caps 5mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05604003,QUINAPRIL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05604002,QUINAPRIL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,05638009,RAMIPRIL caps 2.5mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05637009,RAMIPRIL caps 1.25mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,02508001,PRALENAL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05684009,RAMIPRIL caps 10mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05669009,RAMIPRIL caps 10mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05681009,RAMIPRIL caps 1.25mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05683009,RAMIPRIL caps 5mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05984009,FOSINOPRIL tabs 10mg [APS],ACE inhibitors,drug
GPRD_product_code,05733009,CO-ZIDOCAPT tabs 25mg + 50mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05682009,RAMIPRIL caps 2.5mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05728009,CAPTOPRIL tabs 12.5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05730009,CAPTOPRIL tabs 50mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05729009,CAPTOPRIL tabs 25mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05745009,LISINOPRIL tabs 5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05959009,FOSINOPRIL tabs 20mg [HILLCROSS],ACE inhibitors,drug
GPRD_product_code,05744009,LISINOPRIL tabs 2.5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05747009,LISINOPRIL tabs 20mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05746009,LISINOPRIL tabs 10mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05860001,RAMIPRIL caps 10mg,ACE inhibitors,drug
GPRD_product_code,05958009,FOSINOPRIL tabs 10mg [HILLCROSS],ACE inhibitors,drug
GPRD_product_code,05799009,QUINAPRIL tabs 5mg [FOCUS],ACE inhibitors,drug
GPRD_product_code,05875009,LISINOPRIL & HYDROCHLOROTHIAZIDE tabs 20mg + 12.5mg [GEN (UK)],ACE inhibitors,drug
GPRD_product_code,06071002,GOPTEN caps 1mg,ACE inhibitors,drug
GPRD_product_code,05985009,FOSINOPRIL tabs 20mg [APS],ACE inhibitors,drug
GPRD_product_code,06024009,FOSINOPRIL tabs 10mg [SANDOZ],ACE inhibitors,drug
GPRD_product_code,06020009,FOSINOPRIL tabs 20mg [ALPHARMA],ACE inhibitors,drug
GPRD_product_code,06019009,FOSINOPRIL tabs 10mg [ALPHARMA],ACE inhibitors,drug
GPRD_product_code,06067009,FOSINOPRIL tabs 10mg [ARROW],ACE inhibitors,drug
GPRD_product_code,06025009,FOSINOPRIL tabs 20mg [SANDOZ],ACE inhibitors,drug
GPRD_product_code,06071001,GOPTEN caps 0.5mg,ACE inhibitors,drug
GPRD_product_code,06068009,FOSINOPRIL tabs 20mg [ARROW],ACE inhibitors,drug
GPRD_product_code,06071003,GOPTEN caps 2mg,ACE inhibitors,drug
GPRD_product_code,05603001,ACCUPRO tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05590009,RAMIPRIL tabs 10mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,06540002,PRALENAL tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05662009,RAMIPRIL caps 5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05589009,RAMIPRIL tabs 5mg [RANBAXY],ACE inhibitors,drug
GPRD_product_code,05603002,ACCUPRO tabs 10mg,ACE inhibitors,drug
GPRD_product_code,05661009,RAMIPRIL caps 2.5mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05604001,QUINAPRIL tabs 5mg,ACE inhibitors,drug
GPRD_product_code,05603003,ACCUPRO tabs 20mg,ACE inhibitors,drug
GPRD_product_code,05660009,RAMIPRIL caps 1.25mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05663009,RAMIPRIL caps 10mg [RATIOPHARM],ACE inhibitors,drug
GPRD_product_code,05667009,RAMIPRIL caps 2.5mg [ARROW],ACE inhibitors,drug
GPRD_product_code,05666009,RAMIPRIL caps 1.25mg [ARROW],ACE inhibitors,drug
GPRD_product_code,03694009,CAPTOPRIL tabs 12.5mg [NEOLAB],ACE inhibitors,drug
GPRD_product_code,06402001,PERINDOPRIL tabs 2mg,ACE inhibitors,drug
GPRD_product_code,06540001,PRALENAL tabs 2.5mg,ACE inhibitors,drug
GPRD_product_code,06083009,ENALAPRIL tabs 10mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06432003,RAMIPRIL caps 5mg,ACE inhibitors,drug
GPRD_product_code,06402002,PERINDOPRIL tabs 4mg,ACE inhibitors,drug
GPRD_product_code,06431002,TRITACE caps 2.5mg,ACE inhibitors,drug
GPRD_product_code,06431001,TRITACE caps 1.25mg,ACE inhibitors,drug
GPRD_product_code,06431003,TRITACE caps 5mg,ACE inhibitors,drug
GPRD_product_code,06432002,RAMIPRIL caps 2.5mg,ACE inhibitors,drug
GPRD_product_code,06432001,RAMIPRIL caps 1.25mg,ACE inhibitors,drug
GPRD_product_code,06606009,RAMIPRIL caps 2.5mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06664009,RAMIPRIL tabs 10mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,06605009,RAMIPRIL caps 1.25mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06540003,PRALENAL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,06655009,RAMIPRIL caps 5mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06663009,RAMIPRIL tabs 5mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,06662009,RAMIPRIL tabs 2.5mg [ACTAVIS],ACE inhibitors,drug
GPRD_product_code,06668009,PERINDOPRIL tabs 2mg [HILLCROSS],ACE inhibitors,drug
GPRD_product_code,06670009,PERINDOPRIL tabs 8mg [HILLCROSS],ACE inhibitors,drug
GPRD_product_code,06669009,PERINDOPRIL tabs 4mg [HILLCROSS],ACE inhibitors,drug
GPRD_product_code,06104009,LISINOPRIL tabs 20mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06862001,STARIL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,06103009,LISINOPRIL tabs 10mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,06863001,FOSINOPRIL tabs 10mg,ACE inhibitors,drug
GPRD_product_code,06862002,STARIL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,06898001,QUINAPRIL & HYDROCHLOROTHIAZIDE tabs 10mg + 12.5mg,ACE inhibitors,drug
GPRD_product_code,06863002,FOSINOPRIL tabs 20mg,ACE inhibitors,drug
GPRD_product_code,08041002,ENALAPRIL wafer 10mg,ACE inhibitors,drug
GPRD_product_code,07112003,EDNYT tabs 10mg,ACE inhibitors,drug
GPRD_product_code,06102009,LISINOPRIL tabs 5mg [ALMUS],ACE inhibitors,drug
GPRD_product_code,07112002,EDNYT tabs 5mg,ACE inhibitors,drug
GPRD_product_code,07112001,EDNYT tabs 2.5mg,ACE inhibitors,drug
GPRD_product_code,07267001,ACCUPRO tabs 40mg,ACE inhibitors,drug
GPRD_product_code,08041001,ENALAPRIL wafer 5mg,ACE inhibitors,drug
