terminology,code,term,code_type
SNOMEDCT,Progressive neuronal degeneration with liver cirrhosis,20415001,
SNOMEDCT,Progressive neuronal degeneration with liver cirrhosis,20415001,
SNOMEDCT,Bleeding oesophageal varices,17709002,
SNOMEDCT,Bleeding oesophageal varices,17709002,
SNOMEDCT,Bleeding oesophageal varices,17709002,
SNOMEDCT,Oesophageal varices without bleeding,14223005,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices in diseases EC,195474004,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices with bleeding in diseases EC,195475003,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices without bleeding in diseases EC,195476002,
SNOMEDCT,Oesophageal varices in diseases EC NOS,195474004,
SNOMEDCT,Oesophageal varices in diseases EC NOS,195474004,
SNOMEDCT,Gastric varices,91109007,
SNOMEDCT,Gastric varices,91109007,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,417371000000102,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,417371000000102,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,28670008,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,28670008,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,28670008,
SNOMEDCT,[X]Oesophageal varices in diseases classified elsewhere,28670008,
SNOMEDCT,Acute hepatic failure,197270009,
SNOMEDCT,Acute hepatic failure,197270009,
SNOMEDCT,Acute hepatic failure,197270009,
SNOMEDCT,Subacute hepatic failure,197275004,
SNOMEDCT,Cirrhosis and chronic liver disease,197279005,
SNOMEDCT,Alcoholic fatty liver,50325005,
SNOMEDCT,Acute alcoholic hepatitis,9953008,
SNOMEDCT,Cirrhosis: [florid] or [alcoholic],420054005,
SNOMEDCT,Cirrhosis: [florid] or [alcoholic],419728003,
SNOMEDCT,Cirrhosis: [florid] or [alcoholic],76301009,
SNOMEDCT,Alcoholic liver damage unspecified,41309000,
SNOMEDCT,Chronic hepatitis,76783007,
SNOMEDCT,Chronic hepatitis,76783007,
SNOMEDCT,Chronic persistent hepatitis,41889008,
SNOMEDCT,Chronic persistent hepatitis,41889008,
SNOMEDCT,Chronic active hepatitis,197284004,
SNOMEDCT,Chronic active hepatitis,197284004,
SNOMEDCT,Chronic active hepatitis,197284004,
SNOMEDCT,Chronic active hepatitis,197284004,
SNOMEDCT,Chronic aggressive hepatitis,197284004,
SNOMEDCT,Chronic aggressive hepatitis,197284004,
SNOMEDCT,Recurrent hepatitis,197286002,
SNOMEDCT,Chronic hepatitis unspecified,76783007,
SNOMEDCT,Chronic hepatitis NOS,76783007,
SNOMEDCT,Cirrhosis - non alcoholic) or (portal cirrhosis),419728003,
SNOMEDCT,Unilobular portal cirrhosis,197291001,
SNOMEDCT,Cirrhosis of liver: [multilobular portal] or [postnecrotic],266469006,
SNOMEDCT,Mixed portal cirrhosis,15999000,
SNOMEDCT,Diffuse nodular cirrhosis,197293003,
SNOMEDCT,Fatty portal cirrhosis,197294009,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Macronodular cirrhosis,43904005,
SNOMEDCT,Capsular portal cirrhosis,197296006,
SNOMEDCT,Cirrhosis: [cardiac portal] or [congestive],74669004,
SNOMEDCT,Cirrhosis: [cardiac portal] or [congestive],266470007,
SNOMEDCT,Cirrhosis: [juv portal] or [childh funct] or [Indian childh],6183001,
SNOMEDCT,Cirrhosis: [juv portal] or [childh funct] or [Indian childh],266471006,
SNOMEDCT,Pigmentary portal cirrhosis,197299004,
SNOMEDCT,Pipestem portal cirrhosis,197300007,
SNOMEDCT,Toxic portal cirrhosis,197301006,
SNOMEDCT,Bacterial portal cirrhosis,197303009,
SNOMEDCT,Syphilitic portal cirrhosis,197305002,
SNOMEDCT,Infectious cirrhosis NOS,235896001,
SNOMEDCT,Portal cirrhosis unspecified,419728003,
SNOMEDCT,Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),62484002,
SNOMEDCT,Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),235895002,
SNOMEDCT,Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),89580002,
SNOMEDCT,Biliary cirrhosis,1761006,
SNOMEDCT,Primary biliary cirrhosis,31712002,
SNOMEDCT,Primary biliary cirrhosis,31712002,
SNOMEDCT,Secondary biliary cirrhosis,12368000,
SNOMEDCT,Biliary cirrhosis of children,197310003,
SNOMEDCT,Biliary cirrhosis NOS,1761006,
SNOMEDCT,Alcoholic hepatitis,235875008,
SNOMEDCT,Alcoholic hepatitis,235875008,
SNOMEDCT,Other non-alcoholic chronic liver disease,79720007,
SNOMEDCT,Chronic yellow atrophy,81675001,
SNOMEDCT,Chronic yellow atrophy,81675001,
SNOMEDCT,Portal fibrosis without cirrhosis,197316009,
SNOMEDCT,Chronic liver disease NOS,328383001,
SNOMEDCT,Liver abscess and sequelae of chronic liver disease,197324004,
SNOMEDCT,Portal hypertension,34742003,
SNOMEDCT,Portal hypertension,34742003,
SNOMEDCT,Hepatorenal syndrome,51292008,
SNOMEDCT,Hepatorenal syndrome,51292008,
SNOMEDCT,Hepatorenal syndrome,51292008,
SNOMEDCT,Chronic passive congestion of liver,34736002,
SNOMEDCT,Toxic liver disease with chronic persistent hepatitis,197359004,
SNOMEDCT,Toxic liver disease with chronic lobular hepatitis,197360009,
SNOMEDCT,Toxic liver disease with chronic active hepatitis,197361008,
SNOMEDCT,Toxic liver disease with fibrosis and cirrhosis of liver,197362001,
SNOMEDCT,Hepatic granulomas in sarcoidosis,197368002,
SNOMEDCT,Primary sclerosing cholangitis,197441003,
SNOMEDCT,Primary sclerosing cholangitis,197441003,
SNOMEDCT,[X]Other and unspecified cirrhosis of liver,19943007,
SNOMEDCT,[X]Other and unspecified cirrhosis of liver,470971000000107,
SNOMEDCT,[X]Other and unspecified cirrhosis of liver,470971000000107,
SNOMEDCT,Atresia of bile ducts,77480004,
SNOMEDCT,Atresia of bile ducts,77480004,
SNOMEDCT,Atresia of bile ducts,77480004,
SNOMEDCT,Congenital absence of bile duct,1287007,
SNOMEDCT,Congenital hypoplasia of bile duct,68094008,
SNOMEDCT,Atresia of bile duct (& [intrahepatic] or [extrahepatic],82821008,
SNOMEDCT,Atresia of bile duct (& [intrahepatic] or [extrahepatic],253807009,
SNOMEDCT,Congenital absence of hepatic ducts,204781002,
SNOMEDCT,Congenital absence of hepatic ducts,204781002,
SNOMEDCT,Atresia of hepatic ducts,204782009,
SNOMEDCT,Biliary atresia NOS,77480004,
SNOMEDCT,Alagille syndrome,31742004,
SNOMEDCT,Liver transplant failure and rejection,213153001,
SNOMEDCT,Hepatic failure as a complication of care,213230009,
SNOMEDCT,Hepatic failure as a complication of care,213230009,
SNOMEDCT,Hepatorenal syndrome as a complication of care,213231008,
SNOMEDCT,Oesophageal varices,28670008,
SNOMEDCT,Oesophageal varices,28670008,
SNOMEDCT,Oesophageal varices,28670008,
SNOMEDCT,Balln tamponade oesophagus using Sengstaken-Blakemore tube,235212007,
SNOMEDCT,Balln tamponade oesophagus using Sengstaken-Blakemore tube,235212007,
SNOMEDCT,Balln tamponade oesophagus using Sengstaken-Blakemore tube,235212007,
SNOMEDCT,Balloon tamponade of oesophagus using Minnesota tube,235213002,
SNOMEDCT,Exploration of liver transplant,235458006,
SNOMEDCT,Chronic viral hepatitis,10295004,
SNOMEDCT,Chronic viral hepatitis B,61977001,
SNOMEDCT,Chronic viral hepatitis B with hepatitis D,235869004,
SNOMEDCT,Chronic viral hepatitis B with hepatitis D,235869004,
SNOMEDCT,Chronic viral hepatitis C,128302006,
SNOMEDCT,Chronic non-A non-B hepatitis,235870003,
SNOMEDCT,Alcoholic hepatitis,235875008,
SNOMEDCT,Alcoholic hepatitis,235875008,
SNOMEDCT,Alcoholic liver disease,41309000,
SNOMEDCT,Alcoholic liver disease,41309000,
SNOMEDCT,Alcoholic fibrosis and sclerosis of liver,235880004,
SNOMEDCT,Alcoholic hepatic failure,235881000,
SNOMEDCT,Hepatic failure,59927004,
SNOMEDCT,Hepatic failure,59927004,
SNOMEDCT,Liver failure NOS,59927004,
SNOMEDCT,Hepatic failure NOS,59927004,
SNOMEDCT,Fulminant hepatic failure,235884008,
SNOMEDCT,Fulminant hepatic failure,235884008,
SNOMEDCT,Subfulminant hepatic failure,235885009,
SNOMEDCT,Chronic hepatic failure,235886005,
SNOMEDCT,Chronic lobular hepatitis,57339008,
SNOMEDCT,Chronic lobular hepatitis,57339008,
SNOMEDCT,Drug-induced chronic hepatitis,235889003,
SNOMEDCT,Cirrhosis of liver,19943007,
SNOMEDCT,Cirrhosis of liver,19943007,
SNOMEDCT,Cirrhosis of liver,19943007,
SNOMEDCT,Cirrhosis of liver NOS,19943007,
SNOMEDCT,Florid cirrhosis,76301009,
SNOMEDCT,Cryptogenic cirrhosis,89580002,
SNOMEDCT,Indian childhood cirrhosis,6183001,
SNOMEDCT,Indian childhood cirrhosis,6183001,
SNOMEDCT,Indian childhood cirrhosis,6183001,
SNOMEDCT,Micronodular cirrhosis,21861000,
SNOMEDCT,Portal cirrhosis,419728003,
SNOMEDCT,Portal cirrhosis,419728003,
SNOMEDCT,Portal cirrhosis,419728003,
SNOMEDCT,"Laennec's cirrhosis, non-alcoholic",235895002,
SNOMEDCT,Infectious cirrhosis,235896001,
SNOMEDCT,Hypoxia-associated cirrhosis,235897005,
SNOMEDCT,Toxic cirrhosis,123604002,
SNOMEDCT,Fibrosis of liver,62484002,
SNOMEDCT,Fibrosis of liver,62484002,
SNOMEDCT,Congenital hepatic fibrosis,79607001,
SNOMEDCT,Pericellular fibrosis of congenital syphilis,235898000,
SNOMEDCT,Hepatic sclerosis,235899008,
SNOMEDCT,Portal and splenic vein sclerosis,235900003,
SNOMEDCT,Hepatic fibrosis with hepatic sclerosis,235901004,
SNOMEDCT,Intrahepatic phlebosclerosis and fibrosis,235902006,
SNOMEDCT,Liver transplant disorder,235910007,
SNOMEDCT,Liver transplant rejection,235911006,
SNOMEDCT,Liver transplant failure,235912004,
SNOMEDCT,Ichthyosis congenita with biliary atresia,235916001,
SNOMEDCT,Intrahepatic biliary atresia,253807009,
SNOMEDCT,Extrahepatic biliary atresia,82821008,
SNOMEDCT,Extrahepatic biliary atresia,82821008,
SNOMEDCT,Other specified open operation on oesophageal varices,173617001,
SNOMEDCT,Alcoholic cirrhosis of liver,420054005,
SNOMEDCT,Alcoholic cirrhosis of liver,420054005,
SNOMEDCT,Cirrhosis - non-alcoholic,266468003,
SNOMEDCT,Multilobular portal cirrhosis,266469006,
SNOMEDCT,Cardiac portal cirrhosis,266470007,
SNOMEDCT,Juvenile portal cirrhosis,266471006,
SNOMEDCT,Non-alcoholic cirrhosis NOS,266468003,
SNOMEDCT,Cirrhos &/or chron liver dis) or (alcoholic liver disease),41309000,
SNOMEDCT,Alcoholic liver damage NOS,41309000,
SNOMEDCT,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),197284004,
SNOMEDCT,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),41889008,
SNOMEDCT,Chronic hepatitis (& [NOS]/[active B]/[active]/[persistent]),76783007,
SNOMEDCT,Biliary cirrhosis (& [primary]),31712002,
SNOMEDCT,Biliary cirrhosis (& [primary]),1761006,
SNOMEDCT,Cirrhosis secondary to cholestasis,271440004,
SNOMEDCT,Cardiac cirrhosis,74669004,
SNOMEDCT,Chronic alcoholic hepatitis,307757001,
SNOMEDCT,Oesophageal varices in cirrhosis of the liver,308129003,
SNOMEDCT,Oesophageal varices in alcoholic cirrhosis of the liver,309783001,
SNOMEDCT,Oesophageal varices NOS,28670008,
SNOMEDCT,Autoimmune hepatitis,408335007,
SNOMEDCT,Acute hepatic failure due to drugs,413438002,
SNOMEDCT,Fibreopt endoscop rubber band ligation of upper GIT varices,426841006,
SNOMEDCT,Transplantation of liver cells,226941000000100,
SNOMEDCT,Transplantation of liver cells,226941000000100,
SNOMEDCT,Transplantation of liver cells,428198008,
SNOMEDCT,Orthotopic transplantation of whole liver,426356008,
SNOMEDCT,Compensation for liver failure NOS,773411000000107,
SNOMEDCT,Chronic hepatitis annual review,362421000000102,
SNOMEDCT,Liver disease due to cystic fibrosis,427022004,
SNOMEDCT,Cystic fibrosis related cirrhosis,776981000000103,
SNOMEDCT,Viral hepatitis with hepatic coma,40946000,
SNOMEDCT,[V]Liver transplanted,464381000000109,
SNOMEDCT,[V]Liver transplanted,464381000000109,
SNOMEDCT,[V]Liver transplanted,737297006,
SNOMEDCT,[V]Assessment for liver transplant,400381000000101,
SNOMEDCT,[V]Assessment for liver transplant,400381000000101,
