Coding System (Read),Codes,Description,Entity type,Category
Read,B561900,Secondary and unspec malig neop pulmonary lymph nodes,res50: Metastatic tumour,diagnostic
Read,B561800,Secondary and unspec malig neop bronchopulmonary lymph nodes,res50: Metastatic tumour,diagnostic
Read,B561400,Secondary and unspec malig neop post mediastinal lymph nodes,res50: Metastatic tumour,diagnostic
Read,B561500,Secondary and unspec malig neop paratracheal lymph nodes,res50: Metastatic tumour,diagnostic
Read,B560800,Secondary and unspec malig neop anterior cervical LN,res50: Metastatic tumour,diagnostic
Read,B561.00,Secondary and unspec malig neop intrathoracic lymph nodes,res50: Metastatic tumour,diagnostic
Read,B561100,Secondary and unspec malig neop intercostal lymph nodes,res50: Metastatic tumour,diagnostic
Read,B561000,Secondary and unspec malig neop internal mammary lymph nodes,res50: Metastatic tumour,diagnostic
Read,B560900,Secondary and unspec malig neop deep cervical LN,res50: Metastatic tumour,diagnostic
Read,B560z00,Secondary unspec malig neop lymph nodes head/face/neck NOS,res50: Metastatic tumour,diagnostic
Read,B560300,Secondary and unspec malignant neoplasm occipital lymph node,res50: Metastatic tumour,diagnostic
Read,B560500,Secondary and unspec malig neop submandibular lymph nodes,res50: Metastatic tumour,diagnostic
Read,B560400,Secondary and unspec malig neop deep parotid lymph nodes,res50: Metastatic tumour,diagnostic
Read,B56..11,Lymph node metastases,res50: Metastatic tumour,diagnostic
Read,B560100,Secondary and unspec malignant neoplasm mastoid lymph nodes,res50: Metastatic tumour,diagnostic
Read,B560.00,Secondary and unspec malig neop lymph nodes head/face/neck,res50: Metastatic tumour,diagnostic
Read,B57..00,Secondary malig neop of respiratory and digestive systems,res50: Metastatic tumour,diagnostic
Read,B574200,Secondary malignant neoplasm of ileum,res50: Metastatic tumour,diagnostic
Read,B572.00,Secondary malignant neoplasm of pleura,res50: Metastatic tumour,diagnostic
Read,B573.00,Secondary malignant neoplasm of other respiratory organs,res50: Metastatic tumour,diagnostic
Read,B575z00,Secondary malig neop of large intestine or rectum NOS,res50: Metastatic tumour,diagnostic
Read,B575100,Secondary malignant neoplasm of rectum,res50: Metastatic tumour,diagnostic
Read,B574z00,Secondary malig neop of small intestine or duodenum NOS,res50: Metastatic tumour,diagnostic
Read,B575000,Secondary malignant neoplasm of colon,res50: Metastatic tumour,diagnostic
Read,B576z00,Secondary malig neop of retroperitoneum or peritoneum NOS,res50: Metastatic tumour,diagnostic
Read,B577.11,Liver metastases,res50: Metastatic tumour,diagnostic
Read,B577.00,Secondary malignant neoplasm of liver,res50: Metastatic tumour,diagnostic
Read,B57y.00,Secondary malignant neoplasm of other digestive organ,res50: Metastatic tumour,diagnostic
Read,B581100,Secondary malignant neoplasm of bladder,res50: Metastatic tumour,diagnostic
Read,B58..11,Secondary carcinoma of other specified sites,res50: Metastatic tumour,diagnostic
Read,B581000,Secondary malignant neoplasm of ureter,res50: Metastatic tumour,diagnostic
Read,B581.00,Secondary malignant neoplasm of other urinary organs,res50: Metastatic tumour,diagnostic
Read,B581z00,Secondary malignant neoplasm of other urinary organ NOS,res50: Metastatic tumour,diagnostic
Read,B581200,Secondary malignant neoplasm of urethra,res50: Metastatic tumour,diagnostic
Read,B582300,Secondary malignant neoplasm of skin of trunk,res50: Metastatic tumour,diagnostic
Read,B583.00,Secondary malignant neoplasm of brain and spinal cord,res50: Metastatic tumour,diagnostic
Read,B582z00,Secondary malignant neoplasm of skin NOS,res50: Metastatic tumour,diagnostic
Read,B585.00,Secondary malignant neoplasm of bone and bone marrow,res50: Metastatic tumour,diagnostic
Read,B587.00,Secondary malignant neoplasm of adrenal gland,res50: Metastatic tumour,diagnostic
Read,B58y900,Secondary malignant neoplasm of tongue,res50: Metastatic tumour,diagnostic
Read,B58y100,Secondary malignant neoplasm of uterus,res50: Metastatic tumour,diagnostic
Read,B58y000,Secondary malignant neoplasm of breast,res50: Metastatic tumour,diagnostic
Read,B58y200,Secondary malignant neoplasm of cervix uteri,res50: Metastatic tumour,diagnostic
Read,B58y800,Secondary malignant neoplasm of epididymis and vas deferens,res50: Metastatic tumour,diagnostic
Read,B58y411,Secondary cancer of the vulva,res50: Metastatic tumour,diagnostic
Read,B58y700,Secondary malignant neoplasm of penis,res50: Metastatic tumour,diagnostic
Read,B58y500,Secondary malignant neoplasm of prostate,res50: Metastatic tumour,diagnostic
Read,B58y600,Secondary malignant neoplasm of testis,res50: Metastatic tumour,diagnostic
Read,B5y..00,Malignant neoplasm of other and unspecified site OS,res50: Metastatic tumour,diagnostic
Read,B592.00,Malignant neoplasms of independent (primary) multiple sites,res50: Metastatic tumour,diagnostic
Read,B58yz00,Secondary malignant neoplasm of other specified site NOS,res50: Metastatic tumour,diagnostic
Read,B591.00,Other malignant neoplasm NOS,res50: Metastatic tumour,diagnostic
Read,B59..00,Malignant neoplasm of unspecified site,res50: Metastatic tumour,diagnostic
Read,B59z.00,Malignant neoplasm of unspecified site NOS,res50: Metastatic tumour,diagnostic
Read,ByuC.00,"[X]Malignant neoplasm of ill-defined, secondary and unspeci",res50: Metastatic tumour,diagnostic
Read,ByuC800,[X]Malignant neoplasm without specification of site,res50: Metastatic tumour,diagnostic
Read,ByuC600,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system,res50: Metastatic tumour,diagnostic
