Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,01398001,NA,Asthma drugs,drug
GPRD_product_code,00605011,NA,Asthma drugs,drug
GPRD_product_code,00603010,NA,Asthma drugs,drug
GPRD_product_code,00605010,NA,Asthma drugs,drug
GPRD_product_code,00605009,NA,Asthma drugs,drug
GPRD_product_code,00604009,NA,Asthma drugs,drug
GPRD_product_code,00604010,NA,Asthma drugs,drug
GPRD_product_code,00606010,NA,Asthma drugs,drug
GPRD_product_code,01403001,NA,Asthma drugs,drug
GPRD_product_code,00606009,NA,Asthma drugs,drug
GPRD_product_code,00745001,NA,Asthma drugs,drug
GPRD_product_code,00606011,NA,Asthma drugs,drug
GPRD_product_code,00836001,NA,Asthma drugs,drug
GPRD_product_code,00743001,NA,Asthma drugs,drug
GPRD_product_code,00663001,NA,Asthma drugs,drug
GPRD_product_code,03966001,NA,Asthma drugs,drug
GPRD_product_code,01023001,NA,Asthma drugs,drug
GPRD_product_code,00996001,NA,Asthma drugs,drug
GPRD_product_code,00949002,NA,Asthma drugs,drug
GPRD_product_code,00949001,NA,Asthma drugs,drug
GPRD_product_code,00865003,NA,Asthma drugs,drug
GPRD_product_code,00948001,NA,Asthma drugs,drug
GPRD_product_code,01021002,NA,Asthma drugs,drug
GPRD_product_code,01018001,NA,Asthma drugs,drug
GPRD_product_code,01021001,NA,Asthma drugs,drug
GPRD_product_code,00996003,NA,Asthma drugs,drug
GPRD_product_code,00996002,NA,Asthma drugs,drug
GPRD_product_code,01020003,NA,Asthma drugs,drug
GPRD_product_code,01018002,NA,Asthma drugs,drug
GPRD_product_code,01020002,NA,Asthma drugs,drug
GPRD_product_code,01018003,NA,Asthma drugs,drug
GPRD_product_code,01020001,NA,Asthma drugs,drug
GPRD_product_code,01022001,NA,Asthma drugs,drug
GPRD_product_code,01022002,NA,Asthma drugs,drug
GPRD_product_code,01047002,NA,Asthma drugs,drug
GPRD_product_code,02127001,NA,Asthma drugs,drug
GPRD_product_code,01397001,NA,Asthma drugs,drug
GPRD_product_code,01047001,NA,Asthma drugs,drug
GPRD_product_code,01024002,NA,Asthma drugs,drug
GPRD_product_code,01195001,NA,Asthma drugs,drug
GPRD_product_code,01112002,NA,Asthma drugs,drug
GPRD_product_code,01384001,NA,Asthma drugs,drug
GPRD_product_code,02049001,NA,Asthma drugs,drug
GPRD_product_code,01112001,NA,Asthma drugs,drug
GPRD_product_code,01065001,NA,Asthma drugs,drug
GPRD_product_code,01047003,NA,Asthma drugs,drug
GPRD_product_code,01190001,NA,Asthma drugs,drug
GPRD_product_code,01194001,NA,Asthma drugs,drug
GPRD_product_code,01189001,NA,Asthma drugs,drug
GPRD_product_code,01112003,NA,Asthma drugs,drug
GPRD_product_code,01191001,NA,Asthma drugs,drug
GPRD_product_code,01193003,NA,Asthma drugs,drug
GPRD_product_code,01193002,NA,Asthma drugs,drug
GPRD_product_code,01193001,NA,Asthma drugs,drug
GPRD_product_code,01376001,NA,Asthma drugs,drug
GPRD_product_code,02032010,NA,Asthma drugs,drug
GPRD_product_code,01340003,NA,Asthma drugs,drug
GPRD_product_code,01832010,NA,Asthma drugs,drug
GPRD_product_code,01340002,NA,Asthma drugs,drug
GPRD_product_code,01830007,NA,Asthma drugs,drug
GPRD_product_code,01340001,NA,Asthma drugs,drug
GPRD_product_code,01829007,NA,Asthma drugs,drug
GPRD_product_code,01898002,NA,Asthma drugs,drug
GPRD_product_code,02032009,NA,Asthma drugs,drug
GPRD_product_code,01898001,NA,Asthma drugs,drug
GPRD_product_code,01953009,NA,Asthma drugs,drug
GPRD_product_code,01899009,NA,Asthma drugs,drug
GPRD_product_code,01898003,NA,Asthma drugs,drug
GPRD_product_code,02241002,NA,Asthma drugs,drug
GPRD_product_code,02608001,NA,Asthma drugs,drug
GPRD_product_code,03111007,NA,Asthma drugs,drug
GPRD_product_code,03910001,NA,Asthma drugs,drug
GPRD_product_code,02241001,NA,Asthma drugs,drug
GPRD_product_code,02137001,NA,Asthma drugs,drug
GPRD_product_code,02127003,NA,Asthma drugs,drug
GPRD_product_code,02221002,NA,Asthma drugs,drug
GPRD_product_code,02208009,NA,Asthma drugs,drug
GPRD_product_code,02177009,NA,Asthma drugs,drug
GPRD_product_code,02221001,NA,Asthma drugs,drug
GPRD_product_code,02220001,NA,Asthma drugs,drug
GPRD_product_code,02581007,NA,Asthma drugs,drug
GPRD_product_code,02327002,NA,Asthma drugs,drug
GPRD_product_code,02301001,NA,Asthma drugs,drug
GPRD_product_code,02327001,NA,Asthma drugs,drug
GPRD_product_code,02319002,NA,Asthma drugs,drug
GPRD_product_code,02319001,NA,Asthma drugs,drug
GPRD_product_code,02482001,NA,Asthma drugs,drug
GPRD_product_code,02580007,NA,Asthma drugs,drug
GPRD_product_code,02414001,NA,Asthma drugs,drug
GPRD_product_code,02413002,NA,Asthma drugs,drug
GPRD_product_code,02482002,NA,Asthma drugs,drug
GPRD_product_code,02536001,NA,Asthma drugs,drug
GPRD_product_code,02515001,NA,Asthma drugs,drug
GPRD_product_code,02514001,NA,Asthma drugs,drug
GPRD_product_code,02835001,NA,Asthma drugs,drug
GPRD_product_code,03064011,NA,Asthma drugs,drug
GPRD_product_code,02746001,NA,Asthma drugs,drug
GPRD_product_code,02744011,NA,Asthma drugs,drug
GPRD_product_code,02608002,NA,Asthma drugs,drug
GPRD_product_code,02744010,NA,Asthma drugs,drug
GPRD_product_code,02665001,NA,Asthma drugs,drug
GPRD_product_code,02744009,NA,Asthma drugs,drug
GPRD_product_code,02746003,NA,Asthma drugs,drug
GPRD_product_code,02827003,NA,Asthma drugs,drug
GPRD_product_code,02746002,NA,Asthma drugs,drug
GPRD_product_code,02757001,NA,Asthma drugs,drug
GPRD_product_code,02827002,NA,Asthma drugs,drug
GPRD_product_code,02827001,NA,Asthma drugs,drug
GPRD_product_code,02822009,NA,Asthma drugs,drug
GPRD_product_code,02901010,NA,Asthma drugs,drug
GPRD_product_code,03064010,NA,Asthma drugs,drug
GPRD_product_code,02901009,NA,Asthma drugs,drug
GPRD_product_code,02836001,NA,Asthma drugs,drug
GPRD_product_code,02835002,NA,Asthma drugs,drug
GPRD_product_code,02878001,NA,Asthma drugs,drug
GPRD_product_code,02836002,NA,Asthma drugs,drug
GPRD_product_code,03064009,NA,Asthma drugs,drug
GPRD_product_code,02993009,NA,Asthma drugs,drug
GPRD_product_code,02914002,NA,Asthma drugs,drug
GPRD_product_code,02914001,NA,Asthma drugs,drug
GPRD_product_code,02993010,NA,Asthma drugs,drug
GPRD_product_code,03061009,NA,Asthma drugs,drug
GPRD_product_code,03059007,NA,Asthma drugs,drug
GPRD_product_code,02993011,NA,Asthma drugs,drug
GPRD_product_code,03373010,NA,Asthma drugs,drug
GPRD_product_code,03164010,NA,Asthma drugs,drug
GPRD_product_code,03265003,NA,Asthma drugs,drug
GPRD_product_code,03897009,NA,Asthma drugs,drug
GPRD_product_code,03164009,NA,Asthma drugs,drug
GPRD_product_code,03114009,NA,Asthma drugs,drug
GPRD_product_code,03207009,NA,Asthma drugs,drug
GPRD_product_code,03265002,NA,Asthma drugs,drug
GPRD_product_code,03195007,NA,Asthma drugs,drug
GPRD_product_code,03164011,NA,Asthma drugs,drug
GPRD_product_code,03265001,NA,Asthma drugs,drug
GPRD_product_code,03263001,NA,Asthma drugs,drug
GPRD_product_code,03234009,NA,Asthma drugs,drug
GPRD_product_code,03266001,NA,Asthma drugs,drug
GPRD_product_code,03373009,NA,Asthma drugs,drug
GPRD_product_code,03322003,NA,Asthma drugs,drug
GPRD_product_code,03266003,NA,Asthma drugs,drug
GPRD_product_code,03266002,NA,Asthma drugs,drug
GPRD_product_code,03322002,NA,Asthma drugs,drug
GPRD_product_code,03322001,NA,Asthma drugs,drug
GPRD_product_code,03307009,NA,Asthma drugs,drug
GPRD_product_code,03324001,NA,Asthma drugs,drug
GPRD_product_code,03323001,NA,Asthma drugs,drug
GPRD_product_code,03371009,NA,Asthma drugs,drug
GPRD_product_code,03357010,NA,Asthma drugs,drug
GPRD_product_code,03357009,NA,Asthma drugs,drug
GPRD_product_code,03596001,NA,Asthma drugs,drug
GPRD_product_code,03445002,NA,Asthma drugs,drug
GPRD_product_code,03373011,NA,Asthma drugs,drug
GPRD_product_code,03418007,NA,Asthma drugs,drug
GPRD_product_code,03445001,NA,Asthma drugs,drug
GPRD_product_code,03891007,NA,Asthma drugs,drug
GPRD_product_code,03435009,NA,Asthma drugs,drug
GPRD_product_code,03419007,NA,Asthma drugs,drug
GPRD_product_code,03446002,NA,Asthma drugs,drug
GPRD_product_code,03574009,NA,Asthma drugs,drug
GPRD_product_code,03446001,NA,Asthma drugs,drug
GPRD_product_code,03445003,NA,Asthma drugs,drug
GPRD_product_code,03511007,NA,Asthma drugs,drug
GPRD_product_code,03510007,NA,Asthma drugs,drug
GPRD_product_code,03509007,NA,Asthma drugs,drug
GPRD_product_code,03596002,NA,Asthma drugs,drug
GPRD_product_code,03889002,NA,Asthma drugs,drug
GPRD_product_code,03869009,NA,Asthma drugs,drug
GPRD_product_code,03868009,NA,Asthma drugs,drug
GPRD_product_code,03834009,NA,Asthma drugs,drug
GPRD_product_code,03867009,NA,Asthma drugs,drug
GPRD_product_code,03853009,NA,Asthma drugs,drug
GPRD_product_code,03886002,NA,Asthma drugs,drug
GPRD_product_code,03886001,NA,Asthma drugs,drug
GPRD_product_code,03889001,NA,Asthma drugs,drug
GPRD_product_code,03887001,NA,Asthma drugs,drug
GPRD_product_code,03888003,NA,Asthma drugs,drug
GPRD_product_code,03888002,NA,Asthma drugs,drug
GPRD_product_code,03888001,NA,Asthma drugs,drug
GPRD_product_code,05302007,NA,Asthma drugs,drug
GPRD_product_code,01287001,NA,Asthma drugs,drug
GPRD_product_code,01404001,NA,Asthma drugs,drug
GPRD_product_code,10137003,NA,Asthma drugs,drug
GPRD_product_code,07104001,NA,Asthma drugs,drug
GPRD_product_code,05743009,NA,Asthma drugs,drug
GPRD_product_code,02286002,NA,Asthma drugs,drug
GPRD_product_code,04249001,NA,Asthma drugs,drug
GPRD_product_code,04061003,NA,Asthma drugs,drug
GPRD_product_code,03973009,NA,Asthma drugs,drug
GPRD_product_code,03970009,NA,Asthma drugs,drug
GPRD_product_code,03972009,NA,Asthma drugs,drug
GPRD_product_code,03971009,NA,Asthma drugs,drug
GPRD_product_code,04815002,NA,Asthma drugs,drug
GPRD_product_code,03974009,NA,Asthma drugs,drug
GPRD_product_code,04016003,NA,Asthma drugs,drug
GPRD_product_code,04016002,NA,Asthma drugs,drug
GPRD_product_code,04016001,NA,Asthma drugs,drug
GPRD_product_code,04061002,NA,Asthma drugs,drug
GPRD_product_code,04061001,NA,Asthma drugs,drug
GPRD_product_code,04017009,NA,Asthma drugs,drug
GPRD_product_code,04016009,NA,Asthma drugs,drug
GPRD_product_code,05739003,NA,Asthma drugs,drug
GPRD_product_code,04786002,NA,Asthma drugs,drug
GPRD_product_code,04341007,NA,Asthma drugs,drug
GPRD_product_code,05467001,NA,Asthma drugs,drug
GPRD_product_code,04507001,NA,Asthma drugs,drug
GPRD_product_code,04506002,NA,Asthma drugs,drug
GPRD_product_code,04506001,NA,Asthma drugs,drug
GPRD_product_code,04428009,NA,Asthma drugs,drug
GPRD_product_code,04463009,NA,Asthma drugs,drug
GPRD_product_code,04756009,NA,Asthma drugs,drug
GPRD_product_code,04693001,NA,Asthma drugs,drug
GPRD_product_code,04507002,NA,Asthma drugs,drug
GPRD_product_code,04786001,NA,Asthma drugs,drug
GPRD_product_code,04785001,NA,Asthma drugs,drug
GPRD_product_code,04785003,NA,Asthma drugs,drug
GPRD_product_code,04785002,NA,Asthma drugs,drug
GPRD_product_code,04815001,NA,Asthma drugs,drug
GPRD_product_code,04811001,NA,Asthma drugs,drug
GPRD_product_code,04814003,NA,Asthma drugs,drug
GPRD_product_code,04789001,NA,Asthma drugs,drug
GPRD_product_code,04788002,NA,Asthma drugs,drug
GPRD_product_code,04788001,NA,Asthma drugs,drug
GPRD_product_code,04814002,NA,Asthma drugs,drug
GPRD_product_code,04813001,NA,Asthma drugs,drug
GPRD_product_code,04812003,NA,Asthma drugs,drug
GPRD_product_code,04812001,NA,Asthma drugs,drug
GPRD_product_code,04812002,NA,Asthma drugs,drug
GPRD_product_code,03268001,NA,Asthma drugs,drug
GPRD_product_code,04814001,NA,Asthma drugs,drug
GPRD_product_code,04813003,NA,Asthma drugs,drug
GPRD_product_code,04813002,NA,Asthma drugs,drug
GPRD_product_code,05138001,NA,Asthma drugs,drug
GPRD_product_code,05466003,NA,Asthma drugs,drug
GPRD_product_code,05166001,NA,Asthma drugs,drug
GPRD_product_code,04837009,NA,Asthma drugs,drug
GPRD_product_code,05742009,NA,Asthma drugs,drug
GPRD_product_code,04817001,NA,Asthma drugs,drug
GPRD_product_code,04836009,NA,Asthma drugs,drug
GPRD_product_code,04816001,NA,Asthma drugs,drug
GPRD_product_code,04815003,NA,Asthma drugs,drug
GPRD_product_code,04835009,NA,Asthma drugs,drug
GPRD_product_code,04818001,NA,Asthma drugs,drug
GPRD_product_code,04820001,NA,Asthma drugs,drug
GPRD_product_code,04819001,NA,Asthma drugs,drug
GPRD_product_code,05055002,NA,Asthma drugs,drug
GPRD_product_code,04888001,NA,Asthma drugs,drug
GPRD_product_code,05137001,NA,Asthma drugs,drug
GPRD_product_code,05055001,NA,Asthma drugs,drug
GPRD_product_code,04936001,NA,Asthma drugs,drug
GPRD_product_code,04937001,NA,Asthma drugs,drug
GPRD_product_code,04936002,NA,Asthma drugs,drug
GPRD_product_code,05056002,NA,Asthma drugs,drug
GPRD_product_code,05056001,NA,Asthma drugs,drug
GPRD_product_code,05058003,NA,Asthma drugs,drug
GPRD_product_code,05058002,NA,Asthma drugs,drug
GPRD_product_code,05058001,NA,Asthma drugs,drug
GPRD_product_code,05056003,NA,Asthma drugs,drug
GPRD_product_code,05303007,NA,Asthma drugs,drug
GPRD_product_code,05159002,NA,Asthma drugs,drug
GPRD_product_code,05740001,NA,Asthma drugs,drug
GPRD_product_code,05150001,NA,Asthma drugs,drug
GPRD_product_code,05153002,NA,Asthma drugs,drug
GPRD_product_code,05138002,NA,Asthma drugs,drug
GPRD_product_code,05152003,NA,Asthma drugs,drug
GPRD_product_code,05466002,NA,Asthma drugs,drug
GPRD_product_code,05153001,NA,Asthma drugs,drug
GPRD_product_code,05150002,NA,Asthma drugs,drug
GPRD_product_code,05152002,NA,Asthma drugs,drug
GPRD_product_code,05152001,NA,Asthma drugs,drug
GPRD_product_code,05466001,NA,Asthma drugs,drug
GPRD_product_code,05465001,NA,Asthma drugs,drug
GPRD_product_code,05440002,NA,Asthma drugs,drug
GPRD_product_code,05159001,NA,Asthma drugs,drug
GPRD_product_code,05440001,NA,Asthma drugs,drug
GPRD_product_code,05364007,NA,Asthma drugs,drug
GPRD_product_code,05371001,NA,Asthma drugs,drug
GPRD_product_code,05366007,NA,Asthma drugs,drug
GPRD_product_code,05442003,NA,Asthma drugs,drug
GPRD_product_code,05441002,NA,Asthma drugs,drug
GPRD_product_code,05441001,NA,Asthma drugs,drug
GPRD_product_code,05440003,NA,Asthma drugs,drug
GPRD_product_code,05442002,NA,Asthma drugs,drug
GPRD_product_code,05442001,NA,Asthma drugs,drug
GPRD_product_code,05441003,NA,Asthma drugs,drug
GPRD_product_code,06016003,NA,Asthma drugs,drug
GPRD_product_code,05739002,NA,Asthma drugs,drug
GPRD_product_code,06315002,NA,Asthma drugs,drug
GPRD_product_code,05711009,NA,Asthma drugs,drug
GPRD_product_code,05710009,NA,Asthma drugs,drug
GPRD_product_code,10137002,NA,Asthma drugs,drug
GPRD_product_code,05758009,NA,Asthma drugs,drug
GPRD_product_code,07526001,NA,Asthma drugs,drug
GPRD_product_code,06696003,NA,Asthma drugs,drug
GPRD_product_code,07100001,NA,Asthma drugs,drug
GPRD_product_code,06016002,NA,Asthma drugs,drug
GPRD_product_code,05800001,NA,Asthma drugs,drug
GPRD_product_code,05759009,NA,Asthma drugs,drug
GPRD_product_code,06016001,NA,Asthma drugs,drug
GPRD_product_code,05936007,NA,Asthma drugs,drug
GPRD_product_code,05958002,NA,Asthma drugs,drug
GPRD_product_code,05958001,NA,Asthma drugs,drug
GPRD_product_code,06315001,NA,Asthma drugs,drug
GPRD_product_code,06058001,NA,Asthma drugs,drug
GPRD_product_code,06268001,NA,Asthma drugs,drug
GPRD_product_code,05709009,NA,Asthma drugs,drug
GPRD_product_code,06058003,NA,Asthma drugs,drug
GPRD_product_code,06267002,NA,Asthma drugs,drug
GPRD_product_code,06267001,NA,Asthma drugs,drug
GPRD_product_code,06245007,NA,Asthma drugs,drug
GPRD_product_code,06268002,NA,Asthma drugs,drug
GPRD_product_code,05557003,NA,Asthma drugs,drug
GPRD_product_code,05467003,NA,Asthma drugs,drug
GPRD_product_code,06314002,NA,Asthma drugs,drug
GPRD_product_code,05467002,NA,Asthma drugs,drug
GPRD_product_code,06314001,NA,Asthma drugs,drug
GPRD_product_code,06696001,NA,Asthma drugs,drug
GPRD_product_code,06444009,NA,Asthma drugs,drug
GPRD_product_code,07334001,NA,Asthma drugs,drug
GPRD_product_code,06697002,NA,Asthma drugs,drug
GPRD_product_code,07099003,NA,Asthma drugs,drug
GPRD_product_code,06415001,NA,Asthma drugs,drug
GPRD_product_code,06379007,NA,Asthma drugs,drug
GPRD_product_code,06378007,NA,Asthma drugs,drug
GPRD_product_code,06697001,NA,Asthma drugs,drug
GPRD_product_code,06649001,NA,Asthma drugs,drug
GPRD_product_code,06453009,NA,Asthma drugs,drug
GPRD_product_code,06445009,NA,Asthma drugs,drug
GPRD_product_code,03268002,NA,Asthma drugs,drug
GPRD_product_code,06696002,NA,Asthma drugs,drug
GPRD_product_code,06560001,NA,Asthma drugs,drug
GPRD_product_code,06559001,NA,Asthma drugs,drug
GPRD_product_code,06542001,NA,Asthma drugs,drug
GPRD_product_code,07154001,NA,Asthma drugs,drug
GPRD_product_code,07099002,NA,Asthma drugs,drug
GPRD_product_code,07099001,NA,Asthma drugs,drug
GPRD_product_code,07244001,NA,Asthma drugs,drug
GPRD_product_code,06700009,NA,Asthma drugs,drug
GPRD_product_code,07105001,NA,Asthma drugs,drug
GPRD_product_code,06697003,NA,Asthma drugs,drug
GPRD_product_code,07100003,NA,Asthma drugs,drug
GPRD_product_code,07155001,NA,Asthma drugs,drug
GPRD_product_code,07243001,NA,Asthma drugs,drug
GPRD_product_code,07154003,NA,Asthma drugs,drug
GPRD_product_code,07154002,NA,Asthma drugs,drug
GPRD_product_code,07156001,NA,Asthma drugs,drug
GPRD_product_code,07157003,NA,Asthma drugs,drug
GPRD_product_code,07157002,NA,Asthma drugs,drug
GPRD_product_code,07157001,NA,Asthma drugs,drug
GPRD_product_code,08452001,NA,Asthma drugs,drug
GPRD_product_code,07714001,NA,Asthma drugs,drug
GPRD_product_code,10137001,NA,Asthma drugs,drug
GPRD_product_code,07100002,NA,Asthma drugs,drug
GPRD_product_code,07588001,NA,Asthma drugs,drug
GPRD_product_code,08677001,NA,Asthma drugs,drug
GPRD_product_code,07526003,NA,Asthma drugs,drug
GPRD_product_code,07526002,NA,Asthma drugs,drug
GPRD_product_code,08292005,NA,Asthma drugs,drug
GPRD_product_code,07800001,NA,Asthma drugs,drug
GPRD_product_code,08429002,NA,Asthma drugs,drug
GPRD_product_code,07714003,NA,Asthma drugs,drug
GPRD_product_code,07714002,NA,Asthma drugs,drug
GPRD_product_code,08380001,NA,Asthma drugs,drug
GPRD_product_code,08429001,NA,Asthma drugs,drug
GPRD_product_code,08380003,NA,Asthma drugs,drug
GPRD_product_code,08380002,NA,Asthma drugs,drug
GPRD_product_code,08596001,NA,Asthma drugs,drug
GPRD_product_code,08665002,NA,Asthma drugs,drug
GPRD_product_code,08506001,NA,Asthma drugs,drug
GPRD_product_code,08609002,NA,Asthma drugs,drug
GPRD_product_code,08596002,NA,Asthma drugs,drug
GPRD_product_code,08609001,NA,Asthma drugs,drug
GPRD_product_code,08602001,NA,Asthma drugs,drug
GPRD_product_code,08596003,NA,Asthma drugs,drug
GPRD_product_code,08665001,NA,Asthma drugs,drug
GPRD_product_code,08636002,NA,Asthma drugs,drug
GPRD_product_code,08636001,NA,Asthma drugs,drug
GPRD_product_code,08612001,NA,Asthma drugs,drug
GPRD_product_code,08636003,NA,Asthma drugs,drug
GPRD_product_code,08664001,NA,Asthma drugs,drug
GPRD_product_code,08654001,NA,Asthma drugs,drug
GPRD_product_code,08651001,NA,Asthma drugs,drug
GPRD_product_code,08715001,NA,Asthma drugs,drug
GPRD_product_code,09605002,NA,Asthma drugs,drug
GPRD_product_code,08921001,NA,Asthma drugs,drug
GPRD_product_code,08714001,NA,Asthma drugs,drug
GPRD_product_code,08679001,NA,Asthma drugs,drug
GPRD_product_code,08677002,NA,Asthma drugs,drug
GPRD_product_code,08689001,NA,Asthma drugs,drug
GPRD_product_code,08688001,NA,Asthma drugs,drug
GPRD_product_code,08842001,NA,Asthma drugs,drug
GPRD_product_code,08911003,NA,Asthma drugs,drug
GPRD_product_code,08727001,NA,Asthma drugs,drug
GPRD_product_code,08715002,NA,Asthma drugs,drug
GPRD_product_code,08843001,NA,Asthma drugs,drug
GPRD_product_code,08911002,NA,Asthma drugs,drug
GPRD_product_code,08911001,NA,Asthma drugs,drug
GPRD_product_code,08892001,NA,Asthma drugs,drug
GPRD_product_code,09412001,NA,Asthma drugs,drug
GPRD_product_code,09056001,NA,Asthma drugs,drug
GPRD_product_code,09605001,NA,Asthma drugs,drug
GPRD_product_code,09031001,NA,Asthma drugs,drug
GPRD_product_code,09411001,NA,Asthma drugs,drug
GPRD_product_code,09057001,NA,Asthma drugs,drug
GPRD_product_code,09319001,NA,Asthma drugs,drug
GPRD_product_code,09241001,NA,Asthma drugs,drug
GPRD_product_code,09583003,NA,Asthma drugs,drug
GPRD_product_code,09582001,NA,Asthma drugs,drug
GPRD_product_code,09581001,NA,Asthma drugs,drug
GPRD_product_code,09580001,NA,Asthma drugs,drug
GPRD_product_code,09582002,NA,Asthma drugs,drug
GPRD_product_code,09583002,NA,Asthma drugs,drug
GPRD_product_code,09583001,NA,Asthma drugs,drug
GPRD_product_code,09582003,NA,Asthma drugs,drug
GPRD_product_code,12008001,NA,Asthma drugs,drug
GPRD_product_code,11509001,NA,Asthma drugs,drug
GPRD_product_code,10770001,NA,Asthma drugs,drug
GPRD_product_code,01286001,NA,Asthma drugs,drug
GPRD_product_code,12019001,NA,Asthma drugs,drug
GPRD_product_code,11995001,NA,Asthma drugs,drug
GPRD_product_code,00603011,NA,Asthma drugs,drug
GPRD_product_code,10723002,NA,Asthma drugs,drug
GPRD_product_code,12871001,NA,Asthma drugs,drug
GPRD_product_code,10723001,NA,Asthma drugs,drug
GPRD_product_code,10713001,NA,Asthma drugs,drug
GPRD_product_code,10652001,NA,Asthma drugs,drug
GPRD_product_code,11477001,NA,Asthma drugs,drug
GPRD_product_code,10764001,NA,Asthma drugs,drug
GPRD_product_code,11166001,NA,Asthma drugs,drug
