Coding System (Multilex),Codes,Description,Entity type,Category
Multilex,50187020,Librium 5mg Capsule (ICN Pharmaceuticals France S.A.),res38: Benzodiazepines,drug
Multilex,50188020,Librium 10mg Capsule (ICN Pharmaceuticals France S.A.),res38: Benzodiazepines,drug
Multilex,50189020,Librium 5mg Tablet (ICN Pharmaceuticals France S.A.),res38: Benzodiazepines,drug
Multilex,50734020,Nobrium 10mg Capsule (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,50646020,Lorazepam 2.5mg tablets (Teva UK Ltd),res38: Benzodiazepines,drug
Multilex,50688020,Temazepam 20mg Capsule (Berk Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50645020,Lorazepam 1mg tablets (Teva UK Ltd),res38: Benzodiazepines,drug
Multilex,50487020,Mogadon 5mg Tablet (ICN Pharmaceuticals France S.A.),res38: Benzodiazepines,drug
Multilex,50687020,Temazepam 10mg Capsule (Berk Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50696020,Temazepam 20mg Capsule (Hillcross Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50733020,Nobrium 5mg Capsule (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,50695020,Temazepam 10mg Capsule (Hillcross Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50701020,Temazepam 20mg Tablet (Wyeth Pharmaceuticals),res38: Benzodiazepines,drug
Multilex,50709020,Nitrados 5mg Tablet (Rorer Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50702020,Temazepam 10mg Tablet (Wyeth Pharmaceuticals),res38: Benzodiazepines,drug
Multilex,52445020,Triazolam 0.125mg Tablet (Berk Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,60757020,Tropium 10mg tablets (Dr Reddy's Laboratories (UK) Ltd),res38: Benzodiazepines,drug
Multilex,52446020,Triazolam 0.25mg Tablet (Berk Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,61199020,Temazepam 10mg tablets (Genus Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50936020,Chlordiazepoxide 10mg capsules (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50770020,Normison 20mg Capsule (Wyeth Pharmaceuticals),res38: Benzodiazepines,drug
Multilex,50769020,Normison 10mg Capsule (Wyeth Pharmaceuticals),res38: Benzodiazepines,drug
Multilex,50935020,Chlordiazepoxide 5mg capsules (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50859020,Temazepam 10mg tablets (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,50860020,Temazepam 20mg tablets (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,54007020,Temazepam 10mg tablets (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,51447020,Lormetazepam 500microgram tablets (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,51443020,Lorazepam 1mg tablets (Thornton & Ross Ltd),res38: Benzodiazepines,drug
Multilex,51444020,Lorazepam 2.5mg tablets (Thornton & Ross Ltd),res38: Benzodiazepines,drug
Multilex,52131020,Valium 10mg Tablet (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,51614020,Somnite 2.5mg/5ml oral suspension (Norgine Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,51544020,Nitrazepam 5mg Tablet (DDSA Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,52130020,Valium 5mg Tablet (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,51936020,Temazepam 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,52121020,Valium 2mg Capsule (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,52129020,Valium 2mg Tablet (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,52122020,Valium 5mg Capsule (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,52125020,Valium 2mg/5ml Oral solution (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,59078020,Tensium 10mg tablets (DDSA Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,59073020,Evacalm 5mg Tablet (Unimed Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,59025020,Surem 5mg Capsule (Galen Ltd),res38: Benzodiazepines,drug
Multilex,59161020,Temazepam 10mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,59082020,Solis 5mg Capsule (Galen Ltd),res38: Benzodiazepines,drug
Multilex,60754020,Tropium 5mg tablets (Dr Reddy's Laboratories (UK) Ltd),res38: Benzodiazepines,drug
Multilex,59162020,Temazepam 20mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,59840020,Oxazepam 10mg tablets,res38: Benzodiazepines,drug
Multilex,60752020,Tropium 5mg capsules (Dr Reddy's Laboratories (UK) Ltd),res38: Benzodiazepines,drug
Multilex,60685020,Lormetazepam 500microgram tablets (Genus Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,59842020,Oxazepam 30mg Tablet,res38: Benzodiazepines,drug
Multilex,59841020,Oxazepam 15mg tablets,res38: Benzodiazepines,drug
Multilex,60533020,Lormetazepam 1mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,60189020,Nitrazepam 5mg tablets (Ranbaxy (UK) Ltd),res38: Benzodiazepines,drug
Multilex,60532020,Lormetazepam 500microgram tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,60743020,Chlordiazepoxide 25mg tablets,res38: Benzodiazepines,drug
Multilex,60736020,Chlordiazepoxide 5mg capsules,res38: Benzodiazepines,drug
Multilex,60686020,Lormetazepam 1mg tablets (Genus Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,60742020,Chlordiazepoxide 10mg tablets,res38: Benzodiazepines,drug
Multilex,60737020,Chlordiazepoxide 10mg capsules,res38: Benzodiazepines,drug
Multilex,60738020,Chlordiazepoxide 5mg tablets,res38: Benzodiazepines,drug
Multilex,61412020,Loprazolam 1mg tablets (Zentiva),res38: Benzodiazepines,drug
Multilex,62416020,Diazepam 5mg/5ml oral solution,res38: Benzodiazepines,drug
Multilex,89956020,Lorazepam 500micrograms/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,47020020,Clobazam 5mg/5ml oral suspension sugar free,res38: Benzodiazepines,drug
Multilex,61793020,Diazepam 2mg tablets (Ranbaxy (UK) Ltd),res38: Benzodiazepines,drug
Multilex,61571020,Temazepam 20mg Tablet (Pharmacia Ltd),res38: Benzodiazepines,drug
Multilex,61431020,Clobazam 10mg capsules,res38: Benzodiazepines,drug
Multilex,62053020,Flurazepam 30mg capsules,res38: Benzodiazepines,drug
Multilex,62057020,Paxane 30mg Capsule (M A Steinhard Ltd),res38: Benzodiazepines,drug
Multilex,61794020,Diazepam 5mg tablets (Ranbaxy (UK) Ltd),res38: Benzodiazepines,drug
Multilex,62052020,Flurazepam 15mg capsules,res38: Benzodiazepines,drug
Multilex,61795020,Diazepam 10mg tablets (Ranbaxy (UK) Ltd),res38: Benzodiazepines,drug
Multilex,64061020,Lormetazepam 1mg tablets,res38: Benzodiazepines,drug
Multilex,62837020,Diazepam 2mg Tablet (Regent Laboratories Ltd),res38: Benzodiazepines,drug
Multilex,64060020,Lormetazepam 500microgram tablets,res38: Benzodiazepines,drug
Multilex,62417020,Diazepam 2mg capsules,res38: Benzodiazepines,drug
Multilex,62418020,Diazepam 5mg,res38: Benzodiazepines,drug
Multilex,63141020,Diazepam 10mg tablets (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,64054020,Dormonoct 1mg Tablet (Hoechst Marion Roussel),res38: Benzodiazepines,drug
Multilex,63139020,Diazepam 2mg tablets (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,63140020,Diazepam 5mg tablets (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,64053020,Nitrazepam 5mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,88270020,Mogadon 5mg tablets (Meda Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,64048020,Diazepam 5mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,63597020,Diazepam 10mg Tablet (M & A Pharmachem Ltd),res38: Benzodiazepines,drug
Multilex,63587020,Diazepam 2mg Tablet (M & A Pharmachem Ltd),res38: Benzodiazepines,drug
Multilex,64045020,Diazepam 2mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,63860020,Ketazolam 15mg Capsule,res38: Benzodiazepines,drug
Multilex,63861020,Ketazolam 30mg Capsule,res38: Benzodiazepines,drug
Multilex,87261020,Epistatus 10mg/ml Oromucosal solution (Special Products Ltd),res38: Benzodiazepines,drug
Multilex,64062020,Lormetazepam 1mg Capsule,res38: Benzodiazepines,drug
Multilex,65063020,Nitrazepam 5mg Capsule,res38: Benzodiazepines,drug
Multilex,64340020,Medazepam 10mg Capsule,res38: Benzodiazepines,drug
Multilex,64339020,Medazepam 5mg Capsule,res38: Benzodiazepines,drug
Multilex,64230020,Bromazepam 1.5mg tablets,res38: Benzodiazepines,drug
Multilex,64231020,Bromazepam 3mg tablets,res38: Benzodiazepines,drug
Multilex,65066020,Nitrazepam 10mg Tablet,res38: Benzodiazepines,drug
Multilex,67487020,Alprazolam 500microgram tablets,res38: Benzodiazepines,drug
Multilex,67486020,Alprazolam 250microgram tablets,res38: Benzodiazepines,drug
Multilex,65974020,Diazepam 5mg tablets (Sandoz Ltd),res38: Benzodiazepines,drug
Multilex,65074020,Remnos 10mg Tablet (DDSA Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,65067020,Nitrazepam 2.5mg/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,65068020,Nitrazepam 5mg/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,65787020,Diazepam 10mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,65255020,Oxazepam 30mg Capsule,res38: Benzodiazepines,drug
Multilex,65258020,Oxanid 10mg Tablet (M A Steinhard Ltd),res38: Benzodiazepines,drug
Multilex,67227020,Triazolam 250microgram Tablet,res38: Benzodiazepines,drug
Multilex,66878020,Temazepam 20mg capsules,res38: Benzodiazepines,drug
Multilex,66824020,Temazepam 10mg tablets (Sandoz Ltd),res38: Benzodiazepines,drug
Multilex,66877020,Temazepam 10mg capsules,res38: Benzodiazepines,drug
Multilex,67226020,Triazolam 125microgram Tablet,res38: Benzodiazepines,drug
Multilex,66879020,Temazepam 15mg capsules,res38: Benzodiazepines,drug
Multilex,66962020,Lorazepam 1mg tablets (Arrow Generics Ltd),res38: Benzodiazepines,drug
Multilex,79693020,Diazepam 10mg capsules,res38: Benzodiazepines,drug
Multilex,68615020,Diazepam 2mg tablets (Almus Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,68343020,Temazepam 20mg tablets,res38: Benzodiazepines,drug
Multilex,68341020,Temazepam 10mg/5ml oral solution sugar free,res38: Benzodiazepines,drug
Multilex,68342020,Temazepam 10mg tablets,res38: Benzodiazepines,drug
Multilex,71941020,Chlordiazepoxide 25mg tablets,res38: Benzodiazepines,drug
Multilex,71710020,Diazepam 5mg/5ml oral solution (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,68857020,Chlordiazepoxide 5mg tablets (A A H Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,70449020,Temazepam planpak Capsule (Manufacturer unknown),res38: Benzodiazepines,drug
Multilex,71940020,Chlordiazepoxide 10mg tablets,res38: Benzodiazepines,drug
Multilex,71939020,Chlordiazepoxide 5mg tablets,res38: Benzodiazepines,drug
Multilex,71875020,Lorazepam 1mg tablets (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,75741020,Diazepam 2mg tablets (Wockhardt UK Ltd),res38: Benzodiazepines,drug
Multilex,73178020,Temazepam gelthix 20mg Capsule (Pharmacia Ltd),res38: Benzodiazepines,drug
Multilex,73169020,Temazepam 10mg gel-fill capsules,res38: Benzodiazepines,drug
Multilex,72955020,Temazepam 30mg capsules,res38: Benzodiazepines,drug
Multilex,73177020,Temazepam gelthix 15mg Capsule (Pharmacia Ltd),res38: Benzodiazepines,drug
Multilex,73171020,Temazepam 20mg gel-fill capsules,res38: Benzodiazepines,drug
Multilex,73176020,Temazepam gelthix 10mg Capsule (Pharmacia Ltd),res38: Benzodiazepines,drug
Multilex,87259020,Midazolam 10mg/ml buccal solution,res38: Benzodiazepines,drug
Multilex,75307020,Diazepam 10mg/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,73180020,Temazepam gelthix 30mg Capsule (Pharmacia Ltd),res38: Benzodiazepines,drug
Multilex,74527020,Temazepam 10mg/5ml oral solution sugar free (Focus Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,75306020,Diazepam 2.5mg/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,74808020,Lorazepam 1mg tablets (Sandoz Ltd),res38: Benzodiazepines,drug
Multilex,75305020,Diazepam 1mg/5ml suspension,res38: Benzodiazepines,drug
Multilex,58993020,Lorazepam 1mg tablets,res38: Benzodiazepines,drug
Multilex,57443020,Loprazolam 1mg tablets,res38: Benzodiazepines,drug
Multilex,90715020,Diazepam 2mg/5ml oral solution sugar free,res38: Benzodiazepines,drug
Multilex,93557020,Triazolam (roi) 125microgram Tablet,res38: Benzodiazepines,drug
Multilex,93533020,Midazolam Oral solution,res38: Benzodiazepines,drug
Multilex,93367020,Droperidol capsules,res38: Benzodiazepines,drug
Multilex,99438020,Midazolam 2.5mg/ml oral solution,res38: Benzodiazepines,drug
Multilex,98937020,Midazolam maleate buccal solution,res38: Benzodiazepines,drug
Multilex,94513020,Lorazepam 1mg/5ml oral suspension,res38: Benzodiazepines,drug
Multilex,94516020,Lorazepam 1mg/5ml oral solution,res38: Benzodiazepines,drug
Multilex,56873020,Chlordiazepoxide 5mg capsules (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,56874020,Chlordiazepoxide 10mg capsules (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,57124020,Temazepam 20mg tablets (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,56352020,Xanax 500microgram tablets (Pfizer Ltd),res38: Benzodiazepines,drug
Multilex,56351020,Xanax 250microgram tablets (Pfizer Ltd),res38: Benzodiazepines,drug
Multilex,48237020,Atensine 10mg Tablet (Rorer Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,55043020,Chlordiazepoxide 10mg Capsule (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,53465020,Diazepam 5mg/5ml oral solution (Sandoz Ltd),res38: Benzodiazepines,drug
Multilex,55035020,Oxazepam 15mg tablets (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,55213020,Chlordiazepoxide 5mg Capsule (Approved Prescription Services Ltd),res38: Benzodiazepines,drug
Multilex,55214020,Chlordiazepoxide 10mg Capsule (Approved Prescription Services Ltd),res38: Benzodiazepines,drug
Multilex,56303020,Temazepam 20mg tablets (Teva UK Ltd),res38: Benzodiazepines,drug
Multilex,56161020,Temazepam 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),res38: Benzodiazepines,drug
Multilex,55860020,Temazepam 10mg Tablet (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,56921020,Diazepam 2mg tablets (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,57123020,Temazepam 10mg tablets (Actavis UK Ltd),res38: Benzodiazepines,drug
Multilex,58986020,Diazepam 2mg/5ml oral solution,res38: Benzodiazepines,drug
Multilex,58776020,Mogadon 5mg Capsule (Roche Products Ltd),res38: Benzodiazepines,drug
Multilex,57821020,Oxazepam 10mg Tablet (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,57820020,Oxazepam 15mg Tablet (IVAX Pharmaceuticals UK Ltd),res38: Benzodiazepines,drug
Multilex,58226020,Temazepam 10mg/5ml Oral solution (Generics (UK) Ltd),res38: Benzodiazepines,drug
Multilex,58928020,Nitrazepam 5mg tablets,res38: Benzodiazepines,drug
Multilex,58982020,Diazepam 10mg tablets,res38: Benzodiazepines,drug
Multilex,58981020,Diazepam 5mg tablets,res38: Benzodiazepines,drug
Multilex,58980020,Diazepam 2mg tablets,res38: Benzodiazepines,drug
