Coding System (Read),Codes,Description,Entity type,Category
Read,C10FM11,Type II diabetes mellitus with persistent microalbuminuria,res46: Diabetes,diagnostic
Read,66Am.00,Insulin dose changed,res46: Diabetes,diagnostic
Read,66Ao.00,Diabetes type 2 review,res46: Diabetes,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",res46: Diabetes,diagnostic
Read,C10N100,Cystic fibrosis related diabetes mellitus,res46: Diabetes,diagnostic
Read,C108A11,Type I diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,C10E511,Type I diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,res46: Diabetes,diagnostic
Read,C10E712,Insulin dependent diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C10FE11,Type II diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,C10FA11,Type II diabetes mellitus with mononeuropathy,res46: Diabetes,diagnostic
Read,C10ER00,Latent autoimmune diabetes mellitus in adult,res46: Diabetes,diagnostic
Read,C10E711,Type I diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C10N000,Secondary diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,C10FS00,Maternally inherited diabetes mellitus,res46: Diabetes,diagnostic
Read,C10EH00,Type 1 diabetes mellitus with arthropathy,res46: Diabetes,diagnostic
Read,C108912,Type 1 diabetes mellitus maturity onset,res46: Diabetes,diagnostic
Read,C10E911,Type I diabetes mellitus maturity onset,res46: Diabetes,diagnostic
Read,C10FJ00,Insulin treated Type 2 diabetes mellitus,res46: Diabetes,diagnostic
Read,F420.00,Diabetic retinopathy,res46: Diabetes,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res46: Diabetes,diagnostic
Read,8CAQ.00,Advice about blood glucose control,res46: Diabetes,diagnostic
Read,C108.11,IDDM-Insulin dependent diabetes mellitus,res46: Diabetes,diagnostic
Read,C10..00,Diabetes mellitus,res46: Diabetes,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res46: Diabetes,diagnostic
Read,C10G000,Secondary pancreatic diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,C10F600,Type 2 diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res46: Diabetes,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,8IAs.00,Diabetic dietary review declined,res46: Diabetes,diagnostic
Read,C10E500,Type 1 diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,66As.00,Diabetic on subcutaneous treatment,res46: Diabetes,diagnostic
Read,66AA.11,Injection sites - diabetic,res46: Diabetes,diagnostic
Read,C10EA12,Insulin-dependent diabetes without complication,res46: Diabetes,diagnostic
Read,C10E912,Insulin dependent diabetes maturity onset,res46: Diabetes,diagnostic
Read,66Aa.00,Diabetic diet - poor compliance,res46: Diabetes,diagnostic
Read,C100011,Insulin dependent diabetes mellitus,res46: Diabetes,diagnostic
Read,C10EP11,Type I diabetes mellitus with exudative maculopathy,res46: Diabetes,diagnostic
Read,C10F000,Type 2 diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,68A9.00,Diabetic retinopathy screening offered,res46: Diabetes,diagnostic
Read,C10EE12,Insulin dependent diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,Kyu0300,[X]Glomerular disorders in diabetes mellitus,res46: Diabetes,diagnostic
Read,C10F211,Type II diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C10C.12,Maturity onset diabetes in youth type 1,res46: Diabetes,diagnostic
Read,C10E112,Insulin-dependent diabetes mellitus with ophthalmic comps,res46: Diabetes,diagnostic
Read,8I3W.00,Diabetic foot examination declined,res46: Diabetes,diagnostic
Read,C10E111,Type I diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,C10FD11,Type II diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,C10E512,Insulin dependent diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C108B11,Type I diabetes mellitus with mononeuropathy,res46: Diabetes,diagnostic
Read,C10EC12,Insulin dependent diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,13AB.00,Diabetic lipid lowering diet,res46: Diabetes,diagnostic
Read,66At.00,Diabetic dietary review,res46: Diabetes,diagnostic
Read,C10F111,Type II diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,Cyu2300,[X]Unspecified diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,U60231E,[X] Adverse reaction to insulins and antidiabetic agents NOS,res46: Diabetes,diagnostic
Read,38DK.00,Finnish diabetes risk score,res46: Diabetes,diagnostic
Read,66Ar.00,Insulin treatment stopped,res46: Diabetes,diagnostic
Read,C10A500,Malnutritn-relat diabetes melitus wth periph circul complctn,res46: Diabetes,diagnostic
Read,C10EF12,Insulin dependent diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,44qE.00,Urine MDMA screening test,res46: Diabetes,diagnostic
Read,66AQ000,Unsuitable for diabetes year of care programme,res46: Diabetes,diagnostic
Read,66AQ100,Declined consent for diabetes year of care programme,res46: Diabetes,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res46: Diabetes,diagnostic
Read,Q441.00,Neonatal diabetes mellitus,res46: Diabetes,diagnostic
Read,C10F700,Type 2 diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,66AJz00,Diabetic - poor control NOS,res46: Diabetes,diagnostic
Read,66An.00,Diabetes type 1 review,res46: Diabetes,diagnostic
Read,C10N.00,Secondary diabetes mellitus,res46: Diabetes,diagnostic
Read,8A13.00,Diabetic stabilisation,res46: Diabetes,diagnostic
Read,C10FQ00,Type 2 diabetes mellitus with exudative maculopathy,res46: Diabetes,diagnostic
Read,M271000,Ischaemic ulcer diabetic foot,res46: Diabetes,diagnostic
Read,C350011,Bronzed diabetes,res46: Diabetes,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,res46: Diabetes,diagnostic
Read,2BBF.00,Retinal abnormality - diabetes related,res46: Diabetes,diagnostic
Read,66Ab.00,Diabetic foot examination,res46: Diabetes,diagnostic
Read,C10F.11,Type II diabetes mellitus,res46: Diabetes,diagnostic
Read,C10EP00,Type 1 diabetes mellitus with exudative maculopathy,res46: Diabetes,diagnostic
Read,C109711,Type II diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,ZC2CA00,Dietary advice for type II diabetes,res46: Diabetes,diagnostic
Read,C108.13,Type I diabetes mellitus,res46: Diabetes,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,F372200,Asymptomatic diabetic neuropathy,res46: Diabetes,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of complication",res46: Diabetes,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,res46: Diabetes,diagnostic
Read,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,res46: Diabetes,diagnostic
Read,2G5H.00,O/E - Right diabetic foot - ulcerated,res46: Diabetes,diagnostic
Read,2G5I.00,O/E - Left diabetic foot at low risk,res46: Diabetes,diagnostic
Read,66AY.00,Diabetic diet - good compliance,res46: Diabetes,diagnostic
Read,2G5B.00,O/E - Left diabetic foot at risk,res46: Diabetes,diagnostic
Read,66Av.00,Diabetic assessment of erectile dysfunction,res46: Diabetes,diagnostic
Read,C10B000,Steroid induced diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,66Au.00,Diabetic erectile dysfunction review,res46: Diabetes,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,res46: Diabetes,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,C10ED12,Insulin dependent diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,66At100,Type II diabetic dietary review,res46: Diabetes,diagnostic
Read,C10E611,Type I diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,2BBr.00,Impaired vision due to diabetic retinopathy,res46: Diabetes,diagnostic
Read,C10EL11,Type I diabetes mellitus with persistent microalbuminuria,res46: Diabetes,diagnostic
Read,2G5E.00,O/E - Right diabetic foot at low risk,res46: Diabetes,diagnostic
Read,66At111,Type 2 diabetic dietary review,res46: Diabetes,diagnostic
Read,66Aw.00,Insulin dose,res46: Diabetes,diagnostic
Read,C10E012,Insulin-dependent diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,C108112,Type 1 diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,66At000,Type I diabetic dietary review,res46: Diabetes,diagnostic
Read,9NiZ.00,Did not attend diabetes foot screening,res46: Diabetes,diagnostic
Read,67IJ100,Pre-conception advice for diabetes mellitus,res46: Diabetes,diagnostic
Read,66Ai.00,Diabetic 6 month review,res46: Diabetes,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,res46: Diabetes,diagnostic
Read,C10E800,Type 1 diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,C11y000,Steroid induced diabetes,res46: Diabetes,diagnostic
Read,N030100,Diabetic Charcot arthropathy,res46: Diabetes,diagnostic
Read,8CP2.00,Transition of diabetes care options discussed,res46: Diabetes,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res46: Diabetes,diagnostic
Read,2G51000,Foot abnormality - diabetes related,res46: Diabetes,diagnostic
Read,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria,res46: Diabetes,diagnostic
Read,F372.00,Polyneuropathy in diabetes,res46: Diabetes,diagnostic
Read,R054300,[D]Widespread diabetic foot gangrene,res46: Diabetes,diagnostic
Read,C109900,Non-insulin-dependent diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,66AN.00,Date diabetic treatment start,res46: Diabetes,diagnostic
Read,F420700,High risk proliferative diabetic retinopathy,res46: Diabetes,diagnostic
Read,C10EK00,Type 1 diabetes mellitus with persistent proteinuria,res46: Diabetes,diagnostic
Read,2G5J.00,O/E - Left diabetic foot at moderate risk,res46: Diabetes,diagnostic
Read,C108900,Insulin dependent diabetes maturity onset,res46: Diabetes,diagnostic
Read,2G5K.00,O/E - Left diabetic foot at high risk,res46: Diabetes,diagnostic
Read,2G5G.00,O/E - Right diabetic foot at high risk,res46: Diabetes,diagnostic
Read,2G5F.00,O/E - Right diabetic foot at moderate risk,res46: Diabetes,diagnostic
Read,2G5L.00,O/E - Left diabetic foot - ulcerated,res46: Diabetes,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res46: Diabetes,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res46: Diabetes,diagnostic
Read,C10FN00,Type 2 diabetes mellitus with ketoacidosis,res46: Diabetes,diagnostic
Read,C107.12,Diabetes with gangrene,res46: Diabetes,diagnostic
Read,ZRbH.00,Perceived control of insulin-dependent diabetes,res46: Diabetes,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,G73y000,Diabetic peripheral angiopathy,res46: Diabetes,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,res46: Diabetes,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res46: Diabetes,diagnostic
Read,C10A100,Malnutrition-related diabetes mellitus with ketoacidosis,res46: Diabetes,diagnostic
Read,C10FK00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res46: Diabetes,diagnostic
Read,C10F200,Type 2 diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifestation",res46: Diabetes,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,res46: Diabetes,diagnostic
Read,C109400,Non-insulin dependent diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C108J00,Insulin dependent diab mell with neuropathic arthropathy,res46: Diabetes,diagnostic
Read,F372100,Chronic painful diabetic neuropathy,res46: Diabetes,diagnostic
Read,C108211,Type I diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorder,res46: Diabetes,diagnostic
Read,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,res46: Diabetes,diagnostic
Read,8H3O.00,Non-urgent diabetic admission,res46: Diabetes,diagnostic
Read,9OLD.00,Diabetic patient unsuitable for digital retinal photography,res46: Diabetes,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res46: Diabetes,diagnostic
Read,C109J11,Insulin treated non-insulin dependent diabetes mellitus,res46: Diabetes,diagnostic
Read,F381300,Myasthenic syndrome due to diabetic amyotrophy,res46: Diabetes,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res46: Diabetes,diagnostic
Read,C108711,Type I diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,F3y0.00,Diabetic mononeuropathy,res46: Diabetes,diagnostic
Read,7L10000,Continuous subcutaneous infusion of insulin,res46: Diabetes,diagnostic
Read,66A9.00,Understands diet - diabetes,res46: Diabetes,diagnostic
Read,M21yC00,Insulin lipohypertrophy,res46: Diabetes,diagnostic
Read,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,res46: Diabetes,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res46: Diabetes,diagnostic
Read,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",res46: Diabetes,diagnostic
Read,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res46: Diabetes,diagnostic
Read,C10F400,Type 2 diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C10C.00,Diabetes mellitus autosomal dominant,res46: Diabetes,diagnostic
Read,C102000,"Diabetes mellitus, juvenile type, with hyperosmolar coma",res46: Diabetes,diagnostic
Read,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",res46: Diabetes,diagnostic
Read,C108712,Type 1 diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma,res46: Diabetes,diagnostic
Read,C10E900,Type 1 diabetes mellitus maturity onset,res46: Diabetes,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,C109H00,Non-insulin dependent d m with neuropathic arthropathy,res46: Diabetes,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,res46: Diabetes,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,res46: Diabetes,diagnostic
Read,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",res46: Diabetes,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res46: Diabetes,diagnostic
Read,C10E200,Type 1 diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C103000,"Diabetes mellitus, juvenile type, with ketoacidotic coma",res46: Diabetes,diagnostic
Read,C109612,Type 2 diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C108E11,Type I diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,C108500,Insulin dependent diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C10M.00,Lipoatrophic diabetes mellitus,res46: Diabetes,diagnostic
Read,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,res46: Diabetes,diagnostic
Read,M21yC11,Insulin site lipohypertrophy,res46: Diabetes,diagnostic
Read,C10EC00,Type 1 diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,C10E400,Unstable type 1 diabetes mellitus,res46: Diabetes,diagnostic
Read,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,F345000,Diabetic mononeuritis multiplex,res46: Diabetes,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res46: Diabetes,diagnostic
Read,C10E312,Insulin dependent diabetes mellitus with multiple complicat,res46: Diabetes,diagnostic
Read,C109512,Type 2 diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,C10FE00,Type 2 diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,C108y00,Other specified diabetes mellitus with multiple comps,res46: Diabetes,diagnostic
Read,C109E12,Type 2 diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res46: Diabetes,diagnostic
Read,C109212,Type 2 diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,C108812,Type 1 diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,C109712,Type 2 diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,C109E11,Type II diabetes mellitus with diabetic cataract,res46: Diabetes,diagnostic
Read,C108811,Type I diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,res46: Diabetes,diagnostic
Read,8HLE.00,Diabetology D.V. done,res46: Diabetes,diagnostic
Read,C10C.11,Maturity onset diabetes in youth,res46: Diabetes,diagnostic
Read,66AX.00,Diabetes: shared care in pregnancy - diabetol and obstet,res46: Diabetes,diagnostic
Read,2BBk.00,O/E - right eye stable treated prolif diabetic retinopathy,res46: Diabetes,diagnostic
Read,C108000,Insulin-dependent diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,2BBM.00,O/E - diabetic maculopathy absent both eyes,res46: Diabetes,diagnostic
Read,C10F100,Type 2 diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,C10F711,Type II diabetes mellitus - poor control,res46: Diabetes,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,res46: Diabetes,diagnostic
Read,C10E300,Type 1 diabetes mellitus with multiple complications,res46: Diabetes,diagnostic
Read,C10E100,Type 1 diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,F420500,Advanced diabetic retinal disease,res46: Diabetes,diagnostic
Read,C10E000,Type 1 diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,C10F900,Type 2 diabetes mellitus without complication,res46: Diabetes,diagnostic
Read,F372000,Acute painful diabetic neuropathy,res46: Diabetes,diagnostic
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,res46: Diabetes,diagnostic
Read,C109611,Type II diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C10H.00,Diabetes mellitus induced by non-steroid drugs,res46: Diabetes,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,res46: Diabetes,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,C10F611,Type II diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,L180X00,"Pre-existing diabetes mellitus, unspecified",res46: Diabetes,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,res46: Diabetes,diagnostic
Read,C10EQ00,Type 1 diabetes mellitus with gastroparesis,res46: Diabetes,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,res46: Diabetes,diagnostic
Read,66AO.00,Date diabetic treatment stopp.,res46: Diabetes,diagnostic
Read,C108A00,Insulin-dependent diabetes without complication,res46: Diabetes,diagnostic
Read,C109D11,Type II diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,N030011,Diabetic cheiropathy,res46: Diabetes,diagnostic
Read,8I3k.00,Insulin therapy declined,res46: Diabetes,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res46: Diabetes,diagnostic
Read,C107400,NIDDM with peripheral circulatory disorder,res46: Diabetes,diagnostic
Read,C108D00,Insulin dependent diabetes mellitus with nephropathy,res46: Diabetes,diagnostic
Read,C103y00,Other specified diabetes mellitus with coma,res46: Diabetes,diagnostic
Read,C108212,Type 1 diabetes mellitus with neurological complications,res46: Diabetes,diagnostic
Read,C10E700,Type 1 diabetes mellitus with retinopathy,res46: Diabetes,diagnostic
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,res46: Diabetes,diagnostic
Read,8I57.00,Patient held diabetic record declined,res46: Diabetes,diagnostic
Read,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,res46: Diabetes,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res46: Diabetes,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,res46: Diabetes,diagnostic
Read,C108411,Unstable type I diabetes mellitus,res46: Diabetes,diagnostic
Read,C108600,Insulin dependent diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,C108J11,Type I diabetes mellitus with neuropathic arthropathy,res46: Diabetes,diagnostic
Read,C10D.11,Maturity onset diabetes in youth type 2,res46: Diabetes,diagnostic
Read,C109111,Type II diabetes mellitus with ophthalmic complications,res46: Diabetes,diagnostic
Read,C106.11,Diabetic amyotrophy,res46: Diabetes,diagnostic
Read,68AB.00,Diabetic digital retinopathy screening offered,res46: Diabetes,diagnostic
Read,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,res46: Diabetes,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,res46: Diabetes,diagnostic
Read,C109511,Type II diabetes mellitus with gangrene,res46: Diabetes,diagnostic
Read,C108H11,Type I diabetes mellitus with arthropathy,res46: Diabetes,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res46: Diabetes,diagnostic
Read,66AP.00,Diabetes: practice programme,res46: Diabetes,diagnostic
Read,ZV65312,[V]Dietary counselling in diabetes mellitus,res46: Diabetes,diagnostic
Read,6761,Diabetic pre-pregnancy counselling,res46: Diabetes,diagnostic
