Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,9N0m.00,Seen in diabetic nurse consultant clinic,diabetes mellitus,diagnostic
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,diabetes mellitus,diagnostic
Read,C10F.11,Type II diabetes mellitus,diabetes mellitus,diagnostic
Read,C10F300,Type 2 diabetes mellitus with multiple complications,diabetes mellitus,diagnostic
Read,C10E600,Type 1 diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,C10E.12,Insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,8HME.00,Listed for Diabetology admissn,diabetes mellitus,diagnostic
Read,8I3W.00,Diabetic foot examination declined,diabetes mellitus,diagnostic
Read,9NN8.00,Under care of diabetologist,diabetes mellitus,diagnostic
Read,2BBl.00,O/E - left eye stable treated prolif diabetic retinopathy,diabetes mellitus,diagnostic
Read,8HTe.00,Referral to diabetes preconception counselling clinic,diabetes mellitus,diagnostic
Read,2BBk.00,O/E - right eye stable treated prolif diabetic retinopathy,diabetes mellitus,diagnostic
Read,212H.00,Diabetes resolved,diabetes mellitus,diagnostic
Read,8Hj0.00,Referral to diabetes structured education programme,diabetes mellitus,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,diabetes mellitus,diagnostic
Read,C109111,Type II diabetes mellitus with ophthalmic complications,diabetes mellitus,diagnostic
Read,C10E300,Type 1 diabetes mellitus with multiple complications,diabetes mellitus,diagnostic
Read,9OLD.00,Diabetic patient unsuitable for digital retinal photography,diabetes mellitus,diagnostic
Read,C10EA00,Type 1 diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,diabetes mellitus,diagnostic
Read,9N0n.00,Seen in community diabetes specialist clinic,diabetes mellitus,diagnostic
Read,9N0o.00,Seen in community diabetic specialist nurse clinic,diabetes mellitus,diagnostic
Read,C109911,Type II diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,C103y00,Other specified diabetes mellitus with coma,diabetes mellitus,diagnostic
Read,C107300,IDDM with peripheral circulatory disorder,diabetes mellitus,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,diabetes mellitus,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,diabetes mellitus,diagnostic
Read,C108H11,Type I diabetes mellitus with arthropathy,diabetes mellitus,diagnostic
Read,C105000,Diabetes mellitus; juvenile type; + ophthalmic manifestation,diabetes mellitus,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,diabetes mellitus,diagnostic
Read,C108A00,Insulin-dependent diabetes without complication,diabetes mellitus,diagnostic
Read,66A7100,Frequency of GP or paramedic treated hypoglycaemia,diabetes mellitus,diagnostic
Read,C10E.11,Type I diabetes mellitus,diabetes mellitus,diagnostic
Read,66AM.00,Diabetic - follow-up default,diabetes mellitus,diagnostic
Read,66A7000,Frequency of hospital treated hypoglycaemia,diabetes mellitus,diagnostic
Read,2G51000,Foot abnormality - diabetes related,diabetes mellitus,diagnostic
Read,C104z00,Diabetes mellitis with nephropathy NOS,diabetes mellitus,diagnostic
Read,14F4.00,H/O: Admission in last year for diabetes foot problem,diabetes mellitus,diagnostic
Read,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma,diabetes mellitus,diagnostic
Read,L180500,Pre-existing diabetes mellitus; insulin-dependent,diabetes mellitus,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,C106.11,Diabetic amyotrophy,diabetes mellitus,diagnostic
Read,C104y00,Other specified diabetes mellitus with renal complications,diabetes mellitus,diagnostic
Read,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,diabetes mellitus,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,diabetes mellitus,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,diabetes mellitus,diagnostic
Read,C104000,Diabetes mellitus; juvenile type; with renal manifestation,diabetes mellitus,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,diabetes mellitus,diagnostic
Read,2G5J.00,O/E - Left diabetic foot at moderate risk,diabetes mellitus,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,diabetes mellitus,diagnostic
Read,66AI.00,Diabetic - good control,diabetes mellitus,diagnostic
Read,66AZ.00,Diabetic monitoring NOS,diabetes mellitus,diagnostic
Read,C107100,Diabetes mellitus; adult; + peripheral circulatory disorder,diabetes mellitus,diagnostic
Read,66A4.00,Diabetic on oral treatment,diabetes mellitus,diagnostic
Read,13B1.00,Diabetic diet,diabetes mellitus,diagnostic
Read,Cyu2000,[X]Other specified diabetes mellitus,diabetes mellitus,diagnostic
Read,C108800,Insulin dependent diabetes mellitus - poor control,diabetes mellitus,diagnostic
Read,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,diabetes mellitus,diagnostic
Read,C10EB00,Type 1 diabetes mellitus with mononeuropathy,diabetes mellitus,diagnostic
Read,2G5V.00,O/E - right chronic diabetic foot ulcer,diabetes mellitus,diagnostic
Read,C10ED00,Type 1 diabetes mellitus with nephropathy,diabetes mellitus,diagnostic
Read,66AW.00,Diabetic foot risk assessment,diabetes mellitus,diagnostic
Read,2G5I.00,O/E - Left diabetic foot at low risk,diabetes mellitus,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,diabetes mellitus,diagnostic
Read,C10y100,Diabetes mellitus; adult; + other specified manifestation,diabetes mellitus,diagnostic
Read,8Hl4.00,Referral to community diabetes specialist nurse,diabetes mellitus,diagnostic
Read,C109.00,Non-insulin-dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,13AB.00,Diabetic lipid lowering diet,diabetes mellitus,diagnostic
Read,68AB.00,Diabetic digital retinopathy screening offered,diabetes mellitus,diagnostic
Read,C109400,Non-insulin dependent diabetes mellitus with ulcer,diabetes mellitus,diagnostic
Read,R054300,[D]Widespread diabetic foot gangrene,diabetes mellitus,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,diabetes mellitus,diagnostic
Read,66AJ.11,Unstable diabetes,diabetes mellitus,diagnostic
Read,M271100,Neuropathic diabetic ulcer - foot,diabetes mellitus,diagnostic
Read,F420000,Background diabetic retinopathy,diabetes mellitus,diagnostic
Read,66A3.00,Diabetic on diet only,diabetes mellitus,diagnostic
Read,M271000,Ischaemic ulcer diabetic foot,diabetes mellitus,diagnostic
Read,F464000,Diabetic cataract,diabetes mellitus,diagnostic
Read,8H2J.00,Admit diabetic emergency,diabetes mellitus,diagnostic
Read,C10F911,Type II diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,C109300,Non-insulin-dependent diabetes mellitus with multiple comps,diabetes mellitus,diagnostic
Read,42W2.00,Hb. A1C 7-10% - borderline,diabetes mellitus,diagnostic
Read,8A13.00,Diabetic stabilisation,diabetes mellitus,diagnostic
Read,66AH.00,Diabetic treatment changed,diabetes mellitus,diagnostic
Read,42c2.00,HbA1 > 10% - bad control,diabetes mellitus,diagnostic
Read,66Ab.00,Diabetic foot examination,diabetes mellitus,diagnostic
Read,66AQ.00,Diabetes: shared care programme,diabetes mellitus,diagnostic
Read,66AJ000,Chronic hyperglycaemia,diabetes mellitus,diagnostic
Read,R054200,[D]Gangrene of toe in diabetic,diabetes mellitus,diagnostic
Read,C10FR00,Type 2 diabetes mellitus with gastroparesis,diabetes mellitus,diagnostic
Read,F440700,Diabetic iritis,diabetes mellitus,diagnostic
Read,C103000,Diabetes mellitus; juvenile type; with ketoacidotic coma,diabetes mellitus,diagnostic
Read,L2501CU,DIABETES CHECK UP,diabetes mellitus,diagnostic
Read,2G5K.00,O/E - Left diabetic foot at high risk,diabetes mellitus,diagnostic
Read,F420500,Advanced diabetic retinal disease,diabetes mellitus,diagnostic
Read,8H7f.00,Referral to diabetes nurse,diabetes mellitus,diagnostic
Read,66AJ100,Brittle diabetes,diabetes mellitus,diagnostic
Read,C10EN11,Type I diabetes mellitus with ketoacidotic coma,diabetes mellitus,diagnostic
Read,C107000,Diabetes mellitus; juvenile +peripheral circulatory disorder,diabetes mellitus,diagnostic
Read,C107.12,Diabetes with gangrene,diabetes mellitus,diagnostic
Read,C100111,Maturity onset diabetes,diabetes mellitus,diagnostic
Read,C105100,Diabetes mellitus; adult onset; + ophthalmic manifestation,diabetes mellitus,diagnostic
Read,C108.00,Insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,F372200,Asymptomatic diabetic neuropathy,diabetes mellitus,diagnostic
Read,F420300,Advanced diabetic maculopathy,diabetes mellitus,diagnostic
Read,F372.11,Diabetic polyneuropathy,diabetes mellitus,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,C109000,Non-insulin-dependent diabetes mellitus with renal comps,diabetes mellitus,diagnostic
Read,Kyu0300,[X]Glomerular disorders in diabetes mellitus,diabetes mellitus,diagnostic
Read,K01x100,Nephrotic syndrome in diabetes mellitus,diabetes mellitus,diagnostic
Read,66AH000,Conversion to insulin,diabetes mellitus,diagnostic
Read,C101100,Diabetes mellitus; adult onset; with ketoacidosis,diabetes mellitus,diagnostic
Read,M037200,Cellulitis in diabetic foot,diabetes mellitus,diagnostic
Read,66AG.00,Diabetic drug side effects,diabetes mellitus,diagnostic
Read,66AD.00,Fundoscopy - diabetic check,diabetes mellitus,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,C108700,Insulin dependent diabetes mellitus with retinopathy,diabetes mellitus,diagnostic
Read,8A12.00,Diabetic crisis monitoring,diabetes mellitus,diagnostic
Read,66AT.00,Annual diabetic blood test,diabetes mellitus,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,diabetes mellitus,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,diabetes mellitus,diagnostic
Read,C106000,Diabetes mellitus; juvenile; + neurological manifestation,diabetes mellitus,diagnostic
Read,F372000,Acute painful diabetic neuropathy,diabetes mellitus,diagnostic
Read,C108E11,Type I diabetes mellitus with hypoglycaemic coma,diabetes mellitus,diagnostic
Read,C108900,Insulin dependent diabetes maturity onset,diabetes mellitus,diagnostic
Read,8H3O.00,Non-urgent diabetic admission,diabetes mellitus,diagnostic
Read,8HVU.00,Private referral to diabetologist,diabetes mellitus,diagnostic
Read,C10E312,Insulin dependent diabetes mellitus with multiple complicat,diabetes mellitus,diagnostic
Read,9OL1.00,Attends diabetes monitoring,diabetes mellitus,diagnostic
Read,9OLA.11,Diabetes monitored,diabetes mellitus,diagnostic
Read,C10G000,Secondary pancreatic diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,C107200,Diabetes mellitus; adult with gangrene,diabetes mellitus,diagnostic
Read,F345000,Diabetic mononeuritis multiplex,diabetes mellitus,diagnostic
Read,C10E812,Insulin dependent diabetes mellitus - poor control,diabetes mellitus,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,diabetes mellitus,diagnostic
Read,C100z00,Diabetes mellitus NOS with no mention of complication,diabetes mellitus,diagnostic
Read,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,66A9.00,Understands diet - diabetes,diabetes mellitus,diagnostic
Read,F171100,Autonomic neuropathy due to diabetes,diabetes mellitus,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,diabetes mellitus,diagnostic
Read,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,diabetes mellitus,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,diabetes mellitus,diagnostic
Read,C108600,Insulin dependent diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,F420.00,Diabetic retinopathy,diabetes mellitus,diagnostic
Read,8B3l.00,Diabetes medication review,diabetes mellitus,diagnostic
Read,F420400,Diabetic maculopathy,diabetes mellitus,diagnostic
Read,L2500PC,DIABETES - POOR CONTROL,diabetes mellitus,diagnostic
Read,L0010EI,REFERRED TO DIABETIC CLINIC,diabetes mellitus,diagnostic
Read,L180X00,Pre-existing diabetes mellitus; unspecified,diabetes mellitus,diagnostic
Read,C108500,Insulin dependent diabetes mellitus with ulcer,diabetes mellitus,diagnostic
Read,66A8.00,Has seen dietician - diabetes,diabetes mellitus,diagnostic
Read,42W..00,Hb. A1C - diabetic control,diabetes mellitus,diagnostic
Read,C106y00,Other specified diabetes mellitus with neurological comps,diabetes mellitus,diagnostic
Read,66Ah.00,Insulin needles changed for each injection,diabetes mellitus,diagnostic
Read,L2500GC,DIABETES - GOOD CONTROL,diabetes mellitus,diagnostic
Read,C109711,Type II diabetes mellitus - poor control,diabetes mellitus,diagnostic
Read,F381300,Myasthenic syndrome due to diabetic amyotrophy,diabetes mellitus,diagnostic
Read,C10yy00,Other specified diabetes mellitus with other spec comps,diabetes mellitus,diagnostic
Read,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,diabetes mellitus,diagnostic
Read,C109700,Non-insulin dependant diabetes mellitus - poor control,diabetes mellitus,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,ZLA2500,Seen by diabetic liaison nurse,diabetes mellitus,diagnostic
Read,C108.13,Type I diabetes mellitus,diabetes mellitus,diagnostic
Read,C109.13,Type II diabetes mellitus,diabetes mellitus,diagnostic
Read,2500W,DIABETIC CLINIC,diabetes mellitus,diagnostic
Read,66Al.00,Diabetic monitoring - higher risk albumin excretion,diabetes mellitus,diagnostic
Read,C108211,Type I diabetes mellitus with neurological complications,diabetes mellitus,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,diabetes mellitus,diagnostic
Read,66A2.00,Follow-up diabetic assessment,diabetes mellitus,diagnostic
Read,66AK.00,Diabetic - cooperative patient,diabetes mellitus,diagnostic
Read,9N1v.00,Seen in diabetic eye clinic,diabetes mellitus,diagnostic
Read,13AC.00,Diabetic weight reducing diet,diabetes mellitus,diagnostic
Read,C109511,Type II diabetes mellitus with gangrene,diabetes mellitus,diagnostic
Read,2126300,Diabetes resolved,diabetes mellitus,diagnostic
Read,C108J00,Insulin dependent diab mell with neuropathic arthropathy,diabetes mellitus,diagnostic
Read,C108911,Type I diabetes mellitus maturity onset,diabetes mellitus,diagnostic
Read,C10zz00,Diabetes mellitus NOS with unspecified complication,diabetes mellitus,diagnostic
Read,ZL22500,Under care of diabetic liaison nurse,diabetes mellitus,diagnostic
Read,C109211,Type II diabetes mellitus with neurological complications,diabetes mellitus,diagnostic
Read,C10yz00,Diabetes mellitus NOS with other specified manifestation,diabetes mellitus,diagnostic
Read,C10z100,Diabetes mellitus; adult onset; + unspecified complication,diabetes mellitus,diagnostic
Read,C10z000,Diabetes mellitus; juvenile type; + unspecified complication,diabetes mellitus,diagnostic
Read,C109J12,Insulin treated Type II diabetes mellitus,diabetes mellitus,diagnostic
Read,L180600,Pre-existing diabetes mellitus; non-insulin-dependent,diabetes mellitus,diagnostic
Read,F35z000,Diabetic mononeuritis NOS,diabetes mellitus,diagnostic
Read,9N2d.00,Seen by diabetologist,diabetes mellitus,diagnostic
Read,F381311,Diabetic amyotrophy,diabetes mellitus,diagnostic
Read,G73y000,Diabetic peripheral angiopathy,diabetes mellitus,diagnostic
Read,F420z00,Diabetic retinopathy NOS,diabetes mellitus,diagnostic
Read,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,diabetes mellitus,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,diabetes mellitus,diagnostic
Read,2G5G.00,O/E - Right diabetic foot at high risk,diabetes mellitus,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,diabetes mellitus,diagnostic
Read,66Aa.00,Diabetic diet - poor compliance,diabetes mellitus,diagnostic
Read,C109900,Non-insulin-dependent diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,C10EQ00,Type 1 diabetes mellitus with gastroparesis,diabetes mellitus,diagnostic
Read,2G5H.00,O/E - Right diabetic foot - ulcerated,diabetes mellitus,diagnostic
Read,C108C11,Type I diabetes mellitus with polyneuropathy,diabetes mellitus,diagnostic
Read,2BBo.00,O/E - sight threatening diabetic retinopathy,diabetes mellitus,diagnostic
Read,8HTk.00,Referral to diabetic eye clinic,diabetes mellitus,diagnostic
Read,C10FJ11,Insulin treated Type II diabetes mellitus,diabetes mellitus,diagnostic
Read,66Ai.00,Diabetic 6 month review,diabetes mellitus,diagnostic
Read,C10E412,Unstable insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,66Aj.00,Insulin needles changed less than once a day,diabetes mellitus,diagnostic
Read,C10F611,Type II diabetes mellitus with retinopathy,diabetes mellitus,diagnostic
Read,8HHy.00,Referral to diabetic register,diabetes mellitus,diagnostic
Read,C10F711,Type II diabetes mellitus - poor control,diabetes mellitus,diagnostic
Read,66AJ.00,Diabetic - poor control,diabetes mellitus,diagnostic
Read,66A..00,Diabetic monitoring,diabetes mellitus,diagnostic
Read,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,diabetes mellitus,diagnostic
Read,93C4.00,Patient consent given for addition to diabetic register,diabetes mellitus,diagnostic
Read,42W3.00,Hb. A1C > 10% - bad control,diabetes mellitus,diagnostic
Read,8H7C.00,Refer; diabetic liaison nurse,diabetes mellitus,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,diabetes mellitus,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,diabetes mellitus,diagnostic
Read,C10EA11,Type I diabetes mellitus without complication,diabetes mellitus,diagnostic
Read,42W1.00,Hb. A1C < 7% - good control,diabetes mellitus,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,diabetes mellitus,diagnostic
Read,66AJ300,Recurrent severe hypos,diabetes mellitus,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,diabetes mellitus,diagnostic
Read,42c..00,HbA1 - diabetic control,diabetes mellitus,diagnostic
Read,8HLE.00,Diabetology D.V. done,diabetes mellitus,diagnostic
Read,C100011,Insulin dependent diabetes mellitus,diabetes mellitus,diagnostic
Read,9OL2.00,Refuses diabetes monitoring,diabetes mellitus,diagnostic
Read,C101000,Diabetes mellitus; juvenile type; with ketoacidosis,diabetes mellitus,diagnostic
Read,C108000,Insulin-dependent diabetes mellitus with renal complications,diabetes mellitus,diagnostic
