Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,745H100,Nicotine replacement therapy using nicotine gum,smoking_status,observation
Read,8CAg.00,Smoking cessation advice provided by community pharmacist,smoking_status,observation
Read,9N4M.00,DNA - Did not attend smoking cessation clinic,smoking_status,observation
Read,8BP3.00,Nicotine replacement therapy provided by community pharmacis,smoking_status,observation
Read,8B3Y.00,Over the counter nicotine replacement therapy,smoking_status,observation
Read,8CAL.00,Smoking cessation advice,smoking_status,observation
Read,9N2k.00,Seen by smoking cessation advisor,smoking_status,observation
Read,8HTK.00,Referral to stop-smoking clinic,smoking_status,observation
Read,8H7i.00,Referral to smoking cessation advisor,smoking_status,observation
Read,9OO3.00,Stop smoking monitor default,smoking_status,observation
Read,9OO1.00,Attends stop smoking monitor.,smoking_status,observation
Read,1376.00,Very heavy smoker - 40+cigs/d,smoking_status,observation
Read,1377.00,Ex-trivial smoker (<1/day),smoking_status,observation
Read,9OO..12,Stop smoking monitoring admin.,smoking_status,observation
Read,9OO2.00,Refuses stop smoking monitor,smoking_status,observation
Read,1375.00,Heavy smoker - 20-39 cigs/day,smoking_status,observation
Read,1374.00,Moderate smoker - 10-19 cigs/d,smoking_status,observation
Read,9OO9.00,Stop smoking monitoring delete,smoking_status,observation
Read,9OO4.00,Stop smoking monitor 1st lettr,smoking_status,observation
Read,9OO5.00,Stop smoking monitor 2nd lettr,smoking_status,observation
Read,9OO8.00,Stop smoking monitor phone inv,smoking_status,observation
Read,9OO7.00,Stop smoking monitor verb.inv.,smoking_status,observation
Read,9OO6.00,Stop smoking monitor 3rd lettr,smoking_status,observation
Read,9OOA.00,Stop smoking monitor.chck done,smoking_status,observation
Read,ZRh4.00,Reasons for smoking scale,smoking_status,observation
Read,ZRaM.00,Motives for smoking scale,smoking_status,observation
Read,ZRh4.11,RFS - Reasons for smoking scale,smoking_status,observation
Read,ZG23300,Advice on smoking,smoking_status,observation
