Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,G305.00,Lateral MI NOS,res15: Myocardial Infarction,diagnostic
Read,G30yz00,Other acute MI NOS,res15: Myocardial Infarction,diagnostic
Read,G30y.00,Other acute MI,res15: Myocardial Infarction,diagnostic
Read,G360.00,Haemopericardium/current comp folow acut myocard infarct,res15: Myocardial Infarction,diagnostic
Read,G30y100,Acute papillary muscle infarction,res15: Myocardial Infarction,diagnostic
Read,G310.00,PostMI syndrome,res15: Myocardial Infarction,diagnostic
Read,G353.00,Subsequent MI of other sites,res15: Myocardial Infarction,diagnostic
Read,G35..00,Subsequent MI,res15: Myocardial Infarction,diagnostic
Read,G32..11,Healed MI,res15: Myocardial Infarction,diagnostic
Read,G382.00,Postoperative transmural MI other sites,res15: Myocardial Infarction,diagnostic
Read,G366.00,"Thrombosis atrium,auric append&vent/curr comp foll acute MI",res15: Myocardial Infarction,diagnostic
Read,G380.00,Postoperative transmural MI anterior wall,res15: Myocardial Infarction,diagnostic
Read,G37..00,Cardiac syndrome X,res15: Myocardial Infarction,diagnostic
Read,Gyu3500,[X]Subsequent MI of other sites,res15: Myocardial Infarction,diagnostic
Read,G384.00,Postoperative subendocardial MI,res15: Myocardial Infarction,diagnostic
Read,14AH.00,H/O: MI in last year,res15: Myocardial Infarction,diagnostic
Read,G301000,Acute anteroapical infarction,res15: Myocardial Infarction,diagnostic
Read,Gyu3100,[X]Other current complications following acute myocard infarct,res15: Myocardial Infarction,diagnostic
Read,G38z.00,"Postoperative MI, unspecified",res15: Myocardial Infarction,diagnostic
