Coding System (Read),Codes,Description,Entity type,Category
Read,E102500,Catatonic schizophrenia in remission,res25: P13_psychosis,diagnostic
Read,E103.00,Paranoid schizophrenia,res25: P13_psychosis,diagnostic
Read,E015.00,Alcoholic paranoia,res25: P13_psychosis,diagnostic
Read,E102z00,Catatonic schizophrenia NOS,res25: P13_psychosis,diagnostic
Read,E013.00,Alcohol withdrawal hallucinosis,res25: P13_psychosis,diagnostic
Read,E021100,Drug-induced hallucinosis,res25: P13_psychosis,diagnostic
Read,E01z.00,Alcoholic psychosis NOS,res25: P13_psychosis,diagnostic
Read,E103000,Unspecified paranoid schizophrenia,res25: P13_psychosis,diagnostic
Read,E103300,Acute exacerbation of subchronic paranoid schizophrenia,res25: P13_psychosis,diagnostic
Read,E021000,Drug-induced paranoid state,res25: P13_psychosis,diagnostic
Read,E103200,Chronic paranoid schizophrenia,res25: P13_psychosis,diagnostic
Read,E021.00,Drug-induced paranoia or hallucinatory states,res25: P13_psychosis,diagnostic
Read,Eu20311,[X]Atypical schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu20300,[X]Undifferentiated schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu20214,[X]Schizophrenic flexibilatis cerea,res25: P13_psychosis,diagnostic
Read,E030400,"Acute confusional state, of cerebrovascular origin",res25: P13_psychosis,diagnostic
Read,Eu20400,[X]Post-schizophrenic depression,res25: P13_psychosis,diagnostic
Read,1BH0.00,Delusion of persecution,res25: P13_psychosis,diagnostic
Read,1BH..11,Delusion,res25: P13_psychosis,diagnostic
Read,1BH..00,Delusions,res25: P13_psychosis,diagnostic
Read,Eu20z00,"[X]Schizophrenia, unspecified",res25: P13_psychosis,diagnostic
Read,E030300,"Acute confusional state, of metabolic origin",res25: P13_psychosis,diagnostic
Read,E123.11,Folie a deux,res25: P13_psychosis,diagnostic
Read,E114200,"Bipolar affective disorder, currently manic, moderate",res25: P13_psychosis,diagnostic
Read,E10y.11,Cenesthopathic schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu20212,[X]Schizophrenic catalepsy,res25: P13_psychosis,diagnostic
Read,E030200,"Acute confusional state, of endocrine origin",res25: P13_psychosis,diagnostic
Read,E030100,"Acute confusional state, of infective origin",res25: P13_psychosis,diagnostic
Read,Eu20213,[X]Schizophrenic catatonia,res25: P13_psychosis,diagnostic
Read,Eu12500,[X]Mental & behav dis due to cannabinoids: psychotic disordr,res25: P13_psychosis,diagnostic
Read,E031.11,Delirium - subacute organic,res25: P13_psychosis,diagnostic
Read,E10y.00,Other schizophrenia,res25: P13_psychosis,diagnostic
Read,E105z00,Latent schizophrenia NOS,res25: P13_psychosis,diagnostic
Read,E107000,Unspecified schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,E031.00,Subacute confusional state,res25: P13_psychosis,diagnostic
Read,Eu18500,[X]Mental & behav dis due to vol solvents: psychotic disordr,res25: P13_psychosis,diagnostic
Read,E030z00,Acute confusional state NOS,res25: P13_psychosis,diagnostic
Read,Eu11500,[X]Mental & behav dis due to use opioids: psychotic disorder,res25: P13_psychosis,diagnostic
Read,E031100,"Subacute confusional state, of infective origin",res25: P13_psychosis,diagnostic
Read,E106.00,Residual schizophrenia,res25: P13_psychosis,diagnostic
Read,E107.11,Cyclic schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu11400,[X]Men & behav dis due opioid: withdrawl state with delirium,res25: P13_psychosis,diagnostic
Read,E107.00,Schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu10500,[X]Mental & behav dis due to use alcohol: psychotic disorder,res25: P13_psychosis,diagnostic
Read,E107z00,Schizo-affective schizophrenia NOS,res25: P13_psychosis,diagnostic
Read,E107100,Subchronic schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,E107200,Chronic schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,E107300,Acute exacerbation subchronic schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,E107500,Schizo-affective schizophrenia in remission,res25: P13_psychosis,diagnostic
Read,E107400,Acute exacerbation of chronic schizo-affective schizophrenia,res25: P13_psychosis,diagnostic
Read,E10yz00,Other schizophrenia NOS,res25: P13_psychosis,diagnostic
Read,E114100,"Bipolar affective disorder, currently manic, mild",res25: P13_psychosis,diagnostic
Read,E111200,"Recurrent manic episodes, moderate",res25: P13_psychosis,diagnostic
Read,E10y100,Coenesthopathic schizophrenia,res25: P13_psychosis,diagnostic
Read,E10y000,Atypical schizophrenia,res25: P13_psychosis,diagnostic
Read,E111100,"Recurrent manic episodes, mild",res25: P13_psychosis,diagnostic
Read,E10z.00,Schizophrenia NOS,res25: P13_psychosis,diagnostic
Read,E111.00,Recurrent manic episodes,res25: P13_psychosis,diagnostic
Read,E111000,"Recurrent manic episodes, unspecified",res25: P13_psychosis,diagnostic
Read,E114000,"Bipolar affective disorder, currently manic, unspecified",res25: P13_psychosis,diagnostic
Read,E111300,"Recurrent manic episodes, severe without mention psychosis",res25: P13_psychosis,diagnostic
Read,E111600,"Recurrent manic episodes, in full remission",res25: P13_psychosis,diagnostic
Read,E111500,"Recurrent manic episodes, partial or unspecified remission",res25: P13_psychosis,diagnostic
Read,E111400,"Recurrent manic episodes, severe, with psychosis",res25: P13_psychosis,diagnostic
Read,E111z00,Recurrent manic episode NOS,res25: P13_psychosis,diagnostic
Read,E114.00,"Bipolar affective disorder, currently manic",res25: P13_psychosis,diagnostic
Read,E113400,"Recurrent major depressive episodes, severe, with psychosis",res25: P13_psychosis,diagnostic
Read,E115000,"Bipolar affective disorder, currently depressed, unspecified",res25: P13_psychosis,diagnostic
Read,E031000,"Subacute confusional state, post traumatic",res25: P13_psychosis,diagnostic
Read,E123.00,Shared paranoid disorder,res25: P13_psychosis,diagnostic
Read,E116200,"Mixed bipolar affective disorder, moderate",res25: P13_psychosis,diagnostic
Read,E115.11,Manic-depressive - now depressed,res25: P13_psychosis,diagnostic
Read,E114300,"Bipolar affect disord, currently manic, severe, no psychosis",res25: P13_psychosis,diagnostic
Read,E114500,"Bipolar affect disord,currently manic, part/unspec remission",res25: P13_psychosis,diagnostic
Read,E114400,"Bipolar affect disord, currently manic,severe with psychosis",res25: P13_psychosis,diagnostic
Read,E114600,"Bipolar affective disorder, currently manic, full remission",res25: P13_psychosis,diagnostic
Read,E115.00,"Bipolar affective disorder, currently depressed",res25: P13_psychosis,diagnostic
Read,E114z00,"Bipolar affective disorder, currently manic, NOS",res25: P13_psychosis,diagnostic
Read,E11y100,Atypical manic disorder,res25: P13_psychosis,diagnostic
Read,E115300,"Bipolar affect disord, now depressed, severe, no psychosis",res25: P13_psychosis,diagnostic
Read,E11y000,Unspecified manic-depressive psychoses,res25: P13_psychosis,diagnostic
Read,E115200,"Bipolar affective disorder, currently depressed, moderate",res25: P13_psychosis,diagnostic
Read,E115100,"Bipolar affective disorder, currently depressed, mild",res25: P13_psychosis,diagnostic
Read,E116100,"Mixed bipolar affective disorder, mild",res25: P13_psychosis,diagnostic
Read,E115500,"Bipolar affect disord, now depressed, part/unspec remission",res25: P13_psychosis,diagnostic
Read,E116000,"Mixed bipolar affective disorder, unspecified",res25: P13_psychosis,diagnostic
Read,E115400,"Bipolar affect disord, now depressed, severe with psychosis",res25: P13_psychosis,diagnostic
Read,E115600,"Bipolar affective disorder, now depressed, in full remission",res25: P13_psychosis,diagnostic
Read,E116.00,Mixed bipolar affective disorder,res25: P13_psychosis,diagnostic
Read,E115z00,"Bipolar affective disorder, currently depressed, NOS",res25: P13_psychosis,diagnostic
Read,E116600,"Mixed bipolar affective disorder, in full remission",res25: P13_psychosis,diagnostic
Read,E122.00,Paraphrenia,res25: P13_psychosis,diagnostic
Read,E11y.00,Other and unspecified manic-depressive psychoses,res25: P13_psychosis,diagnostic
Read,E116300,"Mixed bipolar affective disorder, severe, without psychosis",res25: P13_psychosis,diagnostic
Read,E116500,"Mixed bipolar affective disorder, partial/unspec remission",res25: P13_psychosis,diagnostic
Read,E116400,"Mixed bipolar affective disorder, severe, with psychosis",res25: P13_psychosis,diagnostic
Read,E117200,"Unspecified bipolar affective disorder, moderate",res25: P13_psychosis,diagnostic
Read,E116z00,"Mixed bipolar affective disorder, NOS",res25: P13_psychosis,diagnostic
Read,E117100,"Unspecified bipolar affective disorder, mild",res25: P13_psychosis,diagnostic
Read,E117000,"Unspecified bipolar affective disorder, unspecified",res25: P13_psychosis,diagnostic
Read,E117.00,Unspecified bipolar affective disorder,res25: P13_psychosis,diagnostic
Read,E117z00,"Unspecified bipolar affective disorder, NOS",res25: P13_psychosis,diagnostic
Read,E121.00,Chronic paranoid psychosis,res25: P13_psychosis,diagnostic
Read,E117600,"Unspecified bipolar affective disorder, in full remission",res25: P13_psychosis,diagnostic
Read,E117300,"Unspecified bipolar affective disorder, severe, no psychosis",res25: P13_psychosis,diagnostic
Read,E117500,"Unspecified bipolar affect disord, partial/unspec remission",res25: P13_psychosis,diagnostic
Read,E117400,"Unspecified bipolar affective disorder,severe with psychosis",res25: P13_psychosis,diagnostic
Read,E03yz00,Other transient organic psychoses NOS,res25: P13_psychosis,diagnostic
Read,Eu20211,[X]Catatonic stupor,res25: P13_psychosis,diagnostic
Read,Eu05000,[X]Organic hallucinosis,res25: P13_psychosis,diagnostic
Read,Eu10411,"[X]Delirium tremens, alcohol induced",res25: P13_psychosis,diagnostic
Read,E1z..00,Non-organic psychosis NOS,res25: P13_psychosis,diagnostic
Read,E11z.00,Other and unspecified affective psychoses,res25: P13_psychosis,diagnostic
Read,E11yz00,Other and unspecified manic-depressive psychoses NOS,res25: P13_psychosis,diagnostic
Read,E1y..00,Other specified non-organic psychoses,res25: P13_psychosis,diagnostic
Read,Eu16711,[X]Post hallucinogen perception disorder,res25: P13_psychosis,diagnostic
Read,Eu10700,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,res25: P13_psychosis,diagnostic
Read,Eu20200,[X]Catatonic schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu05200,[X]Organic delusional [schizophrenia-like] disorder,res25: P13_psychosis,diagnostic
Read,E110.00,"Manic disorder, single episode",res25: P13_psychosis,diagnostic
Read,Eu11700,[X]Men & beh dis due opioids: resid & late-onset psychot dis,res25: P13_psychosis,diagnostic
Read,Eu15700,[X]Mnt/bh dis oth stm inc caffne resid/late-onset psycht dis,res25: P13_psychosis,diagnostic
Read,Eu14700,[X]Men & beh dis due cocaine: resid & late-onset psychot dis,res25: P13_psychosis,diagnostic
Read,Eu12700,[X]Mnt/bh dis due cannabinds: resid & late-onset psychot dis,res25: P13_psychosis,diagnostic
Read,Eu19700,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis,res25: P13_psychosis,diagnostic
Read,E03y300,Unspecified puerperal psychosis,res25: P13_psychosis,diagnostic
Read,Eu20011,[X]Paraphrenic schizophrenia,res25: P13_psychosis,diagnostic
Read,E11y300,Other mixed manic-depressive psychoses,res25: P13_psychosis,diagnostic
Read,E11y200,Atypical depressive disorder,res25: P13_psychosis,diagnostic
Read,Eu20000,[X]Paranoid schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu20.00,[X]Schizophrenia,res25: P13_psychosis,diagnostic
Read,E031300,"Subacute confusional state, of metabolic origin",res25: P13_psychosis,diagnostic
Read,Eu20100,[X]Hebephrenic schizophrenia,res25: P13_psychosis,diagnostic
Read,E03y200,Organic affective syndrome,res25: P13_psychosis,diagnostic
Read,Eu20y13,[X]Schizophrenifrm psychos NOS,res25: P13_psychosis,diagnostic
Read,Eu20111,[X]Disorganised schizophrenia,res25: P13_psychosis,diagnostic
Read,E03y100,Organic hallucinosis syndrome,res25: P13_psychosis,diagnostic
Read,E031z00,Subacute confusional state NOS,res25: P13_psychosis,diagnostic
Read,E031400,"Subacute confusional state, of cerebrovascular origin",res25: P13_psychosis,diagnostic
Read,E03y000,Organic delusional syndrome,res25: P13_psychosis,diagnostic
Read,E03y.00,Other transient organic psychoses,res25: P13_psychosis,diagnostic
Read,E110100,"Single manic episode, mild",res25: P13_psychosis,diagnostic
Read,E13y.00,Other reactive psychoses,res25: P13_psychosis,diagnostic
Read,Eu10400,[X]Men & behav dis due alcohl: withdrawl state with delirium,res25: P13_psychosis,diagnostic
Read,E110000,"Single manic episode, unspecified",res25: P13_psychosis,diagnostic
Read,Eu20y12,[X]Schizophreniform disord NOS,res25: P13_psychosis,diagnostic
Read,E110400,"Single manic episode, severe, with psychosis",res25: P13_psychosis,diagnostic
Read,E133.00,Acute paranoid reaction,res25: P13_psychosis,diagnostic
Read,E110300,"Single manic episode, severe without mention of psychosis",res25: P13_psychosis,diagnostic
Read,E110200,"Single manic episode, moderate",res25: P13_psychosis,diagnostic
Read,E131.00,Acute hysterical psychosis,res25: P13_psychosis,diagnostic
Read,E110600,Single manic episode in full remission,res25: P13_psychosis,diagnostic
Read,E112400,"Single major depressive episode, severe, with psychosis",res25: P13_psychosis,diagnostic
Read,E110z00,"Manic disorder, single episode NOS",res25: P13_psychosis,diagnostic
Read,E13y100,Brief reactive psychosis,res25: P13_psychosis,diagnostic
Read,Eu04z00,"[X]Delirium, unspecified",res25: P13_psychosis,diagnostic
Read,Eu04.14,[X]Acute / subacute organic reaction,res25: P13_psychosis,diagnostic
Read,E13y000,Psychogenic stupor,res25: P13_psychosis,diagnostic
Read,Eu20y00,[X]Other schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu04.13,[X]Acute / subacute infective psychosis,res25: P13_psychosis,diagnostic
Read,E13yz00,Other reactive psychoses NOS,res25: P13_psychosis,diagnostic
Read,Eu04.00,"[X]Delirium, not induced by alcohol+other psychoactive subs",res25: P13_psychosis,diagnostic
Read,Eu04.12,"[X]Acute / subacute confusional state, nonalcoholic",res25: P13_psychosis,diagnostic
Read,Eu04.11,[X]Acute / subacute brain syndrome,res25: P13_psychosis,diagnostic
Read,Eu04.15,[X]Acute / subacute psycho-organic reaction,res25: P13_psychosis,diagnostic
Read,Eu20500,[X]Residual schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu04y00,[X]Other delirium,res25: P13_psychosis,diagnostic
Read,Eu20600,[X]Simple schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu04100,[X]Delirium superimposed on dementia,res25: P13_psychosis,diagnostic
Read,Eu20511,[X]Chronic undifferentiated schizophrenia,res25: P13_psychosis,diagnostic
Read,Eu04000,"[X]Delirium not superimposed on dementia, so described",res25: P13_psychosis,diagnostic
Read,Eu10512,[X]Alcoholic jealousy,res25: P13_psychosis,diagnostic
Read,Eu10511,[X]Alcoholic hallucinosis,res25: P13_psychosis,diagnostic
Read,Eu10514,[X]Alcoholic psychosis NOS,res25: P13_psychosis,diagnostic
Read,Eu10513,[X]Alcoholic paranoia,res25: P13_psychosis,diagnostic
Read,E110.11,Hypomanic psychoses,res25: P13_psychosis,diagnostic
