Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,c66a.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c31x.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c1E7.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c61u.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c1C4.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c61O.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c13T.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c31G.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c14j.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c61i.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,9NI8.00,Asthma outreach clinic,res43: asthma_kontopantelis_bmjqs2012,test
Read,c135.00,Diabetes insipidus,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c61x.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c13o.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,66YC.00,Absent from work or school due to asthma,res43: asthma_kontopantelis_bmjqs2012,symptom
Read,c65f.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,663u.00,Asthma causes daytime symptoms 1 to 2 times per week,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,66Y5.00,Change in asthma management plan,res43: asthma_kontopantelis_bmjqs2012,test
Read,663n.00,Asthma treatment compliance satisfactory,res43: asthma_kontopantelis_bmjqs2012,drug
Read,663e.00,Asthma restricts exercise,res43: asthma_kontopantelis_bmjqs2012,symptom
Read,c617.00,BECOTIDE 100 inh 100micrograms/actuation,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c663.00,BECOTIDE EASI-BREATHE breath act inh 100micrograms/actuation,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c13I.00,AIROMIR cfc free inh 100micrograms/inhalation,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c61t.00,BECLOMETASONE inh 250micrograms/actuation,res43: asthma_kontopantelis_bmjqs2012,drug
Read,8H2P.00,"Emergency admission, asthma",res43: asthma_kontopantelis_bmjqs2012,test
Read,663V.00,Asthma severity,res43: asthma_kontopantelis_bmjqs2012,test
Read,8791.00,Further asthma - drug prevent.,res43: asthma_kontopantelis_bmjqs2012,drug
Read,663Q.00,Asthma not limiting activities,res43: asthma_kontopantelis_bmjqs2012,symptom
Read,663N200,Asthma disturbs sleep frequently,res43: asthma_kontopantelis_bmjqs2012,symptom
Read,H331.00,Intrinsic asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,9OJA.11,Asthma monitored,res43: asthma_kontopantelis_bmjqs2012,test
Read,663W.00,Asthma prophylactic medication used,res43: asthma_kontopantelis_bmjqs2012,drug
Read,173c.00,Occupational asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H312000,Chronic asthmatic bronchitis,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330111,Extrinsic asthma with asthma attack,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,663V300,Severe asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330z00,Extrinsic asthma NOS,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,663V100,Mild asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33zz00,Asthma NOS,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33zz12,Allergic asthma NEC,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33..00,Asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,173A.00,Exercise induced asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330.12,Childhood asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H331111,Intrinsic asthma with asthma attack,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330.14,Pollen asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33zz11,Exercise induced asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33..11,Bronchial asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,212G.00,Asthma resolved,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330100,Extrinsic asthma with status asthmaticus,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H331.11,Late onset asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H35y600,Sequoiosis (red-cedar asthma),res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33z.11,Hyperreactive airways disease,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,8798.00,Asthma control step 5,res43: asthma_kontopantelis_bmjqs2012,test
Read,663..11,Asthma monitoring,res43: asthma_kontopantelis_bmjqs2012,test
Read,H33z100,Asthma attack,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,8795.00,Asthma control step 2,res43: asthma_kontopantelis_bmjqs2012,test
Read,8797.00,Asthma control step 4,res43: asthma_kontopantelis_bmjqs2012,test
Read,9OJA.00,Asthma monitoring check done,res43: asthma_kontopantelis_bmjqs2012,test
Read,663U.00,Asthma management plan given,res43: asthma_kontopantelis_bmjqs2012,test
Read,663p.00,Asthma treatment compliance unsatisfactory,res43: asthma_kontopantelis_bmjqs2012,drug
Read,663s.00,Asthma never causes daytime symptoms,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,c648.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,c332.00,Other paraproteinaemias,res43: asthma_kontopantelis_bmjqs2012,drug
Read,cA11.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,cA15.00,,res43: asthma_kontopantelis_bmjqs2012,drug
Read,H35y700,Wood asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,663j.00,Asthma - currently active,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,2126200,Asthma resolved,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H47y000,Detergent asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33z.00,Asthma unspecified,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H331100,Intrinsic asthma with status asthmaticus,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330.13,Hay fever with asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H331000,Intrinsic asthma without status asthmaticus,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330.00,Extrinsic (atopic) asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H33z200,Late-onset asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330011,Hay fever with asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H332.00,Mixed asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,663V000,Occasional asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H331z00,Intrinsic asthma NOS,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330000,Extrinsic asthma without status asthmaticus,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,663V200,Moderate asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
Read,H330.11,Allergic asthma,res43: asthma_kontopantelis_bmjqs2012,diagnostic
