Coding System (Read),Codes,Description,Entity type,Category
Read,F4D3300,Eyelid discoid lupus erythematosus,res50: rheumatological disease,diagnostic
Read,14G1.00,H/O: rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,M154600,Lupus erythematosus unguium mutilans,res50: rheumatological disease,diagnostic
Read,2G27.00,O/E-hands-rheumatoid spindling,res50: rheumatological disease,diagnostic
Read,M154500,Lupus erythematosus tumidus,res50: rheumatological disease,diagnostic
Read,A170100,Tuberculosis - lupus vulgaris,res50: rheumatological disease,diagnostic
Read,F396100,Myopathy due to disseminated lupus erythematosus,res50: rheumatological disease,diagnostic
Read,A170000,Tuberculosis - lupus exedens,res50: rheumatological disease,diagnostic
Read,F371000,Polyneuropathy in disseminated lupus erythematosus,res50: rheumatological disease,diagnostic
Read,AD53000,Lupus pernio,res50: rheumatological disease,diagnostic
Read,F371200,Polyneuropathy in rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,A170.11,Lupus - tuberculous,res50: rheumatological disease,diagnostic
Read,M154400,Lupus erythematosus profundus,res50: rheumatological disease,diagnostic
Read,M154200,Lupus erythematosus migrans,res50: rheumatological disease,diagnostic
Read,H57y400,Lung disease with systemic lupus erythematosus,res50: rheumatological disease,diagnostic
Read,H570.00,Rheumatoid lung,res50: rheumatological disease,diagnostic
Read,G5y8.00,Rheumatoid myocarditis,res50: rheumatological disease,diagnostic
Read,G5yA.00,Rheumatoid carditis,res50: rheumatological disease,diagnostic
Read,H572.00,Lung disease with systemic sclerosis,res50: rheumatological disease,diagnostic
Read,M154000,Lupus erythematosus chronicus,res50: rheumatological disease,diagnostic
Read,K01x411,Lupus nephritis,res50: rheumatological disease,diagnostic
Read,K01x400,Nephrotic syndrome in systemic lupus erythematosus,res50: rheumatological disease,diagnostic
Read,M154.00,Lupus erythematosus,res50: rheumatological disease,diagnostic
Read,K0H..00,Acute scleroderma renal crisis,res50: rheumatological disease,diagnostic
Read,K0J0.00,Renal involvement in scleroderma,res50: rheumatological disease,diagnostic
Read,N000.00,Systemic lupus erythematosus,res50: rheumatological disease,diagnostic
Read,M154100,Discoid lupus erythematosus,res50: rheumatological disease,diagnostic
Read,M154300,Lupus erythematosus nodularis,res50: rheumatological disease,diagnostic
Read,M154700,Subacute cutaneous lupus erythematosus,res50: rheumatological disease,diagnostic
Read,M210000,Unspecified circumscribed scleroderma,res50: rheumatological disease,diagnostic
Read,M154z00,Lupus erythematosus NOS,res50: rheumatological disease,diagnostic
Read,M210.00,Circumscribed scleroderma,res50: rheumatological disease,diagnostic
Read,N000400,Systemic lupus erythematosus with pericarditis,res50: rheumatological disease,diagnostic
Read,N000000,Disseminated lupus erythematosus,res50: rheumatological disease,diagnostic
Read,N000300,Systemic lupus erythematosus with organ or sys involv,res50: rheumatological disease,diagnostic
Read,N000200,Drug-induced systemic lupus erythematosus,res50: rheumatological disease,diagnostic
Read,N000100,Libman-Sacks disease,res50: rheumatological disease,diagnostic
Read,N001000,Progressive systemic sclerosis,res50: rheumatological disease,diagnostic
Read,N000z00,Systemic lupus erythematosus NOS,res50: rheumatological disease,diagnostic
Read,N000500,Neonatal lupus erythematosus,res50: rheumatological disease,diagnostic
Read,N000600,Cerebral lupus,res50: rheumatological disease,diagnostic
Read,N001.12,Systemic sclerosis,res50: rheumatological disease,diagnostic
Read,N001.00,Scleroderma,res50: rheumatological disease,diagnostic
Read,N001.11,Acrosclerosis,res50: rheumatological disease,diagnostic
Read,N003X00,"Dermatopolymyositis, unspecified",res50: rheumatological disease,diagnostic
Read,N003100,Dermatopolymyositis in neoplastic disease,res50: rheumatological disease,diagnostic
Read,N010900,Pneumococcal arthritis and polyarthritis,res50: rheumatological disease,diagnostic
Read,N004.00,Polymyositis,res50: rheumatological disease,diagnostic
Read,N010800,Staphylococcal arthritis and polyarthritis,res50: rheumatological disease,diagnostic
Read,N040A00,Rheumatoid arthritis of DIP joint of finger,res50: rheumatological disease,diagnostic
Read,N040.00,Rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N040000,Rheumatoid arthritis of cervical spine,res50: rheumatological disease,diagnostic
Read,N040900,Rheumatoid arthritis of PIP joint of finger,res50: rheumatological disease,diagnostic
Read,N040800,Rheumatoid arthritis of MCP joint,res50: rheumatological disease,diagnostic
Read,N040600,Rheumatoid arthritis of distal radio-ulnar joint,res50: rheumatological disease,diagnostic
Read,N040700,Rheumatoid arthritis of wrist,res50: rheumatological disease,diagnostic
Read,N040D00,Rheumatoid arthritis of knee,res50: rheumatological disease,diagnostic
Read,N040B00,Rheumatoid arthritis of hip,res50: rheumatological disease,diagnostic
Read,N040C00,Rheumatoid arthritis of sacro-iliac joint,res50: rheumatological disease,diagnostic
Read,N040G00,Rheumatoid arthritis of subtalar joint,res50: rheumatological disease,diagnostic
Read,N040E00,Rheumatoid arthritis of tibio-fibular joint,res50: rheumatological disease,diagnostic
Read,N040F00,Rheumatoid arthritis of ankle,res50: rheumatological disease,diagnostic
Read,N040H00,Rheumatoid arthritis of talonavicular joint,res50: rheumatological disease,diagnostic
Read,N040L00,Rheumatoid arthritis of lesser MTP joint,res50: rheumatological disease,diagnostic
Read,N04X.00,"Seropositive rheumatoid arthritis, unspecified",res50: rheumatological disease,diagnostic
Read,N047.00,Seropositive errosive rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N040N00,Rheumatoid vasculitis,res50: rheumatological disease,diagnostic
Read,N040P00,Seronegative rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N040T00,Flare of rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N040R00,Rheumatoid nodule,res50: rheumatological disease,diagnostic
Read,N040Q00,Rheumatoid bursitis,res50: rheumatological disease,diagnostic
Read,N040S00,Rheumatoid arthritis - multiple joint,res50: rheumatological disease,diagnostic
Read,N043000,Juvenile rheumatoid arthropathy unspecified,res50: rheumatological disease,diagnostic
Read,N042200,Rheumatoid nodule,res50: rheumatological disease,diagnostic
Read,N042.00,Other rheumatoid arthropathy + visceral/systemic involvement,res50: rheumatological disease,diagnostic
Read,N042100,Rheumatoid lung disease,res50: rheumatological disease,diagnostic
Read,N041.00,Felty's syndrome,res50: rheumatological disease,diagnostic
Read,N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS,res50: rheumatological disease,diagnostic
Read,N043.00,Juvenile rheumatoid arthritis - Still's disease,res50: rheumatological disease,diagnostic
Read,N045500,Juvenile rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N043100,Acute polyarticular juvenile rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N043200,Pauciarticular juvenile rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N065.00,Unspecified polyarthropathy or polyarthritis,res50: rheumatological disease,diagnostic
Read,N04y012,Fibrosing alveolitis associated with rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,N04y011,Caplan's syndrome,res50: rheumatological disease,diagnostic
Read,N060.11,Endemic polyarthritis,res50: rheumatological disease,diagnostic
Read,N04y111,Sero negative polyarthritis,res50: rheumatological disease,diagnostic
Read,N2y..00,Other specified nonarticular rheumatism,res50: rheumatological disease,diagnostic
Read,N093200,Palindromic rheumatism of the upper arm,res50: rheumatological disease,diagnostic
Read,N240000,Rheumatism unspecified,res50: rheumatological disease,diagnostic
Read,N093500,Palindromic rheumatism of the pelvic region and thigh,res50: rheumatological disease,diagnostic
Read,N093400,Palindromic rheumatism of the hand,res50: rheumatological disease,diagnostic
Read,N093600,Palindromic rheumatism of the lower leg,res50: rheumatological disease,diagnostic
Read,N200.00,Giant cell arteritis with polymyalgia rheumatica,res50: rheumatological disease,diagnostic
Read,N2...00,"Rheumatism, excluding the back",res50: rheumatological disease,diagnostic
Read,N20..00,Polymyalgia rheumatica,res50: rheumatological disease,diagnostic
Read,N240z00,Rheumatism or fibrositis NOS,res50: rheumatological disease,diagnostic
Read,N240200,Muscular rheumatism,res50: rheumatological disease,diagnostic
Read,N240700,Hand rheumatism,res50: rheumatological disease,diagnostic
Read,Nyu0100,[X]Arthritis+polyarthritis due/other specfd bacterial agents,res50: rheumatological disease,diagnostic
Read,N2z..00,Nonarticular rheumatism NOS,res50: rheumatological disease,diagnostic
Read,Nyu0000,[X]Other streptococcal arthritis and polyarthritis,res50: rheumatological disease,diagnostic
Read,A985z11,Rheumatism - gonococcal,res50: rheumatological disease,diagnostic
Read,Nyu1100,[X]Other seropositive rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,Nyu1200,[X]Other specified rheumatoid arthritis,res50: rheumatological disease,diagnostic
Read,Nyu4E00,"[X]Dermatopolymyositis, unspecified",res50: rheumatological disease,diagnostic
