Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,07778001,PROGYNOVA TS 25 patch 25micrograms/24 hours (2mg/unit),hormone replacement drugs,drug
GPRD_product_code,04301002,NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 1.25mg,hormone replacement drugs,drug
GPRD_product_code,04301001,NORGESTREL & CONJUGATED OESTROGENS (EQUINE) tabs 150micrograms + 625micrograms,hormone replacement drugs,drug
GPRD_product_code,10783001,NUVELLE TS patch,hormone replacement drugs,drug
GPRD_product_code,11438001,PHYTO PROGESTERONE crm,hormone replacement drugs,drug
GPRD_product_code,04396001,NUVELLE tabs,hormone replacement drugs,drug
GPRD_product_code,07559001,NUVELLE CONTINUOUS tabs 2mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,08599001,OESTROGEL gel 0.06%,hormone replacement drugs,drug
GPRD_product_code,04660001,PENTOVIS caps 250micrograms,hormone replacement drugs,drug
GPRD_product_code,00704001,OVESTIN tabs 250micrograms,hormone replacement drugs,drug
GPRD_product_code,00704002,OVESTIN tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,09229001,PIPERAZINE OESTRONE SULPHATE + MEDROXYPROGESTERONE tabs 1.5mg + 10mg,hormone replacement drugs,drug
GPRD_product_code,07633001,PROGYNOVA TS 100 patch 100mcg/24 hour (7.6mg/unit),hormone replacement drugs,drug
GPRD_product_code,10092001,PHYTO PROGESTERONE crm 3%,hormone replacement drugs,drug
GPRD_product_code,08902001,PREMIQUE CYCLE tabs,hormone replacement drugs,drug
GPRD_product_code,00779001,PREMARIN tabs 625micrograms,hormone replacement drugs,drug
GPRD_product_code,00779003,PREMARIN tabs 2.5mg,hormone replacement drugs,drug
GPRD_product_code,00779002,PREMARIN tabs 1.25mg,hormone replacement drugs,drug
GPRD_product_code,00780001,PREMPAK 0.625 tabs,hormone replacement drugs,drug
GPRD_product_code,02542002,PROGYNOVA tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,08885001,PREMIQUE tabs 625micrograms + 5mg,hormone replacement drugs,drug
GPRD_product_code,12450001,PREMIQUE LOW DOSE tabs 300micrograms + 1.5mg,hormone replacement drugs,drug
GPRD_product_code,01159001,PREMPAK 1.25 tabs,hormone replacement drugs,drug
GPRD_product_code,02542001,PROGYNOVA tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,01160001,PREMPAK -C 1.25 tabs,hormone replacement drugs,drug
GPRD_product_code,01107001,PREMPAK -C 0.625 tabs,hormone replacement drugs,drug
GPRD_product_code,04659001,QUINESTRADOL caps 250micrograms,hormone replacement drugs,drug
GPRD_product_code,11164001,PROGYNOVA TS 50 patch 50mcg/24hours (3.8 mg/unit),hormone replacement drugs,drug
GPRD_product_code,02237001,ZUMENON tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,09180002,PROGYNOVA TS forte patch 100mcg/24 hour (7.6mg/unit),hormone replacement drugs,drug
GPRD_product_code,10098001,PRO-JUVEN crm 3%,hormone replacement drugs,drug
GPRD_product_code,08439001,PRO-JUVEN crm 1.5%,hormone replacement drugs,drug
GPRD_product_code,09180001,PROGYNOVA TS patch 50mcg/24hours (3.8 mg/unit),hormone replacement drugs,drug
GPRD_product_code,11084001,SANDRENA gel 0.1%,hormone replacement drugs,drug
GPRD_product_code,02237002,ZUMENON tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,11457001,RALOXIFENE HCl tabs 60mg,hormone replacement drugs,drug
GPRD_product_code,04661001,QUINESTROL tabs 4mg,hormone replacement drugs,drug
GPRD_product_code,06684001,TIBOLONE tabs 2.5mg,hormone replacement drugs,drug
GPRD_product_code,02517001,TRISEQUENS tabs,hormone replacement drugs,drug
GPRD_product_code,02517002,TRISEQUENS forte tabs,hormone replacement drugs,drug
GPRD_product_code,08648001,TRIDESTRA tabs,hormone replacement drugs,drug
GPRD_product_code,05747007,CONJUGATED OESTROGENS 625/NORGESTREL 500 MCG TAB,hormone replacement drugs,drug
GPRD_product_code,06235007,CONJUGATED OESTROGENS / NORGESTREL 1.25 MG TAB,hormone replacement drugs,drug
GPRD_product_code,04636007,OVESTIN .25 MG TAB,hormone replacement drugs,drug
GPRD_product_code,03253007,PREMARIN 1.25MG/NORGESTREL 0.15MG MG TAB,hormone replacement drugs,drug
GPRD_product_code,02052007,PREMARIN 0.625MG/NORGESTREL 0.15MG MG TAB,hormone replacement drugs,drug
GPRD_product_code,13168001,ANGELIQ FC tab,hormone replacement drugs,drug
GPRD_product_code,11064001,AERODIOL nasal spray 150micrograms/actuation,hormone replacement drugs,drug
GPRD_product_code,10046001,ADGYN ESTRO tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,08671001,ADGYN COMBI tabs 2mg + (2mg + 1mg),hormone replacement drugs,drug
GPRD_product_code,13941001,BEDOL tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,01328001,BENZTRONE inj 1mg/ml,hormone replacement drugs,drug
GPRD_product_code,02234002,CLIMAGEST tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,05483001,ESTRADERM TTS patch 25micrograms/24 hours (2mg/unit),hormone replacement drugs,drug
GPRD_product_code,01328002,BENZTRONE inj 5mg/ml,hormone replacement drugs,drug
GPRD_product_code,02234001,CLIMAGEST tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,05262002,CLIMAVAL tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,05262001,CLIMAVAL tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,09476001,CLIMESSE tabs 2mg + 0.7mg,hormone replacement drugs,drug
GPRD_product_code,13949001,CLINORETTE tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,08903001,CONJUGAT OESTROGE EQUI & (CONJUGAT OESTROGE EQUI + MEDROXYPROGESTERO ACETAT tab 625 micrograms + (62,hormone replacement drugs,drug
GPRD_product_code,02541001,CYCLO-PROGYNOVA tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,08886001,CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE (continuous combined) tabs 625micrograms ,hormone replacement drugs,drug
GPRD_product_code,05527001,CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 625micrograms + 150micrograms,hormone replacement drugs,drug
GPRD_product_code,05527002,CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 1.25mg + 150micrograms,hormone replacement drugs,drug
GPRD_product_code,12449001,CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE (continuous combined) tabs 300micrograms ,hormone replacement drugs,drug
GPRD_product_code,12046001,CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE tabs 625micrograms + 10mg,hormone replacement drugs,drug
GPRD_product_code,03390001,CONJUGATED OESTROGENS EQUINE tabs 625micrograms,hormone replacement drugs,drug
GPRD_product_code,03390002,CONJUGATED OESTROGENS EQUINE tabs 1.25mg,hormone replacement drugs,drug
GPRD_product_code,03390003,CONJUGATED OESTROGENS EQUINE tabs 2.5mg,hormone replacement drugs,drug
GPRD_product_code,02541002,CYCLO-PROGYNOVA tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,09126001,ELLESTE-DUET tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,10917003,DERMESTRIL patch 100micrograms/24 hours (8mg/unit),hormone replacement drugs,drug
GPRD_product_code,10790001,DERMESTRIL SEPTEM patch 25micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,10917001,DERMESTRIL patch 25micrograms/24 hours (2mg/unit),hormone replacement drugs,drug
GPRD_product_code,10917002,DERMESTRIL patch 50micrograms/24 hours (4mg/unit),hormone replacement drugs,drug
GPRD_product_code,03607002,DIENESTROL tabs 5mg,hormone replacement drugs,drug
GPRD_product_code,10790003,DERMESTRIL SEPTEM patch 75micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,10790002,DERMESTRIL SEPTEM patch 50micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,03607001,DIENESTROL tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,13167001,DROSPIRENONE + ESTRADIOL tabs 2mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,09126002,ELLESTE-DUET tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,11679001,ELLESTE-DUET CONTI tabs 2mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,05483003,ESTRADERM TTS patch 100micrograms/24 hours (8mg/unit),hormone replacement drugs,drug
GPRD_product_code,11171001,ELLESTE-SOLO MX 40 patch 40micrograms/24 hours (1.25mg/unit),hormone replacement drugs,drug
GPRD_product_code,09758003,ESTRADERM MX patch 100micrograms/24hrs (3.0mg/unit),hormone replacement drugs,drug
GPRD_product_code,09124001,ELLESTE-SOLO tabs 1mg,hormone replacement drugs,drug
GPRD_product_code,11173001,ELLESTE-SOLO MX 80 patch 80mcg/24 hours (2.5mg/unit),hormone replacement drugs,drug
GPRD_product_code,09124002,ELLESTE-SOLO tabs 2mg,hormone replacement drugs,drug
GPRD_product_code,02267001,ESTRACOMBI TTS patch,hormone replacement drugs,drug
GPRD_product_code,10372001,ESTRADERM MX patch 75micrograms/24 hours (2.25mg/unit),hormone replacement drugs,drug
GPRD_product_code,09758001,ESTRADERM MX patch 25micrograms/24 hours (0.75mg/unit),hormone replacement drugs,drug
GPRD_product_code,09758002,ESTRADERM MX patch 50micrograms/24 hours(1.5mg/unit),hormone replacement drugs,drug
GPRD_product_code,09916001,ESTRADIOL + NORETHISTERONE ACETATE - TWICE WEEKLY patch (50mcg + 170mcg)/24 hr,hormone replacement drugs,drug
GPRD_product_code,08611003,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 20mg),hormone replacement drugs,drug
GPRD_product_code,08611002,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 10 mg),hormone replacement drugs,drug
GPRD_product_code,07828001,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + 5mg,hormone replacement drugs,drug
GPRD_product_code,09752003,ESTRADIOL TWICE WEEKLY patch 100micrograms/24hrs (3.0mg/unit),hormone replacement drugs,drug
GPRD_product_code,07037003,ESTRADIOL TWICE WEEKLY transdermal patch 40micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,02240001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+250mcg/24,hormone replacement drugs,drug
GPRD_product_code,08530001,ESTRADIOL & (ESTRADIOL + LEVONORGESTREL) ONCE WEEKLY patch 50mcg/24hrs + (50mcg+10mcg/24hrs),hormone replacement drugs,drug
GPRD_product_code,05838002,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic forte tabs 4mg + (4mg + 1mg) + (1mg,hormone replacement drugs,drug
GPRD_product_code,10787001,ESTRADIOL & (ESTRADIOL + LEVONORGESTREL) TWICE WEEKLY patch 80mcg/24hrs + (50mcg+20mcg/24hr),hormone replacement drugs,drug
GPRD_product_code,05838001,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic tabs 2mg + (2mg + 1mg) + (1mg),hormone replacement drugs,drug
GPRD_product_code,08453001,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) tabs 2mg + (2mg + 1mg),hormone replacement drugs,drug
GPRD_product_code,08692002,ESTRADIOL & DYDROGESTERONE patch+tab 40mcg/24 hours + 10mg,hormone replacement drugs,drug
GPRD_product_code,00236001,ESTRADIOL + LEVONORGESTREL - TWICE WEEKLY patch 50micrograms + 20micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,08692001,ESTRADIOL & DYDROGESTERONE patch+tab 80mcg/24 hours + 10mg,hormone replacement drugs,drug
GPRD_product_code,02240003,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+170mcg/24,hormone replacement drugs,drug
GPRD_product_code,14032001,ESTRADIOL TWICE WEEKLY transdermal patch 25micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,10418001,ESTRADIOL + LEVONORGESTREL - ONCE WEEKLY patch 50micrograms + 10micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,02240002,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY treatment pack,hormone replacement drugs,drug
GPRD_product_code,07748001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 1mg + (1mg + 1mg),hormone replacement drugs,drug
GPRD_product_code,08913001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 2mg + (2mg + 1 mg),hormone replacement drugs,drug
GPRD_product_code,10196001,ESTRADIOL + DYDROGESTERONE tabs 1mg + 5mg,hormone replacement drugs,drug
GPRD_product_code,10640001,ESTRADIOL + DYDROGESTERONE tabs 1mg + 10mg,hormone replacement drugs,drug
GPRD_product_code,10642001,ESTRADIOL + DYDROGESTERONE tabs 2mg + 20mg,hormone replacement drugs,drug
GPRD_product_code,10641001,ESTRADIOL + DYDROGESTERONE tabs 2mg + 10mg,hormone replacement drugs,drug
GPRD_product_code,03253001,ESTRADIOL + ESTRONE & ESTRIOL tabs,hormone replacement drugs,drug
GPRD_product_code,08587003,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 0.5mg,hormone replacement drugs,drug
GPRD_product_code,07414001,ESTRADIOL + NORETHISTERONE patch+tab 50mcg/24hours(3.2mg/unit) + 1mg,hormone replacement drugs,drug
GPRD_product_code,09186001,ESTRADIOL ACETATE vaginal ring 50micrograms/24 hours(12.4mg/unit),hormone replacement drugs,drug
GPRD_product_code,08600002,ESTRADIOL gel 0.1%,hormone replacement drugs,drug
GPRD_product_code,08600001,ESTRADIOL gel 0.06%,hormone replacement drugs,drug
GPRD_product_code,08587001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,11062001,ESTRADIOL HEMIHYDRATE nasal spray 150micrograms/actuation,hormone replacement drugs,drug
GPRD_product_code,10599001,ESTRADIOL HEMIHYDRATE + NORETHISTERONE tabs 1mg + 0.5mg,hormone replacement drugs,drug
GPRD_product_code,01531009,ESTRADIOL implant 25mg [ORGANON],hormone replacement drugs,drug
GPRD_product_code,01088003,ESTRADIOL implant 100mg,hormone replacement drugs,drug
GPRD_product_code,10417001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 4mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,08125001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 1mg,hormone replacement drugs,drug
GPRD_product_code,01088001,ESTRADIOL implant 25mg,hormone replacement drugs,drug
GPRD_product_code,01531011,ESTRADIOL implant 100mg [ORGANON],hormone replacement drugs,drug
GPRD_product_code,09165002,ESTRADIOL ONCE WEEKLY patch 100mcg/24 hours (3.0mg/unit),hormone replacement drugs,drug
GPRD_product_code,01088002,ESTRADIOL implant 50mg,hormone replacement drugs,drug
GPRD_product_code,09164003,ESTRADIOL ONCE WEEKLY patch 100mcg/24 hour (7.6mg/unit),hormone replacement drugs,drug
GPRD_product_code,01531010,ESTRADIOL implant 50mg [ORGANON],hormone replacement drugs,drug
GPRD_product_code,11668002,ESTRADIOL TWICE WEEKLY patch 100mcg/24 hours (3.0mg/unit),hormone replacement drugs,drug
GPRD_product_code,03251001,ESTRADIOL inj 1mg/ml,hormone replacement drugs,drug
GPRD_product_code,03251002,ESTRADIOL inj 5mg/ml,hormone replacement drugs,drug
GPRD_product_code,09164001,ESTRADIOL ONCE WEEKLY patch 50micrograms/24 hours(1.5mg/unit),hormone replacement drugs,drug
GPRD_product_code,09164002,ESTRADIOL ONCE WEEKLY patch 50mcg/24hours (3.8 mg/unit),hormone replacement drugs,drug
GPRD_product_code,14025001,ESTRADIOL transdermal patch 75micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,08909002,ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4.33mg/unit),hormone replacement drugs,drug
GPRD_product_code,14023001,ESTRADIOL transdermal patch 25micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,14033001,ESTRADIOL ONCE WEEKLY transdermal patch 50micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,08587002,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 0.7mg,hormone replacement drugs,drug
GPRD_product_code,09165003,ESTRADIOL ONCE WEEKLY transdermal patch 25micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,14036001,ESTRADIOL ONCE WEEKLY transdermal patch 100micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,09165001,ESTRADIOL ONCE WEEKLY transdermal patch 75micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,14026001,ESTRADIOL transdermal patch 100micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,08319001,ESTRADIOL + NORETHISTERONE ACETATE patch+tab 50mcg/24hours(4mg/unit) + 1mg,hormone replacement drugs,drug
GPRD_product_code,14037001,ESTRADIOL TWICE WEEKLY transdermal patch 100micrograms/24 hours,hormone replacement drugs,drug
GPRD_product_code,03252003,ESTRADIOL patch 40micrograms/24 hours (1.25mg/unit),hormone replacement drugs,drug
GPRD_product_code,10639001,ESTRADIOL tabs 4mg,hormone replacement drugs,drug
