Coding System (Read),Codes,Description,Entity type,Category
Read,G351.00,Subsequent myocardial infarction of inferior wall,res56: Cardiovascular Disease,diagnostic
Read,G350.00,Subsequent myocardial infarction of anterior wall,res56: Cardiovascular Disease,diagnostic
Read,G360.00,Haemopericardium/current comp folow acut myocard infarct,res56: Cardiovascular Disease,diagnostic
Read,G35X.00,Subsequent myocardial infarction of unspecified site,res56: Cardiovascular Disease,diagnostic
Read,G363.00,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI,res56: Cardiovascular Disease,diagnostic
Read,G365.00,Rupture papillary muscle/curr comp fol acute myocard infarct,res56: Cardiovascular Disease,diagnostic
Read,G38..00,Postoperative myocardial infarction,res56: Cardiovascular Disease,diagnostic
Read,G73z011,Claudication,res56: Cardiovascular Disease,diagnostic
Read,G613.00,Cerebellar haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G61..11,CVA - cerebrovascular accid due to intracerebral haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G617.00,"Intracerebral haemorrhage, intraventricular",res56: Cardiovascular Disease,diagnostic
Read,G63..00,Precerebral arterial occlusion,res56: Cardiovascular Disease,diagnostic
Read,G575.11,Cardio-respiratory arrest,res56: Cardiovascular Disease,diagnostic
Read,G311.11,Crescendo angina,res56: Cardiovascular Disease,diagnostic
Read,G61..00,Intracerebral haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G575.00,Cardiac arrest,res56: Cardiovascular Disease,diagnostic
Read,G575.12,Asystole,res56: Cardiovascular Disease,diagnostic
Read,G575z00,"Cardiac arrest, unspecified",res56: Cardiovascular Disease,diagnostic
Read,G575100,"Sudden cardiac death, so described",res56: Cardiovascular Disease,diagnostic
Read,G612.00,Basal nucleus haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G61..12,Stroke due to intracerebral haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G610.00,Cortical haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G611.00,Internal capsule haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G615.00,Bulbar haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G616.00,External capsule haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G614.00,Pontine haemorrhage,res56: Cardiovascular Disease,diagnostic
Read,G311.00,Preinfarction syndrome,res56: Cardiovascular Disease,diagnostic
Read,G3z..00,Ischaemic heart disease NOS,res56: Cardiovascular Disease,diagnostic
Read,G61X000,"Left sided intracerebral haemorrhage, unspecified",res56: Cardiovascular Disease,diagnostic
Read,G61X.00,"Intracerebral haemorrhage in hemisphere, unspecified",res56: Cardiovascular Disease,diagnostic
Read,G61z.00,Intracerebral haemorrhage NOS,res56: Cardiovascular Disease,diagnostic
Read,G618.00,"Intracerebral haemorrhage, multiple localized",res56: Cardiovascular Disease,diagnostic
Read,G61X100,"Right sided intracerebral haemorrhage, unspecified",res56: Cardiovascular Disease,diagnostic
