Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,G240.00,Secondary malignant hypertension,res21: HT,diagnostic
Read,L120000,Benign essential hypertension in preg/childb/puerp unspec,res21: HT,diagnostic
Read,G244.00,Hypertension secondary to endocrine disorders,res21: HT,diagnostic
Read,L122000,Other pre-existing hypertension in preg/childb/puerp unspec,res21: HT,diagnostic
Read,L120400,Benign essential hypertension in preg/childb/puerp +p/n comp,res21: HT,diagnostic
Read,G23z.00,Hypertensive heart and renal disease NOS,res21: HT,diagnostic
Read,G211100,Benign hypertensive heart disease with CCF,res21: HT,diagnostic
Read,G221.00,Benign hypertensive renal disease,res21: HT,diagnostic
Read,L128.00,Pre-exist hypertension compl preg childbirth and puerperium,res21: HT,diagnostic
Read,G210.00,Malignant hypertensive heart disease,res21: HT,diagnostic
Read,G241z00,Secondary benign hypertension NOS,res21: HT,diagnostic
Read,L120100,Benign essential hypertension in preg/childb/puerp - deliv,res21: HT,diagnostic
Read,G211.00,Benign hypertensive heart disease,res21: HT,diagnostic
Read,L128200,Pre-exist 2ndry hypertens comp preg childbth and puerperium,res21: HT,diagnostic
Read,G230.00,Malignant hypertensive heart and renal disease,res21: HT,diagnostic
Read,G234.00,Hyperten heart&renal dis+both(congestv)heart and renal fail,res21: HT,diagnostic
Read,G240000,Secondary malignant renovascular hypertension,res21: HT,diagnostic
Read,G241.00,Secondary benign hypertension,res21: HT,diagnostic
Read,L122.00,Other pre-existing hypertension in preg/childbirth/puerp,res21: HT,diagnostic
Read,G21z000,Hypertensive heart disease NOS without CCF,res21: HT,diagnostic
Read,L120300,Benign essential hypertension in preg/childb/puerp-not deliv,res21: HT,diagnostic
Read,G21z100,Hypertensive heart disease NOS with CCF,res21: HT,diagnostic
Read,G211000,Benign hypertensive heart disease without CCF,res21: HT,diagnostic
Read,L122z00,Other pre-existing hypertension in preg/childb/puerp NOS,res21: HT,diagnostic
Read,G231.00,Benign hypertensive heart and renal disease,res21: HT,diagnostic
Read,L121000,Renal hypertension in pregnancy/childbirth/puerp unspecified,res21: HT,diagnostic
Read,G23..00,Hypertensive heart and renal disease,res21: HT,diagnostic
Read,L121100,Renal hypertension in pregnancy/childbirth/puerp - delivered,res21: HT,diagnostic
Read,G240z00,Secondary malignant hypertension NOS,res21: HT,diagnostic
Read,G210100,Malignant hypertensive heart disease with CCF,res21: HT,diagnostic
Read,L122100,Other pre-existing hypertension in preg/childb/puerp - deliv,res21: HT,diagnostic
Read,L121.00,Renal hypertension in pregnancy/childbirth/puerperium,res21: HT,diagnostic
Read,L121z00,Renal hypertension in pregnancy/childbirth/puerperium NOS,res21: HT,diagnostic
Read,Gyu2000,[X]Other secondary hypertension,res21: HT,diagnostic
Read,Gyu2100,[X]Hypertension secondary to other renal disorders,res21: HT,diagnostic
Read,L122300,Other pre-exist hypertension in preg/childb/puerp-not deliv,res21: HT,diagnostic
Read,G210000,Malignant hypertensive heart disease without CCF,res21: HT,diagnostic
Read,L121300,Renal hypertension in preg/childbirth/puerp - not delivered,res21: HT,diagnostic
Read,G210z00,Malignant hypertensive heart disease NOS,res21: HT,diagnostic
