Coding System (Read),Codes,Description,Entity type,Category
Read,Eu3y011,[X]Mixed affective episode,res41: Bipolar disorder,diagnostic
Read,Eu3y.00,[X]Other mood affective disorders,res41: Bipolar disorder,diagnostic
Read,Eu34z00,"[X]Persistent mood affective disorder, unspecified",res41: Bipolar disorder,diagnostic
Read,Eu3y100,[X]Other recurrent mood affective disorders,res41: Bipolar disorder,diagnostic
Read,Eu3yy00,[X]Other specified mood affective disorders,res41: Bipolar disorder,diagnostic
Read,ZV11112,[V]Personal history of manic-depressive psychosis,res41: Bipolar disorder,diagnostic
Read,Eu3z.00,[X]Unspecified mood affective disorder,res41: Bipolar disorder,diagnostic
Read,ZV11111,[V]Personal history of manic-depressive psychosis,res41: Bipolar disorder,diagnostic
Read,Eu3z.11,[X]Affective psychosis NOS,res41: Bipolar disorder,diagnostic
Read,E115600,"Bipolar affective disorder, now depressed, in full remission",res41: Bipolar disorder,diagnostic
Read,E116000,"Mixed bipolar affective disorder, unspecified",res41: Bipolar disorder,diagnostic
Read,E116.00,Mixed bipolar affective disorder,res41: Bipolar disorder,diagnostic
Read,E115500,"Bipolar affect disord, now depressed, part/unspec remission",res41: Bipolar disorder,diagnostic
Read,E11..00,Affective psychoses,res41: Bipolar disorder,diagnostic
Read,6657.12,Started lithium,res41: Bipolar disorder,diagnostic
Read,6657.11,Lithium monitoring,res41: Bipolar disorder,diagnostic
Read,6657.00,On lithium,res41: Bipolar disorder,diagnostic
Read,1S42.00,Manic mood,res41: Bipolar disorder,diagnostic
Read,146D.00,H/O: manic depressive disorder,res41: Bipolar disorder,diagnostic
Read,E114000,"Bipolar affective disorder, currently manic, unspecified",res41: Bipolar disorder,diagnostic
Read,E110400,"Single manic episode, severe, with psychosis",res41: Bipolar disorder,diagnostic
Read,E11..11,Bipolar psychoses,res41: Bipolar disorder,diagnostic
Read,E115300,"Bipolar affect disord, now depressed, severe, no psychosis",res41: Bipolar disorder,diagnostic
Read,E115400,"Bipolar affect disord, now depressed, severe with psychosis",res41: Bipolar disorder,diagnostic
Read,E110300,"Single manic episode, severe without mention of psychosis",res41: Bipolar disorder,diagnostic
Read,E110.11,Hypomanic psychoses,res41: Bipolar disorder,diagnostic
Read,E11..13,Manic psychoses,res41: Bipolar disorder,diagnostic
Read,E110.00,"Manic disorder, single episode",res41: Bipolar disorder,diagnostic
Read,E110200,"Single manic episode, moderate",res41: Bipolar disorder,diagnostic
Read,E110000,"Single manic episode, unspecified",res41: Bipolar disorder,diagnostic
Read,E110100,"Single manic episode, mild",res41: Bipolar disorder,diagnostic
Read,E114.11,Manic-depressive - now manic,res41: Bipolar disorder,diagnostic
Read,E111200,"Recurrent manic episodes, moderate",res41: Bipolar disorder,diagnostic
Read,E110z00,"Manic disorder, single episode NOS",res41: Bipolar disorder,diagnostic
Read,E110600,Single manic episode in full remission,res41: Bipolar disorder,diagnostic
Read,E111100,"Recurrent manic episodes, mild",res41: Bipolar disorder,diagnostic
Read,E111.00,Recurrent manic episodes,res41: Bipolar disorder,diagnostic
Read,E111000,"Recurrent manic episodes, unspecified",res41: Bipolar disorder,diagnostic
Read,E114.00,"Bipolar affective disorder, currently manic",res41: Bipolar disorder,diagnostic
Read,E111400,"Recurrent manic episodes, severe, with psychosis",res41: Bipolar disorder,diagnostic
Read,E111300,"Recurrent manic episodes, severe without mention psychosis",res41: Bipolar disorder,diagnostic
Read,E111z00,Recurrent manic episode NOS,res41: Bipolar disorder,diagnostic
Read,E111500,"Recurrent manic episodes, partial or unspecified remission",res41: Bipolar disorder,diagnostic
Read,E111600,"Recurrent manic episodes, in full remission",res41: Bipolar disorder,diagnostic
Read,E115200,"Bipolar affective disorder, currently depressed, moderate",res41: Bipolar disorder,diagnostic
Read,E115100,"Bipolar affective disorder, currently depressed, mild",res41: Bipolar disorder,diagnostic
Read,E114400,"Bipolar affect disord, currently manic,severe with psychosis",res41: Bipolar disorder,diagnostic
Read,E114300,"Bipolar affect disord, currently manic, severe, no psychosis",res41: Bipolar disorder,diagnostic
Read,E114100,"Bipolar affective disorder, currently manic, mild",res41: Bipolar disorder,diagnostic
Read,E114200,"Bipolar affective disorder, currently manic, moderate",res41: Bipolar disorder,diagnostic
Read,E115000,"Bipolar affective disorder, currently depressed, unspecified",res41: Bipolar disorder,diagnostic
Read,E114600,"Bipolar affective disorder, currently manic, full remission",res41: Bipolar disorder,diagnostic
Read,E114500,"Bipolar affect disord,currently manic, part/unspec remission",res41: Bipolar disorder,diagnostic
Read,E115.11,Manic-depressive - now depressed,res41: Bipolar disorder,diagnostic
Read,E114z00,"Bipolar affective disorder, currently manic, NOS",res41: Bipolar disorder,diagnostic
Read,E115.00,"Bipolar affective disorder, currently depressed",res41: Bipolar disorder,diagnostic
Read,E115z00,"Bipolar affective disorder, currently depressed, NOS",res41: Bipolar disorder,diagnostic
