Coding System (Read),Codes,Description,Entity type,Category
Read,E2B..00,Depressive disorder NEC,depression,diagnostic
Read,Eu33200,[X]Recurr depress disorder cur epi severe without psyc sympt,depression,diagnostic
Read,Eu32z12,[X]Depressive disorder NOS,depression,diagnostic
Read,Eu33.00,[X]Recurrent depressive disorder,depression,diagnostic
Read,E112.11,Agitated depression,depression,diagnostic
Read,E004300,Arteriosclerotic dementia with depression,depression,diagnostic
Read,E290z00,Brief depressive reaction NOS,depression,diagnostic
Read,E2B1.00,Chronic depression,depression,diagnostic
Read,Eu33z11,[X]Monopolar depression NOS,depression,diagnostic
Read,Eu32211,[X]Single episode agitated depressn w'out psychotic symptoms,depression,diagnostic
Read,Eu33y00,[X]Other recurrent depressive disorders,depression,diagnostic
Read,Eu33z00,[X]Recurrent depressive disorder; unspecified,depression,diagnostic
Read,Eu32.00,[X]Depressive episode,depression,diagnostic
Read,Eu32y12,[X]Single episode of masked depression NOS,depression,diagnostic
Read,Eu32z11,[X]Depression NOS,depression,diagnostic
Read,Eu53012,[X]Postpartum depression NOS,depression,diagnostic
Read,Eu32.13,[X]Single episode of reactive depression,depression,diagnostic
Read,E112.12,Endogenous depression first episode,depression,diagnostic
Read,E113700,Recurrent depression,depression,diagnostic
Read,E112.14,Endogenous depression,depression,diagnostic
Read,Eu32z14,[X] Reactive depression NOS,depression,diagnostic
Read,Eu33214,[X]Vital depression; recurrent without psychotic symptoms,depression,diagnostic
Read,Eu32y00,[X]Other depressive episodes,depression,diagnostic
Read,E200300,Anxiety with depression,depression,diagnostic
Read,E112z00,Single major depressive episode NOS,depression,diagnostic
Read,E113.11,Endogenous depression - recurrent,depression,diagnostic
Read,E112.13,Endogenous depression first episode,depression,diagnostic
Read,Eu33.15,[X]SAD - Seasonal affective disorder,depression,diagnostic
Read,Eu34113,[X]Neurotic depression,depression,diagnostic
Read,Eu34111,[X]Depressive neurosis,depression,diagnostic
Read,Eu41211,[X]Mild anxiety depression,depression,diagnostic
Read,Eu34100,[X]Dysthymia,depression,diagnostic
Read,Eu32200,[X]Severe depressive episode without psychotic symptoms,depression,diagnostic
Read,Eu33.13,[X]Recurrent episodes of reactive depression,depression,diagnostic
Read,Eu33.11,[X]Recurrent episodes of depressive reaction,depression,diagnostic
Read,Eu32100,[X]Moderate depressive episode,depression,diagnostic
Read,Eu32.11,[X]Single episode of depressive reaction,depression,diagnostic
Read,E11z200,Masked depression,depression,diagnostic
