Coding System (GPRD_product_code),Codes,Description,Entity type,Category
GPRD_product_code,03252003,ESTRADIOL patch 40micrograms/24 hours (1.25mg/unit),Bisphosphonates,drug
GPRD_product_code,08379002,MENOREST patch 50micrograms/24 hours (4.33mg/unit),Bisphosphonates,drug
GPRD_product_code,05838001,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic tabs 2mg + (2mg + 1mg) + (1mg),Bisphosphonates,drug
GPRD_product_code,05838002,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic forte tabs 4mg + (4mg + 1mg) + (1mg,Bisphosphonates,drug
GPRD_product_code,05483003,ESTRADERM TTS patch 100micrograms/24 hours (8mg/unit),Bisphosphonates,drug
GPRD_product_code,06303001,ESTRADIOL VALERATE tabs 1mg,Bisphosphonates,drug
GPRD_product_code,05481002,ESTRADIOL TWICE WEEKLY patch 100micrograms/24 hours (8mg/unit),Bisphosphonates,drug
GPRD_product_code,06421001,ETHINYLESTRADIOL tabs 1mg,Bisphosphonates,drug
GPRD_product_code,05481003,ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit),Bisphosphonates,drug
GPRD_product_code,05481001,ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit),Bisphosphonates,drug
GPRD_product_code,05480003,ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours(4.8mg/unit),Bisphosphonates,drug
GPRD_product_code,06303002,ESTRADIOL VALERATE tabs 2mg,Bisphosphonates,drug
GPRD_product_code,05480001,ESTRADIOL TWICE WEEKLY patch 50mcg/24 hours (3.2mg/unit),Bisphosphonates,drug
GPRD_product_code,08134001,FEMTAB tabs 2mg,Bisphosphonates,drug
GPRD_product_code,02267001,ESTRACOMBI TTS patch,Bisphosphonates,drug
GPRD_product_code,06684001,TIBOLONE tabs 2.5mg,Bisphosphonates,drug
GPRD_product_code,07748001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 1mg + (1mg + 1mg),Bisphosphonates,drug
GPRD_product_code,07559001,NUVELLE CONTINUOUS tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,05483001,ESTRADERM TTS patch 25micrograms/24 hours (2mg/unit),Bisphosphonates,drug
GPRD_product_code,07828001,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + 5mg,Bisphosphonates,drug
GPRD_product_code,03251002,ESTRADIOL inj 5mg/ml,Bisphosphonates,drug
GPRD_product_code,00236001,ESTRADIOL + LEVONORGESTREL - TWICE WEEKLY patch 50micrograms + 20micrograms/24 hours,Bisphosphonates,drug
GPRD_product_code,02240001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+250mcg/24,Bisphosphonates,drug
GPRD_product_code,08123001,ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 1mg + 1mg,Bisphosphonates,drug
GPRD_product_code,05483002,ESTRADERM TTS patch 50micrograms/24 hours (4mg/unit),Bisphosphonates,drug
GPRD_product_code,01531010,ESTRADIOL implant 50mg [ORGANON],Bisphosphonates,drug
GPRD_product_code,01531009,ESTRADIOL implant 25mg [ORGANON],Bisphosphonates,drug
GPRD_product_code,02240003,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY patch 50mcg/24 hr + (50mcg+170mcg/24,Bisphosphonates,drug
GPRD_product_code,08124001,ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,01088003,ESTRADIOL implant 100mg,Bisphosphonates,drug
GPRD_product_code,01088002,ESTRADIOL implant 50mg,Bisphosphonates,drug
GPRD_product_code,08125001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 1mg,Bisphosphonates,drug
GPRD_product_code,04659001,QUINESTRADOL caps 250micrograms,Bisphosphonates,drug
GPRD_product_code,01088001,ESTRADIOL implant 25mg,Bisphosphonates,drug
GPRD_product_code,08133001,ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 2mg + 20mg,Bisphosphonates,drug
GPRD_product_code,08128001,ESTRADIOL VALERATE + NORGESTREL tabs 2mg + 500micrograms,Bisphosphonates,drug
GPRD_product_code,04660001,PENTOVIS caps 250micrograms,Bisphosphonates,drug
GPRD_product_code,08129001,ESTRADIOL VALERATE + LEVONORGESTREL tabs 1mg + 250micrograms,Bisphosphonates,drug
GPRD_product_code,08130001,ESTRADIOL VALERATE + LEVONORGESTREL tabs 2mg + 75micrograms,Bisphosphonates,drug
GPRD_product_code,08140001,FEMTAB tabs 1mg,Bisphosphonates,drug
GPRD_product_code,04782002,TAMOXIFEN tabs 20mg,Bisphosphonates,drug
GPRD_product_code,08610002,FEMOSTON tabs 2mg + 10mg,Bisphosphonates,drug
GPRD_product_code,04652001,FOSFESTROL TETRASODIUM tabs 100mg,Bisphosphonates,drug
GPRD_product_code,08135001,FEMTAB SEQUI tabs,Bisphosphonates,drug
GPRD_product_code,07207002,APSTIL tabs 5mg,Bisphosphonates,drug
GPRD_product_code,07207001,APSTIL tabs 1mg,Bisphosphonates,drug
GPRD_product_code,08137001,FEMTAB CONTINUOUS tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,06469009,DIETHYLSTILBESTROL tabs 5mg [HILLCROSS],Bisphosphonates,drug
GPRD_product_code,01531011,ESTRADIOL implant 100mg [ORGANON],Bisphosphonates,drug
GPRD_product_code,04269009,DIETHYLSTILBESTROL tabs 1mg [HILLCROSS],Bisphosphonates,drug
GPRD_product_code,08453001,ESTRADIOL & (ESTRADIOL + NORETHISTERONE) tabs 2mg + (2mg + 1mg),Bisphosphonates,drug
GPRD_product_code,08520001,ESTRADIOL VALERATE & (ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE) + PLACEBO tabs 2mg + (2mg + ,Bisphosphonates,drug
GPRD_product_code,08587001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,04517001,POLYESTRADIOL PHOSPHATE inj 40mg,Bisphosphonates,drug
GPRD_product_code,08587002,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 0.7mg,Bisphosphonates,drug
GPRD_product_code,10208001,HONVAN tabs 120mg,Bisphosphonates,drug
GPRD_product_code,08576001,KLIOFEM tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,02879001,DIETHYLSTILBESTROL tabs 1mg,Bisphosphonates,drug
GPRD_product_code,02006003,ETHINYLESTRADIOL tabs 50micrograms,Bisphosphonates,drug
GPRD_product_code,02415001,DIETHYLSTILBESTROL sugar-coated tabs 5mg,Bisphosphonates,drug
GPRD_product_code,08587003,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 0.5mg,Bisphosphonates,drug
GPRD_product_code,01636010,DIETHYLSTILBESTROL tabs 5mg [TEVA],Bisphosphonates,drug
GPRD_product_code,08610001,FEMOSTON tabs 1mg + 10mg,Bisphosphonates,drug
GPRD_product_code,00441001,HONVAN tabs 100mg,Bisphosphonates,drug
GPRD_product_code,00793009,ETHINYLESTRADIOL tabs 20micrograms [CP PHARM],Bisphosphonates,drug
GPRD_product_code,02879002,DIETHYLSTILBESTROL tabs 5mg,Bisphosphonates,drug
GPRD_product_code,00441003,HONVAN inj 300mg/5ml,Bisphosphonates,drug
GPRD_product_code,04782001,TAMOXIFEN tabs 10mg,Bisphosphonates,drug
GPRD_product_code,04783001,NOLTAM tabs 10mg,Bisphosphonates,drug
GPRD_product_code,08621001,EVISTA FC tab 60mg,Bisphosphonates,drug
GPRD_product_code,04517002,POLYESTRADIOL PHOSPHATE inj 80mg,Bisphosphonates,drug
GPRD_product_code,08611001,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + (1mg + 10mg),Bisphosphonates,drug
GPRD_product_code,08610003,FEMOSTON tabs 2mg + 20mg,Bisphosphonates,drug
GPRD_product_code,04652002,FOSFESTROL TETRASODIUM inj 276mg/5ml,Bisphosphonates,drug
GPRD_product_code,04652003,FOSFESTROL TETRASODIUM inj 300mg/5ml,Bisphosphonates,drug
GPRD_product_code,08885001,PREMIQUE tabs 625micrograms + 5mg,Bisphosphonates,drug
GPRD_product_code,08611002,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 10 mg),Bisphosphonates,drug
GPRD_product_code,08611003,ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 20mg),Bisphosphonates,drug
GPRD_product_code,01328001,BENZTRONE inj 1mg/ml,Bisphosphonates,drug
GPRD_product_code,00441002,HONVAN inj 276mg/5ml,Bisphosphonates,drug
GPRD_product_code,08649002,ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 5mg,Bisphosphonates,drug
GPRD_product_code,08648001,TRIDESTRA tabs,Bisphosphonates,drug
GPRD_product_code,04782003,TAMOXIFEN tabs 40mg,Bisphosphonates,drug
GPRD_product_code,07070003,OESTRIFEN tabs 40mg,Bisphosphonates,drug
GPRD_product_code,08780002,FENTAMOX tabs 20mg,Bisphosphonates,drug
GPRD_product_code,08780001,FENTAMOX tabs 10mg,Bisphosphonates,drug
GPRD_product_code,08649001,ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs,Bisphosphonates,drug
GPRD_product_code,05505001,EMBLON tabs 10mg,Bisphosphonates,drug
GPRD_product_code,07070002,OESTRIFEN tabs 20mg,Bisphosphonates,drug
GPRD_product_code,08732001,ETHINYLESTRADIOL + METHYLTESTOSTERONE tabs 4.4micrograms + 3.6mg,Bisphosphonates,drug
GPRD_product_code,08649003,ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 2.5mg,Bisphosphonates,drug
GPRD_product_code,08780003,FENTAMOX tabs 40mg,Bisphosphonates,drug
GPRD_product_code,05505002,EMBLON tabs 20mg,Bisphosphonates,drug
GPRD_product_code,08671001,ADGYN COMBI tabs 2mg + (2mg + 1mg),Bisphosphonates,drug
GPRD_product_code,10624001,ETHINYLESTRADIOL + NORETHISTERONE tabs 35micrograms + 750micrograms,Bisphosphonates,drug
GPRD_product_code,09381003,INDIVINA tabs 2mg + 5mg,Bisphosphonates,drug
GPRD_product_code,03095001,CALCITONIN inj 160 iu/vial,Bisphosphonates,drug
GPRD_product_code,11457001,RALOXIFENE HCl tabs 60mg,Bisphosphonates,drug
GPRD_product_code,00327001,ESTRADURIN inj 40mg,Bisphosphonates,drug
GPRD_product_code,10530001,NOVOFEM tabs 1mg + (1mg + 1mg),Bisphosphonates,drug
GPRD_product_code,08903001,CONJUGAT OESTROGE EQUI & (CONJUGAT OESTROGE EQUI + MEDROXYPROGESTERO ACETAT tab 625 micrograms + (62,Bisphosphonates,drug
GPRD_product_code,00634011,TAMOXIFEN tabs 40mg [CP PHARM],Bisphosphonates,drug
GPRD_product_code,00634010,TAMOXIFEN tabs 20mg [CP PHARM],Bisphosphonates,drug
GPRD_product_code,04695003,CALCITONIN (SALMON) SYNTHETIC inj 50 units/ml,Bisphosphonates,drug
GPRD_product_code,08913001,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 2mg + (2mg + 1 mg),Bisphosphonates,drug
GPRD_product_code,09124001,ELLESTE-SOLO tabs 1mg,Bisphosphonates,drug
GPRD_product_code,00135001,CALCITARE inj 160 iu/vial,Bisphosphonates,drug
GPRD_product_code,06771002,MIACALCIC inj 100 iu/ml,Bisphosphonates,drug
GPRD_product_code,09126001,ELLESTE-DUET tabs 2mg,Bisphosphonates,drug
GPRD_product_code,13533001,CICAFEM tabs,Bisphosphonates,drug
GPRD_product_code,11039001,SOLTAMOX oral soln 10mg/5ml,Bisphosphonates,drug
GPRD_product_code,05215009,CO-CYPRINDIOL tabs 2mg + 35micrograms [PLIVA],Bisphosphonates,drug
GPRD_product_code,09124002,ELLESTE-SOLO tabs 2mg,Bisphosphonates,drug
GPRD_product_code,09126002,ELLESTE-DUET tabs 1mg,Bisphosphonates,drug
GPRD_product_code,09228001,IMPROVERA tabs 1.5mg + 10mg,Bisphosphonates,drug
GPRD_product_code,06224009,CO-CYPRINDIOL tabs 2mg + 35micrograms [SOMEX],Bisphosphonates,drug
GPRD_product_code,14652001,ETHINYLESTRADIOL + LEVONORGESTREL (IPU) tabs 20micrograms + 100micrograms,Bisphosphonates,drug
GPRD_product_code,09229001,PIPERAZINE OESTRONE SULPHATE + MEDROXYPROGESTERONE tabs 1.5mg + 10mg,Bisphosphonates,drug
GPRD_product_code,09381002,INDIVINA tabs 1mg + 2.5mg,Bisphosphonates,drug
GPRD_product_code,05079001,DIANETTE tabs,Bisphosphonates,drug
GPRD_product_code,03422001,CYPROTERONE ACETATE + ETHINYLESTRADIOL tabs 2mg + 35micrograms,Bisphosphonates,drug
GPRD_product_code,09381001,INDIVINA tabs 1mg + 5mg,Bisphosphonates,drug
GPRD_product_code,10658001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 30micrograms + 50micrograms,Bisphosphonates,drug
GPRD_product_code,09349001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 30micrograms + 250micrograms,Bisphosphonates,drug
GPRD_product_code,10600001,KLIOVANCE tabs 1mg + 0.5mg,Bisphosphonates,drug
GPRD_product_code,10659001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 30micrograms + 125micrograms,Bisphosphonates,drug
GPRD_product_code,09476001,CLIMESSE tabs 2mg + 0.7mg,Bisphosphonates,drug
GPRD_product_code,05167009,CO-CYPRINDIOL tabs 2mg + 35micrograms [SANDOZ],Bisphosphonates,drug
GPRD_product_code,09382001,ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 2mg + 5mg,Bisphosphonates,drug
GPRD_product_code,10046001,ADGYN ESTRO tabs 2mg,Bisphosphonates,drug
GPRD_product_code,10621001,ETHINYLESTRADIOL + GESTODENE tabs 30micrograms + 100micrograms,Bisphosphonates,drug
GPRD_product_code,10417001,ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 4mg + 1mg,Bisphosphonates,drug
GPRD_product_code,13074001,DIVA tabs,Bisphosphonates,drug
GPRD_product_code,10637001,ETHINYLESTRADIOL + GESTODENE tabs 30micrograms + 50micrograms,Bisphosphonates,drug
GPRD_product_code,00634009,TAMOXIFEN tabs 10mg [CP PHARM],Bisphosphonates,drug
GPRD_product_code,10196001,ESTRADIOL + DYDROGESTERONE tabs 1mg + 5mg,Bisphosphonates,drug
GPRD_product_code,09345001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 30micrograms + 150micrograms,Bisphosphonates,drug
GPRD_product_code,10641001,ESTRADIOL + DYDROGESTERONE tabs 2mg + 10mg,Bisphosphonates,drug
GPRD_product_code,10639001,ESTRADIOL tabs 4mg,Bisphosphonates,drug
GPRD_product_code,10660001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 40micrograms + 75micrograms,Bisphosphonates,drug
GPRD_product_code,09355001,ETHINYLESTRADIOL + LEVONORGESTREL - TRIPHASIC tabs 6x30+50mcg; 5x40+75mcg; 10x30+125mcg,Bisphosphonates,drug
GPRD_product_code,10640001,ESTRADIOL + DYDROGESTERONE tabs 1mg + 10mg,Bisphosphonates,drug
GPRD_product_code,09433001,ETHINYLESTRADIOL + NORETHISTERONE - BIPHASIC tabs 7 x 35mcg+500mcg; 14 x 35mcg+1mg,Bisphosphonates,drug
GPRD_product_code,09358001,ETHINYLESTRADIOL + LEVONORGESTREL - TRIPHASIC + PLACEBO tabs 6x30+50mcg; 5x40+75mcg; 10x30+125mcg,Bisphosphonates,drug
GPRD_product_code,09437001,ETHINYLESTRADIOL + NORETHISTERONE & PLACEBO tabs 50mcg + 1mg,Bisphosphonates,drug
GPRD_product_code,11087001,ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 2mg + 0.7mg,Bisphosphonates,drug
GPRD_product_code,10642001,ESTRADIOL + DYDROGESTERONE tabs 2mg + 20mg,Bisphosphonates,drug
GPRD_product_code,09352001,ETHINYLESTRADIOL + LEVONORGESTREL tabs 50micrograms + 250micrograms,Bisphosphonates,drug
GPRD_product_code,12046001,CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE tabs 625micrograms + 10mg,Bisphosphonates,drug
GPRD_product_code,11679001,ELLESTE-DUET CONTI tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,07413001,EVOREL PAK treatment pack 50mcg/24hours(3.2mg/unit) + 1mg,Bisphosphonates,drug
GPRD_product_code,10786001,ETHINYLESTRADIOL + LEVONORGESTREL & PLACEBO tabs 30micrograms + 150micrograms,Bisphosphonates,drug
GPRD_product_code,09252001,ETHINYLESTRADIOL + DESOGESTREL tabs 30micrograms + 150micrograms,Bisphosphonates,drug
GPRD_product_code,09249001,ETHINYLESTRADIOL + DESOGESTREL tabs 20micrograms + 150micrograms,Bisphosphonates,drug
GPRD_product_code,11792001,FEMOSTON CONTI tabs 1mg + 5mg,Bisphosphonates,drug
GPRD_product_code,09296001,ETHINYLESTRADIOL + NORETHISTERONE - TRIPHASIC tabs 7x35+500mcg; 9x35mcg+1mg; 5x35+500mcg,Bisphosphonates,drug
GPRD_product_code,09030002,ETHINYLESTRADIOL + GESTODENE tabs 20micrograms + 75micrograms,Bisphosphonates,drug
GPRD_product_code,09030001,ETHINYLESTRADIOL + GESTODENE tabs 30micrograms + 75micrograms,Bisphosphonates,drug
GPRD_product_code,09242001,ETHINYLESTRADIOL + GESTODENE - TRIPHASIC tabs 6 x 30+50mcg; 5 x 40+70mcg; 10 x 30+100mcg,Bisphosphonates,drug
GPRD_product_code,12449001,CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE (continuous combined) tabs 300micrograms ,Bisphosphonates,drug
GPRD_product_code,12240001,ETHINYLESTRADIOL tabs 2micrograms,Bisphosphonates,drug
GPRD_product_code,08121001,ETHINYLESTRADIOL + NORELGESTROMIN patch 20micrograms + 150micrograms/24 hours,Bisphosphonates,drug
GPRD_product_code,08001001,CALCITONIN (SALMON) RECOMBINANT inj 100 iu/ml,Bisphosphonates,drug
GPRD_product_code,10919001,MICROGYNON 30 ED tabs,Bisphosphonates,drug
GPRD_product_code,12450001,PREMIQUE LOW DOSE tabs 300micrograms + 1.5mg,Bisphosphonates,drug
GPRD_product_code,09239001,ETHINYLESTRADIOL + GESTODENE & PLACEBO tabs 30micrograms + 75micrograms,Bisphosphonates,drug
GPRD_product_code,13168001,ANGELIQ FC tab,Bisphosphonates,drug
GPRD_product_code,13167001,DROSPIRENONE + ESTRADIOL tabs 2mg + 1mg,Bisphosphonates,drug
GPRD_product_code,05601002,GESTODENE + ETHINYLESTRADIOL tabs 20micrograms + 75micrograms,Bisphosphonates,drug
GPRD_product_code,13949001,CLINORETTE tabs 2mg,Bisphosphonates,drug
GPRD_product_code,13941001,BEDOL tabs 2mg,Bisphosphonates,drug
GPRD_product_code,09027002,ETHINYLESTRADIOL + NORGESTIMATE tabs 2mg + 10mg,Bisphosphonates,drug
GPRD_product_code,09341001,ETHINYLESTRADIOL + LEVONORGESTREL FOR POST-COITAL CONTRACEPTION tabs 50micrograms + 250micrograms,Bisphosphonates,drug
GPRD_product_code,06307009,ALENDRONIC ACID ONCE WEEKLY tabs 70mg [PLIVA],Bisphosphonates,drug
GPRD_product_code,02240002,ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) - TWICE WEEKLY treatment pack,Bisphosphonates,drug
GPRD_product_code,08947001,FEMAPAK 80 treatment pack 80mcg/24 hours + 10mg,Bisphosphonates,drug
GPRD_product_code,04351007,TAMOXIFEN D TAB,Bisphosphonates,drug
GPRD_product_code,09379001,FEMAPAK 40 treatment pack 40mcg/24 hours + 10mg,Bisphosphonates,drug
GPRD_product_code,02176007,OESTROGENS CONJUGATED 25 MG INJ,Bisphosphonates,drug
GPRD_product_code,02052007,PREMARIN 0.625MG/NORGESTREL 0.15MG MG TAB,Bisphosphonates,drug
GPRD_product_code,03253007,PREMARIN 1.25MG/NORGESTREL 0.15MG MG TAB,Bisphosphonates,drug
GPRD_product_code,02601007,DISODIUM ETIDRONATE 200 MG TAB,Bisphosphonates,drug
GPRD_product_code,06235007,CONJUGATED OESTROGENS / NORGESTREL 1.25 MG TAB,Bisphosphonates,drug
GPRD_product_code,12953001,ESTRADOT patch 25 micrograms/24 hours (0.39mg/unit),Bisphosphonates,drug
GPRD_product_code,04636007,OVESTIN .25 MG TAB,Bisphosphonates,drug
GPRD_product_code,05747007,CONJUGATED OESTROGENS 625/NORGESTREL 500 MCG TAB,Bisphosphonates,drug
GPRD_product_code,03251001,ESTRADIOL inj 1mg/ml,Bisphosphonates,drug
GPRD_product_code,12648001,ACNOCIN tabs,Bisphosphonates,drug
GPRD_product_code,08931001,CO-CYPRINDIOL tabs 2mg + 35micrograms,Bisphosphonates,drug
GPRD_product_code,08930001,ETHINYLESTRADIOL + CYPROTERONE ACETATE tabs 35micrograms + 2mg,Bisphosphonates,drug
GPRD_product_code,07846001,ETHINYLESTRADIOL + NORETHISTERONE tabs 50mcg + 1mg,Bisphosphonates,drug
GPRD_product_code,00963001,CILEST tabs,Bisphosphonates,drug
GPRD_product_code,03166010,TAMOXIFEN tabs 20mg [GEN (UK)],Bisphosphonates,drug
GPRD_product_code,02134001,ZOLEDRONIC ACID inf 4mg,Bisphosphonates,drug
GPRD_product_code,12954001,ESTRADOT patch 37.5micrograms/24hours (0.585mg/unit),Bisphosphonates,drug
GPRD_product_code,06101001,ETHINYLESTRADIOL + LYNOESTRENOL tabs,Bisphosphonates,drug
GPRD_product_code,01300001,NOLVADEX -D tabs 20mg,Bisphosphonates,drug
GPRD_product_code,00636009,TAMOXIFEN tabs 10mg [HILLCROSS],Bisphosphonates,drug
GPRD_product_code,08902001,PREMIQUE CYCLE tabs,Bisphosphonates,drug
GPRD_product_code,07414001,ESTRADIOL + NORETHISTERONE patch+tab 50mcg/24hours(3.2mg/unit) + 1mg,Bisphosphonates,drug
GPRD_product_code,00635009,TAMOXIFEN tabs 20mg [CELLTECH],Bisphosphonates,drug
GPRD_product_code,01353011,TAMOXIFEN tabs 20mg [APS],Bisphosphonates,drug
GPRD_product_code,01301001,NOLVADEX -FORTE tabs 40mg,Bisphosphonates,drug
GPRD_product_code,02906010,TAMOXIFEN tabs 20mg [SANDOZ],Bisphosphonates,drug
GPRD_product_code,01353010,TAMOXIFEN tabs 10mg [APS],Bisphosphonates,drug
GPRD_product_code,02906009,TAMOXIFEN tabs 10mg [SANDOZ],Bisphosphonates,drug
GPRD_product_code,01354009,TAMOXIFEN tabs 40mg [IVAX],Bisphosphonates,drug
GPRD_product_code,01354010,TAMOXIFEN tabs 10mg [IVAX],Bisphosphonates,drug
GPRD_product_code,02281010,TAMOXIFEN tabs 20mg [ALPHAR/COX],Bisphosphonates,drug
GPRD_product_code,02628001,TAMOFEN -20 tabs,Bisphosphonates,drug
GPRD_product_code,02281011,TAMOXIFEN tabs 40mg [ALPHAR/COX],Bisphosphonates,drug
GPRD_product_code,01472002,BONEFOS conc soln inf 300mg/5ml,Bisphosphonates,drug
GPRD_product_code,02906011,TAMOXIFEN tabs 40mg [SANDOZ],Bisphosphonates,drug
GPRD_product_code,03166009,TAMOXIFEN tabs 10mg [GEN (UK)],Bisphosphonates,drug
GPRD_product_code,03642009,TAMOXIFEN tabs 10mg [CO-PHARMA],Bisphosphonates,drug
GPRD_product_code,00977001,ZOMETA inf 4mg,Bisphosphonates,drug
GPRD_product_code,03166011,TAMOXIFEN tabs 40mg [GEN (UK)],Bisphosphonates,drug
