terminology,code,term,code_type
SNOMEDCT,187929000,Malignant neoplasm of scapula and long bones of upper arm,1.0
SNOMEDCT,187932002,Malignant neoplasm of humerus,1.0
SNOMEDCT,187937008,Malignant neoplasm of carpal bone - scaphoid,1.0
SNOMEDCT,187938003,Malignant neoplasm of carpal bone - lunate,1.0
SNOMEDCT,187949009,Malignant neoplasm of fifth metacarpal bone,1.0
SNOMEDCT,187950009,Malignant neoplasm of phalanges of hand,1.0
SNOMEDCT,187952001,"Malignant neoplasm of pelvic bones, sacrum and coccyx",1.0
SNOMEDCT,187956003,Malignant neoplasm of sacral vertebra,1.0
SNOMEDCT,187957007,Malignant neoplasm of coccygeal vertebra,1.0
SNOMEDCT,187967002,Malignant neoplasm of calcaneum,1.0
SNOMEDCT,187968007,Malignant neoplasm of medial cuneiform,1.0
SNOMEDCT,187973001,Malignant neoplasm of first metatarsal bone,1.0
SNOMEDCT,187976009,Malignant neoplasm of fourth metatarsal bone,1.0
SNOMEDCT,187978005,Malignant neoplasm of phalanges of foot,1.0
SNOMEDCT,187987001,Malignant neoplasm of cartilage of ear,1.0
SNOMEDCT,187988006,Malignant neoplasm of tarsus of eyelid,1.0
SNOMEDCT,187991006,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,1.0
SNOMEDCT,187992004,Malignant neoplasm of connective and soft tissue of shoulder,1.0
SNOMEDCT,187993009,"Malignant neoplasm of connective and soft tissue, upper arm",1.0
SNOMEDCT,187994003,Malignant neoplasm of connective and soft tissue of fore-arm,1.0
SNOMEDCT,187995002,Malignant neoplasm of connective and soft tissue of hand,1.0
SNOMEDCT,187996001,Malignant neoplasm of connective and soft tissue of finger,1.0
SNOMEDCT,187997005,Malignant neoplasm of connective and soft tissue of thumb,1.0
SNOMEDCT,187999008,Malignant neoplasm of connective and soft tissue of hip and lower limb,1.0
SNOMEDCT,188000002,Malignant neoplasm of connective and soft tissue of hip,1.0
SNOMEDCT,188001003,Malignant neoplasm of connective and soft tissue of thigh and upper leg,1.0
SNOMEDCT,188002005,Malignant neoplasm of connective and soft tissue of popliteal space,1.0
SNOMEDCT,188003000,Malignant neoplasm of connective and soft tissue of lower leg,1.0
SNOMEDCT,188004006,Malignant neoplasm of connective and soft tissue of foot,1.0
SNOMEDCT,188005007,Malignant neoplasm of connective and soft tissue of toe,1.0
SNOMEDCT,188009001,Malignant neoplasm of connective and soft tissue of thorax,1.0
SNOMEDCT,188010006,Malignant neoplasm of connective and soft tissue of axilla,1.0
SNOMEDCT,188013008,Malignant neoplasm of connective and soft tissues of thoracic spine,1.0
SNOMEDCT,188015001,Malignant neoplasm of connective and soft tissue of abdomen,1.0
SNOMEDCT,188016000,Malignant neoplasm of connective and soft tissue of abdominal wall,1.0
SNOMEDCT,188017009,Malignant neoplasm of connective and soft tissues of lumbar spine,1.0
SNOMEDCT,188019007,Malignant neoplasm of connective and soft tissue of pelvis,1.0
SNOMEDCT,188020001,Malignant neoplasm of connective and soft tissue of buttock,1.0
SNOMEDCT,188021002,Malignant neoplasm of connective and soft tissue of inguinal region,1.0
SNOMEDCT,188022009,Malignant neoplasm of connective and soft tissue of perineum,1.0
SNOMEDCT,188029000,Kaposi's sarcoma of soft tissue,1.0
SNOMEDCT,188030005,Malignant melanoma of lip,1.0
SNOMEDCT,188032002,Malignant melanoma of ear and external auricular canal,1.0
SNOMEDCT,188033007,Malignant melanoma of auricle (ear),1.0
SNOMEDCT,188034001,Malignant melanoma of external auditory meatus,1.0
SNOMEDCT,188038003,Malignant melanoma of chin,1.0
SNOMEDCT,188040008,Malignant melanoma of forehead,1.0
SNOMEDCT,188042000,Malignant melanoma of temple,1.0
SNOMEDCT,188044004,Malignant melanoma of scalp and neck,1.0
SNOMEDCT,188045003,Malignant melanoma of scalp,1.0
SNOMEDCT,188046002,Malignant melanoma of neck,1.0
SNOMEDCT,188049009,Malignant melanoma of axilla,1.0
SNOMEDCT,188050009,Malignant melanoma of breast,1.0
SNOMEDCT,188051008,Malignant melanoma of buttock,1.0
SNOMEDCT,188052001,Malignant melanoma of groin,1.0
SNOMEDCT,188054000,Malignant melanoma of perineum,1.0
SNOMEDCT,188055004,Malignant melanoma of umbilicus,1.0
SNOMEDCT,188060000,Malignant melanoma of shoulder,1.0
SNOMEDCT,188061001,Malignant melanoma of upper arm,1.0
SNOMEDCT,188062008,Malignant melanoma of fore-arm,1.0
SNOMEDCT,188063003,Malignant melanoma of hand,1.0
SNOMEDCT,188064009,Malignant melanoma of finger,1.0
SNOMEDCT,188065005,Malignant melanoma of thumb,1.0
SNOMEDCT,188067002,Malignant melanoma of lower limb and hip,1.0
SNOMEDCT,188068007,Malignant melanoma of hip,1.0
SNOMEDCT,188069004,Malignant melanoma of thigh,1.0
SNOMEDCT,188070003,Malignant melanoma of knee,1.0
SNOMEDCT,188071004,Malignant melanoma of popliteal fossa area,1.0
SNOMEDCT,188072006,Malignant melanoma of lower leg,1.0
SNOMEDCT,188073001,Malignant melanoma of ankle,1.0
SNOMEDCT,188074007,Malignant melanoma of heel,1.0
SNOMEDCT,188075008,Malignant melanoma of foot,1.0
SNOMEDCT,188076009,Malignant melanoma of toe,1.0
SNOMEDCT,188077000,Malignant melanoma of great toe,1.0
SNOMEDCT,188147009,Malignant neoplasm of nipple and areola of female breast,1.0
SNOMEDCT,188151006,Malignant neoplasm of central part of female breast,1.0
SNOMEDCT,188152004,Malignant neoplasm of upper-inner quadrant of female breast,1.0
SNOMEDCT,188153009,Malignant neoplasm of lower-inner quadrant of female breast,1.0
SNOMEDCT,188154003,Malignant neoplasm of upper-outer quadrant of female breast,1.0
SNOMEDCT,188155002,Malignant neoplasm of lower-outer quadrant of female breast,1.0
SNOMEDCT,188156001,Malignant neoplasm of axillary tail of female breast,1.0
SNOMEDCT,188157005,"Malignant neoplasm, overlapping lesion of breast",1.0
SNOMEDCT,188159008,Malignant neoplasm of ectopic site of female breast,1.0
SNOMEDCT,188163001,Malignant neoplasm of nipple and areola of male breast,1.0
SNOMEDCT,188168005,Malignant neoplasm of ectopic site of male breast,1.0
SNOMEDCT,188176007,Malignant neoplasm of endocervical canal,1.0
SNOMEDCT,188177003,Malignant neoplasm of endocervical gland,1.0
SNOMEDCT,188180002,"Malignant neoplasm, overlapping lesion of cervix uteri",1.0
SNOMEDCT,188183000,Malignant neoplasm of cervical stump,1.0
SNOMEDCT,188184006,Malignant neoplasm of squamocolumnar junction of cervix,1.0
SNOMEDCT,188188009,Choriocarcinoma,1.0
SNOMEDCT,188189001,"Malignant neoplasm of corpus uteri, excluding isthmus",1.0
SNOMEDCT,188190005,Malignant neoplasm of cornu of corpus uteri,1.0
SNOMEDCT,188191009,Malignant neoplasm of fundus of corpus uteri,1.0
SNOMEDCT,188192002,Malignant neoplasm of endometrium of corpus uteri,1.0
SNOMEDCT,188193007,Malignant neoplasm of myometrium of corpus uteri,1.0
SNOMEDCT,188195000,Malignant neoplasm of isthmus of uterine body,1.0
SNOMEDCT,188198003,Malignant neoplasm of overlapping lesion of corpus uteri,1.0
SNOMEDCT,188209005,Malignant neoplasm of vaginal vault,1.0
SNOMEDCT,188211001,Malignant neoplasm of greater vestibular (Bartholin's) gland,1.0
SNOMEDCT,188219004,Malignant tumour of undescended testis,1.0
SNOMEDCT,188230001,Malignant tumour of shaft of penis,1.0
SNOMEDCT,188234005,Malignant neoplasm of seminal vesicle,1.0
SNOMEDCT,188235006,Malignant tumor of tunica vaginalis,1.0
SNOMEDCT,188239000,Malignant tumor of trigone of urinary bladder,1.0
SNOMEDCT,188240003,Malignant tumour of vault of bladder,1.0
SNOMEDCT,188241004,Malignant neoplasm of lateral wall of urinary bladder,1.0
SNOMEDCT,188242006,Malignant neoplasm of anterior wall of urinary bladder,1.0
SNOMEDCT,188243001,Malignant neoplasm of posterior wall of urinary bladder,1.0
SNOMEDCT,188244007,Malignant tumour of bladder neck,1.0
SNOMEDCT,188245008,Malignant neoplasm of ureteric orifice,1.0
SNOMEDCT,188247000,"Malignant neoplasm, overlapping lesion of bladder",1.0
SNOMEDCT,188250002,Malignant neoplasm of kidney parenchyma,1.0
SNOMEDCT,188252005,Malignant neoplasm of renal calyx,1.0
SNOMEDCT,188253000,Malignant tumour of pelviureteric junction,1.0
SNOMEDCT,188256008,Malignant neoplasm of overlapping lesion of urinary organs,1.0
SNOMEDCT,188261005,"Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid",1.0
SNOMEDCT,188263008,Malignant neoplasm of ciliary body,1.0
SNOMEDCT,188264002,Malignant neoplasm of iris,1.0
SNOMEDCT,188268004,Malignant neoplasm of connective tissue of orbit,1.0
SNOMEDCT,188272000,Malignant neoplasm of lacrimal gland,1.0
SNOMEDCT,188273005,Malignant neoplasm of lacrimal sac,1.0
SNOMEDCT,188274004,Malignant neoplasm of nasolacrimal duct,1.0
SNOMEDCT,188280007,Malignant neoplasm of cerebrum (excluding lobes and ventricles),1.0
SNOMEDCT,188281006,Malignant neoplasm of basal ganglia,1.0
SNOMEDCT,188282004,Malignant neoplasm of cerebral cortex,1.0
SNOMEDCT,188285002,Malignant neoplasm of globus pallidus,1.0
SNOMEDCT,188286001,Malignant tumor of hypothalamus,1.0
SNOMEDCT,188287005,Malignant neoplasm of thalamus,1.0
SNOMEDCT,188289008,Malignant neoplasm of hippocampus,1.0
SNOMEDCT,188292007,Malignant tumour of choroid plexus,1.0
SNOMEDCT,188295009,Malignant neoplasm of cerebral peduncle,1.0
SNOMEDCT,188296005,Malignant neoplasm of medulla oblongata,1.0
SNOMEDCT,188297001,Malignant neoplasm of midbrain,1.0
SNOMEDCT,188298006,Malignant neoplasm of pons,1.0
SNOMEDCT,188301005,Malignant neoplasm of corpus callosum,1.0
SNOMEDCT,188307009,Malignant tumour of cranial nerve,1.0
SNOMEDCT,188308004,Malignant neoplasm of olfactory bulb,1.0
SNOMEDCT,188321006,Malignant neoplasm of peripheral nerves and autonomic nervous system,1.0
SNOMEDCT,188322004,"Malignant neoplasm of peripheral nerves of head, face and neck",1.0
SNOMEDCT,188323009,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder",1.0
SNOMEDCT,188324003,"Malignant neoplasm of peripheral nerves of lower limb, including hip",1.0
SNOMEDCT,188325002,Malignant neoplasm of peripheral nerve of thorax,1.0
SNOMEDCT,188326001,Malignant neoplasm of peripheral nerve of abdomen,1.0
SNOMEDCT,188327005,Malignant neoplasm of peripheral nerve of pelvis,1.0
SNOMEDCT,188339002,Malignant neoplasm of pituitary gland and craniopharyngeal duct,1.0
SNOMEDCT,188340000,Malignant tumor of craniopharyngeal duct,1.0
SNOMEDCT,188353002,"Malignant neoplasm of head, neck and face",1.0
SNOMEDCT,188361007,Malignant neoplasm of thorax,1.0
SNOMEDCT,188366002,Malignant tumor of abdomen,1.0
SNOMEDCT,188445006,Secondary malignant neoplasm of retroperitoneum and peritoneum,1.0
SNOMEDCT,188454009,Secondary malignant neoplasm of skin of head,1.0
SNOMEDCT,188458007,Secondary malignant neoplasm of skin of shoulder and arm,1.0
SNOMEDCT,188459004,Secondary malignant neoplasm of skin of hip and leg,1.0
SNOMEDCT,188462001,Secondary malignant neoplasm of brain and spinal cord,1.0
SNOMEDCT,188469005,Secondary malignant neoplasm of cervix uteri,1.0
SNOMEDCT,188478004,Malignant neoplasms of independent (primary) multiple sites,1.0
SNOMEDCT,188487008,Lymphosarcoma and reticulosarcoma,1.0
SNOMEDCT,188489006,"Reticulosarcoma of lymph nodes of head, face and neck",1.0
SNOMEDCT,188498009,Lymphosarcoma,1.0
SNOMEDCT,188500005,"Lymphosarcoma of lymph nodes of head, face and neck",1.0
SNOMEDCT,188501009,Lymphosarcoma of intrathoracic lymph nodes,1.0
SNOMEDCT,188502002,Lymphosarcoma of intra-abdominal lymph nodes,1.0
SNOMEDCT,188504001,Lymphosarcoma of lymph nodes of inguinal region and lower limb,1.0
SNOMEDCT,188506004,Lymphosarcoma of spleen,1.0
SNOMEDCT,188510001,"Burkitt's lymphoma of lymph nodes of head, face and neck",1.0
SNOMEDCT,188511002,Burkitt's lymphoma of intrathoracic lymph nodes,1.0
SNOMEDCT,188512009,Burkitt's lymphoma of intra-abdominal lymph nodes,1.0
SNOMEDCT,188514005,Burkitt's lymphoma of lymph nodes of inguinal region and lower limb,1.0
SNOMEDCT,188534006,"Hodgkin's granuloma of lymph nodes of head, face and neck",1.0
SNOMEDCT,188547001,Hodgkin's sarcoma of lymph nodes of axilla and upper limb,1.0
SNOMEDCT,188554007,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck",1.0
SNOMEDCT,188559002,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb",1.0
SNOMEDCT,188565002,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face and neck",1.0
SNOMEDCT,188566001,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",1.0
SNOMEDCT,188567005,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",1.0
SNOMEDCT,188568000,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb",1.0
SNOMEDCT,188572001,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",1.0
SNOMEDCT,188575004,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck",1.0
SNOMEDCT,188576003,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",1.0
SNOMEDCT,188589009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla and upper limb",1.0
SNOMEDCT,188592008,"Hodgkin's disease, lymphocytic depletion of spleen",1.0
SNOMEDCT,188609000,"Nodular lymphoma of lymph nodes of head, face and neck",1.0
SNOMEDCT,188613007,Nodular lymphoma of lymph nodes of inguinal region and lower limb,1.0
SNOMEDCT,188627002,Mycosis fungoides of lymph nodes of multiple sites,1.0
SNOMEDCT,188640007,"Malignant histiocytosis of lymph nodes of head, face and neck",1.0
SNOMEDCT,188645002,"Leukaemic reticuloendotheliosis of lymph nodes of head, face and neck",1.0
SNOMEDCT,188660004,Malignant mast cell tumours,1.0
SNOMEDCT,188666005,Mast cell malignancy of lymph nodes of inguinal region and lower limb,1.0
SNOMEDCT,188669003,Mast cell malignancy of lymph nodes of multiple sites,1.0
SNOMEDCT,188672005,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma,1.0
SNOMEDCT,188674006,Diffuse malignant lymphoma - small non-cleaved cell,1.0
SNOMEDCT,188676008,Malignant lymphoma - mixed small and large cell,1.0
SNOMEDCT,188679001,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse),1.0
SNOMEDCT,188691005,Malignant immunoproliferative small intestinal disease,1.0
SNOMEDCT,188718006,Extramedullary plasmacytoma (clinical),1.0
SNOMEDCT,188725004,Lymphatic leukaemia,1.0
SNOMEDCT,188726003,Subacute lymphoid leukemia,1.0
SNOMEDCT,188729005,Adult T-cell leukaemia,1.0
SNOMEDCT,188732008,Myeloid leukemia,1.0
