Coding System (Read),Codes,Description,Entity type,Category
Read,Eu60300,[X]Emotionally unstable personality disorder,res36: Personality disorder,diagnostic
Read,E21yz00,Other personality disorder NOS,res36: Personality disorder,diagnostic
Read,Eu60500,[X]Anankastic personality disorder,res36: Personality disorder,diagnostic
Read,E21y700,Psychoneurotic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60311,[X]Aggressive personality disorder,res36: Personality disorder,diagnostic
Read,E21z.11,Psychopathic personality,res36: Personality disorder,diagnostic
Read,Eu06011,[X]Organic pseudopsychopathic personality,res36: Personality disorder,diagnostic
Read,Eu06000,[X]Organic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60214,[X]Psychopathic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60000,[X]Paranoid personality disorder,res36: Personality disorder,diagnostic
Read,Eu60013,[X]Querulant personality disorder,res36: Personality disorder,diagnostic
Read,Eu34011,[X]Affective personality disorder,res36: Personality disorder,diagnostic
Read,Eu60.00,[X]Specific personality disorders,res36: Personality disorder,diagnostic
Read,Eu34112,[X]Depressive personality disorder,res36: Personality disorder,diagnostic
Read,Eu60213,[X]Asocial personality disorder,res36: Personality disorder,diagnostic
Read,Eu60200,[X]Dissocial personality disorder,res36: Personality disorder,diagnostic
Read,Eu60100,[X]Schizoid personality disorder,res36: Personality disorder,diagnostic
Read,Eu60014,[X]Sensitive paranoid personality disorder,res36: Personality disorder,diagnostic
Read,Eu60212,[X]Antisocial personality disorder,res36: Personality disorder,diagnostic
Read,Eu60312,[X]Borderline personality disorder,res36: Personality disorder,diagnostic
Read,Eu60411,[X]Hysterical personality disorder,res36: Personality disorder,diagnostic
Read,Eu60412,[X]Psychoinfantile personality disorder,res36: Personality disorder,diagnostic
Read,Eu60400,[X]Histrionic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60313,[X]Explosive personality disorder,res36: Personality disorder,diagnostic
Read,Eu60y11,[X]Eccentric personality disorder,res36: Personality disorder,diagnostic
Read,Eu60513,[X]Obsessive-compulsive personality disorder,res36: Personality disorder,diagnostic
Read,Eu60511,[X]Compulsive personality disorder,res36: Personality disorder,diagnostic
Read,Eu60600,[X]Anxious [avoidant] personality disorder,res36: Personality disorder,diagnostic
Read,Eu60512,[X]Obsessional personality disorder,res36: Personality disorder,diagnostic
Read,Eu60y00,[X]Other specific personality disorders,res36: Personality disorder,diagnostic
Read,Eu60700,[X]Dependent personality disorder,res36: Personality disorder,diagnostic
Read,Eu60714,[X]Self defeating personality disorder,res36: Personality disorder,diagnostic
Read,Eu60713,[X]Passive personality disorder,res36: Personality disorder,diagnostic
Read,Eu60712,[X]Inadequate personality disorder,res36: Personality disorder,diagnostic
Read,Eu60711,[X]Asthenic personality disorder,res36: Personality disorder,diagnostic
Read,Eu84511,[X]Autistic psychopathy,res36: Personality disorder,diagnostic
Read,Eu60z00,"[X]Personality disorder, unspecified",res36: Personality disorder,diagnostic
Read,Eu60y16,[X]Psychoneurotic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60y14,[X]Narcissistic personality disorder,res36: Personality disorder,diagnostic
Read,Eu60y13,[X]Immature personality disorder,res36: Personality disorder,diagnostic
Read,Eu61.00,[X]Mixed and other personality disorders,res36: Personality disorder,diagnostic
Read,Eu94211,[X]Affectionless psychopathy,res36: Personality disorder,diagnostic
Read,E21..00,Personality disorders,res36: Personality disorder,diagnostic
