Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,Gyu6400,[X]Other cerebral infarction,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G61X000,"Left sided intracerebral haemorrhage, unspecified",res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G653.00,Carotid artery syndrome hemispheric,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G654.00,Multiple and bilateral precerebral artery syndromes,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G610.00,Cortical haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G61X100,"Right sided intracerebral haemorrhage, unspecified",res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G618.00,"Intracerebral haemorrhage, multiple localized",res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G61X.00,"Intracerebral haemorrhage in hemisphere, unspecified",res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G613.00,Cerebellar haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z.00,Cerebral infarction NOS,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G661.00,Anterior cerebral artery syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,L440.12,Stroke in the puerperium,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z.11,Brainstem infarction NOS,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G666.00,Pure sensory lacunar syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G652.00,Subclavian steal syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G664.00,Cerebellar stroke syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G65..00,Transient cerebral ischaemia,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z100,Wallenberg syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G641.00,Cerebral embolism,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G650.11,Insufficiency - basilar artery,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G65zz00,Transient cerebral ischaemia NOS,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G663.00,Brain stem stroke syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,Gyu6D00,[X]Sequelae/other + unspecified cerebrovascular diseases,res43: stroke_kontopantelis_bmjqs2012,symptom
Read,G65..13,Vertebro-basilar insufficiency,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z200,Left sided cerebral infarction,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G640000,Cerebral infarction due to thrombosis of cerebral arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G616.00,External capsule haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,Gyu6500,[X]Occlusion and stenosis of other precerebral arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z300,Right sided cerebral infarction,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,14AK.00,H/O: Stroke in last year,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G614.00,Pontine haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G612.00,Basal nucleus haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G63y000,Cerebral infarct due to thrombosis of precerebral arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G66..12,Stroke unspecified,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G61..12,Stroke due to intracerebral haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G65..12,Transient ischaemic attack,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G662.00,Posterior cerebral artery syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,662M.00,Stroke monitoring,res43: stroke_kontopantelis_bmjqs2012,test
Read,Gyu6200,[X]Other intracerebral haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G651.00,Vertebral artery syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G65..11,Drop attack,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64..13,Stroke due to cerebral arterial occlusion,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,F423600,Amaurosis fugax,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z400,Infarction of basal ganglia,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G656.00,Vertebrobasilar insufficiency,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G68X.00,"Sequelae of stroke,not specfd as h'morrhage or infarction",res43: stroke_kontopantelis_bmjqs2012,symptom
Read,ZV12512,[V]Personal history of cerebrovascular accident (CVA),res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,Gyu6F00,"[X]Intracerebral haemorrhage in hemisphere, unspecified",res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,ZV12511,[V]Personal history of stroke,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,14AB.00,H/O: TIA,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,Gyu6C00,"[X]Sequelae of stroke,not specfd as h'morrhage or infarction",res43: stroke_kontopantelis_bmjqs2012,symptom
Read,14A7.12,H/O: stroke,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,14A7.00,H/O: CVA/stroke,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,9N0p.00,Seen in stroke clinic,res43: stroke_kontopantelis_bmjqs2012,test
Read,7P24200,Delivery of rehabilitation for stroke,res43: stroke_kontopantelis_bmjqs2012,test
Read,662e.00,Stroke/CVA annual review,res43: stroke_kontopantelis_bmjqs2012,test
Read,662o.00,Haemorrhagic stroke monitoring,res43: stroke_kontopantelis_bmjqs2012,test
Read,8HBJ.00,Stroke / transient ischaemic attack referral,res43: stroke_kontopantelis_bmjqs2012,test
Read,8HHM.00,Ref to multidisciplinary stroke function improvement service,res43: stroke_kontopantelis_bmjqs2012,test
Read,8HTQ.00,Referral to stroke clinic,res43: stroke_kontopantelis_bmjqs2012,test
Read,G615.00,Bulbar haemorrhage,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64..12,Infarction - cerebral,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z111,Lateral medullary syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,L440.11,CVA - cerebrovascular accident in the puerperium,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G665.00,Pure motor lacunar syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G641000,Cerebral infarction due to embolism of cerebral arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G66..13,CVA - Cerebrovascular accident unspecified,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G6X..00,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G61z.00,Intracerebral haemorrhage NOS,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G641.11,Cerebral embolus,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G64z000,Brainstem infarction,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,Gyu6G00,[X]Cereb infarct due unsp occlus/stenos precerebr arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G660.00,Middle cerebral artery syndrome,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G65z.00,Transient cerebral ischaemia NOS,res43: stroke_kontopantelis_bmjqs2012,diagnostic
Read,G63y100,Cerebral infarction due to embolism of precerebral arteries,res43: stroke_kontopantelis_bmjqs2012,diagnostic
