terminology,code,term,code_type
DMD,318969005,Product containing precisely irbesartan 150 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318855006,Product containing precisely enalapril maleate 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,408051007,Product containing precisely ramipril 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318977009,Product containing precisely candesartan cilexetil 2 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,408052000,Product containing precisely ramipril 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318853004,Product containing precisely enalapril maleate 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318640004,Product containing precisely nebivolol 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318968002,Product containing precisely irbesartan 75 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318475005,Product containing precisely metoprolol tartrate 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,322840006,Product containing precisely clonidine hydrochloride 25 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318057004,Product containing precisely spironolactone 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318851002,Product containing precisely enalapril maleate 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319301007,Product containing precisely lacidipine 4 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319300008,Product containing precisely lacidipine 2 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318406005,Propranolol hydrochloride 160mg m/r capsule (product),1.0
DMD,15148111000001100,Losartan 12.5mg tablets (product),1.0
DMD,318525005,Product containing precisely sotalol hydrochloride 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,408040007,Product containing precisely ramipril 1.25 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318707000,Product containing precisely moxonidine 200 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318526006,Product containing precisely sotalol hydrochloride 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318058009,Product containing precisely spironolactone 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,317920005,Product containing precisely bendroflumethiazide 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318136009,Product containing precisely amiloride hydrochloride 5 milligram and furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,762011000001102,Tildiem 60mg modified-release tablets (Sanofi-Synthelabo Ltd) (product),1.0
DMD,385542009,Product containing precisely olmesartan medoxomil 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,134456001,Doxazosin 4mg m/r tablet (product),1.0
DMD,135921004,Doxazosin 8mg m/r tablet (product),1.0
DMD,261611000001107,Tildiem LA 200 capsules (Sanofi-Synthelabo Ltd) (product),1.0
DMD,162811000001100,Coracten XL 30mg capsules (Celltech Pharmaceuticals Ltd) (product),1.0
DMD,318354003,Product containing precisely propranolol hydrochloride 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318052005,Product containing precisely amiloride hydrochloride 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,2937811000001108,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,318963006,Product containing precisely valsartan 160 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,408055003,Product containing precisely olmesartan medoxomil 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318962001,Product containing precisely valsartan 80 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,318987008,Product containing precisely telmisartan 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,2886311000001102,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,3381511000001105,Coracten XL 60mg capsules (Celltech Pharmaceuticals Ltd) (product),1.0
DMD,103611000001105,Tildiem Retard 90mg tablets (Sanofi-Synthelabo Ltd) (product),1.0
DMD,318850001,Product containing precisely enalapril maleate 2.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,2887011000001102,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,319205001,Diltiazem hydrochloride 60mg m/r tablet (product),1.0
DMD,2938011000001101,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,7887011000001104,Cardioplen XL 5mg tablets (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,126411000001108,Coracten SR 10mg capsules (Celltech Pharmaceuticals Ltd) (product),1.0
DMD,35367911000001103,Verapamil 120mg modified-release tablets (product),1.0
DMD,432118006,Product containing precisely nebivolol 2.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318986004,Product containing precisely telmisartan 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318649003,Product containing precisely hydralazine hydrochloride 25 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,893111000001107,Tildiem LA 300 capsules (Sanofi-Synthelabo Ltd) (product),1.0
DMD,318204006,Product containing precisely verapamil hydrochloride 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,2881311000001105,Adalat LA 30 tablets (Bayer Plc) (product),1.0
DMD,385543004,Product containing precisely olmesartan medoxomil 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318135008,Product containing precisely amiloride hydrochloride 2.5 milligram and furosemide 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,383911000001109,Tildiem Retard 120mg tablets (Sanofi-Synthelabo Ltd) (product),1.0
DMD,2886111000001104,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,318213008,Verapamil hydrochloride 240mg m/r tablet (product),1.0
DMD,407012000,Product containing precisely eplerenone 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,389611000001101,Coracten SR 20mg capsules (Celltech Pharmaceuticals Ltd) (product),1.0
DMD,7887511000001107,Cardioplen XL 10mg tablets (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,318708005,Product containing precisely moxonidine 400 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318575007,Product containing precisely atenolol 50 milligram and chlortalidone 12.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319277008,Nifedipine 20mg m/r tablet (product),1.0
DMD,11506711000001103,Cardioplen XL 2.5mg tablets (Trinity-Chiesi Pharmaceuticals Ltd) (product),1.0
DMD,395497004,Product containing precisely hydrochlorothiazide 25 milligram and losartan potassium 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319274001,Nifedipine 10mg m/r tablet (product),1.0
DMD,2887311000001104,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,318205007,Product containing precisely verapamil hydrochloride 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,408604009,Product containing precisely moxonidine 300 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318961008,Product containing precisely valsartan 40 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,318959004,Product containing precisely hydrochlorothiazide 12.5 milligram and losartan potassium 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,540111000001108,Securon SR 240mg tablets (Abbott Laboratories Ltd) (product),1.0
DMD,318880006,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,134463001,Product containing precisely telmisartan 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319222004,Product containing precisely nifedipine 5 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,235511000001104,Adalat LA 60 tablets (Bayer Plc) (product),1.0
DMD,318474009,Product containing precisely metoprolol tartrate 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,31142211000001108,Sacubitril 97mg / Valsartan 103mg tablets (product),1.0
DMD,904011000001104,Nifedipress MR 10 tablets (Dexcel Pharma Ltd) (product),1.0
DMD,130211000001109,Slozem 120mg capsules (Merck Pharmaceuticals) (product),1.0
DMD,318667005,Product containing precisely clonidine hydrochloride 100 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318206008,Product containing precisely verapamil hydrochloride 120 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318650003,Product containing precisely hydralazine hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319272002,Nifedipine 10mg m/r capsule (product),1.0
DMD,846611000001102,Half Securon SR 120mg tablets (Abbott Laboratories Ltd) (product),1.0
DMD,318445000,Product containing precisely labetalol hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,857011000001109,Angitil SR 90 capsules (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,9049711000001108,Adipine XL 30mg tablets (Trinity-Chiesi Pharmaceuticals Ltd) (product),1.0
DMD,119211000001108,Slozem 180mg capsules (Merck Pharmaceuticals) (product),1.0
DMD,377566005,Product containing precisely amiloride hydrochloride 5 milligram and hydrochlorothiazide 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,377211005,Product containing precisely atenolol 100 milligram and chlortalidone 25 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319223009,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,2886511000001108,Adizem-XL 200mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,319275000,Nifedipine 30mg m/r tablet (product),1.0
DMD,31142111000001102,Sacubitril 49mg / Valsartan 51mg tablets (product),1.0
DMD,813611000001103,Zemtard 180 XL capsules (Galen Ltd) (product),1.0
DMD,105211000001107,Zemtard 120 XL capsules (Galen Ltd) (product),1.0
DMD,599811000001104,Slozem 240mg capsules (Merck Pharmaceuticals) (product),1.0
DMD,319183002,Diltiazem hydrochloride 120mg m/r capsule (product),1.0
DMD,31142011000001103,Sacubitril 24mg / Valsartan 26mg tablets (product),1.0
DMD,319273007,Nifedipine 20mg m/r capsule (product),1.0
DMD,853911000001104,Bisoprolol 5mg tablets (Approved Prescription Services) (product),1.0
DMD,134460003,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 300 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,619111000001101,Nifedipress MR 20 tablets (Dexcel Pharma Ltd) (product),1.0
DMD,2886711000001103,Adizem-SR 180mg capsules (Napp Pharmaceuticals Ltd) (product),1.0
DMD,318672001,Product containing precisely methyldopa 250 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318121006,Product containing precisely amiloride hydrochloride 2.5 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318884002,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319182007,Diltiazem hydrochloride 90mg m/r capsule (product),1.0
DMD,319184008,Diltiazem hydrochloride 180mg m/r capsule (product),1.0
DMD,32311000001105,Viazem XL 120mg capsules (Genus Pharmaceuticals) (product),1.0
DMD,13112711000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (product),1.0
DMD,345411000001107,Zemtard 240 XL capsules (Galen Ltd) (product),1.0
DMD,5011000001109,Adalat retard 20mg tablets (Bayer Plc) (product),1.0
DMD,318446004,Product containing precisely labetalol hydrochloride 200 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,319247002,Nifedipine 30mg m/r capsule (product),1.0
DMD,9049911000001105,Adipine XL 60mg tablets (Trinity-Chiesi Pharmaceuticals Ltd) (product),1.0
DMD,33211000001108,Viazem XL 180mg capsules (Genus Pharmaceuticals) (product),1.0
DMD,881811000001100,Adalat LA 20 tablets (Bayer Plc) (product),1.0
DMD,298811000001103,Angitil SR 120 capsules (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,318996008,Product containing precisely eprosartan (as eprosartan mesylate) 600 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,886511000001107,Viazem XL 240mg capsules (Genus Pharmaceuticals) (product),1.0
DMD,318926002,Product containing precisely trandolapril 2 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,395521005,Product containing precisely hydrochlorothiazide 12.5 milligram and valsartan 160 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,421069003,Product containing precisely doxazosin 8 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318824000,Product containing precisely captopril 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,648211000001107,Viazem XL 360mg capsules (Genus Pharmaceuticals) (product),1.0
DMD,134461004,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 150 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,410958005,Product containing precisely trandolapril 4 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,319276004,Nifedipine 60mg m/r tablet (product),1.0
DMD,833611000001109,Adipine MR 10 tablets (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,319180004,Diltiazem hydrochloride 90mg m/r tablet (product),1.0
DMD,31138011000001104,Entresto 97mg/103mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1.0
DMD,318619000,Product containing precisely celiprolol hydrochloride 200 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318821008,Product containing precisely captopril 25 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,172711000001100,Istin 5mg tablets (Upjohn UK Ltd) (product),1.0
DMD,628711000001102,Cardicor 2.5mg tablets (Merck Pharmaceuticals) (product),1.0
DMD,35903211000001107,Atenolol 25mg/5ml oral solution sugar free (product),1.0
DMD,74111000001103,Adipine MR 20 tablets (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,550211000001104,Slozem 300mg capsules (Merck Pharmaceuticals) (product),1.0
DMD,319187001,Diltiazem hydrochloride 200mg m/r capsule (product),1.0
DMD,318768008,Product containing precisely prazosin (as prazosin hydrochloride) 1 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,336611000001101,Angitil SR 180 capsules (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,319186005,Diltiazem hydrochloride 240mg m/r capsule (product),1.0
DMD,319248007,Nifedipine 60mg m/r capsule (product),1.0
DMD,866811000001107,Zemtard 300 XL capsules (Galen Ltd) (product),1.0
DMD,418945005,Diltiazem 120mg m/r tablet (product),1.0
DMD,318022002,Product containing precisely bumetanide 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,408111000001107,Istin 10mg tablets (Upjohn UK Ltd) (product),1.0
DMD,36011000001106,Amias 8mg tablets (Takeda UK Ltd) (product),1.0
DMD,432159000,Product containing precisely nebivolol 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,569011000001108,Adalat retard 10 tablets (Bayer Plc) (product),1.0
DMD,31136411000001107,Entresto 49mg/51mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1.0
DMD,318007007,Frusemide 40mg/5mL s/f oral solution (product),1.0
DMD,407856001,Product containing precisely hydrochlorothiazide 12.5 milligram and telmisartan 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318534000,Product containing precisely timolol maleate 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318673006,Product containing precisely methyldopa 500 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,32425911000001106,Nifedipine 10mg modified-release tablets (Kent Pharmaceuticals Ltd) (product),1.0
DMD,31136811000001109,Entresto 24mg/26mg tablets (Novartis Pharmaceuticals UK Ltd) (product),1.0
DMD,413111000001101,Tensipine MR 10 tablets (Genus Pharmaceuticals) (product),1.0
DMD,319181000,Diltiazem hydrochloride 300mg m/r capsule (product),1.0
DMD,376487009,Product containing precisely valsartan 320 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,407011000001105,Viazem XL 300mg capsules (Genus Pharmaceuticals) (product),1.0
DMD,908511000001100,Amias 16mg tablets (Takeda UK Ltd) (product),1.0
DMD,724111000001103,Half Beta-Prograne 80mg modified-release capsules (Tillomed Laboratories) (product),1.0
DMD,385611000001104,Tensipine MR 20 tablets (Genus Pharmaceuticals) (product),1.0
DMD,377488008,Product containing precisely hydrochlorothiazide 12.5 milligram and valsartan 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,317973005,Product containing precisely furosemide 500 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318994006,Product containing precisely eprosartan (as eprosartan mesylate) 300 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,374173002,Product containing precisely metolazone 2.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,409298002,Product containing precisely hydrochlorothiazide 25 milligram and valsartan 160 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318528007,Product containing precisely sotalol hydrochloride 160 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,245811000001102,Cozaar 100mg tablets (Merck Sharp & Dohme Ltd) (product),1.0
DMD,318006003,Frusemide 20mg/5mL s/f oral solution (product),1.0
DMD,7305311000001108,Amlodipine 5mg tablets (A A H Pharmaceuticals Ltd) (product),1.0
DMD,10970311000001105,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (product),1.0
DMD,317935006,Product containing precisely chlortalidone 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,13454111000001103,Perindopril arginine 10mg tablets (product),1.0
DMD,318481002,Product containing precisely nadolol 80 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318849001,Product containing precisely enalapril 20 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318767003,Product containing precisely prazosin (as prazosin hydrochloride) 500 microgram/1 each conventional release oral tablet (clinical drug),1.0
DMD,53611000001106,Cozaar 50mg tablets (Merck Sharp & Dohme Ltd) (product),1.0
DMD,857411000001100,Amias 4mg tablets (Takeda UK Ltd) (product),1.0
DMD,15138911000001101,Cozaar 12.5mg tablets (Merck Sharp & Dohme Ltd) (product),1.0
DMD,427411000001106,Frumil 5mg/40mg tablets (Helios Healthcare Ltd) (product),1.0
DMD,456611000001108,Natrilix SR 1.5mg tablets (Servier Laboratories Limited) (product),1.0
DMD,7333311000001100,Amlodipine 5mg tablets (Approved Prescription Services) (product),1.0
DMD,425960005,Product containing precisely aliskiren fumarate 150 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,7305011000001105,Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd) (product),1.0
DMD,4858111000001103,Doxadura 4mg tablets (Dexcel-Pharma Ltd) (product),1.0
DMD,29826311000001101,Amlodipine 5mg/5ml oral solution sugar free (product),1.0
DMD,407855002,Product containing precisely hydrochlorothiazide 12.5 milligram and telmisartan 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,13454411000001108,Perindopril arginine 5mg tablets (product),1.0
DMD,36564411000001102,Furosemide 50mg/5ml oral solution sugar free (product),1.0
DMD,318820009,Product containing precisely captopril 12.5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,75111000001104,Angitil XL 240 capsules (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,35932311000001101,Propranolol 10mg/5ml oral solution sugar free (product),1.0
DMD,318656009,Product containing precisely minoxidil 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,11160111000001107,Valsartan 160mg / Amlodipine 10mg tablets (product),1.0
DMD,467111000001105,Angitil XL 300 capsules (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,7333511000001106,Amlodipine 10mg tablets (Approved Prescription Services) (product),1.0
DMD,318925003,Product containing precisely trandolapril 1 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,20011000001105,Zanidip 10mg tablets (Napp Pharmaceuticals Ltd) (product),1.0
DMD,321811000001109,Natrilix 2.5mg tablets (Servier Laboratories Limited) (product),1.0
DMD,409184002,Product containing precisely hydrochlorothiazide 12.5 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,3142511000001102,Tenif modified-release capsules (AstraZeneca) (product),1.0
DMD,254911000001106,Dilzem XL 180 capsules (Medeus Pharma) (product),1.0
DMD,712511000001106,Cardicor 1.25mg tablets (Merck Pharmaceuticals) (product),1.0
DMD,319185009,Diltiazem hydrochloride 60mg m/r capsule (product),1.0
DMD,319217004,Product containing precisely nicardipine hydrochloride 20 milligram/1 each conventional release oral capsule (clinical drug),1.0
DMD,323211000001107,Aprovel 300mg tablets (Sanofi-Synthelabo Ltd) (product),1.0
DMD,416515008,Product containing precisely valsartan 40 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,859711000001103,Aprovel 150mg tablets (Sanofi-Synthelabo Ltd) (product),1.0
DMD,425669009,Product containing precisely aliskiren fumarate 300 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,318622003,Product containing precisely celiprolol hydrochloride 400 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,35932811000001105,Propranolol 5mg/5ml oral solution sugar free (product),1.0
DMD,318041004,Product containing precisely torasemide 5 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,7418511000001104,Vera-Til SR 120mg tablets (Tillomed Laboratories) (product),1.0
DMD,318458004,Product containing precisely labetalol hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,19711000001106,Cardicor 5mg tablets (Merck Pharmaceuticals) (product),1.0
DMD,5589711000001107,Ramipril 10mg capsules (Approved Prescription Services) (product),1.0
DMD,573711000001104,Bedranol SR 80mg capsules (Sandoz Ltd) (product),1.0
DMD,639011000001106,Trandate 100mg tablets (Celltech Pharmaceuticals Ltd) (product),1.0
DMD,11160311000001109,Valsartan 80mg / Amlodipine 5mg tablets (product),1.0
DMD,873411000001109,Cardura XL 8mg tablets (Upjohn UK Ltd) (product),1.0
DMD,243111000001108,Dilzem XL 120 capsules (Medeus Pharma) (product),1.0
DMD,318671008,Product containing precisely methyldopa 125 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,8983911000001107,Amias 32mg tablets (Takeda UK Ltd) (product),1.0
DMD,318657000,Product containing precisely minoxidil 10 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,19877111000001100,Ramipril 2.5mg/5ml oral solution sugar free (product),1.0
DMD,453811000001103,Moduretic 5mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),1.0
DMD,429502004,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,675611000001104,Vertab SR 240 tablets (Trinity Pharmaceuticals Ltd) (product),1.0
DMD,318248001,Product containing precisely verapamil hydrochloride 160 milligram/1 each conventional release oral tablet (clinical drug),1.0
DMD,27111000001107,Adalat 5 capsules (Bayer Plc) (product),1.0
DMD,11160211000001101,Valsartan 160mg / Amlodipine 5mg tablets (product),1.0
DMD,733511000001107,Dilzem XL 240 capsules (Medeus Pharma) (product),1.0
