Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,31932,BUMETANIDE tablets 1mg [CP PHARM],res9: loop_diuretics,drug
CPRD_product_code,2493,BURINEX A tablets [LEO],res9: loop_diuretics,drug
CPRD_product_code,193,co-amilofruse (amiloride and furosemide) tablets 2.5mg+20mg ,res9: loop_diuretics,drug
CPRD_product_code,211,FRUMIL tablets 40mg + 5mg [HELIOS],res9: loop_diuretics,drug
CPRD_product_code,1369,furosemide with amiloride tablets 40mg + 5mg ,res9: loop_diuretics,drug
CPRD_product_code,1301,FRUMIL LS tablets 20mg + 2.5mg [HELIOS],res9: loop_diuretics,drug
CPRD_product_code,13435,FRUMIL forte tablets 80mg + 10mg [HELIOS],res9: loop_diuretics,drug
CPRD_product_code,4211,furosemide with amiloride tablets 20mg + 2.5mg ,res9: loop_diuretics,drug
CPRD_product_code,3793,co-amilofruse (amiloride and furosemide) tablets 10mg+80mg ,res9: loop_diuretics,drug
CPRD_product_code,39807,FRUMIL tablets 40mg + 5mg [SANOFI/AVE],res9: loop_diuretics,drug
CPRD_product_code,38901,FRUMIL LS tablets 20mg + 2.5mg [SANOFI/AVE],res9: loop_diuretics,drug
CPRD_product_code,17960,furosemide with potassium tablets 20mg + 10mmol ,res9: loop_diuretics,drug
CPRD_product_code,41719,CO-AMILOFRUSE tablets 5mg+40mg [ACTAVIS],res9: loop_diuretics,drug
CPRD_product_code,3050,furosemide with triamterene tablets 40mg + 50mg ,res9: loop_diuretics,drug
CPRD_product_code,26529,furosemide with penbutolol tablets ,res9: loop_diuretics,drug
CPRD_product_code,2961,FRUSENE tablets [ORION],res9: loop_diuretics,drug
CPRD_product_code,47647,co-amilofruse oral liquid ,res9: loop_diuretics,drug
CPRD_product_code,5220,furosemide with amiloride tablets 80mg + 10mg ,res9: loop_diuretics,drug
CPRD_product_code,11265,triamterene with furosemide tablets 50mg + 40mg ,res9: loop_diuretics,drug
CPRD_product_code,4873,FRU-CO tablets 5mg + 40mg [IVAX],res9: loop_diuretics,drug
CPRD_product_code,4661,spironolactone with furosemide capsules 50mg + 20mg ,res9: loop_diuretics,drug
CPRD_product_code,7441,LASILACTONE capsules [SANOFI/AVE],res9: loop_diuretics,drug
CPRD_product_code,9456,amiloride hydrochloride with furosemide tablets 5mg + 40mg ,res9: loop_diuretics,drug
CPRD_product_code,9431,FRUSEMEK tablets 40mg + 5mg [APS],res9: loop_diuretics,drug
CPRD_product_code,25965,CO-AMILOFRUSE tablets 2.5mg+20mg [WOCKHARDT],res9: loop_diuretics,drug
CPRD_product_code,14587,amiloride hydrochloride with bumetanide tablets 5mg + 1mg ,res9: loop_diuretics,drug
CPRD_product_code,21938,FROOP-CO tablets 5mg+40mg [ASHBOURNE],res9: loop_diuretics,drug
CPRD_product_code,15874,amiloride hydrochloride with furosemide tablets 2.5mg + 20mg ,res9: loop_diuretics,drug
CPRD_product_code,18497,amiloride hydrochloride with furosemide tablets 10mg + 80mg ,res9: loop_diuretics,drug
CPRD_product_code,18332,ARIDIL tablets 20mg + 2.5mg [CP PHARM],res9: loop_diuretics,drug
CPRD_product_code,33527,CO-AMILOFRUSE tablets 5mg+40mg [GEN (UK)],res9: loop_diuretics,drug
CPRD_product_code,33658,CO-AMILOFRUSE tablets 5mg+40mg [HILLCROSS],res9: loop_diuretics,drug
CPRD_product_code,31773,CO-AMILOFRUSE tablets 5mg+40mg [WOCKHARDT],res9: loop_diuretics,drug
CPRD_product_code,28129,CO-AMILOFRUSE tablets 5mg+40mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,30773,CO-AMILOFRUSE tablets 5mg+40mg [BERK],res9: loop_diuretics,drug
CPRD_product_code,3248,furosemide tablets 500mg ,res9: loop_diuretics,drug
CPRD_product_code,2788,BURINEX tablets 1mg [LEO],res9: loop_diuretics,drug
CPRD_product_code,6,furosemide tablets 40mg ,res9: loop_diuretics,drug
CPRD_product_code,814,bumetanide tablets 1mg ,res9: loop_diuretics,drug
CPRD_product_code,55,furosemide tablets 20mg ,res9: loop_diuretics,drug
CPRD_product_code,5728,furosemide oral solution sugar-free 40mg/5ml ,res9: loop_diuretics,drug
CPRD_product_code,27696,FUROSEMIDE tablets 40mg [KENT],res9: loop_diuretics,drug
CPRD_product_code,24832,LASIPRESSIN tablets [HOECHST],res9: loop_diuretics,drug
CPRD_product_code,5249,furosemide oral solution sugar-free 50mg/5ml ,res9: loop_diuretics,drug
CPRD_product_code,12367,piretanide capsules 6mg ,res9: loop_diuretics,drug
CPRD_product_code,32091,BUMETANIDE tablets 1mg [HILLCROSS],res9: loop_diuretics,drug
CPRD_product_code,11268,TOREM tablets 2.5mg [MEDA],res9: loop_diuretics,drug
CPRD_product_code,7709,ARELIX capsules 6mg [HOECHSTMAR],res9: loop_diuretics,drug
CPRD_product_code,7606,LASIX tablets 40mg [BORG],res9: loop_diuretics,drug
CPRD_product_code,6118,furosemide oral solution sugar-free 20mg/5ml ,res9: loop_diuretics,drug
CPRD_product_code,5868,FRUSOL oral solution sugar-free 20mg/5ml [ROSEMONT],res9: loop_diuretics,drug
CPRD_product_code,32918,FUROSEMIDE tablets 20mg [SANDOZ],res9: loop_diuretics,drug
CPRD_product_code,10781,LASIX + K tablets [HOECHSTMAR],res9: loop_diuretics,drug
CPRD_product_code,41533,CO-AMILOFRUSE tablets 2.5mg+20mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,7806,bumetanide tablets 5mg ,res9: loop_diuretics,drug
CPRD_product_code,12226,BURINEX oral liquid sugar-free 1mg/5ml [LEO],res9: loop_diuretics,drug
CPRD_product_code,34374,FUROSEMIDE tablets 40mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,34006,FUROSEMIDE tablets 40mg [ACTAVIS],res9: loop_diuretics,drug
CPRD_product_code,1776,BURINEX K tablets 500micrograms + 7.7mmol [LEO],res9: loop_diuretics,drug
CPRD_product_code,8102,furosemide with potassium tablets 40mg + 8mmol ,res9: loop_diuretics,drug
CPRD_product_code,10392,LASIX tablets 500mg [BORG],res9: loop_diuretics,drug
CPRD_product_code,36767,BUMETANIDE tablets 1mg [IVAX],res9: loop_diuretics,drug
CPRD_product_code,10066,TOREM tablets 5mg [MEDA],res9: loop_diuretics,drug
CPRD_product_code,7734,DIUMIDE-K CONTINUS tablets [TEOFARMA],res9: loop_diuretics,drug
CPRD_product_code,6160,bumetanide with potassium tablets 500micrograms + 7.7mmol ,res9: loop_diuretics,drug
CPRD_product_code,34557,FUROSEMIDE tablets 40mg [IVAX],res9: loop_diuretics,drug
CPRD_product_code,36190,furosemide oral solution sugar-free 5mg/5ml ,res9: loop_diuretics,drug
CPRD_product_code,7582,LASIKAL tablets 20mg + 10mmol [BORG],res9: loop_diuretics,drug
CPRD_product_code,34613,BUMETANIDE tablets 5mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,8052,torasemide tablets 5mg ,res9: loop_diuretics,drug
CPRD_product_code,34934,BUMETANIDE tablets 1mg [GEN (UK)],res9: loop_diuretics,drug
CPRD_product_code,9680,FRUSOL oral solution sugar-free 40mg/5ml [ROSEMONT],res9: loop_diuretics,drug
CPRD_product_code,56,co-amilofruse (amiloride and furosemide) tablets 5mg+40mg ,res9: loop_diuretics,drug
CPRD_product_code,46699,FUROSEMIDE tablets 40mg [ALMUS],res9: loop_diuretics,drug
CPRD_product_code,45305,BUMETANIDE tablets 1mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,16206,FROOP 40 tablets 40mg [ASHBOURNE],res9: loop_diuretics,drug
CPRD_product_code,40898,TORASEMIDE tablets 5mg [HILLCROSS],res9: loop_diuretics,drug
CPRD_product_code,21849,DRYPTAL tablets 40mg [BERK],res9: loop_diuretics,drug
CPRD_product_code,41292,FUROSEMIDE tablets 20mg [WOCKHARDT],res9: loop_diuretics,drug
CPRD_product_code,19194,FUROSEMIDE tablets 20mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,42488,FUROSEMIDE oral solution 40mg/5ml [HILLCROSS],res9: loop_diuretics,drug
CPRD_product_code,41828,FUROSEMIDE tablets 500mg [ACTAVIS],res9: loop_diuretics,drug
CPRD_product_code,41405,FUROSEMIDE tablets 500mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,42388,FUROSEMIDE oral solution sugar-free 40mg/5ml [FOCUS],res9: loop_diuretics,drug
CPRD_product_code,14761,FRUSID tablets 40mg [DDSA],res9: loop_diuretics,drug
CPRD_product_code,11487,torasemide tablets 2.5mg ,res9: loop_diuretics,drug
CPRD_product_code,22839,clopamide with potassium effervescent tablet ,res9: loop_diuretics,drug
CPRD_product_code,43508,CO-AMILOFRUSE tablets 5mg+40mg [SANDOZ],res9: loop_diuretics,drug
CPRD_product_code,46525,TORASEMIDE tablets 5mg [TEVA],res9: loop_diuretics,drug
CPRD_product_code,14837,FRUSOL oral solution sugar-free 50mg/5ml [ROSEMONT],res9: loop_diuretics,drug
CPRD_product_code,12354,etacrynic acid tablets 50mg ,res9: loop_diuretics,drug
CPRD_product_code,12294,BURINEX tablets 5mg [LEO],res9: loop_diuretics,drug
CPRD_product_code,47815,FUROSEMIDE tablets 20mg [CELLTECH],res9: loop_diuretics,drug
CPRD_product_code,18096,torasemide tablets 10mg ,res9: loop_diuretics,drug
CPRD_product_code,18983,BRINALDIX K effervescent tablet [BERK],res9: loop_diuretics,drug
CPRD_product_code,18650,EDECRIN tablets 50mg [M S D],res9: loop_diuretics,drug
CPRD_product_code,19056,FUROSEMIDE solution sugar-free 50mg/5ml [ROSEMONT],res9: loop_diuretics,drug
CPRD_product_code,46948,FUROSEMIDE tablets 40mg [ARROW],res9: loop_diuretics,drug
CPRD_product_code,19192,FUROSEMIDE tablets 40mg [M&A PHARM],res9: loop_diuretics,drug
