Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,C10F611,Type II diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108800,Insulin dependent diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108z00,Unspecified diabetes mellitus with multiple complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10zz00,Diabetes mellitus NOS with unspecified complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10z100,"Diabetes mellitus, adult onset, + unspecified complication",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109900,Non-insulin-dependent diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E.11,Type I diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of complication",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10z000,"Diabetes mellitus, juvenile type, + unspecified complication",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10yz00,Diabetes mellitus NOS with other specified manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FF11,Type II diabetes mellitus with peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AJ100,Brittle diabetes,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E312,Insulin dependent diabetes mellitus with multiple complicat,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AJ.00,Diabetic - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,L180600,"Pre-existing diabetes mellitus, non-insulin-dependent",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108.00,Insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108D00,Insulin dependent diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108000,Insulin-dependent diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107400,NIDDM with peripheral circulatory disorder,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109300,Non-insulin-dependent diabetes mellitus with multiple comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C103y00,Other specified diabetes mellitus with coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109400,Non-insulin dependent diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C103000,"Diabetes mellitus, juvenile type, with ketoacidotic coma",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C101000,"Diabetes mellitus, juvenile type, with ketoacidosis",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10y100,"Diabetes mellitus, adult, + other specified manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108y00,Other specified diabetes mellitus with multiple comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109000,Non-insulin-dependent diabetes mellitus with renal comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107000,"Diabetes mellitus, juvenile +peripheral circulatory disorder",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C104y00,Other specified diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107.12,Diabetes with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107300,IDDM with peripheral circulatory disorder,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108700,Insulin dependent diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106000,"Diabetes mellitus, juvenile, + neurological manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,8H7r.00,Refer to diabetic foot screener,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E300,Type 1 diabetes mellitus with multiple complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,42W3.00,Hb. A1C > 10% - bad control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C10F300,Type 2 diabetes mellitus with multiple complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C104z00,Diabetes mellitis with nephropathy NOS,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109G11,Type II diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107y00,Other specified diabetes mellitus with periph circ comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108300,Insulin dependent diabetes mellitus with multiple complicatn,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorder,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C102000,"Diabetes mellitus, juvenile type, with hyperosmolar coma",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109611,Type II diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108H11,Type I diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109612,Type 2 diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109F00,Non-insulin-dependent d m with peripheral angiopath,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109011,Type II diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108711,Type I diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108F11,Type I diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109D11,Type II diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108H00,Insulin dependent diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109E11,Type II diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109112,Type 2 diabetes mellitus with ophthalmic complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109412,Type 2 diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108G00,Insulin dependent diab mell with peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109012,Type 2 diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,7276.00,Pan retinal photocoagulation for diabetes,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C10F100,Type 2 diabetes mellitus with ophthalmic complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100z00,Diabetes mellitus NOS with no mention of complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108212,Type 1 diabetes mellitus with neurological complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E700,Type 1 diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10ED00,Type 1 diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EH00,Type 1 diabetes mellitus with arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FM00,Type 2 diabetes mellitus with persistent microalbuminuria,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EC00,Type 1 diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FK00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,Cyu2.00,[X]Diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F200,Type 2 diabetes mellitus with neurological complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E100,Type 1 diabetes mellitus with ophthalmic complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F500,Type 2 diabetes mellitus with gangrene,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E500,Type 1 diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100100,"Diabetes mellitus, adult onset, no mention of complication",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E400,Unstable type 1 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EM11,Type I diabetes mellitus with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EP00,Type 1 diabetes mellitus with exudative maculopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FQ00,Type 2 diabetes mellitus with exudative maculopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EK00,Type 1 diabetes mellitus with persistent proteinuria,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,L180X00,"Pre-existing diabetes mellitus, unspecified",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109700,Non-insulin dependant diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109.12,Type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10G000,Secondary pancreatic diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109.13,Type II diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108.13,Type I diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F911,Type II diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109712,Type 2 diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109J00,Insulin treated Type 2 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108E11,Type I diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108811,Type I diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FJ11,Insulin treated Type II diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E800,Type 1 diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E.00,Type 1 diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EA00,Type 1 diabetes mellitus without complication,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10G.00,Secondary pancreatic diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F700,Type 2 diabetes mellitus - poor control,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F.11,Type II diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10C.00,Diabetes mellitus autosomal dominant,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,66A9.00,Understands diet - diabetes,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8HLE.00,Diabetology D.V. done,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66A7.00,Frequency of hypo. attacks,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9OL2.00,Refuses diabetes monitoring,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66A..00,Diabetic monitoring,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42c1.00,HbA1 7 - 10% - borderline control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42c2.00,HbA1 > 10% - bad control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42W..00,Hb. A1C - diabetic control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66A1.00,Initial diabetic assessment,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N1Q.00,Seen in diabetic clinic,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8H7f.00,Referral to diabetes nurse,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66A2.00,Follow-up diabetic assessment,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AT.00,Annual diabetic blood test,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,13AB.00,Diabetic lipid lowering diet,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8H7C.00,"Refer, diabetic liaison nurse",res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9OLA.11,Diabetes monitored,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9OL1.00,Attends diabetes monitoring,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66Ab.00,Diabetic foot examination,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,8H4F.00,Referral to diabetologist,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,42c0.00,HbA1 < 7% - good control,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AP.00,Diabetes: practice programme,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AS.00,Diabetic annual review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,68A7.00,Diabetic retinopathy screening,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,9N2d.00,Seen by diabetologist,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AY.00,Diabetic diet - good compliance,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,2BBl.00,O/E - left eye stable treated prolif diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,8B3l.00,Diabetes medication review,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,F420700,High risk proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,66Aa.00,Diabetic diet - poor compliance,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,66AX.00,Diabetes: shared care in pregnancy - diabetol and obstet,res43: diabetes_kontopantelis_bmjqs2012,symptom
Read,C108511,Type I diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108200,Insulin-dependent diabetes mellitus with neurological comps,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109E12,Type 2 diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109C11,Type II diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108712,Type 1 diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109H00,Non-insulin dependent d m with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108D11,Type I diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108411,Unstable type I diabetes mellitus,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108011,Type I diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C109211,Type II diabetes mellitus with neurological complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F600,Type 2 diabetes mellitus with retinopathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EM00,Type 1 diabetes mellitus with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E000,Type 1 diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FN00,Type 2 diabetes mellitus with ketoacidosis,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FL00,Type 2 diabetes mellitus with persistent proteinuria,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FE00,Type 2 diabetes mellitus with diabetic cataract,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F400,Type 2 diabetes mellitus with ulcer,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10F000,Type 2 diabetes mellitus with renal complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,F420800,High risk non proliferative diabetic retinopathy,res43: diabetes_kontopantelis_bmjqs2012,test
Read,C10FB00,Type 2 diabetes mellitus with polyneuropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10FP00,Type 2 diabetes mellitus with ketoacidotic coma,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
Read,C10E200,Type 1 diabetes mellitus with neurological complications,res43: diabetes_kontopantelis_bmjqs2012,diagnostic
