Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,2BBL.00,O/E - diabetic maculopathy present both eyes,res22: diabetes,diagnostic
Read,2BBo.00,O/E - sight threatening diabetic retinopathy,res22: diabetes,diagnostic
Read,2BBW.00,O/E - right eye diabetic maculopathy,res22: diabetes,diagnostic
Read,2G5C.00,Foot abnormality - diabetes related,res22: diabetes,diagnostic
Read,2BBT.00,O/E - right eye proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,2BBk.00,O/E - right eye stable treated prolif diabetic retinopathy,res22: diabetes,diagnostic
Read,2BBX.00,O/E - left eye diabetic maculopathy,res22: diabetes,diagnostic
Read,2G51000,Foot abnormality - diabetes related,res22: diabetes,diagnostic
Read,2G5F.00,O/E - Right diabetic foot at moderate risk,res22: diabetes,diagnostic
Read,2G5H.00,O/E - Right diabetic foot - ulcerated,res22: diabetes,diagnostic
Read,2G5K.00,O/E - Left diabetic foot at high risk,res22: diabetes,diagnostic
Read,42W2.00,Hb. A1C 7-10% - borderline,res22: diabetes,diagnostic
Read,2G5V.00,O/E - right chronic diabetic foot ulcer,res22: diabetes,diagnostic
Read,C10E300,Type 1 diabetes mellitus with multiple complications,res22: diabetes,diagnostic
Read,2G5I.00,O/E - Left diabetic foot at low risk,res22: diabetes,diagnostic
Read,42W..00,Hb. A1C - diabetic control,res22: diabetes,diagnostic
Read,66AJ.00,Diabetic - poor control,res22: diabetes,diagnostic
Read,8H7f.00,Referral to diabetes nurse,res22: diabetes,diagnostic
Read,C100z00,Diabetes mellitus NOS with no mention of complication,res22: diabetes,diagnostic
Read,66A6.00,Last hypo. attack,res22: diabetes,diagnostic
Read,66A..00,Diabetic monitoring,res22: diabetes,diagnostic
Read,66A4.00,Diabetic on oral treatment,res22: diabetes,diagnostic
Read,66A2.00,Follow-up diabetic assessment,res22: diabetes,diagnostic
Read,66AG.00,Diabetic drug side effects,res22: diabetes,diagnostic
Read,66A7100,Frequency of GP or paramedic treated hypoglycaemia,res22: diabetes,diagnostic
Read,66A7.00,Frequency of hypo. attacks,res22: diabetes,diagnostic
Read,66AA.11,Injection sites - diabetic,res22: diabetes,diagnostic
Read,66A8.00,Has seen dietician - diabetes,res22: diabetes,diagnostic
Read,66AJ100,Brittle diabetes,res22: diabetes,diagnostic
Read,66AY.00,Diabetic diet - good compliance,res22: diabetes,diagnostic
Read,66AM.00,Diabetic - follow-up default,res22: diabetes,diagnostic
Read,66AJ.11,Unstable diabetes,res22: diabetes,diagnostic
Read,66AJ300,Recurrent severe hypos,res22: diabetes,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res22: diabetes,diagnostic
Read,66AJz00,Diabetic - poor control NOS,res22: diabetes,diagnostic
Read,66AP.00,Diabetes: practice programme,res22: diabetes,diagnostic
Read,66AX.00,Diabetes: shared care in pregnancy - diabetol and obstet,res22: diabetes,diagnostic
Read,66AR.00,Diabetes management plan given,res22: diabetes,diagnostic
Read,66AT.00,Annual diabetic blood test,res22: diabetes,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res22: diabetes,diagnostic
Read,66Ab.00,Diabetic foot examination,res22: diabetes,diagnostic
Read,8H3O.00,Non-urgent diabetic admission,res22: diabetes,diagnostic
Read,66Ak.00,Diabetic monitoring - lower risk albumin excretion,res22: diabetes,diagnostic
Read,66AZ.00,Diabetic monitoring NOS,res22: diabetes,diagnostic
Read,8H4F.00,Referral to diabetologist,res22: diabetes,diagnostic
Read,66Ad.00,Hypoglycaemic attack requiring 3rd party assistance,res22: diabetes,diagnostic
Read,66Ai.00,Diabetic 6 month review,res22: diabetes,diagnostic
Read,66An.00,Diabetes type 1 review,res22: diabetes,diagnostic
Read,8BL2.00,Patient on maximal tolerated therapy for diabetes,res22: diabetes,diagnostic
Read,68A9.00,Diabetic retinopathy screening offered,res22: diabetes,diagnostic
Read,66Ao.00,Diabetes type 2 review,res22: diabetes,diagnostic
Read,68AB.00,Diabetic digital retinopathy screening offered,res22: diabetes,diagnostic
Read,7276.00,Pan retinal photocoagulation for diabetes,res22: diabetes,diagnostic
Read,8HME.00,Listed for Diabetology admissn,res22: diabetes,diagnostic
Read,8HVU.00,Private referral to diabetologist,res22: diabetes,diagnostic
Read,8HHy.00,Referral to diabetic register,res22: diabetes,diagnostic
Read,8HBG.00,Diabetic retinopathy 12 month review,res22: diabetes,diagnostic
Read,8HTi.00,Referral to multidisciplinary diabetic clinic,res22: diabetes,diagnostic
Read,9N0m.00,Seen in diabetic nurse consultant clinic,res22: diabetes,diagnostic
Read,8Hj0.00,Referral to diabetes structured education programme,res22: diabetes,diagnostic
Read,8Hl4.00,Referral to community diabetes specialist nurse,res22: diabetes,diagnostic
Read,C100011,Insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,9NN8.00,Under care of diabetologist,res22: diabetes,diagnostic
Read,9N2i.00,Seen by diabetic liaison nurse,res22: diabetes,diagnostic
Read,9N1i.00,Seen in diabetic foot clinic,res22: diabetes,diagnostic
Read,9N1v.00,Seen in diabetic eye clinic,res22: diabetes,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of complication",res22: diabetes,diagnostic
Read,9NND.00,Under care of diabetic foot screener,res22: diabetes,diagnostic
Read,9OL2.00,Refuses diabetes monitoring,res22: diabetes,diagnostic
Read,9OL1.00,Attends diabetes monitoring,res22: diabetes,diagnostic
Read,9OLD.00,Diabetic patient unsuitable for digital retinal photography,res22: diabetes,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res22: diabetes,diagnostic
Read,C101y00,Other specified diabetes mellitus with ketoacidosis,res22: diabetes,diagnostic
Read,C10E012,insulin-dependent diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,13AC.00,Diabetic weight reducing diet,res22: diabetes,diagnostic
Read,14F4.00,H/O: Admission in last year for diabetes foot problem,res22: diabetes,diagnostic
Read,C104y00,Other specified diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C102z00,Diabetes mellitus NOS with hyperosmolar coma,res22: diabetes,diagnostic
Read,C102000,"Diabetes mellitus, juvenile type, with hyperosmolar coma",res22: diabetes,diagnostic
Read,2BBF.00,Retinal abnormality - diabetes related,res22: diabetes,diagnostic
Read,2BBM.00,O/E - diabetic maculopathy absent both eyes,res22: diabetes,diagnostic
Read,2BBQ.00,O/E - left eye background diabetic retinopathy,res22: diabetes,diagnostic
Read,C10E111,type i diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,2BBS.00,O/E - left eye preproliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,2BBV.00,O/E - left eye proliferative diabetic retinopathy,res22: diabetes,diagnostic
Read,2BBl.00,O/E - left eye stable treated prolif diabetic retinopathy,res22: diabetes,diagnostic
Read,2G5A.00,O/E - Right diabetic foot at risk,res22: diabetes,diagnostic
Read,2G5B.00,O/E - Left diabetic foot at risk,res22: diabetes,diagnostic
Read,2G5E.00,O/E - Right diabetic foot at low risk,res22: diabetes,diagnostic
Read,2G5G.00,O/E - Right diabetic foot at high risk,res22: diabetes,diagnostic
Read,2G5J.00,O/E - Left diabetic foot at moderate risk,res22: diabetes,diagnostic
Read,2G5L.00,O/E - Left diabetic foot - ulcerated,res22: diabetes,diagnostic
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,res22: diabetes,diagnostic
Read,42W1.00,Hb. A1C < 7% - good control,res22: diabetes,diagnostic
Read,42WZ.00,Hb. A1C - diabetic control NOS,res22: diabetes,diagnostic
Read,42c0.00,HbA1 < 7% - good control,res22: diabetes,diagnostic
Read,42c1.00,HbA1 7 - 10% - borderline control,res22: diabetes,diagnostic
Read,42c2.00,HbA1 > 10% - bad control,res22: diabetes,diagnostic
Read,66A1.00,Initial diabetic assessment,res22: diabetes,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifestation",res22: diabetes,diagnostic
Read,66A3.00,Diabetic on diet only,res22: diabetes,diagnostic
Read,66A5.00,Diabetic on insulin,res22: diabetes,diagnostic
Read,C103000,"Diabetes mellitus, juvenile type, with ketoacidotic coma",res22: diabetes,diagnostic
Read,66A7000,Frequency of hospital treated hypoglycaemia,res22: diabetes,diagnostic
Read,66A9.00,Understands diet - diabetes,res22: diabetes,diagnostic
Read,66AD.00,Fundoscopy - diabetic check,res22: diabetes,diagnostic
Read,66AH.00,Diabetic treatment changed,res22: diabetes,diagnostic
Read,66AH000,Conversion to insulin,res22: diabetes,diagnostic
Read,66AI.00,Diabetic - good control,res22: diabetes,diagnostic
Read,66AJ000,Chronic hyperglycaemia,res22: diabetes,diagnostic
Read,66AJ200,Loss of hypoglycaemic warning,res22: diabetes,diagnostic
Read,66AL.00,Diabetic-uncooperative patient,res22: diabetes,diagnostic
Read,66AN.00,Date diabetic treatment start,res22: diabetes,diagnostic
Read,66AQ.00,Diabetes: shared care programme,res22: diabetes,diagnostic
Read,66AS.00,Diabetic annual review,res22: diabetes,diagnostic
Read,66AU.00,Diabetes care by hospital only,res22: diabetes,diagnostic
Read,C103100,"Diabetes mellitus, adult onset, with ketoacidotic coma",res22: diabetes,diagnostic
Read,66AW.00,Diabetic foot risk assessment,res22: diabetes,diagnostic
Read,66Aa.00,Diabetic diet - poor compliance,res22: diabetes,diagnostic
Read,66Ac.00,Diabetic peripheral neuropathy screening,res22: diabetes,diagnostic
Read,66Ah.00,Insulin needles changed for each injection,res22: diabetes,diagnostic
Read,66Aj.00,Insulin needles changed less than once a day,res22: diabetes,diagnostic
Read,66Al.00,Diabetic monitoring - higher risk albumin excretion,res22: diabetes,diagnostic
Read,68A7.00,Diabetic retinopathy screening,res22: diabetes,diagnostic
Read,8A12.00,Diabetic crisis monitoring,res22: diabetes,diagnostic
Read,8A13.00,Diabetic stabilisation,res22: diabetes,diagnostic
Read,8B3l.00,Diabetes medication review,res22: diabetes,diagnostic
Read,8H2J.00,Admit diabetic emergency,res22: diabetes,diagnostic
Read,C103z00,Diabetes mellitus NOS with ketoacidotic coma,res22: diabetes,diagnostic
Read,8H7C.00,"Refer, diabetic liaison nurse",res22: diabetes,diagnostic
Read,8H7r.00,Refer to diabetic foot screener,res22: diabetes,diagnostic
Read,8HBH.00,Diabetic retinopathy 6 month review,res22: diabetes,diagnostic
Read,8HLE.00,Diabetology D.V. done,res22: diabetes,diagnostic
Read,8HTe.00,Referral to diabetes preconception counselling clinic,res22: diabetes,diagnostic
Read,8HTk.00,Referral to diabetic eye clinic,res22: diabetes,diagnostic
Read,8Hl1.00,Referral for diabetic retinopathy screening,res22: diabetes,diagnostic
Read,8I3W.00,Diabetic foot examination declined,res22: diabetes,diagnostic
Read,8I3X.00,Diabetic retinopathy screening refused,res22: diabetes,diagnostic
Read,93C4.00,Patient consent given for addition to diabetic register,res22: diabetes,diagnostic
Read,9N0n.00,Seen in community diabetes specialist clinic,res22: diabetes,diagnostic
Read,9N0o.00,Seen in community diabetic specialist nurse clinic,res22: diabetes,diagnostic
Read,9N1Q.00,Seen in diabetic clinic,res22: diabetes,diagnostic
Read,9N1o.00,Seen in multidisciplinary diabetic clinic,res22: diabetes,diagnostic
Read,C105000,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",res22: diabetes,diagnostic
Read,9N2d.00,Seen by diabetologist,res22: diabetes,diagnostic
Read,9NM0.00,Attending diabetes clinic,res22: diabetes,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,9NN9.00,Under care of diabetes specialist nurse,res22: diabetes,diagnostic
Read,9OLA.11,Diabetes monitored,res22: diabetes,diagnostic
Read,C10..00,Diabetes mellitus,res22: diabetes,diagnostic
Read,C100100,"Diabetes mellitus, adult onset, no mention of complication",res22: diabetes,diagnostic
Read,C100111,Maturity onset diabetes,res22: diabetes,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res22: diabetes,diagnostic
Read,C101000,"Diabetes mellitus, juvenile type, with ketoacidosis",res22: diabetes,diagnostic
Read,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",res22: diabetes,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res22: diabetes,diagnostic
Read,C102.00,Diabetes mellitus with hyperosmolar coma,res22: diabetes,diagnostic
Read,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",res22: diabetes,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res22: diabetes,diagnostic
Read,C103y00,Other specified diabetes mellitus with coma,res22: diabetes,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,res22: diabetes,diagnostic
Read,C104.11,Diabetic nephropathy,res22: diabetes,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",res22: diabetes,diagnostic
Read,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",res22: diabetes,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res22: diabetes,diagnostic
Read,C106.11,Diabetic amyotrophy,res22: diabetes,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,res22: diabetes,diagnostic
Read,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",res22: diabetes,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorder,res22: diabetes,diagnostic
Read,C107000,"Diabetes mellitus, juvenile +peripheral circulatory disorder",res22: diabetes,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res22: diabetes,diagnostic
Read,C107400,NIDDM with peripheral circulatory disorder,res22: diabetes,diagnostic
Read,C108.11,IDDM-Insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C108000,Insulin-dependent diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,res22: diabetes,diagnostic
Read,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,res22: diabetes,diagnostic
Read,C108112,type 1 diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,C108211,Type I diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C108212,Type 1 diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C108412,unstable type 1 diabetes mellitus,res22: diabetes,diagnostic
Read,C106y00,Other specified diabetes mellitus with neurological comps,res22: diabetes,diagnostic
Read,C108511,Type I diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C108600,Insulin dependent diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C108711,Type I diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C108800,Insulin dependent diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C108812,Type 1 diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C108911,Type I diabetes mellitus maturity onset,res22: diabetes,diagnostic
Read,C108912,type 1 diabetes mellitus maturity onset,res22: diabetes,diagnostic
Read,C108A11,type i diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C108D00,Insulin dependent diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C108F11,Type I diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C108H00,Insulin dependent diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C106000,"Diabetes mellitus, juvenile, + neurological manifestation",res22: diabetes,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res22: diabetes,diagnostic
Read,C108J00,Insulin dependent diab mell with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C108y00,Other specified diabetes mellitus with multiple comps,res22: diabetes,diagnostic
Read,C108z00,Unspecified diabetes mellitus with multiple complications,res22: diabetes,diagnostic
Read,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,res22: diabetes,diagnostic
Read,C109.13,Type II diabetes mellitus,res22: diabetes,diagnostic
Read,C109011,Type II diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,res22: diabetes,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,res22: diabetes,diagnostic
Read,C109211,Type II diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C109212,Type 2 diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C109400,Non-insulin dependent diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res22: diabetes,diagnostic
Read,C109412,Type 2 diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C109511,Type II diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C109612,Type 2 diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C109711,Type II diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C109900,Non-insulin-dependent diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C10E.12,Insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C107300,IDDM with peripheral circulatory disorder,res22: diabetes,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C109E12,Type 2 diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,res22: diabetes,diagnostic
Read,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,res22: diabetes,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C109G12,Type 2 diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C108B11,Type I diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",res22: diabetes,diagnostic
Read,C109H11,Type II diabetes mellitus with neuropathic arthropathy,res22: diabetes,diagnostic
Read,C109J00,Insulin treated Type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,C107.12,Diabetes with gangrene,res22: diabetes,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,res22: diabetes,diagnostic
Read,C10C.12,maturity onset diabetes in youth type 1,res22: diabetes,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,res22: diabetes,diagnostic
Read,C10D.11,Maturity onset diabetes in youth type 2,res22: diabetes,diagnostic
Read,C10E000,Type 1 diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C10E100,Type 1 diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,C10E112,insulin-dependent diabetes mellitus with ophthalmic comps,res22: diabetes,diagnostic
Read,C108.12,Type 1 diabetes mellitus,res22: diabetes,diagnostic
Read,C108.00,Insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C10E212,insulin-dependent diabetes mellitus with neurological comps,res22: diabetes,diagnostic
Read,C10E311,type i diabetes mellitus with multiple complications,res22: diabetes,diagnostic
Read,C107z00,Diabetes mellitus NOS with peripheral circulatory disorder,res22: diabetes,diagnostic
Read,C10E400,Unstable type 1 diabetes mellitus,res22: diabetes,diagnostic
Read,C10E412,Unstable insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C10E511,type i diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10E600,Type 1 diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C10E611,type i diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C10E712,insulin dependent diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C108.13,Type I diabetes mellitus,res22: diabetes,diagnostic
Read,C10E812,Insulin dependent diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C10EA00,Type 1 diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C108011,Type I diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C10EA12,insulin-dependent diabetes without complication,res22: diabetes,diagnostic
Read,C10EC00,Type 1 diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10EC11,type i diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10EC12,insulin dependent diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10ED12,insulin dependent diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C10EE12,insulin dependent diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C10EF12,insulin dependent diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
Read,C108500,Insulin dependent diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10EH00,Type 1 diabetes mellitus with arthropathy,res22: diabetes,diagnostic
Read,C10EK00,Type 1 diabetes mellitus with persistent proteinuria,res22: diabetes,diagnostic
Read,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria,res22: diabetes,diagnostic
Read,C10EL11,type i diabetes mellitus with persistent microalbuminuria,res22: diabetes,diagnostic
Read,C10EM11,Type I diabetes mellitus with ketoacidosis,res22: diabetes,diagnostic
Read,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma,res22: diabetes,diagnostic
Read,C10EN11,Type I diabetes mellitus with ketoacidotic coma,res22: diabetes,diagnostic
Read,C10EP11,type i diabetes mellitus with exudative maculopathy,res22: diabetes,diagnostic
Read,C108200,Insulin-dependent diabetes mellitus with neurological comps,res22: diabetes,diagnostic
Read,C10F000,Type 2 diabetes mellitus with renal complications,res22: diabetes,diagnostic
Read,C10F100,Type 2 diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,C10F111,type ii diabetes mellitus with ophthalmic complications,res22: diabetes,diagnostic
Read,C10F200,Type 2 diabetes mellitus with neurological complications,res22: diabetes,diagnostic
Read,C10F300,Type 2 diabetes mellitus with multiple complications,res22: diabetes,diagnostic
Read,C108411,Unstable type I diabetes mellitus,res22: diabetes,diagnostic
Read,C10F400,Type 2 diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res22: diabetes,diagnostic
Read,C108300,Insulin dependent diabetes mellitus with multiple complicatn,res22: diabetes,diagnostic
Read,C10F611,Type II diabetes mellitus with retinopathy,res22: diabetes,diagnostic
Read,C10F711,Type II diabetes mellitus - poor control,res22: diabetes,diagnostic
Read,C108400,Unstable insulin dependent diabetes mellitus,res22: diabetes,diagnostic
Read,C10F911,Type II diabetes mellitus without complication,res22: diabetes,diagnostic
Read,C10FA11,type ii diabetes mellitus with mononeuropathy,res22: diabetes,diagnostic
Read,C108512,type 1 diabetes mellitus with ulcer,res22: diabetes,diagnostic
Read,C10FB00,Type 2 diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res22: diabetes,diagnostic
Read,C10FC11,Type II diabetes mellitus with nephropathy,res22: diabetes,diagnostic
Read,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C10FD11,type ii diabetes mellitus with hypoglycaemic coma,res22: diabetes,diagnostic
Read,C10FE11,type ii diabetes mellitus with diabetic cataract,res22: diabetes,diagnostic
