Coding System (OXMIS Read),Codes,Description,Entity type,Category
Read,7A34K00,Operation on aneurysm visceral branch of abdominal aorta NEC,peripheral arterial disease,diagnostic
Read,7A40300,Replace aneurysmal iliac artery by fem/fem artery anast NEC,peripheral arterial disease,diagnostic
Read,7A40.11,Replacement of aneurysmal iliac artery by anastomosis,peripheral arterial disease,diagnostic
Read,7A40.00,Replacement of aneurysmal iliac artery,peripheral arterial disease,diagnostic
Read,7A40200,Emerg replace aneurysmal iliac artery by fem/fem art anast,peripheral arterial disease,diagnostic
Read,7A40000,Emerg replace aneurysm iliac art by iliac/femoral art anast,peripheral arterial disease,diagnostic
Read,7A40100,Replace aneurysmal iliac art by iliac/femoral art anast NEC,peripheral arterial disease,diagnostic
Read,7A40z00,Replacement of aneurysmal iliac artery NOS,peripheral arterial disease,diagnostic
Read,7A45C00,Emerg replace aneurysm fem artery by fem/fem art anastomosis,peripheral arterial disease,diagnostic
Read,7A40y00,Other specified replacement of aneurysmal iliac artery,peripheral arterial disease,diagnostic
Read,7A40B00,Replace aneurysm leg artery by aorta/com fem art anast NEC,peripheral arterial disease,diagnostic
Read,7A40A00,Replace aneurysm iliac art by aorta/ext iliac art anast NEC,peripheral arterial disease,diagnostic
Read,7A40D00,Replace aneurysm iliac artery by iliac/iliac art anast NEC,peripheral arterial disease,diagnostic
Read,7A40C00,Replace aneurysm leg artery by aorta/sup fem art anast NEC,peripheral arterial disease,diagnostic
Read,7A41z00,Other bypass of iliac artery NOS,peripheral arterial disease,diagnostic
Read,7A41y00,Other specified other bypass of iliac artery,peripheral arterial disease,diagnostic
Read,7A41.00,Other bypass of iliac artery,peripheral arterial disease,diagnostic
Read,7A41300,Bypass iliac artery by femoral/femoral art anastomosis NEC,peripheral arterial disease,diagnostic
Read,7A41200,Emerg bypass iliac artery by femoral/femoral art anast NEC,peripheral arterial disease,diagnostic
Read,7A41.11,Other bypass of iliac artery by anastomosis,peripheral arterial disease,diagnostic
Read,7A41100,Bypass iliac artery by iliac/femoral artery anastomosis NEC,peripheral arterial disease,diagnostic
Read,7A41E00,Emergency bypass of iliac artery by unspecified anastomosis,peripheral arterial disease,diagnostic
Read,7A41800,Emerg bypass iliac artery by iliac/iliac art anastomosis NEC,peripheral arterial disease,diagnostic
Read,7A41500,Emerg bypass iliac artery by aorta/ext iliac art anast NEC,peripheral arterial disease,diagnostic
Read,7A41D00,Bypass iliac artery by iliac/iliac artery anastomosis NEC,peripheral arterial disease,diagnostic
Read,7A41900,Bypass common iliac artery by aorta/com iliac art anast NEC,peripheral arterial disease,diagnostic
Read,7A41A00,Bypass iliac artery by aorta/ext iliac art anastomosis NEC,peripheral arterial disease,diagnostic
Read,7A43200,Operation on aneurysm of iliac artery NEC,peripheral arterial disease,diagnostic
Read,7A45900,Emerg replace aneurysm pop art by pop/peron a anast c prosth,peripheral arterial disease,diagnostic
Read,7A45.13,Emergency replacement of aneurysmal deep femoral artery,peripheral arterial disease,diagnostic
Read,7A44000,Percutaneous transluminal angioplasty of iliac artery,peripheral arterial disease,diagnostic
Read,7A46500,Replace aneurysm pop art by pop/tib art anast c prosth NEC,peripheral arterial disease,diagnostic
Read,7A45.12,Emergency replacement of aneurysmal common femoral artery,peripheral arterial disease,diagnostic
Read,7A45.11,Emerg replacement aneurysmal femoral/popl art by anastomosis,peripheral arterial disease,diagnostic
Read,7A45.00,Emergency replacement of aneurysmal femoral/popliteal artery,peripheral arterial disease,diagnostic
Read,7A45.14,Emergency replacement of aneurysmal popliteal artery,peripheral arterial disease,diagnostic
Read,7A45800,Emerg replace aneurysm fem art by fem/peron a anast c prosth,peripheral arterial disease,diagnostic
Read,7A45100,Emerg replace aneurysm pop art by pop/pop art anast c prosth,peripheral arterial disease,diagnostic
Read,7A45000,Emerg replace aneurysm fem art by fem/pop art anast c prosth,peripheral arterial disease,diagnostic
Read,7A45.15,Emergency replacement aneurysmal superficial femoral artery,peripheral arterial disease,diagnostic
Read,7A45200,Emerg replace aneurysm fem art by fem/pop anast c vein graft,peripheral arterial disease,diagnostic
Read,7A45700,Emerg replace aneurysm pop art by pop/tib anast c vein graft,peripheral arterial disease,diagnostic
Read,7A45500,Emerg replace aneurysm pop art by pop/tib art anast c prosth,peripheral arterial disease,diagnostic
Read,7A45400,Emerg replace aneurysm femoral art by fem/tib a anast c pros,peripheral arterial disease,diagnostic
Read,7A46400,Replace aneurysm fem art by fem/tib art anast c prosth NEC,peripheral arterial disease,diagnostic
Read,7A45D00,Emerg replace aneurysm pop artery by pop/fem art anastomosis,peripheral arterial disease,diagnostic
Read,7A46.11,Other replacement aneurysmal femoral artery by anastomosis,peripheral arterial disease,diagnostic
Read,7A46.00,Other replacement of aneurysmal femoral artery,peripheral arterial disease,diagnostic
Read,7A45y00,Emergency replacement aneurysmal femoral/popliteal artery OS,peripheral arterial disease,diagnostic
Read,7A45z00,Emergency replacement aneurysmal femoral/popliteal art NOS,peripheral arterial disease,diagnostic
Read,7A46300,Replace aneurysm pop art by pop/pop a anast c vein graft NEC,peripheral arterial disease,diagnostic
Read,7A46.14,Other replacement of aneurysmal popliteal artery,peripheral arterial disease,diagnostic
Read,7A46.13,Other replacement of aneurysmal deep femoral artery,peripheral arterial disease,diagnostic
Read,7A46.12,Other replacement of aneurysmal common femoral artery,peripheral arterial disease,diagnostic
Read,7A46200,Replace aneurysm fem art by fem/pop a anast c vein graft NEC,peripheral arterial disease,diagnostic
Read,7A46.15,Other replacement of aneurysmal superficial femoral artery,peripheral arterial disease,diagnostic
Read,7A46100,Replace aneurysm pop art by pop/pop art anastom c prosth NEC,peripheral arterial disease,diagnostic
Read,7A46000,Replace aneurysm fem art by fem/pop art anastom c prosth NEC,peripheral arterial disease,diagnostic
